"geneID"	"pathwayID"	"pathwayName"
"YGR155W"	"sce00260"	"Glycine, serine and threonine metabolism"
"YGR205W"	"sce00260"	"Glycine, serine and threonine metabolism"
"YGR208W"	"sce00260"	"Glycine, serine and threonine metabolism"
"YHR025W"	"sce00260"	"Glycine, serine and threonine metabolism"
"YIL074C"	"sce00260"	"Glycine, serine and threonine metabolism"
"YJR139C"	"sce00260"	"Glycine, serine and threonine metabolism"
"YKL152C"	"sce00260"	"Glycine, serine and threonine metabolism"
"YLR058C"	"sce00260"	"Glycine, serine and threonine metabolism"
"YMR189W"	"sce00260"	"Glycine, serine and threonine metabolism"
"YMR226C"	"sce00260"	"Glycine, serine and threonine metabolism"
"YOL056W"	"sce00260"	"Glycine, serine and threonine metabolism"
"YOR184W"	"sce00260"	"Glycine, serine and threonine metabolism"
"YPL017C"	"sce00260"	"Glycine, serine and threonine metabolism"
"YDR158W"	"sce00261"	"Monobactam biosynthesis"
"YER052C"	"sce00261"	"Monobactam biosynthesis"
"YJR010W"	"sce00261"	"Monobactam biosynthesis"
"YAL012W"	"sce00270"	"Cysteine and methionine metabolism"
"YCL064C"	"sce00270"	"Cysteine and methionine metabolism"
"YDL078C"	"sce00270"	"Cysteine and methionine metabolism"
"YDR158W"	"sce00270"	"Cysteine and methionine metabolism"
"YDR502C"	"sce00270"	"Cysteine and methionine metabolism"
"YEL038W"	"sce00270"	"Cysteine and methionine metabolism"
"YER043C"	"sce00270"	"Cysteine and methionine metabolism"
"YER052C"	"sce00270"	"Cysteine and methionine metabolism"
"YER081W"	"sce00270"	"Cysteine and methionine metabolism"
"YER091C"	"sce00270"	"Cysteine and methionine metabolism"
"YFR055W"	"sce00270"	"Cysteine and methionine metabolism"
"YGL184C"	"sce00270"	"Cysteine and methionine metabolism"
"YGL202W"	"sce00270"	"Cysteine and methionine metabolism"
"YGR012W"	"sce00270"	"Cysteine and methionine metabolism"
"YGR155W"	"sce00270"	"Cysteine and methionine metabolism"
"YHR208W"	"sce00270"	"Cysteine and methionine metabolism"
"YIL074C"	"sce00270"	"Cysteine and methionine metabolism"
"YJL101C"	"sce00270"	"Cysteine and methionine metabolism"
"YJR024C"	"sce00270"	"Cysteine and methionine metabolism"
"YJR130C"	"sce00270"	"Cysteine and methionine metabolism"
"YJR139C"	"sce00270"	"Cysteine and methionine metabolism"
"YJR148W"	"sce00270"	"Cysteine and methionine metabolism"
"YKL069W"	"sce00270"	"Cysteine and methionine metabolism"
"YKL085W"	"sce00270"	"Cysteine and methionine metabolism"
"YKL106W"	"sce00270"	"Cysteine and methionine metabolism"
"YLL058W"	"sce00270"	"Cysteine and methionine metabolism"
"YLL062C"	"sce00270"	"Cysteine and methionine metabolism"
"YLR017W"	"sce00270"	"Cysteine and methionine metabolism"
"YLR027C"	"sce00270"	"Cysteine and methionine metabolism"
"YLR146C"	"sce00270"	"Cysteine and methionine metabolism"
"YLR180W"	"sce00270"	"Cysteine and methionine metabolism"
"YLR303W"	"sce00270"	"Cysteine and methionine metabolism"
"YML082W"	"sce00270"	"Cysteine and methionine metabolism"
"YMR009W"	"sce00270"	"Cysteine and methionine metabolism"
"YNL277W"	"sce00270"	"Cysteine and methionine metabolism"
"YOL049W"	"sce00270"	"Cysteine and methionine metabolism"
"YOL052C"	"sce00270"	"Cysteine and methionine metabolism"
"YOL126C"	"sce00270"	"Cysteine and methionine metabolism"
"YOR184W"	"sce00270"	"Cysteine and methionine metabolism"
"YOR251C"	"sce00270"	"Cysteine and methionine metabolism"
"YPL273W"	"sce00270"	"Cysteine and methionine metabolism"
"YPR069C"	"sce00270"	"Cysteine and methionine metabolism"
"YPR118W"	"sce00270"	"Cysteine and methionine metabolism"
"YDR036C"	"sce00280"	"Valine, leucine and isoleucine degradation"
"YER073W"	"sce00280"	"Valine, leucine and isoleucine degradation"
"YFL018C"	"sce00280"	"Valine, leucine and isoleucine degradation"
"YGR019W"	"sce00280"	"Valine, leucine and isoleucine degradation"
"YHR208W"	"sce00280"	"Valine, leucine and isoleucine degradation"
"YIL160C"	"sce00280"	"Valine, leucine and isoleucine degradation"
"YJR148W"	"sce00280"	"Valine, leucine and isoleucine degradation"
"YML126C"	"sce00280"	"Valine, leucine and isoleucine degradation"
"YMR110C"	"sce00280"	"Valine, leucine and isoleucine degradation"
"YOR374W"	"sce00280"	"Valine, leucine and isoleucine degradation"
"YPL017C"	"sce00280"	"Valine, leucine and isoleucine degradation"
"YPL028W"	"sce00280"	"Valine, leucine and isoleucine degradation"
"YPL061W"	"sce00280"	"Valine, leucine and isoleucine degradation"
"YCL009C"	"sce00290"	"Valine, leucine and isoleucine biosynthesis"
"YCL018W"	"sce00290"	"Valine, leucine and isoleucine biosynthesis"
"YCL064C"	"sce00290"	"Valine, leucine and isoleucine biosynthesis"
"YER086W"	"sce00290"	"Valine, leucine and isoleucine biosynthesis"
"YGL009C"	"sce00290"	"Valine, leucine and isoleucine biosynthesis"
"YHR208W"	"sce00290"	"Valine, leucine and isoleucine biosynthesis"
"YJR016C"	"sce00290"	"Valine, leucine and isoleucine biosynthesis"
"YJR148W"	"sce00290"	"Valine, leucine and isoleucine biosynthesis"
"YLR355C"	"sce00290"	"Valine, leucine and isoleucine biosynthesis"
"YMR108W"	"sce00290"	"Valine, leucine and isoleucine biosynthesis"
"YNL104C"	"sce00290"	"Valine, leucine and isoleucine biosynthesis"
"YOR108W"	"sce00290"	"Valine, leucine and isoleucine biosynthesis"
"YBR115C"	"sce00300"	"Lysine biosynthesis"
"YDL131W"	"sce00300"	"Lysine biosynthesis"
"YDL182W"	"sce00300"	"Lysine biosynthesis"
"YDR158W"	"sce00300"	"Lysine biosynthesis"
"YDR234W"	"sce00300"	"Lysine biosynthesis"
"YER052C"	"sce00300"	"Lysine biosynthesis"
"YGL202W"	"sce00300"	"Lysine biosynthesis"
"YIL094C"	"sce00300"	"Lysine biosynthesis"
"YIR034C"	"sce00300"	"Lysine biosynthesis"
"YJL200C"	"sce00300"	"Lysine biosynthesis"
"YJR139C"	"sce00300"	"Lysine biosynthesis"
"YNR050C"	"sce00300"	"Lysine biosynthesis"
"YBR006W"	"sce00310"	"Lysine degradation"
"YDR148C"	"sce00310"	"Lysine degradation"
"YDR440W"	"sce00310"	"Lysine degradation"
"YER073W"	"sce00310"	"Lysine degradation"
"YFL018C"	"sce00310"	"Lysine degradation"
"YHR109W"	"sce00310"	"Lysine degradation"
"YHR119W"	"sce00310"	"Lysine degradation"
"YIR034C"	"sce00310"	"Lysine degradation"
"YJL168C"	"sce00310"	"Lysine degradation"
"YMR110C"	"sce00310"	"Lysine degradation"
"YNR050C"	"sce00310"	"Lysine degradation"
"YOR374W"	"sce00310"	"Lysine degradation"
"YPL017C"	"sce00310"	"Lysine degradation"
"YPL028W"	"sce00310"	"Lysine degradation"
"YPL061W"	"sce00310"	"Lysine degradation"
"YDR242W"	"sce00330"	"Arginine and proline metabolism"
"YDR300C"	"sce00330"	"Arginine and proline metabolism"
"YER023W"	"sce00330"	"Arginine and proline metabolism"
"YER073W"	"sce00330"	"Arginine and proline metabolism"
"YHR033W"	"sce00330"	"Arginine and proline metabolism"
"YHR037W"	"sce00330"	"Arginine and proline metabolism"
"YKL106W"	"sce00330"	"Arginine and proline metabolism"
"YKL184W"	"sce00330"	"Arginine and proline metabolism"
"YLR027C"	"sce00330"	"Arginine and proline metabolism"
"YLR142W"	"sce00330"	"Arginine and proline metabolism"
"YLR146C"	"sce00330"	"Arginine and proline metabolism"
"YLR438W"	"sce00330"	"Arginine and proline metabolism"
"YMR020W"	"sce00330"	"Arginine and proline metabolism"
"YMR110C"	"sce00330"	"Arginine and proline metabolism"
"YOL052C"	"sce00330"	"Arginine and proline metabolism"
"YOR323C"	"sce00330"	"Arginine and proline metabolism"
"YOR374W"	"sce00330"	"Arginine and proline metabolism"
"YPL061W"	"sce00330"	"Arginine and proline metabolism"
"YPL111W"	"sce00330"	"Arginine and proline metabolism"
"YPR062W"	"sce00330"	"Arginine and proline metabolism"
"YPR069C"	"sce00330"	"Arginine and proline metabolism"
"YDR300C"	"sce00332"	"Carbapenem biosynthesis"
"YHR033W"	"sce00332"	"Carbapenem biosynthesis"
"YOR323C"	"sce00332"	"Carbapenem biosynthesis"
"YBR248C"	"sce00340"	"Histidine metabolism"
"YCL030C"	"sce00340"	"Histidine metabolism"
"YER055C"	"sce00340"	"Histidine metabolism"
"YER073W"	"sce00340"	"Histidine metabolism"
"YFR025C"	"sce00340"	"Histidine metabolism"
"YIL020C"	"sce00340"	"Histidine metabolism"
"YIL116W"	"sce00340"	"Histidine metabolism"
"YMR110C"	"sce00340"	"Histidine metabolism"
"YMR169C"	"sce00340"	"Histidine metabolism"
"YMR170C"	"sce00340"	"Histidine metabolism"
"YNL092W"	"sce00340"	"Histidine metabolism"
"YOR202W"	"sce00340"	"Histidine metabolism"
"YOR374W"	"sce00340"	"Histidine metabolism"
"YPL061W"	"sce00340"	"Histidine metabolism"
"YBR006W"	"sce00350"	"Tyrosine metabolism"
"YBR145W"	"sce00350"	"Tyrosine metabolism"
"YDL168W"	"sce00350"	"Tyrosine metabolism"
"YGL202W"	"sce00350"	"Tyrosine metabolism"
"YGL256W"	"sce00350"	"Tyrosine metabolism"
"YHR137W"	"sce00350"	"Tyrosine metabolism"
"YIL116W"	"sce00350"	"Tyrosine metabolism"
"YKL106W"	"sce00350"	"Tyrosine metabolism"
"YLR027C"	"sce00350"	"Tyrosine metabolism"
"YMR083W"	"sce00350"	"Tyrosine metabolism"
"YMR169C"	"sce00350"	"Tyrosine metabolism"
"YMR170C"	"sce00350"	"Tyrosine metabolism"
"YMR303C"	"sce00350"	"Tyrosine metabolism"
"YOL086C"	"sce00350"	"Tyrosine metabolism"
"YDR242W"	"sce00360"	"Phenylalanine metabolism"
"YDR380W"	"sce00360"	"Phenylalanine metabolism"
"YEL066W"	"sce00360"	"Phenylalanine metabolism"
"YGL202W"	"sce00360"	"Phenylalanine metabolism"
"YHR137W"	"sce00360"	"Phenylalanine metabolism"
"YIL116W"	"sce00360"	"Phenylalanine metabolism"
"YKL106W"	"sce00360"	"Phenylalanine metabolism"
"YLR027C"	"sce00360"	"Phenylalanine metabolism"
"YMR169C"	"sce00360"	"Phenylalanine metabolism"
"YMR170C"	"sce00360"	"Phenylalanine metabolism"
"YPR193C"	"sce00360"	"Phenylalanine metabolism"
"YBL098W"	"sce00380"	"Tryptophan metabolism"
"YDR148C"	"sce00380"	"Tryptophan metabolism"
"YDR242W"	"sce00380"	"Tryptophan metabolism"
"YDR256C"	"sce00380"	"Tryptophan metabolism"
"YDR402C"	"sce00380"	"Tryptophan metabolism"
"YDR428C"	"sce00380"	"Tryptophan metabolism"
"YER073W"	"sce00380"	"Tryptophan metabolism"
"YFL018C"	"sce00380"	"Tryptophan metabolism"
"YGL202W"	"sce00380"	"Tryptophan metabolism"
"YGR088W"	"sce00380"	"Tryptophan metabolism"
"YJL060W"	"sce00380"	"Tryptophan metabolism"
"YJR025C"	"sce00380"	"Tryptophan metabolism"
"YJR078W"	"sce00380"	"Tryptophan metabolism"
"YLR231C"	"sce00380"	"Tryptophan metabolism"
"YMR110C"	"sce00380"	"Tryptophan metabolism"
"YOR374W"	"sce00380"	"Tryptophan metabolism"
"YPL017C"	"sce00380"	"Tryptophan metabolism"
"YPL028W"	"sce00380"	"Tryptophan metabolism"
"YPL061W"	"sce00380"	"Tryptophan metabolism"
"YBR166C"	"sce00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"
"YBR249C"	"sce00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"
"YDR007W"	"sce00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"
"YDR035W"	"sce00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"
"YDR127W"	"sce00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"
"YDR354W"	"sce00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"
"YER090W"	"sce00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"
"YGL026C"	"sce00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"
"YGL148W"	"sce00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"
"YGL202W"	"sce00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"
"YHR137W"	"sce00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"
"YIL116W"	"sce00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"
"YKL106W"	"sce00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"
"YKL211C"	"sce00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"
"YLR027C"	"sce00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"
"YNL316C"	"sce00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"
"YPR060C"	"sce00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"
"YDR036C"	"sce00410"	"beta-Alanine metabolism"
"YER073W"	"sce00410"	"beta-Alanine metabolism"
"YGR019W"	"sce00410"	"beta-Alanine metabolism"
"YIL145C"	"sce00410"	"beta-Alanine metabolism"
"YKR009C"	"sce00410"	"beta-Alanine metabolism"
"YLR146C"	"sce00410"	"beta-Alanine metabolism"
"YMR020W"	"sce00410"	"beta-Alanine metabolism"
"YMR110C"	"sce00410"	"beta-Alanine metabolism"
"YMR169C"	"sce00410"	"beta-Alanine metabolism"
"YMR170C"	"sce00410"	"beta-Alanine metabolism"
"YMR250W"	"sce00410"	"beta-Alanine metabolism"
"YOR374W"	"sce00410"	"beta-Alanine metabolism"
"YPL061W"	"sce00410"	"beta-Alanine metabolism"
"YPR069C"	"sce00410"	"beta-Alanine metabolism"
"YDL215C"	"sce00430"	"Taurine and hypotaurine metabolism"
"YLR299W"	"sce00430"	"Taurine and hypotaurine metabolism"
"YMR250W"	"sce00430"	"Taurine and hypotaurine metabolism"
"YGR007W"	"sce00440"	"Phosphonate and phosphinate metabolism"
"YGR202C"	"sce00440"	"Phosphonate and phosphinate metabolism"
"YHR123W"	"sce00440"	"Phosphonate and phosphinate metabolism"
"YNL130C"	"sce00440"	"Phosphonate and phosphinate metabolism"
"YAL012W"	"sce00450"	"Selenocompound metabolism"
"YDR353W"	"sce00450"	"Selenocompound metabolism"
"YER091C"	"sce00450"	"Selenocompound metabolism"
"YFR055W"	"sce00450"	"Selenocompound metabolism"
"YGL184C"	"sce00450"	"Selenocompound metabolism"
"YGR171C"	"sce00450"	"Selenocompound metabolism"
"YGR264C"	"sce00450"	"Selenocompound metabolism"
"YHR106W"	"sce00450"	"Selenocompound metabolism"
"YJR010W"	"sce00450"	"Selenocompound metabolism"
"YJR130C"	"sce00450"	"Selenocompound metabolism"
"YLL058W"	"sce00450"	"Selenocompound metabolism"
"YML082W"	"sce00450"	"Selenocompound metabolism"
"YBR263W"	"sce00460"	"Cyanoamino acid metabolism"
"YDR321W"	"sce00460"	"Cyanoamino acid metabolism"
"YLR058C"	"sce00460"	"Cyanoamino acid metabolism"
"YLR155C"	"sce00460"	"Cyanoamino acid metabolism"
"YLR157C"	"sce00460"	"Cyanoamino acid metabolism"
"YLR158C"	"sce00460"	"Cyanoamino acid metabolism"
"YLR160C"	"sce00460"	"Cyanoamino acid metabolism"
"YLR299W"	"sce00460"	"Cyanoamino acid metabolism"
"YBR244W"	"sce00480"	"Glutathione metabolism"
"YDL066W"	"sce00480"	"Glutathione metabolism"
"YER070W"	"sce00480"	"Glutathione metabolism"
"YER163C"	"sce00480"	"Glutathione metabolism"
"YFR044C"	"sce00480"	"Glutathione metabolism"
"YGR180C"	"sce00480"	"Glutathione metabolism"
"YGR256W"	"sce00480"	"Glutathione metabolism"
"YHR183W"	"sce00480"	"Glutathione metabolism"
"YIL066C"	"sce00480"	"Glutathione metabolism"
"YIR037W"	"sce00480"	"Glutathione metabolism"
"YIR038C"	"sce00480"	"Glutathione metabolism"
"YJL026W"	"sce00480"	"Glutathione metabolism"
"YJL101C"	"sce00480"	"Glutathione metabolism"
"YKL026C"	"sce00480"	"Glutathione metabolism"
"YKL184W"	"sce00480"	"Glutathione metabolism"
"YKL215C"	"sce00480"	"Glutathione metabolism"
"YLR146C"	"sce00480"	"Glutathione metabolism"
"YLR174W"	"sce00480"	"Glutathione metabolism"
"YLR299W"	"sce00480"	"Glutathione metabolism"
"YNL009W"	"sce00480"	"Glutathione metabolism"
"YNL229C"	"sce00480"	"Glutathione metabolism"
"YNL241C"	"sce00480"	"Glutathione metabolism"
"YOL049W"	"sce00480"	"Glutathione metabolism"
"YPL091W"	"sce00480"	"Glutathione metabolism"
"YPR069C"	"sce00480"	"Glutathione metabolism"
"YBR001C"	"sce00500"	"Starch and sucrose metabolism"
"YBR126C"	"sce00500"	"Starch and sucrose metabolism"
"YBR196C"	"sce00500"	"Starch and sucrose metabolism"
"YBR299W"	"sce00500"	"Starch and sucrose metabolism"
"YCL040W"	"sce00500"	"Starch and sucrose metabolism"
"YDR001C"	"sce00500"	"Starch and sucrose metabolism"
"YDR074W"	"sce00500"	"Starch and sucrose metabolism"
"YDR261C"	"sce00500"	"Starch and sucrose metabolism"
"YDR516C"	"sce00500"	"Starch and sucrose metabolism"
"YEL011W"	"sce00500"	"Starch and sucrose metabolism"
"YFR015C"	"sce00500"	"Starch and sucrose metabolism"
"YFR053C"	"sce00500"	"Starch and sucrose metabolism"
"YGL253W"	"sce00500"	"Starch and sucrose metabolism"
"YGR032W"	"sce00500"	"Starch and sucrose metabolism"
"YGR282C"	"sce00500"	"Starch and sucrose metabolism"
"YGR287C"	"sce00500"	"Starch and sucrose metabolism"
"YGR292W"	"sce00500"	"Starch and sucrose metabolism"
"YHL012W"	"sce00500"	"Starch and sucrose metabolism"
"YIL099W"	"sce00500"	"Starch and sucrose metabolism"
"YIL162W"	"sce00500"	"Starch and sucrose metabolism"
"YIL172C"	"sce00500"	"Starch and sucrose metabolism"
"YJL137C"	"sce00500"	"Starch and sucrose metabolism"
"YJL216C"	"sce00500"	"Starch and sucrose metabolism"
"YJL221C"	"sce00500"	"Starch and sucrose metabolism"
"YKL035W"	"sce00500"	"Starch and sucrose metabolism"
"YKL127W"	"sce00500"	"Starch and sucrose metabolism"
"YKR058W"	"sce00500"	"Starch and sucrose metabolism"
"YLR258W"	"sce00500"	"Starch and sucrose metabolism"
"YLR300W"	"sce00500"	"Starch and sucrose metabolism"
"YLR342W"	"sce00500"	"Starch and sucrose metabolism"
"YLR446W"	"sce00500"	"Starch and sucrose metabolism"
"YML100W"	"sce00500"	"Starch and sucrose metabolism"
"YMR105C"	"sce00500"	"Starch and sucrose metabolism"
"YMR261C"	"sce00500"	"Starch and sucrose metabolism"
"YMR278W"	"sce00500"	"Starch and sucrose metabolism"
"YMR306W"	"sce00500"	"Starch and sucrose metabolism"
"YOL157C"	"sce00500"	"Starch and sucrose metabolism"
"YOR190W"	"sce00500"	"Starch and sucrose metabolism"
"YPR026W"	"sce00500"	"Starch and sucrose metabolism"
"YPR160W"	"sce00500"	"Starch and sucrose metabolism"
"YPR184W"	"sce00500"	"Starch and sucrose metabolism"
"YBL082C"	"sce00510"	"N-Glycan biosynthesis"
"YBR070C"	"sce00510"	"N-Glycan biosynthesis"
"YBR110W"	"sce00510"	"N-Glycan biosynthesis"
"YBR229C"	"sce00510"	"N-Glycan biosynthesis"
"YBR243C"	"sce00510"	"N-Glycan biosynthesis"
"YDL232W"	"sce00510"	"N-Glycan biosynthesis"
"YEL002C"	"sce00510"	"N-Glycan biosynthesis"
"YGL022W"	"sce00510"	"N-Glycan biosynthesis"
"YGL027C"	"sce00510"	"N-Glycan biosynthesis"
"YGL047W"	"sce00510"	"N-Glycan biosynthesis"
"YGL065C"	"sce00510"	"N-Glycan biosynthesis"
"YGL226C-A"	"sce00510"	"N-Glycan biosynthesis"
"YGR036C"	"sce00510"	"N-Glycan biosynthesis"
"YGR227W"	"sce00510"	"N-Glycan biosynthesis"
"YIL049W"	"sce00510"	"N-Glycan biosynthesis"
"YJL002C"	"sce00510"	"N-Glycan biosynthesis"
"YJR131W"	"sce00510"	"N-Glycan biosynthesis"
"YLR057W"	"sce00510"	"N-Glycan biosynthesis"
"YML019W"	"sce00510"	"N-Glycan biosynthesis"
"YMR013C"	"sce00510"	"N-Glycan biosynthesis"
"YMR149W"	"sce00510"	"N-Glycan biosynthesis"
"YNL048W"	"sce00510"	"N-Glycan biosynthesis"
"YNL219C"	"sce00510"	"N-Glycan biosynthesis"
"YNR030W"	"sce00510"	"N-Glycan biosynthesis"
"YOR002W"	"sce00510"	"N-Glycan biosynthesis"
"YOR067C"	"sce00510"	"N-Glycan biosynthesis"
"YOR085W"	"sce00510"	"N-Glycan biosynthesis"
"YOR103C"	"sce00510"	"N-Glycan biosynthesis"
"YPL227C"	"sce00510"	"N-Glycan biosynthesis"
"YPR183W"	"sce00510"	"N-Glycan biosynthesis"
"YGL156W"	"sce00511"	"Other glycan degradation"
"YBL082C"	"sce00513"	"Various types of N-glycan biosynthesis"
"YBR015C"	"sce00513"	"Various types of N-glycan biosynthesis"
"YBR070C"	"sce00513"	"Various types of N-glycan biosynthesis"
"YBR110W"	"sce00513"	"Various types of N-glycan biosynthesis"
"YDL232W"	"sce00513"	"Various types of N-glycan biosynthesis"
"YDR245W"	"sce00513"	"Various types of N-glycan biosynthesis"
"YEL002C"	"sce00513"	"Various types of N-glycan biosynthesis"
"YEL036C"	"sce00513"	"Various types of N-glycan biosynthesis"
"YER001W"	"sce00513"	"Various types of N-glycan biosynthesis"
"YGL022W"	"sce00513"	"Various types of N-glycan biosynthesis"
"YGL038C"	"sce00513"	"Various types of N-glycan biosynthesis"
"YGL047W"	"sce00513"	"Various types of N-glycan biosynthesis"
"YGL065C"	"sce00513"	"Various types of N-glycan biosynthesis"
"YGL226C-A"	"sce00513"	"Various types of N-glycan biosynthesis"
"YJL002C"	"sce00513"	"Various types of N-glycan biosynthesis"
"YJL183W"	"sce00513"	"Various types of N-glycan biosynthesis"
"YJL186W"	"sce00513"	"Various types of N-glycan biosynthesis"
"YJR075W"	"sce00513"	"Various types of N-glycan biosynthesis"
"YJR131W"	"sce00513"	"Various types of N-glycan biosynthesis"
"YLR057W"	"sce00513"	"Various types of N-glycan biosynthesis"
"YML019W"	"sce00513"	"Various types of N-glycan biosynthesis"
"YML115C"	"sce00513"	"Various types of N-glycan biosynthesis"
"YMR149W"	"sce00513"	"Various types of N-glycan biosynthesis"
"YNL048W"	"sce00513"	"Various types of N-glycan biosynthesis"
"YNL219C"	"sce00513"	"Various types of N-glycan biosynthesis"
"YNR030W"	"sce00513"	"Various types of N-glycan biosynthesis"
"YOR085W"	"sce00513"	"Various types of N-glycan biosynthesis"
"YOR103C"	"sce00513"	"Various types of N-glycan biosynthesis"
"YPL050C"	"sce00513"	"Various types of N-glycan biosynthesis"
"YPL053C"	"sce00513"	"Various types of N-glycan biosynthesis"
"YAL023C"	"sce00514"	"Other types of O-glycan biosynthesis"
"YBR205W"	"sce00514"	"Other types of O-glycan biosynthesis"
"YDL093W"	"sce00514"	"Other types of O-glycan biosynthesis"
"YDL095W"	"sce00514"	"Other types of O-glycan biosynthesis"
"YDR307W"	"sce00514"	"Other types of O-glycan biosynthesis"
"YDR483W"	"sce00514"	"Other types of O-glycan biosynthesis"
"YER001W"	"sce00514"	"Other types of O-glycan biosynthesis"
"YGL257C"	"sce00514"	"Other types of O-glycan biosynthesis"
"YGR199W"	"sce00514"	"Other types of O-glycan biosynthesis"
"YIL014W"	"sce00514"	"Other types of O-glycan biosynthesis"
"YJR143C"	"sce00514"	"Other types of O-glycan biosynthesis"
"YOR099W"	"sce00514"	"Other types of O-glycan biosynthesis"
"YOR321W"	"sce00514"	"Other types of O-glycan biosynthesis"
"YAL023C"	"sce00515"	"Mannose type O-glycan biosynthesis"
"YDL093W"	"sce00515"	"Mannose type O-glycan biosynthesis"
"YDL095W"	"sce00515"	"Mannose type O-glycan biosynthesis"
"YDR307W"	"sce00515"	"Mannose type O-glycan biosynthesis"
"YGR199W"	"sce00515"	"Mannose type O-glycan biosynthesis"
"YJR143C"	"sce00515"	"Mannose type O-glycan biosynthesis"
"YOR321W"	"sce00515"	"Mannose type O-glycan biosynthesis"
"YBR018C"	"sce00520"	"Amino sugar and nucleotide sugar metabolism"
"YBR019C"	"sce00520"	"Amino sugar and nucleotide sugar metabolism"
"YBR020W"	"sce00520"	"Amino sugar and nucleotide sugar metabolism"
"YBR023C"	"sce00520"	"Amino sugar and nucleotide sugar metabolism"
"YBR038W"	"sce00520"	"Amino sugar and nucleotide sugar metabolism"
