UniProtKB_ac	iso_id	uniprot_seq_length	coordinate_id	provider	from	to	template	qmean	qmean_norm	url
P32379		260	5ae97a9e75daaa0f6077e798	PDB	1	260	4y8k			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y8k&provider=pdb
P32379		260	5ae97a5c75daaa0cdaaa1cbe	PDB	1	260	4y81			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y81&provider=pdb
P32379		260	5ae97a5475daaa0cdaaa1b88	PDB	1	260	4ya1			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4ya1&provider=pdb
P32379		260	5ae97a5375daaa0cdaaa1b62	PDB	1	260	5l61			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5l61&provider=pdb
P32379		260	5ae97a3575daaa0a23caf145	PDB	1	260	5cz9			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5cz9&provider=pdb
P32379		260	5ae97a0875daaa085ac13d71	PDB	1	260	4y69			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y69&provider=pdb
P32379		260	5ae97a0675daaa085ac13d25	PDB	1	260	5l69			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5l69&provider=pdb
P32379		260	5ae979de75daaa0610f253e1	PDB	1	260	4y77			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y77&provider=pdb
P32379		260	5ae9792c75daaa7c5c2db09f	PDB	1	260	5l5t			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5l5t&provider=pdb
P32379		260	5b20af5d02efd013252bad66	PDB	1	260	5d0w			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5d0w&provider=pdb
P32379		260	5ae978e675daaa79715fd15d	PDB	1	260	4ya0			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4ya0&provider=pdb
P32379		260	5a9f8d0202efd0ade4233f68	PDB	1	260	4qwi			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qwi&provider=pdb
P32379		260	5a9f8cf902efd0ade4233d3e	PDB	9	250	4lqi			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=9&to=250&template=4lqi&provider=pdb
P32379		260	5a9f8ced02efd0ade4233ab7	PDB	1	260	5wvi			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5wvi&provider=pdb
P32379		260	5a9b2b7175daaa6a98baebe8	PDB	1	260	5l5r			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5l5r&provider=pdb
P32379		260	5a9b2afd75daaa63ee1189b4	PDB	1	260	4qvq			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qvq&provider=pdb
P32379		260	5a9b0d0975daaa423c5be0cd	PDB	1	260	4qw0			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qw0&provider=pdb
P32379		260	5a9b0ca975daaa3ccf7d0c0e	PDB	1	260	5l68			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5l68&provider=pdb
P32379		260	5a9b06bc75daaa6a748b6287	PDB	1	260	5l64			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5l64&provider=pdb
P32379		260	5a9b1c4d75daaa159d1c236f	PDB	1	260	5fgh			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5fgh&provider=pdb
P32379		260	5a9b23ba75daaa78fd299792	PDB	1	260	4y8m			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y8m&provider=pdb
P32379		260	5a9b0c1975daaa36fdfa783c	PDB	1	260	5cz7			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5cz7&provider=pdb
P32379		260	5a9b077f75daaa73c58d663b	PDB	9	250	3dy4			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=9&to=250&template=3dy4&provider=pdb
P32379		260	5a9b156775daaa3556d8b7f6	PDB	1	260	5fgd			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5fgd&provider=pdb
P32379		260	5a9b1d9475daaa25a0c5492e	PDB	1	260	4y8i			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y8i&provider=pdb
P32379		260	5a9b0a8375daaa1fe19c6bbb	PDB	1	260	4qv6			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qv6&provider=pdb
P32379		260	5a9b180e75daaa5ae8658add	PDB	1	260	5l5f			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5l5f&provider=pdb
P32379		260	5a9b094275daaa0f820f91a8	PDB	9	250	2f16			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=9&to=250&template=2f16&provider=pdb
P32379		260	5a9b1d7975daaa25a0c54535	PDB	1	260	5cgi			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5cgi&provider=pdb
P32379		260	5a9b0b7e75daaa2b13591089	PDB	1	250	3mg7			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=250&template=3mg7&provider=pdb
P32379		260	5a9b1fda75daaa47f2aedb23	PDB	1	260	4qxj			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qxj&provider=pdb
P32379		260	5ae97a3575daaa0a23caf16a	PDB	1	260	4y6a			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y6a&provider=pdb
P32379		260	5a9b26b975daaa25837c6dcc	PDB	1	260	3jco			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=3jco&provider=pdb
P32379		260	5a9b1b9a75daaa0a9ff3c675	PDB	1	260	4qwg			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qwg&provider=pdb
P32379		260	5a9b20cf75daaa52372afa92	PDB	1	260	3sdk			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=3sdk&provider=pdb
P32379		260	5a9b28c075daaa45e323d488	PDB	1	260	3jcp			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=3jcp&provider=pdb
P32379		260	5b20b23602efd01bd9b4977a	PDB	1	260	4qby			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qby&provider=pdb
P32379		260	5a9b098275daaa0f820f9b0c	PDB	1	260	4qz5			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qz5&provider=pdb
P32379		260	5a9b07b475daaa78f380f603	PDB	1	260	4y75			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y75&provider=pdb
P32379		260	5a9afd8c75daaa65e3fb171a	PDB	1	260	5bou			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5bou&provider=pdb
P32379		260	5a9b2a7575daaa5d6c2bb57f	PDB	1	260	4qlq			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qlq&provider=pdb
P32379		260	5a9b153475daaa3556d8b154	PDB	9	250	3tdd			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=9&to=250&template=3tdd&provider=pdb
P32379		260	5a9b121275daaa07d9594544	PDB	1	260	5a5b			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5a5b&provider=pdb
P32379		260	5a9b074d75daaa73c58d5ef2	PDB	1	260	4qv4			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qv4&provider=pdb
P32379		260	5a9af86d75daaa20e6f35bb0	PDB	9	250	3mg0			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=9&to=250&template=3mg0&provider=pdb
P32379		260	5a9b06df75daaa6edcf0d6f5	PDB	1	260	3un4			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=3un4&provider=pdb
P32379		260	5a9b093b75daaa0f820f90cf	PDB	1	260	5cz5			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5cz5&provider=pdb
P32379		260	5a9af8f975daaa2a76e86ba0	PDB	1	260	5jhr			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5jhr&provider=pdb
P32379		260	5a9af81475daaa1bb7d239e1	PDB	1	260	4j70			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4j70&provider=pdb
P32379		260	5b17a7f602efd0974276d2d0	PDB	1	260	1z7q			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=1z7q&provider=pdb
P32379		260	5a9b0c5f75daaa36fdfa824a	PDB	1	260	4qv7			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qv7&provider=pdb
P32379		260	5b20b30102efd01e70daa9f8	PDB	1	260	4y9z			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y9z&provider=pdb
P32379		260	5a9b200275daaa47f2aee095	PDB	1	260	3nzj			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=3nzj&provider=pdb
P32379		260	5a9b06bf75daaa6a748b62fa	PDB	1	260	4ya4			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4ya4&provider=pdb
P32379		260	5a9b22ca75daaa6eb64f0a64	PDB	1	260	5bxl			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5bxl&provider=pdb
P32379		260	5a9b079375daaa73c58d68ed	PDB	1	260	5cz4			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5cz4&provider=pdb
P32379		260	5a9b062e75daaa65412e25aa	PDB	1	260	4qw3			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qw3&provider=pdb
P32379		260	5b20b06402efd01696ad7521	PDB	9	250	3gpw			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=9&to=250&template=3gpw&provider=pdb
P32379		260	5a9afd1f75daaa607e490454	PDB	1	260	4y8u			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y8u&provider=pdb
P32379		260	5ae97a0775daaa085ac13d4d	PDB	1	260	4ya9			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4ya9&provider=pdb
P32379		260	5a9b14db75daaa2fcea1f0e0	PDB	1	260	5l5d			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5l5d&provider=pdb
P32379		260	5a9afd3c75daaa607e490882	PDB	1	260	3oeu			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=3oeu&provider=pdb
P32379		260	5a9afa2b75daaa3a23199cc4	PDB	1	260	5fhs			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5fhs&provider=pdb
P32379		260	5a9afa7775daaa3e674795d3	PDB	1	260	4qls			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qls&provider=pdb
P32379		260	5a9b0d5d75daaa47c2729651	PDB	1	250	3mg8			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=250&template=3mg8&provider=pdb
P32379		260	5a9af80c75daaa1bb7d23869	PDB	1	260	4y80			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y80&provider=pdb
P32379		260	5a9b255575daaa100e77a504	PDB	1	260	4y8n			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y8n&provider=pdb
P32379		260	5a9b0ad975daaa254161eafb	PDB	1	260	5cz6			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5cz6&provider=pdb
P32379		260	5a9b0cfc75daaa423c5bdee8	PDB	1	260	4qz0			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qz0&provider=pdb
P32379		260	5a9afda475daaa65e3fb1ae5	PDB	1	260	4inu			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4inu&provider=pdb
P32379		260	5a9afdd475daaa6cacac190c	PDB	1	260	4jsu			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4jsu&provider=pdb
P32379		260	5a9b0f3675daaa5de40c1319	PDB	1	260	5fg9			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5fg9&provider=pdb
P32379		260	5a9b07ba75daaa78f380f69a	PDB	1	260	4qz4			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qz4&provider=pdb
P32379		260	5a9af9d575daaa340fef727f	PDB	1	260	4g4s			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4g4s&provider=pdb
P32379		260	5a9b292675daaa4b2309688b	PDB	9	250	4hnp			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=9&to=250&template=4hnp&provider=pdb
P32379		260	5a9b212e75daaa5901b8e25f	PDB	1	260	5wvk			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5wvk&provider=pdb
P32379		260	5a9b061d75daaa65412e2383	PDB	1	260	4qz3			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qz3&provider=pdb
P32379		260	5a9b085f75daaa7f43badfa0	PDB	1	260	4ya5			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4ya5&provider=pdb
P32379		260	5a9afb5175daaa47a8001a95	PDB	1	260	4y8t			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y8t&provider=pdb
P32379		260	5a9b147d75daaa2a7f9af871	PDB	9	250	4hrc			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=9&to=250&template=4hrc&provider=pdb
P32379		260	5a9af97975daaa2ef40eb9b2	PDB	1	260	4qwr			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qwr&provider=pdb
P32379		260	5a9af96c75daaa2ef40eb764	PDB	1	260	5d0s			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5d0s&provider=pdb
P32379		260	5a9b207875daaa4cc89a9819	PDB	9	250	2fak			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=9&to=250&template=2fak&provider=pdb
P32379		260	5a9af81b75daaa1bb7d23ad5	PDB	1	260	5l60			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5l60&provider=pdb
P32379		260	5a9af9d775daaa340fef72b7	PDB	1	260	5l5s			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5l5s&provider=pdb
P32379		260	5a9afdbe75daaa65e3fb1eee	PDB	1	260	4qlu			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qlu&provider=pdb
P32379		260	5ae97a3375daaa0a23caf113	PDB	1	260	5l6a			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5l6a&provider=pdb
P32379		260	5a9af9ad75daaa340fef6c81	PDB	1	260	4q1s			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4q1s&provider=pdb
P32379		260	5a9afbae75daaa4d1b0ab0db	PDB	1	260	4int			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4int&provider=pdb
P32379		260	5a9b06b075daaa6a748b60ae	PDB	1	260	5l54			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5l54&provider=pdb
P32379		260	5a9b061e75daaa65412e23a0	PDB	1	260	4qv3			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qv3&provider=pdb
P32379		260	5a9af97875daaa2ef40eb982	PDB	1	260	4rur			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4rur&provider=pdb
P32379		260	5a9af9d475daaa340fef7267	PDB	1	260	4y8s			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y8s&provider=pdb
P32379		260	5a9afdfb75daaa6cacac1f60	PDB	1	260	5d0v			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5d0v&provider=pdb
P32379		260	5a9b076875daaa73c58d62dd	PDB	1	260	4cr4			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4cr4&provider=pdb
P32379		260	5a9b2aea75daaa63ee11876a	PDB	1	260	4jsq			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4jsq&provider=pdb
P32379		260	5a9afad875daaa432978b392	PDB	1	260	4qws			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qws&provider=pdb
P32379		260	5b20b0b802efd0173d170986	PDB	1	260	4qvw			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qvw&provider=pdb
P32379		260	5a9b26f875daaa25837c7699	PDB	1	260	4y8o			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y8o&provider=pdb
P32379		260	5ae979e275daaa0610f254ca	PDB	1	260	4ya7			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4ya7&provider=pdb
P32379		260	5a9b094d75daaa0f820f9346	PDB	1	260	4qv5			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qv5&provider=pdb
P32379		260	5a9af97575daaa2ef40eb907	PDB	1	260	3wxr			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=3wxr&provider=pdb
P32379		260	5a9af8bf75daaa2514ab76a4	PDB	9	250	4eu2			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=9&to=250&template=4eu2&provider=pdb
P32379		260	5a9b29ae75daaa509398bd98	PDB	1	260	4qvp			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qvp&provider=pdb
P32379		260	5a9af91675daaa2a76e8704d	PDB	1	260	4inr			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4inr&provider=pdb
P32379		260	5a9b145875daaa2a7f9af312	PDB	1	260	5mpc			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5mpc&provider=pdb
P32379		260	5a9afae775daaa432978b5f1	PDB	1	260	5d0t			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5d0t&provider=pdb
P32379		260	5b20b2f902efd01e70daa856	PDB	1	260	4x6z			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4x6z&provider=pdb
P32379		260	5a9b07a475daaa78f380f43e	PDB	9	250	1g65			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=9&to=250&template=1g65&provider=pdb
P32379		260	5a9afeb175daaa769dc8ad6d	PDB	1	260	3oev			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=3oev&provider=pdb
P32379		260	5a9afe4f75daaa7110824500	PDB	1	260	5l5v			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5l5v&provider=pdb
P32379		260	5a9b1ad575daaa7bcbf74116	PDB	1	260	4no1			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4no1&provider=pdb
P32379		260	5a9b08b175daaa054ca0adef	PDB	1	260	4jt0			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4jt0&provider=pdb
P32379		260	5a9b0a9075daaa1fe19c6d99	PDB	1	260	4qw6			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qw6&provider=pdb
P32379		260	5a9b12b275daaa14b7686096	PDB	1	260	5mpb			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5mpb&provider=pdb
P32379		260	5a9afb9675daaa4d1b0aad2c	PDB	1	260	4qlt			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qlt&provider=pdb
P32379		260	5a9b07f975daaa78f380feea	PDB	1	260	5l65			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5l65&provider=pdb
P32379		260	5a9b0a4375daaa1a47817ed9	PDB	1	250	3mg6			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=250&template=3mg6&provider=pdb
P32379		260	5a9af7f575daaa1bb7d23456	PDB	1	260	4r00			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4r00&provider=pdb
P32379		260	5a9afc1475daaa51666ad0f1	PDB	9	250	3gpt			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=9&to=250&template=3gpt&provider=pdb
P32379		260	5a9afcdd75daaa5bbfc957fe	PDB	1	260	4ya3			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4ya3&provider=pdb
P32379		260	5a9b0e5e75daaa5228df47bb	PDB	1	260	5cz8			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5cz8&provider=pdb
P32379		260	5a9b1f8275daaa420f3b52f0	PDB	9	250	3gpj			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=9&to=250&template=3gpj&provider=pdb
P32379		260	5a9b0cfd75daaa423c5bdf00	PDB	1	260	4qv0			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qv0&provider=pdb
P32379		260	5b20b22b02efd01bd9b49520	PDB	1	260	4y9y			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y9y&provider=pdb
P32379		260	5a9b068075daaa6a748b59ca	PDB	1	260	4y74			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y74&provider=pdb
P32379		260	5a9b07ea75daaa78f380fcf9	PDB	1	260	5l55			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5l55&provider=pdb
P32379		260	5a9b065275daaa65412e2b0d	PDB	9	250	3dy3			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=9&to=250&template=3dy3&provider=pdb
P32379		260	5a9b0ae275daaa254161ec45	PDB	9	250	3.00E+47			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=9&to=250&template=3e47&provider=pdb
P32379		260	5a9af7e675daaa1bb7d231d9	PDB	1	260	4y70			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4y70&provider=pdb
P32379		260	5a9b218775daaa5ea29157d9	PDB	1	260	4z1l			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4z1l&provider=pdb
P32379		260	5a9afcd975daaa5bbfc95794	PDB	1	260	5l63			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=5l63&provider=pdb
P32379		260	5a9b0e1875daaa5228df3dce	PDB	1	260	4qv8			https://swissmodel.expasy.org/repository/uniprot/P32379.pdb?from=1&to=260&template=4qv8&provider=pdb
