,OG,sce
4074,OG4861,YPR147C
4075,OG4862,YOR276W
4076,OG4865,YDR444W
4077,OG4867,YMR090W
4078,OG4868,YIL038C
4079,OG4876,YPR104C
4080,OG4877,YLR057W
4081,OG4878,YIL127C
4082,OG4881,YDR403W
4083,OG4882,YHR006W
4084,OG4883,YLR064W
4085,OG4884,YMR265C
4086,OG4886,YBR272C
4087,OG4887,YDR261C
4088,OG4890,YBR222C
4089,OG4894,YDR402C
4090,OG4895,YHR029C
4091,OG4899,YKL126W
4092,OG4899, YMR104C
4093,OG4904,YGR251W
4094,OG4905,YLR256W
4095,OG4907,YFR032C
4096,OG4912,YEL020C
4097,OG4914,YNL306W
4098,OG4917,YLR426W
4099,OG4918,YLR411W
4100,OG4920,YCR020C
4101,OG4923,YML019W
4102,OG4927,YIL005W
4103,OG4928,YJL132W
4104,OG4937,YNL015W
4105,OG4938,YDR171W
4106,OG4939,YBR022W
4107,OG4943,YJR154W
4108,OG4944,YIL069C
4109,OG4944, YER074W
4110,OG4949,YGR247W
4111,OG4950,YLR214W
4112,OG4951,YHR178W
4113,OG4952,YDR525W-A
4114,OG4958,YOR144C
4115,OG4959,YBR159W
4116,OG4962,YDR351W
4117,OG4962, YHR103W
4118,OG4963,YKR055W
4119,OG4965,YPL079W
4120,OG4965, YBR191W
4121,OG4969,YBL028C
4122,OG4970,YJL103C
4123,OG4971,YPR068C
4124,OG4973,YBR227C
4125,OG4974,YER179W
4126,OG4977,YIL072W
4127,OG4978,YOR058C
4128,OG4985,YCL008C
4129,OG4989,YPL001W
4130,OG4990,YLR275W
4131,OG4991,YMR087W
4132,OG4997,YMR088C
4133,OG4999,YPR201W
4134,OG5006,Q0105
4135,OG5006, Q0115
4136,OG5009,YGL251C
4137,OG5012,YOR215C
4138,OG5014,YMR065W
4139,OG5015,YIR001C
4140,OG5016,YJL193W
4141,OG5035,YOR147W
4142,OG5036,YLR390W-A
4143,OG5039,YDR218C
4144,OG5045,YCL012C
4145,OG5049,YDR520C
4146,OG5058,YNL070W
4147,OG5060,YLR343W
4148,OG5063,YML043C
4149,OG5065,YMR236W
4150,OG5075,YPL121C
4151,OG5080,YGR102C
4152,OG5081,YML078W
4153,OG5088,YBL086C
4154,OG5089,YNL054W
4155,OG5091,YHL020C
4156,OG5092,YPL165C
4157,OG5095,YNL211C
4158,OG5096,YJR156C
4159,OG5096, YNL332W
4160,OG5096, YFL058W
4161,OG5096, YDL244W
4162,OG5097,YLR271W
4163,OG5100,YGR044C
4164,OG5102,YFR023W
4165,OG5104,YGL151W
4166,OG5106,YLR388W
4167,OG5106, YDL061C
4168,OG5108,YHL028W
4169,OG5111,YOL078W
4170,OG5113,YLR221C
4171,OG5117,YHR049W
4172,OG5118,YER170W
4173,OG5123,YPR188C
4174,OG5124,YOR386W
4175,OG5126,YJR149W
4176,OG5128,YPR114W
4177,OG5129,YGR156W
4178,OG5138,YNL024C-A
4179,OG5140,YNL249C
4180,OG5142,YPR075C
4181,OG5145,YNR027W
4182,OG5150,YKL018C-A
4183,OG5151,YER077C
4184,OG5152,YER101C
4185,OG5152, YBL069W
4186,OG5153,YGL079W
4187,OG5157,YOR162C
4188,OG5157, YOR172W
4189,OG5157, YLR266C
4190,OG5158,YPR002W
4191,OG5159,YCL026C-B
4192,OG5159, YCL026C-A
4193,OG5166,YMR319C
4194,OG5168,YBR007C
4195,OG5169,YDL175C
4196,OG5169, YIL079C
4197,OG5170,YPR006C
4198,OG5177,YGL140C
4199,OG5191,YCR071C
4200,OG5193,YKR004C
4201,OG5200,YMR157C
4202,OG5211,YDL231C
4203,OG5221,YML011C
4204,OG5222,YDR374C
4205,OG5224,YJR004C
4206,OG5230,YNL187W
4207,OG5236,YKR027W
4208,OG5236, YJL099W
4209,OG5240,YHR121W
4210,OG5241,YOL110W
4211,OG5248,YJL061W
4212,OG5254,YDR391C
4213,OG5257,YBL029C-A
4214,OG5281,YLR035C
4215,OG5284,YGR169C
4216,OG5286,Q0130
4217,OG5293,YGL033W
4218,OG5298,YDR077W
4219,OG5305,YPR106W
4220,OG5307,YLR139C
4221,OG5310,YNL122C
4222,OG5312,YFR018C
4223,OG5314,Q0045
4224,OG5315,YDL154W
4225,OG5315, YDL155W
4226,OG5317,YPL005W
4227,OG5322,YLL056C
4228,OG5327,YPR001W
4229,OG5328,YDL110C
4230,OG5333,YBR255C-A
4231,OG5338,YOL154W
4232,OG5349,YPL100W
4233,OG5350,YLR167W
4234,OG5350, YDR139C
4235,OG5352,YKL032C
4236,OG5354,YIL073C
4237,OG5355,YFL003C
4238,OG5365,YDL085C-A
4239,OG5371,YNL024C
4240,OG5372,YOR371C
4241,OG5372, YAL056W
4242,OG5373,YFL066C
4243,OG5373, YER190W
4244,OG5373, YDR545W
4245,OG5373, YOR396W
4246,OG5373, YNL339C
4247,OG5373, YLR467W
4248,OG5373, YLR466W
4249,OG5373, YGR296W
4250,OG5373, YPL283C
4251,OG5373, YBL111C
4252,OG5373, YJL225C
4253,OG5373, YHR218W
4254,OG5373, YIL177C
4255,OG5373, YEL077C
4256,OG5373, YLL067C
4257,OG5373, YML133C
4258,OG5373, YPR204W
4259,OG5373, YLL066C
4260,OG5373, YBL113C
4261,OG5373, YHR219W
4262,OG5373, YHL050C
4263,OG5373, YHL049C
4264,OG5382,YML091C
4265,OG5385,YGL226W
4266,OG5387,YLR067C
4267,OG5400,YBR047W
4268,OG5401,YLR407W
4269,OG5404,YGR088W
4270,OG5407,YNL027W
4271,OG5411,YLR387C
4272,OG5413,YML079W
4273,OG5426,YNL136W
4274,OG5427,YNL050C
4275,OG5428,YOR137C
4276,OG5437,YJL158C
4277,OG5438,YNR058W
4278,OG5439,YKL096W
4279,OG5441,YIL162W
4280,OG5444,YOR339C
4281,OG5445,YPL269W
4282,OG5448,YMR191W
4283,OG5449,YML129C
4284,OG5450,YGR097W
4285,OG5450, YPR115W
4286,OG5451,YMR098C
4287,OG5453,YLR099C
4288,OG5453, YDR125C
4289,OG5455,YDR387C
4290,OG5465,YNR074C
4291,OG5467,YIL014W
4292,OG5470,YBR293W
4293,OG5474,YBL101C
4294,OG5476,YPL245W
4295,OG5479,YLR455W
4296,OG5481,YDR384C
4297,OG5487,YJL192C
4298,OG5490,YML120C
4299,OG5496,YOL042W
4300,OG5497,YLR165C
4301,OG5503,YAL007C
4302,OG5503, YOR016C
4303,OG5504,YOR230W
4304,OG5504, YOR229W
4305,OG5504, YPL139C
4306,OG5508,YKL107W
4307,OG5514,YDL200C
4308,OG5518,YNL304W
4309,OG5521,YJL151C
4310,OG5524,YOL111C
4311,OG5527,YOR195W
4312,OG5528,YJL149W
4313,OG5533,YIL077C
4314,OG5534,YLR040C
4315,OG5535,YKL159C
4316,OG5536,YEL059C-A
4317,OG5539,YLL038C
4318,OG5540,YBR180W
4319,OG5542,YKR006C
4320,OG5545,YDR314C
4321,OG5548,YGR177C
4322,OG5548, YOR377W
4323,OG5549,YJL205C
4324,OG5550,YPL007C
4325,OG5551,YDR318W
4326,OG5553,YLR110C
4327,OG5557,YIL159W
4328,OG5560,YLR394W
4329,OG5561,YCL027W
4330,OG5564,YDR103W
4331,OG5568,YCL032W
4332,OG5569,YCR039C
4333,OG5569, YCL067C
4334,OG5569, YCR096C
4335,OG5576,YIL164C
4336,OG5577,YDR146C
4337,OG5577, YLR131C
4338,OG5579,YOR342C
4339,OG5580,YBL090W
4340,OG5590,YFL049W
4341,OG5593,YPL161C
4342,OG5594,YNL165W
4343,OG5595,YIR024C
4344,OG5598,YDR063W
4345,OG5599,YGR230W
4346,OG5609,YDR483W
4347,OG5610,YBL100W-B
4348,OG5610, YDR034C-D
4349,OG5610, YGR161C-D
4350,OG5610, YML039W
4351,OG5610, YNL284C-B
4352,OG5610, YML045W
4353,OG5610, YLR157C-B
4354,OG5610, YNL054W-B
4355,OG5610, YJR029W
4356,OG5610, YDR365W-B
4357,OG5610, YGR038C-B
4358,OG5610, YMR045C
4359,OG5610, YGR027W-B
4360,OG5610, YDR261C-D
4361,OG5610, YDR261W-B
4362,OG5610, YDR210C-D
4363,OG5610, YER160C
4364,OG5610, YOR343W-B
4365,OG5610, YJR027W
4366,OG5610, YER138C
4367,OG5610, YDR210W-B
4368,OG5610, YDR316W-B
4369,OG5610, YCL019W
4370,OG5610, YOL103W-B
4371,OG5610, YPR137C-B
4372,OG5610, YFL002W-A
4373,OG5610, YBL005W-B
4374,OG5610, YMR050C
4375,OG5610, YHR214C-B
4376,OG5610, YGR161W-B
4377,OG5610, YOR192C-B
4378,OG5610, YLR227W-B
4379,OG5610, YPR158C-D
4380,OG5610, YDR098C-B
4381,OG5610, YPL257W-B
4382,OG5610, YPR158W-B
4383,OG5610, YLR410W-B
4384,OG5610, YBR012W-B
4385,OG5610, YOR142W-B
4386,OG5610, YLR410W-A
4387,OG5610, YFL002W-B
4388,OG5610, YOR192C-A
4389,OG5610, YDR034C-C
4390,OG5610, YCL020W
4391,OG5610, YBL100W-A
4392,OG5610, YDR261W-A
4393,OG5610, YGR161W-A
4394,OG5610, YOR343W-A
4395,OG5610, YDR210W-A
4396,OG5610, YER159C-A
4397,OG5610, YMR051C
4398,OG5610, YDR210C-C
4399,OG5610, YHR214C-C
4400,OG5610, YDR261C-C
4401,OG5610, YLR157C-A
4402,OG5610, YML045W-A
4403,OG5610, YJR026W
4404,OG5610, YNL054W-A
4405,OG5610, YPR137C-A
4406,OG5610, YGR038C-A
4407,OG5610, YOR142W-A
4408,OG5610, YDR098C-A
4409,OG5610, YBR012W-A
4410,OG5610, YJR028W
4411,OG5610, YGR027W-A
4412,OG5610, YDR316W-A
4413,OG5610, YER137C-A
4414,OG5610, YPL257W-A
4415,OG5610, YBL005W-A
4416,OG5610, YDR170W-A
4417,OG5610, YLR256W-A
4418,OG5610, YGR161C-C
4419,OG5610, YLR227W-A
4420,OG5610, YMR046C
4421,OG5610, YPR158W-A
4422,OG5610, YNL284C-A
4423,OG5610, YAR010C
4424,OG5610, YML040W
4425,OG5610, YOL103W-A
4426,OG5610, YPR158C-C
4427,OG5610, YDR365W-A
4428,OG5610, YLR035C-A
4429,OG5610, YAR009C
4430,OG5614,YGL098W
4431,OG5616,YDR197W
4432,OG5618,YLR093C
4433,OG5621,Q0275
4434,OG5623,YGL013C
4435,OG5623, YBL005W
4436,OG5624,YLR413W
4437,OG5624, YKL187C
4438,OG5625,YJL019W
4439,OG5626,YLR390W
4440,OG5632,YPL074W
4441,OG5635,YKR057W
4442,OG5635, YJL136C
4443,OG5642,YDR363W
4444,OG5643,YAR002W
4445,OG5644,YLR177W
4446,OG5644, YDR505C
4447,OG5645,YJL089W
4448,OG5646,YIL139C
4449,OG5665,YDR422C
4450,OG5675,YMR066W
4451,OG5677,YOL087C
4452,OG5689,YNR064C
4453,OG5693,YDR475C
4454,OG5693, YOR019W
4455,OG5696,YKL183W
4456,OG5697,YOL116W
4457,OG5712,YHR060W
4458,OG5720,YLL003W
4459,OG5722,YGL256W
4460,OG5724,YLR440C
4461,OG5727,YLR011W
4462,OG5731,YDR057W
4463,OG5732,YNL335W
4464,OG5732, YFL061W
4465,OG5733,YJL209W
4466,OG5735,YMR298W
4467,OG5736,YNL230C
4468,OG5740,YAL051W
4469,OG5740, YOR363C
4470,OG5747,YNL318C
4471,OG5768,YML051W
4472,OG5772,YNR051C
4473,OG5783,YIR042C
4474,OG5785,YGR212W
4475,OG5794,YLR368W
4476,OG5805,YCR086W
4477,OG5813,YOR129C
4478,OG5843,YPL253C
4479,OG5843, YMR198W
4480,OG5845,YGL254W
4481,OG5868,YDR478W
4482,OG5875,YER088C
4483,OG5898,YBL060W
4484,OG5907,YMR048W
4485,OG5908,YDR124W
4486,OG5909,YBR138C
4487,OG5932,YCL002C
4488,OG5940,YGL250W
4489,OG5941,YER111C
4490,OG5942,YKL084W
4491,OG5973,YPL024W
4492,OG5975,YAL027W
4493,OG5975, YAL028W
4494,OG6005,YOL056W
4495,OG6005, YDL021W
4496,OG6028,YBR302C
4497,OG6028, YGR295C
4498,OG6028, YJR161C
4499,OG6028, YHL048W
4500,OG6028, YFL062W
4501,OG6028, YML132W
4502,OG6028, YDL248W
4503,OG6028, YNL336W
4504,OG6028, YKL219W
4505,OG6029,YLR445W
4506,OG6030,YDR463W
4507,OG6057,YLR437C
4508,OG6057, YML058W
4509,OG6058,YML109W
4510,OG6058, YMR273C
4511,OG6059,YPR009W
4512,OG6059, YGL162W
4513,OG6065,YNR057C
4514,OG6089,YMR291W
4515,OG6092,YPL085W
4516,OG6096,YKL089W
4517,OG6097,YPL159C
4518,OG6098,YHR149C
4519,OG6112,YDR539W
4520,OG6116,YMR134W
4521,OG6122,YLR154C-H
4522,OG6122, YLR157C-C
4523,OG6122, YLR156C-A
4524,OG6122, YLR159C-A
4525,OG6144,YBR203W
4526,OG6158,YER123W
4527,OG6159,YPL190C
4528,OG6161,YCR106W
4529,OG6161, YLL054C
4530,OG6166,YBR131W
4531,OG6182,YBR172C
4532,OG6182, YPL105C
4533,OG6184,YKR008W
4534,OG6189,YGL219C
4535,OG6191,YKR044W
4536,OG6194,YJL213W
4537,OG6207,YCR107W
4538,OG6207, YNL331C
4539,OG6207, YJR155W
4540,OG6207, YDL243C
4541,OG6208,YKL122C
4542,OG6210,YPR148C
4543,OG6215,YJR005C-A
4544,OG6215, YGR169C-A
4545,OG6218,YNL199C
4546,OG6220,YML006C
4547,OG6221,YOR208W
4548,OG6233,YDR538W
4549,OG6235,YIR039C
4550,OG6237,YKL108W
4551,OG6237, YKL109W
4552,OG6238,YGR198W
4553,OG6239,YPR120C
4554,OG6240,YJL044C
4555,OG6255,YML029W
4556,OG6256,YHR071W
4557,OG6263,YML117W
4558,OG6263, YML118W
4559,OG6264,YLR226W
4560,OG6266,YML017W
4561,OG6284,YAL011W
4562,OG6285,YER054C
4563,OG6286,YAL031C
4564,OG6290,YOR221C
4565,OG6295,YOR045W
4566,OG6295, YOR044W
4567,OG6297,YKR063C
4568,OG6299,YGL228W
4569,OG6300,YIL031W
4570,OG6307,YDR295C
4571,OG6309,YJL165C
4572,OG6309, YKL168C
4573,OG6311,YIL076W
4574,OG6314,YLR356W
4575,OG6315,YGR196C
4576,OG6317,YOR298W
4577,OG6318,YOL088C
4578,OG6319,YNL103W
4579,OG6320,YLR320W
4580,OG6323,YDR110W
4581,OG6324,YML108W
4582,OG6326,YFL023W
4583,OG6328,YBR258C
4584,OG6337,YGL071W
4585,OG6339,YOR373W
4586,OG6340,YLR424W
4587,OG6342,YJL070C
4588,OG6342, YBR284W
4589,OG6345,YMR029C
4590,OG6346,YLR423C
4591,OG6351,YPL066W
4592,OG6352,YER147C
4593,OG6353,YMR021C
4594,OG6354,YKL130C
4595,OG6355,YLR332W
4596,OG6356,YDL077C
4597,OG6358,YDL099W
4598,OG6359,YBL009W
4599,OG6359, YGL021W
4600,OG6360,YDL073W
4601,OG6361,YPR070W
4602,OG6371,YBR058C-A
4603,OG6372,YLR095C
4604,OG6373,YDR217C
4605,OG6375,YIL026C
4606,OG6376,YGL145W
4607,OG6380,YBR205W
4608,OG6381,YBR255W
4609,OG6382,YKL057C
4610,OG6383,YIL101C
4611,OG6385,YJL173C
4612,OG6386,YIR010W
4613,OG6387,YDR181C
4614,OG6388,YPL070W
4615,OG6389,YJL073W
4616,OG6390,YFR013W
4617,OG6391,YER149C
4618,OG6392,YFR049W
4619,OG6393,YGL025C
4620,OG6404,YDR138W
4621,OG6405,YDR350C
4622,OG6406,YLR288C
4623,OG6411,YJR022W
4624,OG6413,YNL311C
4625,OG6418,YDL089W
4626,OG6419,YHR192W
4627,OG6421,YIL055C
4628,OG6423,YMR135C
4629,OG6424,YKL185W
4630,OG6425,YFR043C
4631,OG6426,YDR201W
4632,OG6427,YLR119W
4633,OG6428,YGR237C
4634,OG6429,YDL121C
4635,OG6430,YKR090W
4636,OG6431,YGL175C
4637,OG6432,YKL048C
4638,OG6433,YKR075C
4639,OG6434,YDR309C
4640,OG6435,YML023C
4641,OG6436,YLR431C
4642,OG6437,YMR270C
4643,OG6438,YNL180C
4644,OG6439,YGR089W
4645,OG6440,YOR073W
4646,OG6441,YDR163W
4647,OG6442,YCL061C
4648,OG6443,YJR046W
4649,OG6444,YDR195W
4650,OG6445,YMR052W
4651,OG6446,YER161C
4652,OG6447,YDR285W
4653,OG6460,YHR131C
4654,OG6462,YMR031C
4655,OG6463,YMR032W
4656,OG6465,YCR081W
4657,OG6466,YML027W
4658,OG6469,YOL053W
4659,OG6470,YDR499W
4660,OG6471,YHR196W
4661,OG6472,YDL092W
4662,OG6475,YGR142W
4663,OG6476,YOR220W
4664,OG6477,YER038C
4665,OG6478,YNL295W
4666,OG6479,YKL061W
4667,OG6481,YLR199C
4668,OG6483,YDR532C
4669,OG6484,YBL046W
4670,OG6485,YDR464W
4671,OG6486,YKR064W
4672,OG6487,YCL044C
4673,OG6488,YOR308C
4674,OG6489,YNR022C
4675,OG6490,YER030W
4676,OG6491,YMR159C
4677,OG6492,YGL223C
4678,OG6493,YMR044W
4679,OG6494,YBR168W
4680,OG6495,YOR279C
4681,OG6496,YDR279W
4682,OG6497,YLR181C
4683,OG6498,YCR069W
4684,OG6516,YDR089W
4685,OG6518,YGR015C
4686,OG6520,YJR010C-A
4687,OG6521,YHR017W
4688,OG6524,YOR030W
4689,OG6525,YLR079W
4690,OG6526,YOR066W
4691,OG6527,YPL158C
4692,OG6528,YDR307W
4693,OG6529,YGR030C
4694,OG6530,YJR043C
4695,OG6531,YJL146W
4696,OG6532,YOR138C
4697,OG6533,YHR118C
4698,OG6534,YJL147C
4699,OG6535,YER033C
4700,OG6536,YKL075C
4701,OG6538,YLR007W
4702,OG6539,YGR122W
4703,OG6540,YDR216W
4704,OG6541,YEL018W
4705,OG6542,YMR144W
4706,OG6543,YCR065W
4707,OG6544,YPR164W
4708,OG6545,YBL103C
4709,OG6546,YGR250C
4710,OG6547,YBR211C
4711,OG6548,YMR179W
4712,OG6552,YCR097W
4713,OG6559,YLL004W
4714,OG6564,YOR266W
4715,OG6565,YDL013W
4716,OG6568,YNL042W
4717,OG6569,YDR068W
4718,OG6571,YER124C
4719,OG6572,YMR184W
4720,OG6573,YNL164C
4721,OG6574,YOL126C
4722,OG6575,YPR109W
4723,OG6576,YPL272C
4724,OG6577,YGR084C
4725,OG6578,YGR222W
4726,OG6579,YLR173W
4727,OG6580,YLR223C
4728,OG6581,YBR225W
4729,OG6582,YOR255W
4730,OG6583,YDR186C
4731,OG6585,YKR100C
4732,OG6586,YBR165W
4733,OG6587,YIL016W
4734,OG6588,YBL010C
4735,OG6589,YGR013W
4736,OG6598,YKL216W
4737,OG6602,YEL043W
4738,OG6604,YPL075W
4739,OG6605,YDL003W
4740,OG6606,YML015C
4741,OG6612,YDR319C
4742,OG6613,YJR136C
4743,OG6614,YKL204W
4744,OG6615,YPR152C
4745,OG6616,YHR159W
4746,OG6617,YER167W
4747,OG6619,YLR263W
4748,OG6620,YGR179C
4749,OG6621,YLR021W
4750,OG6623,YPL071C
4751,OG6624,YAR014C
4752,OG6625,YKL042W
4753,OG6626,YBR275C
4754,OG6628,YCL037C
4755,OG6629,YPR007C
4756,OG6630,YOR385W
4757,OG6630, YMR316W
4758,OG6631,YGR106C
4759,OG6632,YJR030C
4760,OG6634,YOR098C
4761,OG6647,YIL017C
4762,OG6648,YDR370C
4763,OG6649,YBR119W
4764,OG6651,YNL264C
4765,OG6652,YOL089C
4766,OG6653,YPL180W
4767,OG6658,YPL255W
4768,OG6659,YJR039W
4769,OG6661,YKR020W
4770,OG6662,YML112W
4771,OG6663,YBR130C
4772,OG6664,YOR078W
4773,OG6665,YAL018C
4774,OG6666,YPL156C
4775,OG6667,YBR264C
4776,OG6668,YDR169C
4777,OG6669,YOR354C
4778,OG6670,YBR156C
4779,OG6671,YLR392C
4780,OG6672,YCL063W
4781,OG6673,YOL070C
4782,OG6674,YLR018C
4783,OG6675,YER032W
4784,OG6694,YOR008C
4785,OG6696,YJL023C
4786,OG6698,YNL058C
4787,OG6706,YKL176C
4788,OG6707,YGL093W
4789,OG6708,YMR163C
4790,OG6709,YGR042W
4791,OG6709, YGR041W
4792,OG6710,YMR204C
4793,OG6711,YCL051W
4794,OG6712,YLR052W
4795,OG6713,YNL160W
4796,OG6714,YLR054C
4797,OG6715,YPR057W
4798,OG6716,YIL071C
4799,OG6719,YMR124W
4800,OG6720,YFR008W
4801,OG6721,YGR239C
4802,OG6722,YDL180W
4803,OG6723,YDR357C
4804,OG6724,YNL214W
4805,OG6725,YER137C
4806,OG6726,YDR076W
4807,OG6727,YNL258C
4808,OG6728,YKR049C
4809,OG6729,YDR118W
4810,OG6729, YDR119W
4811,OG6730,YPL077C
4812,OG6731,YPL014W
4813,OG6732,YBR085C-A
4814,OG6734,YBR253W
4815,OG6743,YJR106W
4816,OG6745,YJL186W
4817,OG6750,YLR381W
4818,OG6751,YHL034C
4819,OG6753,Q0120
4820,OG6759,YGR072W
4821,OG6760,YOL117W
4822,OG6761,YBR233W-A
4823,OG6762,YIL136W
4824,OG6763,YLR135W
4825,OG6765,YDL176W
4826,OG6766,YJL016W
4827,OG6767,YNL309W
4828,OG6769,YBR230C
4829,OG6770,YDR143C
4830,OG6771,YEL017W
4831,OG6772,YGL036W
4832,OG6773,YLR141W
4833,OG6792,YDL220C
4834,OG6793,YAL047C
4835,OG6795,YDR381C-A
4836,OG6799,YDR310C
4837,OG6800,YLL033W
4838,OG6806,YNR045W
4839,OG6807,YJR135C
4840,OG6808,YNL233W
4841,OG6809,YNL077W
4842,OG6810,YKR011C
4843,OG6811,YMR070W
4844,OG6812,YOR083W
4845,OG6813,YLR190W
4846,OG6814,YLR363C
4847,OG6815,YMR257C
4848,OG6816,YDL044C
4849,OG6817,YLR225C
4850,OG6817, YDR222W
4851,OG6818,YOL051W
4852,OG6819,YGR077C
4853,OG6820,YDR078C
4854,OG6821,YPL193W
4855,OG6822,YLR457C
4856,OG6823,YOR372C
4857,OG6824,YMR094W
4858,OG6826,YDL169C
4859,OG6828,YPL166W
4860,OG6829,YER034W
4861,OG6830,YER092W
4862,OG6836,YMR232W
4863,OG6847,YGL126W
4864,OG6855,YGL090W
4865,OG6856,YGR120C
4866,OG6857,YDR239C
4867,OG6858,YLR073C
4868,OG6859,YBL025W
4869,OG6860,YDR131C
4870,OG6861,YNR049C
4871,OG6862,YKL038W
4872,OG6863,YML062C
4873,OG6864,YKL098W
4874,OG6865,YHL025W
4875,OG6866,YBR098W
4876,OG6868,YKR046C
4877,OG6887,YNL282W
4878,OG6895,YDR123C
4879,OG6896,YBR083W
4880,OG6897,YDR113C
4881,OG6898,YDL012C
4882,OG6899,YGR130C
4883,OG6901,YPL186C
4884,OG6903,YPR008W
4885,OG6905,YGR263C
4886,OG6906,YDL218W
4887,OG6907,YIR017C
4888,OG6909,YDR156W
4889,OG6910,YER083C
4890,OG6912,YGR140W
4891,OG6913,YEL005C
4892,OG6914,YBL034C
4893,OG6915,YJL047C
4894,OG6916,YLR211C
4895,OG6929,YJR053W
4896,OG6932,YDR179W-A
4897,OG6942,YMR117C
4898,OG6944,YGL061C
4899,OG6949,YER130C
4900,OG6950,YLR094C
4901,OG6951,YDR179C
4902,OG6952,YBR077C
4903,OG6953,YDR022C
4904,OG6954,YFR042W
4905,OG6955,YPR116W
4906,OG6957,YKL162C
4907,OG6958,YCR075W-A
4908,OG6959,YJL051W
4909,OG6986,YDL123W
4910,OG6988,YLR298C
4911,OG6991,YCL028W
4912,OG6996,YPL148C
4913,OG6997,YDR303C
4914,OG6998,YMR107W
4915,OG6999,YDL005C
4916,OG7000,YOR023C
4917,OG7001,YIR018W
4918,OG7002,YBL006C
4919,OG7003,YOL007C
4920,OG7014,YIL015W
4921,OG7029,YDR356W
4922,OG7037,YPL241C
4923,OG7039,YGL075C
4924,OG7040,YOL105C
4925,OG7041,YJL083W
4926,OG7041, YKR019C
4927,OG7042,YPR093C
4928,OG7043,YKR007W
4929,OG7045,YHL027W
4930,OG7046,YDR056C
4931,OG7047,YHR184W
4932,OG7048,YGR016W
4933,OG7053,YPR083W
4934,OG7058,YDR383C
4935,OG7068,YGR166W
4936,OG7069,YGL198W
4937,OG7075,YOR178C
4938,OG7076,YDR240C
4939,OG7077,YIL161W
4940,OG7078,YDR065W
4941,OG7079,YNL166C
4942,OG7080,YGR275W
4943,OG7081,YLR257W
4944,OG7082,YPL054W
4945,OG7083,YNL225C
4946,OG7084,YMR086W
4947,OG7085,YOR359W
4948,OG7086,YDR288W
4949,OG7087,YBR240C
4950,OG7109,YPR151C
4951,OG7114,YNL254C
4952,OG7120,YGL035C
4953,OG7121,YKR045C
4954,OG7123,YHR127W
4955,OG7124,YKL062W
4956,OG7125,YGL113W
4957,OG7126,YDR506C
4958,OG7127,YPR017C
4959,OG7128,YLR132C
4960,OG7129,YIL154C
4961,OG7151,YLR301W
4962,OG7155,YMR160W
4963,OG7164,YGL226C-A
4964,OG7165,YDR488C
4965,OG7166,YER040W
4966,OG7167,YHL038C
4967,OG7168,YLR376C
4968,OG7170,YPL174C
4969,OG7171,YDR014W
4970,OG7216,YMR299C
4971,OG7217,YJR092W
4972,OG7219,YLR267W
4973,OG7220,YBR250W
4974,OG7222,YHR022C
4975,OG7223,YLR360W
4976,OG7224,YNL076W
4977,OG7246,YNL159C
4978,OG7251,YBR044C
4979,OG7261,YDL189W
4980,OG7262,YDR494W
4981,OG7269,YCR060W
4982,OG7274,YEL048C
4983,OG7275,YHR167W
4984,OG7277,YNL133C
4985,OG7278,YBR036C
4986,OG7279,YDL139C
4987,OG7280,YMR187C
4988,OG7320,YPL052W
4989,OG7323,YPL219W
4990,OG7325,YOR060C
4991,OG7326,YNR009W
4992,OG7327,YER153C
4993,OG7328,YDR082W
4994,OG7329,YGR129W
4995,OG7332,YNL162W-A
4996,OG7359,YJR153W
4997,OG7363,YOR264W
4998,OG7366,YNL091W
4999,OG7379,YNL176C
5000,OG7380,YPR101W
5001,OG7382,YIL146C
5002,OG7383,YFL031W
5003,OG7384,YPL168W
5004,OG7385,YJL076W
5005,OG7387,YMR252C
5006,OG7388,YCR043C
5007,OG7414,YNL152W
5008,OG7421,YDR369C
5009,OG7422,YAL055W
5010,OG7425,YJL162C
5011,OG7427,YMR282C
5012,OG7428,YIL135C
5013,OG7429,YCR082W
5014,OG7430,YGR113W
5015,OG7432,YER128W
5016,OG7434,YDR317W
5017,OG7435,YKL214C
5018,OG7437,YLR408C
5019,OG7451,YNR056C
5020,OG7463,YNL314W
5021,OG7471,YMR064W
5022,OG7476,YDL227C
5023,OG7488,YKL063C
5024,OG7489,YBR194W
5025,OG7491,YLR091W
5026,OG7493,YGL146C
5027,OG7494,YPR046W
5028,OG7495,YGR168C
5029,OG7496,YDR073W
5030,OG7499,YOL104C
5031,OG7500,YLR404W
5032,OG7524,YBL018C
5033,OG7539,YHR105W
5034,OG7541,YLR102C
5035,OG7542,YGL128C
5036,OG7546,YIL009C-A
5037,OG7548,YBR215W
5038,OG7549,YGR067C
5039,OG7550,YKR041W
5040,OG7570,YHL026C
5041,OG7582,YHR182W
5042,OG7589,YGR201C
5043,OG7590,YML107C
5044,OG7592,YPL201C
5045,OG7592, YPL202C
5046,OG7593,YPR010C-A
5047,OG7595,YER071C
5048,OG7598,YOR315W
5049,OG7599,YNR010W
5050,OG7600,YLR219W
5051,OG7640,Q0050
5052,OG7640, Q0055
5053,OG7641,YMR111C
5054,OG7659,YPL018W
5055,OG7661,YJL170C
5056,OG7662,YDL129W
5057,OG7664,YPL039W
5058,OG7665,YML041C
5059,OG7666,YER106W
5060,OG7667,YMR168C
5061,OG7670,YGL249W
5062,OG7671,YJR112W-A
5063,OG7672,YKL138C-A
5064,OG7705,Q0070
