	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034624_Pichia_nakasei
31	OG0000031	YBL017C, YIL173W, YJL222W, YNR065C	maker-NODE_24_length_138418_cov_86.6795_ID_47-augustus-gene-0.73-mRNA-1_1&gene=maker-NODE_24_length_138418_cov_86.6795_ID_47-augustus-gene-0.73&CDS=1-4752
32	OG0000032	YBR118W, YKR084C, YPR080W	augustus_masked-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-4.6-mRNA-1_1&gene=augustus_masked-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-4.6&CDS=1-2106, genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-0.75&CDS=1-1377
33	OG0000033	YBR293W, YDR270W	genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-2.19-mRNA-1_1&gene=genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-2.19&CDS=1-1662, genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-0.23&CDS=1-1629, maker-NODE_27_length_84395_cov_65.0191_ID_53-snap-gene-0.35-mRNA-1_1&gene=maker-NODE_27_length_84395_cov_65.0191_ID_53-snap-gene-0.35&CDS=1-5121
34	OG0000034	YBR298C, YDL247W, YGR289C, YJR160C	genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-0.46&CDS=1-1620
35	OG0000035	YCR091W, YDR466W, YNR047W	maker-NODE_2_length_862332_cov_74.7162_ID_3-snap-gene-7.81-mRNA-1_1&gene=maker-NODE_2_length_862332_cov_74.7162_ID_3-snap-gene-7.81&CDS=1-6903, snap_masked-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-0.20&CDS=1-2424
36	OG0000036	YDL123W, YDR276C, YDR525W-A, YJL151C	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-8.113-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-8.113&CDS=1-561
37	OG0000037	YDL244W, YFL058W, YJR156C, YNL332W	genemark-NODE_29_length_75727_cov_86.8325_ID_57-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_29_length_75727_cov_86.8325_ID_57-processed-gene-0.86&CDS=1-1032
38	OG0000038	YDR021W, YJL138C, YKR059W	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-1.7-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-1.7&CDS=1-1188, maker-NODE_20_length_197075_cov_91.315_ID_39-snap-gene-0.94-mRNA-1_1&gene=maker-NODE_20_length_197075_cov_91.315_ID_39-snap-gene-0.94&CDS=1-1458
39	OG0000039	YDR034C	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.13-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.13&CDS=1-1074, genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-0.85-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-0.85&CDS=1-1059, genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-0.27&CDS=1-2688, maker-NODE_10_length_334870_cov_78.2175_ID_19-augustus-gene-1.43-mRNA-1_1&gene=maker-NODE_10_length_334870_cov_78.2175_ID_19-augustus-gene-1.43&CDS=1-3393
40	OG0000040	YDR237W, YLL057C	augustus_masked-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-1.50-mRNA-1_1&gene=augustus_masked-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-1.50&CDS=1-4443, genemark-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-1.105-mRNA-1_1&gene=genemark-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-1.105&CDS=1-1149, genemark-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-1.63-mRNA-1_1&gene=genemark-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-1.63&CDS=1-1203
41	OG0000041	YDR326C, YFL042C, YHR080C	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-10.65-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-10.65&CDS=1-2499, genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-0.58&CDS=1-3264
42	OG0000042	YDR338C, YHR032W	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-7.40-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-7.40&CDS=1-1959, genemark-NODE_26_length_98585_cov_93.8562_ID_51-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_26_length_98585_cov_93.8562_ID_51-processed-gene-0.35&CDS=1-1938, genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-0.94&CDS=1-1779
43	OG0000043	YDR523C, YHR102W	augustus_masked-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.154&CDS=1-1779, genemark-NODE_20_length_197075_cov_91.315_ID_39-processed-gene-0.101-mRNA-1_1&gene=genemark-NODE_20_length_197075_cov_91.315_ID_39-processed-gene-0.101&CDS=1-1479, snap_masked-NODE_30_length_73964_cov_134.182_ID_59-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_30_length_73964_cov_134.182_ID_59-processed-gene-0.46&CDS=1-3153
44	OG0000044	YEL061C, YGL216W	augustus_masked-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-4.12-mRNA-1_1&gene=augustus_masked-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-4.12&CDS=1-3795, augustus_masked-NODE_36_length_48235_cov_122.723_ID_71-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_36_length_48235_cov_122.723_ID_71-processed-gene-0.1&CDS=1-2103, maker-NODE_14_length_287120_cov_78.7859_ID_27-snap-gene-0.70-mRNA-1_1&gene=maker-NODE_14_length_287120_cov_78.7859_ID_27-snap-gene-0.70&CDS=1-2634
45	OG0000045	YER133W, YML016C	genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.55&CDS=1-1722, genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-3.141-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-3.141&CDS=1-2313, genemark-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-2.60-mRNA-1_1&gene=genemark-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-2.60&CDS=1-951
46	OG0000046	YFR037C, YMR152W	augustus_masked-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.211-mRNA-1_1&gene=augustus_masked-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.211&CDS=1-2796, augustus_masked-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-2.189-mRNA-1_1&gene=augustus_masked-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-2.189&CDS=1-1959, genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.136-mRNA-1_1&gene=genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.136&CDS=1-1137
47	OG0000047	YFR038W, YOR304W	augustus_masked-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.47-mRNA-1_1&gene=augustus_masked-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.47&CDS=1-4980, genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.107&CDS=1-2397, maker-NODE_38_length_43143_cov_73.4556_ID_75-snap-gene-0.20-mRNA-1_1&gene=maker-NODE_38_length_43143_cov_73.4556_ID_75-snap-gene-0.20&CDS=1-3420
48	OG0000048	YGL092W, YKL068W, YMR047C	snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.190-mRNA-1_1&gene=snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.190&CDS=1-3660, snap_masked-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.138-mRNA-1_1&gene=snap_masked-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.138&CDS=1-3834
49	OG0000049	YGR212W, YML096W	augustus_masked-NODE_40_length_35361_cov_131.567_ID_79-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_40_length_35361_cov_131.567_ID_79-processed-gene-0.43&CDS=1-2409, genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-2.97-mRNA-1_1&gene=genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-2.97&CDS=1-2859, snap_masked-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-0.9&CDS=1-1140
50	OG0000050	YGR281W	augustus_masked-NODE_57_length_4220_cov_81.2965_ID_113-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_57_length_4220_cov_81.2965_ID_113-processed-gene-0.1&CDS=1-3405, genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-1.15-mRNA-1_1&gene=genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-1.15&CDS=1-8745, genemark-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-1.38-mRNA-1_1&gene=genemark-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-1.38&CDS=1-3369, snap_masked-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-0.8&CDS=1-4314
51	OG0000051	YHR178W	augustus_masked-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-1.32&CDS=1-2001, augustus_masked-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-1.33&CDS=1-2298, maker-NODE_3_length_767172_cov_100.896_ID_5-augustus-gene-0.81-mRNA-1_1&gene=maker-NODE_3_length_767172_cov_100.896_ID_5-augustus-gene-0.81&CDS=1-2412, snap_masked-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.260-mRNA-1_1&gene=snap_masked-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.260&CDS=1-2013
52	OG0000052	YIL137C, YKL157W	genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-0.23&CDS=1-2775, genemark-NODE_23_length_140466_cov_85.2079_ID_45-processed-gene-0.144-mRNA-1_1&gene=genemark-NODE_23_length_140466_cov_85.2079_ID_45-processed-gene-0.144&CDS=1-2658, genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.22-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.22&CDS=1-2589
53	OG0000053	YJL042W, YOR227W, YPL137C	maker-NODE_15_length_272279_cov_85.9412_ID_29-snap-gene-0.57-mRNA-1_1&gene=maker-NODE_15_length_272279_cov_85.9412_ID_29-snap-gene-0.57&CDS=1-3264, snap_masked-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-0.74&CDS=1-4116
54	OG0000054	YJL172W, YOL153C	genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-3.110-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-3.110&CDS=1-1761, genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-2.164-mRNA-1_1&gene=genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-2.164&CDS=1-1776, snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-2.77-mRNA-1_1&gene=snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-2.77&CDS=1-1668
55	OG0000055	YKL088W, YKR072C, YOR054C	genemark-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-3.78-mRNA-1_1&gene=genemark-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-3.78&CDS=1-2148, snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-2.75-mRNA-1_1&gene=snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-2.75&CDS=1-1896
56	OG0000056	YKL171W, YLR248W	genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.143-mRNA-1_1&gene=genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.143&CDS=1-2235, maker-NODE_1_length_1112387_cov_82.0011_ID_1-snap-gene-10.154-mRNA-1_1&gene=maker-NODE_1_length_1112387_cov_82.0011_ID_1-snap-gene-10.154&CDS=1-1734, snap_masked-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-0.42&CDS=1-2076
57	OG0000057	YML072C, YNL087W, YOR086C	augustus_masked-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-3.189-mRNA-1_1&gene=augustus_masked-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-3.189&CDS=1-5271, snap_masked-NODE_25_length_137447_cov_83.8777_ID_49-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_25_length_137447_cov_83.8777_ID_49-processed-gene-0.65&CDS=1-3531
58	OG0000058	YML099C, YML116W, YMR279C, YOR378W	maker-NODE_33_length_63516_cov_79.5581_ID_65-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_33_length_63516_cov_79.5581_ID_65-augustus-gene-0.1&CDS=1-4575
59	OG0000059	YML111W, YMR275C, YNR069C	genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.143-mRNA-1_1&gene=genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.143&CDS=1-2430, genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-4.126-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-4.126&CDS=1-2010
60	OG0000060	YNL095C, YOR092W	augustus_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-3.29-mRNA-1_1&gene=augustus_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-3.29&CDS=1-1707, genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-8.90-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-8.90&CDS=1-2235, maker-NODE_19_length_215281_cov_113.817_ID_37-snap-gene-0.109-mRNA-1_1&gene=maker-NODE_19_length_215281_cov_113.817_ID_37-snap-gene-0.109&CDS=1-2451
61	OG0000061	YNL183C, YOR267C	augustus_masked-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-1.30&CDS=1-2148, maker-NODE_5_length_465336_cov_77.3081_ID_9-snap-gene-1.2-mRNA-1_1&gene=maker-NODE_5_length_465336_cov_77.3081_ID_9-snap-gene-1.2&CDS=1-7002, snap_masked-NODE_44_length_19831_cov_116.619_ID_87-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_44_length_19831_cov_116.619_ID_87-processed-gene-0.4&CDS=1-2190
62	OG0000062	Q0105, Q0110, Q0115, Q0120	maker-NODE_51_length_10703_cov_4486.31_ID_101-snap-gene-0.9-mRNA-1_1&gene=maker-NODE_51_length_10703_cov_4486.31_ID_101-snap-gene-0.9&CDS=1-201
63	OG0000063	YAL026C, YMR162C	genemark-NODE_23_length_140466_cov_85.2079_ID_45-processed-gene-0.141-mRNA-1_1&gene=genemark-NODE_23_length_140466_cov_85.2079_ID_45-processed-gene-0.141&CDS=1-4005, snap_masked-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-5.94-mRNA-1_1&gene=snap_masked-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-5.94&CDS=1-5319
64	OG0000064	YAL054C, YLR153C	genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.99-mRNA-1_1&gene=genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.99&CDS=1-2022, genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.134-mRNA-1_1&gene=genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.134&CDS=1-2016
65	OG0000065	YAR035W, YER024W	genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-2.92-mRNA-1_1&gene=genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-2.92&CDS=1-1998, genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-0.82&CDS=1-2244
66	OG0000066	YBL003C, YDR225W	genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.167-mRNA-1_1&gene=genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.167&CDS=1-393, genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-8.93-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-8.93&CDS=1-393
67	OG0000067	YBR010W, YNL031C	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.82-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.82&CDS=1-408, genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-2.186-mRNA-1_1&gene=genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-2.186&CDS=1-408
68	OG0000068	YBR025C, YHL014C	genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.103-mRNA-1_1&gene=genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.103&CDS=1-1230, genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-3.32-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-3.32&CDS=1-1185
69	OG0000069	YBR033W, YKL038W	augustus_masked-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-0.23&CDS=1-5505, maker-NODE_1_length_1112387_cov_82.0011_ID_1-snap-gene-1.52-mRNA-1_1&gene=maker-NODE_1_length_1112387_cov_82.0011_ID_1-snap-gene-1.52&CDS=1-2922
70	OG0000070	YBR073W, YGL163C	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.74-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.74&CDS=1-2760, maker-NODE_10_length_334870_cov_78.2175_ID_19-snap-gene-2.6-mRNA-1_1&gene=maker-NODE_10_length_334870_cov_78.2175_ID_19-snap-gene-2.6&CDS=1-4293
71	OG0000071	YBR114W, YOR191W	genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.134-mRNA-1_1&gene=genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.134&CDS=1-5646, genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-3.34-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-3.34&CDS=1-3462
72	OG0000072	YBR139W, YMR297W	genemark-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-1.84-mRNA-1_1&gene=genemark-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-1.84&CDS=1-5010, maker-NODE_1_length_1112387_cov_82.0011_ID_1-augustus-gene-4.44-mRNA-1_1&gene=maker-NODE_1_length_1112387_cov_82.0011_ID_1-augustus-gene-4.44&CDS=1-4221
73	OG0000073	YBR200W, YHR042W	augustus_masked-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-2.162-mRNA-1_1&gene=augustus_masked-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-2.162&CDS=1-3729, maker-NODE_10_length_334870_cov_78.2175_ID_19-augustus-gene-0.31-mRNA-1_1&gene=maker-NODE_10_length_334870_cov_78.2175_ID_19-augustus-gene-0.31&CDS=1-5910
74	OG0000074	YBR244W, YIR037W, YKL026C	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-0.74&CDS=1-483
75	OG0000075	YBR248C, YDR035W	genemark-NODE_29_length_75727_cov_86.8325_ID_57-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_29_length_75727_cov_86.8325_ID_57-processed-gene-0.75&CDS=1-1113, maker-NODE_3_length_767172_cov_100.896_ID_5-snap-gene-4.2-mRNA-1_1&gene=maker-NODE_3_length_767172_cov_100.896_ID_5-snap-gene-4.2&CDS=1-2697
76	OG0000076	YBR263W, YLR058C	genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-2.108-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-2.108&CDS=1-1440, snap_masked-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.56-mRNA-1_1&gene=snap_masked-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.56&CDS=1-1410
77	OG0000077	YBR283C, YLR378C	genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-0.21&CDS=1-1464, maker-NODE_10_length_334870_cov_78.2175_ID_19-augustus-gene-2.3-mRNA-1_1&gene=maker-NODE_10_length_334870_cov_78.2175_ID_19-augustus-gene-2.3&CDS=1-1875
78	OG0000078	YBR294W, YLR092W	genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.176-mRNA-1_1&gene=genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.176&CDS=1-2586, genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-2.113-mRNA-1_1&gene=genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-2.113&CDS=1-3885
79	OG0000079	YCR008W, YNL101W	maker-NODE_31_length_72447_cov_92.9692_ID_61-augustus-gene-0.81-mRNA-1_1&gene=maker-NODE_31_length_72447_cov_92.9692_ID_61-augustus-gene-0.81&CDS=1-2490, snap_masked-NODE_29_length_75727_cov_86.8325_ID_57-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_29_length_75727_cov_86.8325_ID_57-processed-gene-0.7&CDS=1-3294
80	OG0000080	YCR045C, YEL060C	genemark-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-0.19&CDS=1-1647, genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-4.97-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-4.97&CDS=1-1233
81	OG0000081	YCR065W, YIL131C	genemark-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-0.76-mRNA-1_1&gene=genemark-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-0.76&CDS=1-2277, snap_masked-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-0.73&CDS=1-1905
82	OG0000082	YCR088W, YMR032W	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-5.45-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-5.45&CDS=1-1857, genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-2.24-mRNA-1_1&gene=genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-2.24&CDS=1-1869
83	OG0000083	YCR092C, YDR097C	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.34-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.34&CDS=1-3033, maker-NODE_11_length_327219_cov_86.4496_ID_21-augustus-gene-0.75-mRNA-1_1&gene=maker-NODE_11_length_327219_cov_86.4496_ID_21-augustus-gene-0.75&CDS=1-5526
84	OG0000084	YDL066W, YLR174W	genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-0.37&CDS=1-1317, genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.83-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.83&CDS=1-1233
85	OG0000085	YDL108W, YLR387C	genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-2.179-mRNA-1_1&gene=genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-2.179&CDS=1-1131, maker-NODE_14_length_287120_cov_78.7859_ID_27-augustus-gene-1.263-mRNA-1_1&gene=maker-NODE_14_length_287120_cov_78.7859_ID_27-augustus-gene-1.263&CDS=1-2055
86	OG0000086	YDL132W, YGR003W	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-0.79&CDS=1-2484, snap_masked-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-3.103-mRNA-1_1&gene=snap_masked-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-3.103&CDS=1-3780
