	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035677_Kodamaea_ohmeri
31	OG0000031	YCL024W, YDR507C, YKL101W	maker-NODE_18_length_232390_cov_14.1389_ID_35-snap-gene-1.173-mRNA-1_1&gene=maker-NODE_18_length_232390_cov_14.1389_ID_35-snap-gene-1.173&CDS=1-4668, snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-6.10-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-6.10&CDS=1-4461
32	OG0000032	YCL048W, YDR522C	maker-NODE_3_length_792866_cov_15.5115_ID_5-augustus-gene-1.37-mRNA-1_1&gene=maker-NODE_3_length_792866_cov_15.5115_ID_5-augustus-gene-1.37&CDS=1-2916, snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-9.179-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-9.179&CDS=1-1728, snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-0.10&CDS=1-1713
33	OG0000033	YCR037C, YJL198W, YNR013C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-1.34-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-1.34&CDS=1-2853, snap_masked-NODE_42_length_53985_cov_14.5149_ID_83-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_42_length_53985_cov_14.5149_ID_83-processed-gene-0.42&CDS=1-2394
34	OG0000034	YDL109C, YDR444W, YGL144C	snap_masked-NODE_18_length_232390_cov_14.1389_ID_35-processed-gene-1.150-mRNA-1_1&gene=snap_masked-NODE_18_length_232390_cov_14.1389_ID_35-processed-gene-1.150&CDS=1-2328, snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-5.4-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-5.4&CDS=1-2262
35	OG0000035	YDL244W, YFL058W, YJR156C, YNL332W	snap_masked-NODE_32_length_142605_cov_13.3373_ID_63-processed-gene-0.166-mRNA-1_1&gene=snap_masked-NODE_32_length_142605_cov_13.3373_ID_63-processed-gene-0.166&CDS=1-1014
36	OG0000036	YDR038C, YDR039C, YDR040C	augustus_masked-NODE_53_length_36507_cov_25.1526_ID_105-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_53_length_36507_cov_25.1526_ID_105-processed-gene-0.0&CDS=1-3225, snap_masked-NODE_23_length_199208_cov_13.2896_ID_45-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_23_length_199208_cov_13.2896_ID_45-processed-gene-0.2&CDS=1-3219
37	OG0000037	YDR326C, YFL042C, YHR080C	snap_masked-NODE_20_length_227058_cov_17.6942_ID_39-processed-gene-1.21-mRNA-1_1&gene=snap_masked-NODE_20_length_227058_cov_17.6942_ID_39-processed-gene-1.21&CDS=1-2151, snap_masked-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.218-mRNA-1_1&gene=snap_masked-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.218&CDS=1-3243
38	OG0000038	YER045C, YIL036W, YNL167C	augustus_masked-NODE_36_length_101018_cov_14.4863_ID_71-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_36_length_101018_cov_14.4863_ID_71-processed-gene-0.77&CDS=1-1086, maker-NODE_6_length_507021_cov_13.7374_ID_11-augustus-gene-2.7-mRNA-1_1&gene=maker-NODE_6_length_507021_cov_13.7374_ID_11-augustus-gene-2.7&CDS=1-1848
39	OG0000039	YGL166W, YMR021C, YPR008W	augustus_masked-NODE_28_length_159032_cov_13.7457_ID_55-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_28_length_159032_cov_13.7457_ID_55-processed-gene-0.77&CDS=1-2478, genemark-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-0.50&CDS=1-1848
40	OG0000040	YGR212W	augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.93-mRNA-1_1&gene=augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.93&CDS=1-2175, snap_masked-NODE_17_length_234519_cov_13.9347_ID_33-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_17_length_234519_cov_13.9347_ID_33-processed-gene-1.14&CDS=1-1314, snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.215-mRNA-1_1&gene=snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.215&CDS=1-1353, snap_masked-NODE_38_length_66667_cov_14.138_ID_75-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_38_length_66667_cov_14.138_ID_75-processed-gene-0.90&CDS=1-1347
41	OG0000041	YIL002C, YNL106C, YOR109W	snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.32-mRNA-1_1&gene=snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.32&CDS=1-3117, snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-6.38-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-6.38&CDS=1-3384
42	OG0000042	YJL079C, YKR013W	genemark-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-0.63&CDS=1-720, snap_masked-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.187-mRNA-1_1&gene=snap_masked-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.187&CDS=1-843, snap_masked-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.227-mRNA-1_1&gene=snap_masked-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.227&CDS=1-1002
43	OG0000043	YKL220C, YLL051C, YNR060W, YOR381W, YOR384W	
44	OG0000044	YLR155C, YLR157C, YLR158C, YLR160C	snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.64-mRNA-1_1&gene=snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.64&CDS=1-1080
45	OG0000045	YLR343W, YMR307W	snap_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.40-mRNA-1_1&gene=snap_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.40&CDS=1-1641, snap_masked-NODE_18_length_232390_cov_14.1389_ID_35-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_18_length_232390_cov_14.1389_ID_35-processed-gene-0.104&CDS=1-1632, snap_masked-NODE_43_length_53850_cov_13.5259_ID_85-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_43_length_53850_cov_13.5259_ID_85-processed-gene-0.10&CDS=1-1620
46	OG0000046	YLR361C, YOR137C	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-3.8-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-3.8&CDS=1-1491, snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.181-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.181&CDS=1-1587, snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-3.33-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-3.33&CDS=1-2100
47	OG0000047	YML072C, YNL087W, YOR086C	augustus_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-2.109&CDS=1-6129, snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-1.30-mRNA-1_1&gene=snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-1.30&CDS=1-3648
48	OG0000048	YML111W, YMR275C, YNR068C, YNR069C	genemark-NODE_22_length_209901_cov_17.8091_ID_43-processed-gene-1.64-mRNA-1_1&gene=genemark-NODE_22_length_209901_cov_17.8091_ID_43-processed-gene-1.64&CDS=1-2589
49	OG0000049	YAL054C, YLR153C	genemark-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-1.124-mRNA-1_1&gene=genemark-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-1.124&CDS=1-2028, snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.80-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.80&CDS=1-2028
50	OG0000050	YAR019C, YDR523C	augustus_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.205-mRNA-1_1&gene=augustus_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.205&CDS=1-3474, snap_masked-NODE_48_length_44495_cov_13.0864_ID_95-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_48_length_44495_cov_13.0864_ID_95-processed-gene-0.34&CDS=1-1122
51	OG0000051	YAR035W, YER024W	snap_masked-NODE_32_length_142605_cov_13.3373_ID_63-processed-gene-0.189-mRNA-1_1&gene=snap_masked-NODE_32_length_142605_cov_13.3373_ID_63-processed-gene-0.189&CDS=1-2319, snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-2.22-mRNA-1_1&gene=snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-2.22&CDS=1-2166
52	OG0000052	YBL002W, YDR224C	snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-2.105-mRNA-1_1&gene=snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-2.105&CDS=1-399, snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-1.11-mRNA-1_1&gene=snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-1.11&CDS=1-399
53	OG0000053	YBL052C, YOR244W	augustus_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-3.75-mRNA-1_1&gene=augustus_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-3.75&CDS=1-1845, snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-3.3-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-3.3&CDS=1-1500
54	OG0000054	YBL054W, YER088C	genemark-NODE_32_length_142605_cov_13.3373_ID_63-processed-gene-0.25-mRNA-1_1&gene=genemark-NODE_32_length_142605_cov_13.3373_ID_63-processed-gene-0.25&CDS=1-531, snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-3.46-mRNA-1_1&gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-3.46&CDS=1-1551
55	OG0000055	YBR009C, YNL030W	augustus_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.220-mRNA-1_1&gene=augustus_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.220&CDS=1-309, snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-0.103&CDS=1-309
56	OG0000056	YBR021W, YIR028W	augustus_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-1.126&CDS=1-5886, snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-2.110-mRNA-1_1&gene=snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-2.110&CDS=1-1758
57	OG0000057	YBR025C, YHL014C	snap_masked-NODE_44_length_48808_cov_20.7393_ID_87-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_44_length_48808_cov_20.7393_ID_87-processed-gene-0.67&CDS=1-1230, snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-3.90-mRNA-1_1&gene=snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-3.90&CDS=1-1188
58	OG0000058	YBR073W, YGL163C	augustus_masked-NODE_28_length_159032_cov_13.7457_ID_55-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_28_length_159032_cov_13.7457_ID_55-processed-gene-0.78&CDS=1-2478, snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.85-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.85&CDS=1-2481
59	OG0000059	YBR078W, YDR055W	snap_masked-NODE_21_length_212803_cov_14.0192_ID_41-processed-gene-1.40-mRNA-1_1&gene=snap_masked-NODE_21_length_212803_cov_14.0192_ID_41-processed-gene-1.40&CDS=1-1278, snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.16-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.16&CDS=1-1245
60	OG0000060	YBR139W, YMR297W	snap_masked-NODE_17_length_234519_cov_13.9347_ID_33-processed-gene-1.45-mRNA-1_1&gene=snap_masked-NODE_17_length_234519_cov_13.9347_ID_33-processed-gene-1.45&CDS=1-1641, snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.220-mRNA-1_1&gene=snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.220&CDS=1-1596
61	OG0000061	YBR237W, YNL112W	maker-NODE_13_length_280641_cov_16.5591_ID_25-snap-gene-0.148-mRNA-1_1&gene=maker-NODE_13_length_280641_cov_16.5591_ID_25-snap-gene-0.148&CDS=1-1656, snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-1.36-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-1.36&CDS=1-2661
62	OG0000062	YBR245C, YOR304W	augustus_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-0.76&CDS=1-4023, snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-1.16-mRNA-1_1&gene=snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-1.16&CDS=1-3465
63	OG0000063	YBR249C, YDR035W	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-6.6-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-6.6&CDS=1-1086, snap_masked-NODE_35_length_112592_cov_14.0638_ID_69-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_35_length_112592_cov_14.0638_ID_69-processed-gene-0.105&CDS=1-1098
64	OG0000064	YBR263W, YLR058C	snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.175-mRNA-1_1&gene=snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.175&CDS=1-1455, snap_masked-NODE_47_length_46204_cov_13.9512_ID_93-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_47_length_46204_cov_13.9512_ID_93-processed-gene-0.10&CDS=1-1410
65	OG0000065	YCR051W, YIL112W	genemark-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-2.59-mRNA-1_1&gene=genemark-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-2.59&CDS=1-4644, snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-6.173-mRNA-1_1&gene=snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-6.173&CDS=1-642
66	OG0000066	YCR102C, YLR460C, YNL134C	snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-1.15&CDS=1-1113
67	OG0000067	YCR105W, YMR318C	snap_masked-NODE_26_length_177896_cov_14.2002_ID_51-processed-gene-0.184-mRNA-1_1&gene=snap_masked-NODE_26_length_177896_cov_14.2002_ID_51-processed-gene-0.184&CDS=1-1110, snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-1.112-mRNA-1_1&gene=snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-1.112&CDS=1-1092
68	OG0000068	YDL020C	maker-NODE_9_length_318665_cov_14.3369_ID_17-snap-gene-2.8-mRNA-1_1&gene=maker-NODE_9_length_318665_cov_14.3369_ID_17-snap-gene-2.8&CDS=1-2913, snap_masked-NODE_35_length_112592_cov_14.0638_ID_69-processed-gene-0.119-mRNA-1_1&gene=snap_masked-NODE_35_length_112592_cov_14.0638_ID_69-processed-gene-0.119&CDS=1-1836, snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-0.101&CDS=1-1644
69	OG0000069	YDL047W, YNR032W	augustus_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-0.7&CDS=1-945, snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-2.99-mRNA-1_1&gene=snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-2.99&CDS=1-1041
70	OG0000070	YDL066W, YLR174W	snap_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.15&CDS=1-1260, snap_masked-NODE_45_length_46496_cov_12.5281_ID_89-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_45_length_46496_cov_12.5281_ID_89-processed-gene-0.48&CDS=1-1227
71	OG0000071	YDL138W, YDL194W	snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.57&CDS=1-1581, snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-3.18-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-3.18&CDS=1-2268
72	OG0000072	YDL216C, YFR004W	snap_masked-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.199-mRNA-1_1&gene=snap_masked-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.199&CDS=1-939, snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-1.3-mRNA-1_1&gene=snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-1.3&CDS=1-1758
73	OG0000073	YDL218W	augustus_masked-NODE_20_length_227058_cov_17.6942_ID_39-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_20_length_227058_cov_17.6942_ID_39-processed-gene-0.72&CDS=1-756, snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-4.126-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-4.126&CDS=1-762, snap_masked-NODE_63_length_9733_cov_24.2127_ID_125-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_63_length_9733_cov_24.2127_ID_125-processed-gene-0.3&CDS=1-975
74	OG0000074	YDR093W, YER166W	snap_masked-NODE_31_length_147191_cov_18.7956_ID_61-processed-gene-0.139-mRNA-1_1&gene=snap_masked-NODE_31_length_147191_cov_18.7956_ID_61-processed-gene-0.139&CDS=1-5040, snap_masked-NODE_62_length_14296_cov_15.4488_ID_123-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_62_length_14296_cov_15.4488_ID_123-processed-gene-0.7&CDS=1-4860
75	OG0000075	YDR178W, YLR164W	augustus_masked-NODE_21_length_212803_cov_14.0192_ID_41-processed-gene-1.130-mRNA-1_1&gene=augustus_masked-NODE_21_length_212803_cov_14.0192_ID_41-processed-gene-1.130&CDS=1-444, snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-1.17-mRNA-1_1&gene=snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-1.17&CDS=1-483
76	OG0000076	YDR276C, YDR525W-A, YJL151C	snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.74-mRNA-1_1&gene=snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.74&CDS=1-393
77	OG0000077	YDR382W, YOL039W	augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-3.85-mRNA-1_1&gene=augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-3.85&CDS=1-324, snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-2.45-mRNA-1_1&gene=snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-2.45&CDS=1-324
78	OG0000078	YDR463W, YHR006W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.226-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.226&CDS=1-1629, snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-2.26-mRNA-1_1&gene=snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-2.26&CDS=1-1314
79	OG0000079	YDR466W, YDR490C	snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.129-mRNA-1_1&gene=snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.129&CDS=1-3138, snap_masked-NODE_40_length_55325_cov_18.5367_ID_79-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_40_length_55325_cov_18.5367_ID_79-processed-gene-0.4&CDS=1-2850
80	OG0000080	YDR475C, YOR019W	snap_masked-NODE_18_length_232390_cov_14.1389_ID_35-processed-gene-1.148-mRNA-1_1&gene=snap_masked-NODE_18_length_232390_cov_14.1389_ID_35-processed-gene-1.148&CDS=1-2037, snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-2.6-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-2.6&CDS=1-2202
81	OG0000081	YDR533C, YOR391C, YPL280W	snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.231-mRNA-1_1&gene=snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.231&CDS=1-705
82	OG0000082	YEL029C, YNR027W	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-1.13-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-1.13&CDS=1-948, snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-0.25&CDS=1-831
83	OG0000083	YEL065W, YHL040C	snap_masked-NODE_49_length_43059_cov_14.4596_ID_97-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_49_length_43059_cov_14.4596_ID_97-processed-gene-0.49&CDS=1-1800, snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-3.12-mRNA-1_1&gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-3.12&CDS=1-1935
84	OG0000084	YER015W	snap_masked-NODE_15_length_252352_cov_13.2114_ID_29-processed-gene-1.159-mRNA-1_1&gene=snap_masked-NODE_15_length_252352_cov_13.2114_ID_29-processed-gene-1.159&CDS=1-2127, snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-4.125-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-4.125&CDS=1-2229, snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-3.106-mRNA-1_1&gene=snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-3.106&CDS=1-2247
85	OG0000085	YER017C, YMR089C	snap_masked-NODE_56_length_34709_cov_16.3134_ID_111-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_56_length_34709_cov_16.3134_ID_111-processed-gene-0.34&CDS=1-3012, snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-1.118-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-1.118&CDS=1-2358
86	OG0000086	YER028C, YGL209W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-6.5-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-6.5&CDS=1-1536, snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.102-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.102&CDS=1-1059
87	OG0000087	YER054C, YIL045W	snap_masked-NODE_27_length_168658_cov_18.5265_ID_53-processed-gene-0.129-mRNA-1_1&gene=snap_masked-NODE_27_length_168658_cov_18.5265_ID_53-processed-gene-0.129&CDS=1-2325, snap_masked-NODE_57_length_30054_cov_12.6882_ID_113-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_57_length_30054_cov_12.6882_ID_113-processed-gene-0.7&CDS=1-1425
88	OG0000088	YER056C, YER060W, YER060W-A	snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.31-mRNA-1_1&gene=snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.31&CDS=1-1509
89	OG0000089	YER070W, YIL066C	snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-2.28-mRNA-1_1&gene=snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-2.28&CDS=1-2622, snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-3.32-mRNA-1_1&gene=snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-3.32&CDS=1-2487
90	OG0000090	YER133W, YML016C	maker-NODE_8_length_426733_cov_14.3051_ID_15-snap-gene-2.9-mRNA-1_1&gene=maker-NODE_8_length_426733_cov_14.3051_ID_15-snap-gene-2.9&CDS=1-1179, snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-0.120-mRNA-1_1&gene=snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-0.120&CDS=1-1524
91	OG0000091	YFL021W	augustus_masked-NODE_30_length_152298_cov_13.6929_ID_59-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_30_length_152298_cov_13.6929_ID_59-processed-gene-0.0&CDS=1-2100, snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.3-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.3&CDS=1-2067, snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-0.29&CDS=1-921
