	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034933_Kuraishia_molischiana
22	OG0000022	YAR071W, YBR092C, YBR093C, YDL024C, YHR215W	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-3.131-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-3.131&CDS=1-1350
23	OG0000023	YBL017C, YIL173W, YJL222W, YNR065C	augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.42-mRNA-1_1&gene=augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.42&CDS=1-4638, maker-NODE_32_length_71934_cov_18.9724_ID_63-augustus-gene-0.45-mRNA-1_1&gene=maker-NODE_32_length_71934_cov_18.9724_ID_63-augustus-gene-0.45&CDS=1-4500
24	OG0000024	YBR015C	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.137&CDS=1-1650, augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-6.125-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-6.125&CDS=1-1875, augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.29&CDS=1-1782, augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.3-mRNA-1_1&gene=augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.3&CDS=1-1992, maker-NODE_5_length_458826_cov_17.8614_ID_9-augustus-gene-3.176-mRNA-1_1&gene=maker-NODE_5_length_458826_cov_17.8614_ID_9-augustus-gene-3.176&CDS=1-3726
25	OG0000025	YBR245C, YFR038W, YOR304W	augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-2.22-mRNA-1_1&gene=augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-2.22&CDS=1-2991, augustus_masked-NODE_29_length_94832_cov_17.4062_ID_57-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_29_length_94832_cov_17.4062_ID_57-processed-gene-0.72&CDS=1-3123, augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-3.268-mRNA-1_1&gene=augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-3.268&CDS=1-3423
26	OG0000026	YDL025C, YNL183C, YOR267C	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-2.145-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-2.145&CDS=1-1935, augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-1.137&CDS=1-2235, augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.51&CDS=1-1602
27	OG0000027	YDL174C	augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-1.101-mRNA-1_1&gene=augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-1.101&CDS=1-1683, augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-1.17&CDS=1-1749, augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-2.149-mRNA-1_1&gene=augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-2.149&CDS=1-1632, augustus_masked-NODE_27_length_112251_cov_21.0133_ID_53-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_27_length_112251_cov_21.0133_ID_53-processed-gene-0.109&CDS=1-1716, augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-1.34&CDS=1-1665
28	OG0000028	YDR125C, YGR110W, YLR099C	augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.104&CDS=1-1278, augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.117-mRNA-1_1&gene=augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.117&CDS=1-1236, genemark-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-0.23&CDS=1-1317
29	OG0000029	YDR144C, YLR120C, YLR121C	augustus_masked-NODE_18_length_215409_cov_16.9909_ID_35-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-NODE_18_length_215409_cov_16.9909_ID_35-processed-gene-1.105&CDS=1-1689, augustus_masked-NODE_30_length_93458_cov_17.9826_ID_59-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_30_length_93458_cov_17.9826_ID_59-processed-gene-0.61&CDS=1-1506, augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-2.75-mRNA-1_1&gene=augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-2.75&CDS=1-1506
30	OG0000030	YDR338C, YHR032W	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.42-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.42&CDS=1-1716, augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-2.16&CDS=1-1755, augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.188-mRNA-1_1&gene=augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.188&CDS=1-1896, augustus_masked-NODE_23_length_132344_cov_20.3063_ID_45-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_23_length_132344_cov_20.3063_ID_45-processed-gene-0.130&CDS=1-1461
31	OG0000031	YFR014C, YLR115W, YOL016C	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-4.63-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-4.63&CDS=1-1179, augustus_masked-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-1.68&CDS=1-3387, snap_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-4.47-mRNA-1_1&gene=snap_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-4.47&CDS=1-1008
32	OG0000032	YFR032C, YGL044C, YKL074C	augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-1.21&CDS=1-1599, augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-3.158-mRNA-1_1&gene=augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-3.158&CDS=1-729, maker-NODE_27_length_112251_cov_21.0133_ID_53-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_27_length_112251_cov_21.0133_ID_53-augustus-gene-0.1&CDS=1-768
33	OG0000033	YHR050W, YLR034C, YOL122C	augustus_masked-NODE_23_length_132344_cov_20.3063_ID_45-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_23_length_132344_cov_20.3063_ID_45-processed-gene-0.92&CDS=1-1449, augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-1.107&CDS=1-1434, augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.47-mRNA-1_1&gene=augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.47&CDS=1-1791
34	OG0000034	YKL221W, YNL125C	augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-0.139&CDS=1-1365, augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-1.93&CDS=1-1653, augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.74-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.74&CDS=1-1356, snap_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-3.172-mRNA-1_1&gene=snap_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-3.172&CDS=1-1335
35	OG0000035	YPL248C	augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-3.104-mRNA-1_1&gene=augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-3.104&CDS=1-1968, augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-0.118&CDS=1-2313, snap_masked-NODE_19_length_201678_cov_21.102_ID_37-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_19_length_201678_cov_21.102_ID_37-processed-gene-0.12&CDS=1-1818, snap_masked-NODE_19_length_201678_cov_21.102_ID_37-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_19_length_201678_cov_21.102_ID_37-processed-gene-0.35&CDS=1-1812, snap_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.211-mRNA-1_1&gene=snap_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.211&CDS=1-1314
36	OG0000036	YPR022C	augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-0.105&CDS=1-2295, augustus_masked-NODE_41_length_25263_cov_16.77_ID_81-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_41_length_25263_cov_16.77_ID_81-processed-gene-0.25&CDS=1-2076, augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-0.54&CDS=1-687, genemark-NODE_50_length_7360_cov_46.1493_ID_99-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_50_length_7360_cov_46.1493_ID_99-processed-gene-0.4&CDS=1-1305, snap_masked-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-0.8&CDS=1-1914
37	OG0000037	YBL068W, YER099C, YHL011C	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-3.115&CDS=1-987, augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-3.64-mRNA-1_1&gene=augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-3.64&CDS=1-960
38	OG0000038	YBR038W, YNL192W	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.31-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.31&CDS=1-2901, augustus_masked-NODE_27_length_112251_cov_21.0133_ID_53-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_27_length_112251_cov_21.0133_ID_53-processed-gene-0.90&CDS=1-2961, augustus_masked-NODE_30_length_93458_cov_17.9826_ID_59-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_30_length_93458_cov_17.9826_ID_59-processed-gene-0.64&CDS=1-2880
39	OG0000039	YBR062C, YDR143C	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-2.115-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-2.115&CDS=1-894, augustus_masked-NODE_29_length_94832_cov_17.4062_ID_57-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_29_length_94832_cov_17.4062_ID_57-processed-gene-0.68&CDS=1-726, augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-3.39-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-3.39&CDS=1-1674
40	OG0000040	YBR114W, YOR191W	augustus_masked-NODE_18_length_215409_cov_16.9909_ID_35-processed-gene-1.70-mRNA-1_1&gene=augustus_masked-NODE_18_length_215409_cov_16.9909_ID_35-processed-gene-1.70&CDS=1-2343, augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-4.60-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-4.60&CDS=1-2514, maker-NODE_2_length_728764_cov_17.4395_ID_3-augustus-gene-5.58-mRNA-1_1&gene=maker-NODE_2_length_728764_cov_17.4395_ID_3-augustus-gene-5.58&CDS=1-3645
41	OG0000041	YBR177C, YMR210W, YPL095C	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-1.65&CDS=1-1326, augustus_masked-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-1.71&CDS=1-1302
42	OG0000042	YBR278W, YER159C, YJL065C	augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-3.67-mRNA-1_1&gene=augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-3.67&CDS=1-321, augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-1.112&CDS=1-693
43	OG0000043	YCR037C, YJL198W, YNR013C	augustus_masked-NODE_22_length_142415_cov_17.9713_ID_43-processed-gene-0.215-mRNA-1_1&gene=augustus_masked-NODE_22_length_142415_cov_17.9713_ID_43-processed-gene-0.215&CDS=1-2505, augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.8-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.8&CDS=1-2523
44	OG0000044	YCR065W, YIL131C, YNL068C	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-4.69-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-4.69&CDS=1-1890, augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-3.320-mRNA-1_1&gene=augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-3.320&CDS=1-1059
45	OG0000045	YCR105W, YMR318C	augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-2.267-mRNA-1_1&gene=augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-2.267&CDS=1-1110, augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-6.25-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-6.25&CDS=1-1089, augustus_masked-NODE_41_length_25263_cov_16.77_ID_81-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_41_length_25263_cov_16.77_ID_81-processed-gene-0.31&CDS=1-1074
46	OG0000046	YDL159W, YOR231W, YPL140C	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.76-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.76&CDS=1-1224, augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.77-mRNA-1_1&gene=augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.77&CDS=1-1182
47	OG0000047	YDL210W	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-2.132-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-2.132&CDS=1-1638, augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-0.73&CDS=1-1641, augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-0.78&CDS=1-1635, maker-NODE_9_length_434364_cov_19.1112_ID_17-augustus-gene-3.269-mRNA-1_1&gene=maker-NODE_9_length_434364_cov_19.1112_ID_17-augustus-gene-3.269&CDS=1-3069
48	OG0000048	YDR021W, YJL138C, YKR059W	augustus_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-2.16&CDS=1-1188, maker-NODE_13_length_410127_cov_17.1021_ID_25-snap-gene-1.113-mRNA-1_1&gene=maker-NODE_13_length_410127_cov_17.1021_ID_25-snap-gene-1.113&CDS=1-1407
49	OG0000049	YDR326C, YFL042C, YHR080C	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-0.76&CDS=1-2109, snap_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-0.118-mRNA-1_1&gene=snap_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-0.118&CDS=1-2835
50	OG0000050	YDR385W, YKL173W, YOR133W	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-0.64&CDS=1-2919, snap_masked-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-3.250-mRNA-1_1&gene=snap_masked-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-3.250&CDS=1-2526
51	OG0000051	YDR475C, YGR237C, YOR019W	augustus_masked-NODE_27_length_112251_cov_21.0133_ID_53-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_27_length_112251_cov_21.0133_ID_53-processed-gene-0.98&CDS=1-1569, snap_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-2.182-mRNA-1_1&gene=snap_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-2.182&CDS=1-2100
52	OG0000052	YDR533C, YMR322C, YOR391C, YPL280W	augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-0.116&CDS=1-702
53	OG0000053	YEL036C, YML115C	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-2.81-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-2.81&CDS=1-2238, genemark-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.130-mRNA-1_1&gene=genemark-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.130&CDS=1-1332, maker-NODE_7_length_451488_cov_17.0458_ID_13-augustus-gene-2.147-mRNA-1_1&gene=maker-NODE_7_length_451488_cov_17.0458_ID_13-augustus-gene-2.147&CDS=1-1425
54	OG0000054	YER001W, YGL257C, YIL014W, YNR059W	genemark-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-2.56-mRNA-1_1&gene=genemark-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-2.56&CDS=1-2796
55	OG0000055	YER028C, YGL035C, YGL209W	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.68-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.68&CDS=1-1521, augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-3.193-mRNA-1_1&gene=augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-3.193&CDS=1-1146
56	OG0000056	YFL021W, YKR034W	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-1.175-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-1.175&CDS=1-1425, augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-2.141-mRNA-1_1&gene=augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-2.141&CDS=1-1722, augustus_masked-NODE_27_length_112251_cov_21.0133_ID_53-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-NODE_27_length_112251_cov_21.0133_ID_53-processed-gene-0.120&CDS=1-1614
57	OG0000057	YGR249W, YHR206W	augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-2.157-mRNA-1_1&gene=augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-2.157&CDS=1-1941, augustus_masked-NODE_39_length_39196_cov_21.6642_ID_77-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_39_length_39196_cov_21.6642_ID_77-processed-gene-0.28&CDS=1-1167, augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.44-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.44&CDS=1-1437
58	OG0000058	YGR281W	augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-2.139-mRNA-1_1&gene=augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-2.139&CDS=1-4089, augustus_masked-NODE_34_length_70053_cov_17.96_ID_67-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_34_length_70053_cov_17.96_ID_67-processed-gene-0.6&CDS=1-4011, augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.19-mRNA-1_1&gene=augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.19&CDS=1-4149, maker-NODE_34_length_70053_cov_17.96_ID_67-snap-gene-0.91-mRNA-1_1&gene=maker-NODE_34_length_70053_cov_17.96_ID_67-snap-gene-0.91&CDS=1-12363
59	OG0000059	YIL107C, YOL136C	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-1.151-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-1.151&CDS=1-1998, augustus_masked-NODE_19_length_201678_cov_21.102_ID_37-processed-gene-1.206-mRNA-1_1&gene=augustus_masked-NODE_19_length_201678_cov_21.102_ID_37-processed-gene-1.206&CDS=1-2325, maker-NODE_17_length_317659_cov_18.2064_ID_33-augustus-gene-2.234-mRNA-1_1&gene=maker-NODE_17_length_317659_cov_18.2064_ID_33-augustus-gene-2.234&CDS=1-1596
60	OG0000060	YIL137C, YKL157W	augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-2.29&CDS=1-2577, augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-2.95-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-2.95&CDS=1-2610, maker-NODE_12_length_417011_cov_18.1067_ID_23-augustus-gene-3.148-mRNA-1_1&gene=maker-NODE_12_length_417011_cov_18.1067_ID_23-augustus-gene-3.148&CDS=1-2598
61	OG0000061	YJL042W, YOR227W, YPL137C	augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-1.50-mRNA-1_1&gene=augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-1.50&CDS=1-3534, augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-2.131-mRNA-1_1&gene=augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-2.131&CDS=1-3315
62	OG0000062	YJL158C, YKL164C	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-1.84&CDS=1-1020, augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-4.84-mRNA-1_1&gene=augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-4.84&CDS=1-1011, augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-3.170-mRNA-1_1&gene=augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-3.170&CDS=1-897
