	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035011_Candida_pyralidae
26	OG0000026	YMR006C, YMR008C, YOL011W	snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-3.35-mRNA-1_1&gene=snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-3.35&CDS=1-1908, snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-1.137-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-1.137&CDS=1-2007, snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-1.122-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-1.122&CDS=1-2109
27	OG0000027	YMR169C, YMR170C, YOR374W	maker-NODE_11_length_439183_cov_74.16_ID_21-snap-gene-2.56-mRNA-1_1&gene=maker-NODE_11_length_439183_cov_74.16_ID_21-snap-gene-2.56&CDS=1-1929, snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-0.41&CDS=1-1503, snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-1.18-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-1.18&CDS=1-1500
28	OG0000028	YBL017C, YIL173W, YJL222W, YNR065C	genemark-NODE_16_length_184268_cov_69.9567_ID_31-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_16_length_184268_cov_69.9567_ID_31-processed-gene-0.41&CDS=1-4989
29	OG0000029	YBL089W, YER119C, YIL088C	augustus_masked-NODE_15_length_199203_cov_79.2706_ID_29-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_15_length_199203_cov_79.2706_ID_29-processed-gene-0.14&CDS=1-1416, snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-10.56-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-10.56&CDS=1-1296
30	OG0000030	YBR015C, YJL186W	maker-NODE_13_length_384245_cov_775.504_ID_25-snap-gene-2.8-mRNA-1_1&gene=maker-NODE_13_length_384245_cov_775.504_ID_25-snap-gene-2.8&CDS=1-2007, snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-3.132-mRNA-1_1&gene=snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-3.132&CDS=1-1758, snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-2.69-mRNA-1_1&gene=snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-2.69&CDS=1-1704
31	OG0000031	YBR038W, YNL192W	augustus_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-0.59&CDS=1-4758, snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-0.82&CDS=1-3006, snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-1.18-mRNA-1_1&gene=snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-1.18&CDS=1-3309
32	OG0000032	YBR067C, YDR542W, YER011W, YIL011W, YOR010C	
33	OG0000033	YBR160W, YPL030W, YPL031C	augustus_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-2.104-mRNA-1_1&gene=augustus_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-2.104&CDS=1-930, maker-NODE_7_length_693506_cov_61.0469_ID_13-augustus-gene-4.164-mRNA-1_1&gene=maker-NODE_7_length_693506_cov_61.0469_ID_13-augustus-gene-4.164&CDS=1-2619
34	OG0000034	YBR241C, YGL104C, YJL103C	maker-NODE_5_length_1111855_cov_55.5652_ID_9-snap-gene-1.110-mRNA-1_1&gene=maker-NODE_5_length_1111855_cov_55.5652_ID_9-snap-gene-1.110&CDS=1-3264, snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-8.12-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-8.12&CDS=1-1647
35	OG0000035	YBR297W, YFL052W, YGR288W, YPR196W	snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-3.43-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-3.43&CDS=1-1647
36	OG0000036	YCL024W, YDR507C, YKL101W	maker-NODE_2_length_1424870_cov_63.5951_ID_3-snap-gene-11.123-mRNA-1_1&gene=maker-NODE_2_length_1424870_cov_63.5951_ID_3-snap-gene-11.123&CDS=1-4329, snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-4.82-mRNA-1_1&gene=snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-4.82&CDS=1-4635
37	OG0000037	YCL064C, YIL167W, YML020W	maker-NODE_5_length_1111855_cov_55.5652_ID_9-snap-gene-4.89-mRNA-1_1&gene=maker-NODE_5_length_1111855_cov_55.5652_ID_9-snap-gene-4.89&CDS=1-3504, snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.134-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.134&CDS=1-1059
38	OG0000038	YCR037C, YJL198W, YNR013C	snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-0.34&CDS=1-2526, snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.228-mRNA-1_1&gene=snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.228&CDS=1-2886
39	OG0000039	YCR065W, YIL131C, YNL068C	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-8.9-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-8.9&CDS=1-1824, snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-1.26-mRNA-1_1&gene=snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-1.26&CDS=1-2049
40	OG0000040	YDL244W, YFL058W, YJR156C, YNL332W	augustus_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-2.67-mRNA-1_1&gene=augustus_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-2.67&CDS=1-1542
41	OG0000041	YDR038C, YDR039C, YDR040C	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-5.20-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-5.20&CDS=1-4218, snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-3.51-mRNA-1_1&gene=snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-3.51&CDS=1-3297
42	OG0000042	YDR326C, YFL042C, YHR080C	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-10.39-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-10.39&CDS=1-2211, snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-9.118-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-9.118&CDS=1-3129
43	OG0000043	YDR338C, YHR032W	snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-0.21&CDS=1-1764, snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-2.46-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-2.46&CDS=1-1797, snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-2.46-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-2.46&CDS=1-1653
44	OG0000044	YDR533C, YMR322C, YOR391C, YPL280W	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-6.27-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-6.27&CDS=1-705
45	OG0000045	YER015W	maker-NODE_5_length_1111855_cov_55.5652_ID_9-augustus-gene-5.89-mRNA-1_1&gene=maker-NODE_5_length_1111855_cov_55.5652_ID_9-augustus-gene-5.89&CDS=1-2430, snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-7.98-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-7.98&CDS=1-2154, snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-10.57-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-10.57&CDS=1-2151, snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-2.39-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-2.39&CDS=1-2229
46	OG0000046	YFR022W, YGR068C, YOR018W	augustus_masked-NODE_15_length_199203_cov_79.2706_ID_29-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_15_length_199203_cov_79.2706_ID_29-processed-gene-0.33&CDS=1-3417, snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-2.72-mRNA-1_1&gene=snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-2.72&CDS=1-1998
47	OG0000047	YGR263C	snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-0.63&CDS=1-1221, snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-2.90-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-2.90&CDS=1-1173, snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-4.75-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-4.75&CDS=1-1215, snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-6.143-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-6.143&CDS=1-207
48	OG0000048	YIL002C, YNL106C, YOR109W	maker-NODE_1_length_1482744_cov_56.9864_ID_1-augustus-gene-11.3-mRNA-1_1&gene=maker-NODE_1_length_1482744_cov_56.9864_ID_1-augustus-gene-11.3&CDS=1-4086, snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-13.40-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-13.40&CDS=1-3063
49	OG0000049	YJL042W, YOR227W, YPL137C	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.143-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.143&CDS=1-3852, snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-5.101-mRNA-1_1&gene=snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-5.101&CDS=1-3759
50	OG0000050	YJL079C, YKR013W	augustus_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-4.183-mRNA-1_1&gene=augustus_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-4.183&CDS=1-816, snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-4.94-mRNA-1_1&gene=snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-4.94&CDS=1-1050, snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-0.113-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-0.113&CDS=1-531
51	OG0000051	YJL098W, YKR028W	augustus_masked-NODE_60_length_455_cov_0.846995_ID_119-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_60_length_455_cov_0.846995_ID_119-processed-gene-0.2&CDS=1-453, snap_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-2.59-mRNA-1_1&gene=snap_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-2.59&CDS=1-2889, snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-9.103-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-9.103&CDS=1-2802
52	OG0000052	YKL128C	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-0.100&CDS=1-996, snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-5.24-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-5.24&CDS=1-933, snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-1.121-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-1.121&CDS=1-978, snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-2.88-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-2.88&CDS=1-954
53	OG0000053	YKL222C, YLR266C, YOR162C, YOR172W	snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.206-mRNA-1_1&gene=snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.206&CDS=1-3057
54	OG0000054	YML072C, YNL087W, YOR086C	maker-NODE_7_length_693506_cov_61.0469_ID_13-snap-gene-2.76-mRNA-1_1&gene=maker-NODE_7_length_693506_cov_61.0469_ID_13-snap-gene-2.76&CDS=1-4776, maker-NODE_9_length_577003_cov_69.8333_ID_17-snap-gene-4.2-mRNA-1_1&gene=maker-NODE_9_length_577003_cov_69.8333_ID_17-snap-gene-4.2&CDS=1-3600
55	OG0000055	Q0105, Q0110, Q0115, Q0120	maker-NODE_13_length_384245_cov_775.504_ID_25-snap-gene-0.88-mRNA-1_1&gene=maker-NODE_13_length_384245_cov_775.504_ID_25-snap-gene-0.88&CDS=1-939
56	OG0000056	YAL005C, YLL024C	maker-NODE_7_length_693506_cov_61.0469_ID_13-snap-gene-4.3-mRNA-1_1&gene=maker-NODE_7_length_693506_cov_61.0469_ID_13-snap-gene-4.3&CDS=1-2742, snap_masked-NODE_18_length_160797_cov_82.5886_ID_35-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_18_length_160797_cov_82.5886_ID_35-processed-gene-0.94&CDS=1-1926
57	OG0000057	YAL067C	snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-4.74-mRNA-1_1&gene=snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-4.74&CDS=1-1791, snap_masked-NODE_19_length_105211_cov_90.8719_ID_37-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_19_length_105211_cov_90.8719_ID_37-processed-gene-0.92&CDS=1-1767, snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-5.86-mRNA-1_1&gene=snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-5.86&CDS=1-1746
58	OG0000058	YAR035W, YER024W	snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-3.40-mRNA-1_1&gene=snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-3.40&CDS=1-2469, snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-2.74-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-2.74&CDS=1-2208
59	OG0000059	YBL042C, YBR021W, YIR028W	augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-1.84&CDS=1-3279
60	OG0000060	YBL052C, YOR244W	augustus_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-1.53&CDS=1-2154, snap_masked-NODE_22_length_63329_cov_58.5196_ID_43-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_22_length_63329_cov_58.5196_ID_43-processed-gene-0.85&CDS=1-1527
61	OG0000061	YBL054W, YER088C	snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-2.16-mRNA-1_1&gene=snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-2.16&CDS=1-957, snap_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-0.74&CDS=1-1725
62	OG0000062	YBR002C, YMR101C	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-6.49-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-6.49&CDS=1-1023, snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-7.70-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-7.70&CDS=1-867
63	OG0000063	YBR009C, YNL030W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-1.129-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-1.129&CDS=1-309, snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-4.26-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-4.26&CDS=1-309
64	OG0000064	YBR033W, YKL038W	maker-NODE_1_length_1482744_cov_56.9864_ID_1-augustus-gene-9.3-mRNA-1_1&gene=maker-NODE_1_length_1482744_cov_56.9864_ID_1-augustus-gene-9.3&CDS=1-2730, snap_masked-NODE_186_length_393_cov_2.03947_ID_371-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_186_length_393_cov_2.03947_ID_371-processed-gene-0.0&CDS=1-345
65	OG0000065	YBR046C	snap_masked-NODE_20_length_101543_cov_84.4483_ID_39-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_20_length_101543_cov_84.4483_ID_39-processed-gene-0.83&CDS=1-1002, snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-4.123-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-4.123&CDS=1-999, snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-8.11-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-8.11&CDS=1-1002
66	OG0000066	YBR073W, YGL163C	snap_masked-NODE_18_length_160797_cov_82.5886_ID_35-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_18_length_160797_cov_82.5886_ID_35-processed-gene-0.90&CDS=1-2601, snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-6.140-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-6.140&CDS=1-2631
67	OG0000067	YBR078W, YDR055W	augustus_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-2.20&CDS=1-1257, snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-8.79-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-8.79&CDS=1-1248
68	OG0000068	YBR150C, YOL089C	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-0.79&CDS=1-2565, snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.144-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.144&CDS=1-3039
69	OG0000069	YBR237W, YNL112W	maker-NODE_5_length_1111855_cov_55.5652_ID_9-snap-gene-1.118-mRNA-1_1&gene=maker-NODE_5_length_1111855_cov_55.5652_ID_9-snap-gene-1.118&CDS=1-1626, snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-3.68-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-3.68&CDS=1-2637
70	OG0000070	YBR240C, YPL120W	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-9.83-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-9.83&CDS=1-2202, snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-1.109-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-1.109&CDS=1-1761
71	OG0000071	YBR249C, YDR035W	snap_masked-NODE_15_length_199203_cov_79.2706_ID_29-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_15_length_199203_cov_79.2706_ID_29-processed-gene-0.125&CDS=1-1101, snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-5.244-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-5.244&CDS=1-1095
72	OG0000072	YBR263W, YLR058C	snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-2.106-mRNA-1_1&gene=snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-2.106&CDS=1-1473, snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.115-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.115&CDS=1-1410
73	OG0000073	YCL029C, YER007W	snap_masked-NODE_20_length_101543_cov_84.4483_ID_39-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_20_length_101543_cov_84.4483_ID_39-processed-gene-0.64&CDS=1-1527, snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-1.34-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-1.34&CDS=1-1767
74	OG0000074	YCL036W, YDR514C	augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-0.106&CDS=1-762, augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-0.107&CDS=1-924
75	OG0000075	YCL039W, YLR129W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-9.92-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-9.92&CDS=1-2022, snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-1.123-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-1.123&CDS=1-2916
76	OG0000076	YCL067C, YCR039C, YCR096C	augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.69-mRNA-1_1&gene=augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.69&CDS=1-507
77	OG0000077	YCR083W, YGR209C, YLR043C	augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-0.115&CDS=1-1716
78	OG0000078	YCR094W, YNL323W	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.92-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.92&CDS=1-1206, snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-7.78-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-7.78&CDS=1-1332
79	OG0000079	YDL025C, YNL183C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-10.68-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-10.68&CDS=1-2670, snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-4.62-mRNA-1_1&gene=snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-4.62&CDS=1-1809
80	OG0000080	YDL042C, YOL068C	augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.197-mRNA-1_1&gene=augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.197&CDS=1-1467, snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-1.138-mRNA-1_1&gene=snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-1.138&CDS=1-1716
81	OG0000081	YDL049C, YJL174W	augustus_masked-NODE_77_length_442_cov_0.827195_ID_153-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_77_length_442_cov_0.827195_ID_153-processed-gene-0.2&CDS=1-333, snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-5.84-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-5.84&CDS=1-840
82	OG0000082	YDL066W, YLR174W	snap_masked-NODE_19_length_105211_cov_90.8719_ID_37-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_19_length_105211_cov_90.8719_ID_37-processed-gene-0.114&CDS=1-1296, snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-4.129-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-4.129&CDS=1-1224
83	OG0000083	YDL132W, YGR003W	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-1.5-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-1.5&CDS=1-2628, snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-0.67&CDS=1-2334
84	OG0000084	YDL138W, YDL194W	augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-0.101&CDS=1-1662, snap_masked-NODE_17_length_171387_cov_90.0691_ID_33-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_17_length_171387_cov_90.0691_ID_33-processed-gene-0.43&CDS=1-1986
