	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034673_Blastobotrys_nivea
23	OG0000023	YAL017W, YHR082C, YOL045W	augustus_masked-NODE_3648_length_1514_cov_2.92186_ID_7295-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3648_length_1514_cov_2.92186_ID_7295-processed-gene-0.1&CDS=1-906, genemark-NODE_270_length_6802_cov_3.1368_ID_539-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_270_length_6802_cov_3.1368_ID_539-processed-gene-0.1&CDS=1-675, genemark-NODE_52_length_10186_cov_4.11105_ID_103-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_52_length_10186_cov_4.11105_ID_103-processed-gene-0.14&CDS=1-804
24	OG0000024	YAR019C, YFL029C, YPL031C	augustus_masked-NODE_1167_length_3786_cov_3.78344_ID_2333-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1167_length_3786_cov_3.78344_ID_2333-processed-gene-0.3&CDS=1-1728, augustus_masked-NODE_629_length_4977_cov_3.85453_ID_1257-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_629_length_4977_cov_3.85453_ID_1257-processed-gene-0.2&CDS=1-930, maker-NODE_30_length_11594_cov_2.95_ID_59-augustus-gene-0.20-mRNA-1_1&gene=maker-NODE_30_length_11594_cov_2.95_ID_59-augustus-gene-0.20&CDS=1-939
25	OG0000025	YBL060W, YPR095C	augustus_masked-NODE_5278_length_814_cov_1.62187_ID_10555-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_5278_length_814_cov_1.62187_ID_10555-processed-gene-0.1&CDS=1-552, maker-NODE_327_length_6383_cov_2.92225_ID_653-snap-gene-0.6-mRNA-1_1&gene=maker-NODE_327_length_6383_cov_2.92225_ID_653-snap-gene-0.6&CDS=1-3798, maker-NODE_704_length_4760_cov_3.83082_ID_1407-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_704_length_4760_cov_3.83082_ID_1407-augustus-gene-0.2&CDS=1-3099, snap_masked-NODE_3077_length_1845_cov_2.67486_ID_6153-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_3077_length_1845_cov_2.67486_ID_6153-processed-gene-0.2&CDS=1-1740
26	OG0000026	YBR280C	augustus_masked-NODE_2741_length_2066_cov_3.51367_ID_5481-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_2741_length_2066_cov_3.51367_ID_5481-processed-gene-0.3&CDS=1-774, augustus_masked-NODE_5808_length_607_cov_2.8442_ID_11615-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_5808_length_607_cov_2.8442_ID_11615-processed-gene-0.2&CDS=1-525, augustus_masked-NODE_6568_length_373_cov_2.63208_ID_13135-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_6568_length_373_cov_2.63208_ID_13135-processed-gene-0.2&CDS=1-369, snap_masked-NODE_1751_length_2941_cov_3.22141_ID_3501-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_1751_length_2941_cov_3.22141_ID_3501-processed-gene-0.2&CDS=1-222, snap_masked-NODE_73_length_9688_cov_3.36936_ID_145-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_73_length_9688_cov_3.36936_ID_145-processed-gene-0.2&CDS=1-1593
27	OG0000027	YCL069W, YGR224W, YKR105C, YPR198W	augustus_masked-NODE_4538_length_1105_cov_3.15905_ID_9075-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_4538_length_1105_cov_3.15905_ID_9075-processed-gene-0.0&CDS=1-996, maker-NODE_4258_length_1242_cov_2.30581_ID_8515-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_4258_length_1242_cov_2.30581_ID_8515-augustus-gene-0.1&CDS=1-1158
28	OG0000028	YJL163C	augustus_masked-NODE_153_length_8043_cov_3.18215_ID_305-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_153_length_8043_cov_3.18215_ID_305-processed-gene-0.4&CDS=1-1542, augustus_masked-NODE_281_length_6752_cov_3.8235_ID_561-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_281_length_6752_cov_3.8235_ID_561-processed-gene-0.8&CDS=1-333, augustus_masked-NODE_3872_length_1409_cov_3.15288_ID_7743-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3872_length_1409_cov_3.15288_ID_7743-processed-gene-0.1&CDS=1-999, augustus_masked-NODE_788_length_4542_cov_2.94339_ID_1575-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_788_length_4542_cov_2.94339_ID_1575-processed-gene-0.3&CDS=1-1134, genemark-NODE_4281_length_1231_cov_3.03486_ID_8561-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_4281_length_1231_cov_3.03486_ID_8561-processed-gene-0.2&CDS=1-870
29	OG0000029	YKR039W	augustus_masked-NODE_105_length_8862_cov_4.0394_ID_209-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_105_length_8862_cov_4.0394_ID_209-processed-gene-0.1&CDS=1-1050, augustus_masked-NODE_2322_length_2380_cov_2.71441_ID_4643-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_2322_length_2380_cov_2.71441_ID_4643-processed-gene-0.5&CDS=1-900, augustus_masked-NODE_4130_length_1294_cov_2.1251_ID_8259-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4130_length_1294_cov_2.1251_ID_8259-processed-gene-0.1&CDS=1-1290, genemark-NODE_1260_length_3607_cov_3.29279_ID_2519-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_1260_length_3607_cov_3.29279_ID_2519-processed-gene-0.5&CDS=1-1374, maker-NODE_1351_length_3462_cov_3.37012_ID_2701-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_1351_length_3462_cov_3.37012_ID_2701-augustus-gene-0.3&CDS=1-1338
30	OG0000030	YKR104W	augustus_masked-NODE_479_length_5509_cov_3.0099_ID_957-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_479_length_5509_cov_3.0099_ID_957-processed-gene-0.4&CDS=1-1521, augustus_masked-NODE_5247_length_825_cov_1.61299_ID_10493-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_5247_length_825_cov_1.61299_ID_10493-processed-gene-0.3&CDS=1-750, augustus_masked-NODE_63_length_9918_cov_3.47653_ID_125-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_63_length_9918_cov_3.47653_ID_125-processed-gene-0.9&CDS=1-1233, genemark-NODE_69_length_9802_cov_3.89227_ID_137-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_69_length_9802_cov_3.89227_ID_137-processed-gene-0.16&CDS=1-756, snap_masked-NODE_219_length_7253_cov_3.85635_ID_437-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_219_length_7253_cov_3.85635_ID_437-processed-gene-0.6&CDS=1-1434
31	OG0000031	YMR234W	augustus_masked-NODE_1519_length_3220_cov_3.53365_ID_3037-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_1519_length_3220_cov_3.53365_ID_3037-processed-gene-0.6&CDS=1-828, augustus_masked-NODE_1519_length_3220_cov_3.53365_ID_3037-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_1519_length_3220_cov_3.53365_ID_3037-processed-gene-0.8&CDS=1-474, augustus_masked-NODE_2387_length_2316_cov_2.55506_ID_4773-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_2387_length_2316_cov_2.55506_ID_4773-processed-gene-0.5&CDS=1-438, augustus_masked-NODE_2508_length_2227_cov_2.90654_ID_5015-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2508_length_2227_cov_2.90654_ID_5015-processed-gene-0.2&CDS=1-246, snap_masked-NODE_3581_length_1543_cov_2.74328_ID_7161-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_3581_length_1543_cov_2.74328_ID_7161-processed-gene-0.0&CDS=1-501
32	OG0000032	YAL053W, YGL139W, YPL221W	augustus_masked-NODE_276_length_6778_cov_3.15157_ID_551-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_276_length_6778_cov_3.15157_ID_551-processed-gene-0.5&CDS=1-2286, augustus_masked-NODE_837_length_4445_cov_3.03554_ID_1673-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_837_length_4445_cov_3.03554_ID_1673-processed-gene-0.4&CDS=1-2217
33	OG0000033	YBL017C, YIL173W, YJL222W, YNR065C	augustus_masked-NODE_6486_length_394_cov_2.20059_ID_12971-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_6486_length_394_cov_2.20059_ID_12971-processed-gene-0.1&CDS=1-390
34	OG0000034	YBL095W, YER182W	augustus_masked-NODE_257_length_6916_cov_3.39878_ID_513-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_257_length_6916_cov_3.39878_ID_513-processed-gene-0.8&CDS=1-603, genemark-NODE_2011_length_2670_cov_3.52199_ID_4021-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_2011_length_2670_cov_3.52199_ID_4021-processed-gene-0.0&CDS=1-465, snap_masked-NODE_3042_length_1864_cov_3.00884_ID_6083-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_3042_length_1864_cov_3.00884_ID_6083-processed-gene-0.5&CDS=1-585
35	OG0000035	YBR008C	augustus_masked-NODE_1017_length_4083_cov_3.47244_ID_2033-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1017_length_4083_cov_3.47244_ID_2033-processed-gene-0.1&CDS=1-1671, augustus_masked-NODE_874_length_4386_cov_3.73517_ID_1747-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_874_length_4386_cov_3.73517_ID_1747-processed-gene-0.4&CDS=1-1527, genemark-NODE_3181_length_1776_cov_3.10459_ID_6361-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_3181_length_1776_cov_3.10459_ID_6361-processed-gene-0.4&CDS=1-840, maker-NODE_305_length_6564_cov_3.35366_ID_609-snap-gene-0.10-mRNA-1_1&gene=maker-NODE_305_length_6564_cov_3.35366_ID_609-snap-gene-0.10&CDS=1-2361
36	OG0000036	YBR026C	augustus_masked-NODE_2037_length_2652_cov_3.96188_ID_4073-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_2037_length_2652_cov_3.96188_ID_4073-processed-gene-0.5&CDS=1-1068, augustus_masked-NODE_306_length_6563_cov_2.86601_ID_611-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_306_length_6563_cov_2.86601_ID_611-processed-gene-0.10&CDS=1-1062, augustus_masked-NODE_3075_length_1847_cov_3.09096_ID_6149-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_3075_length_1847_cov_3.09096_ID_6149-processed-gene-0.5&CDS=1-402, augustus_masked-NODE_5576_length_694_cov_1.28951_ID_11151-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_5576_length_694_cov_1.28951_ID_11151-processed-gene-0.0&CDS=1-591
37	OG0000037	YBR052C, YCR004C, YDR032C	augustus_masked-NODE_4039_length_1331_cov_2.42085_ID_8077-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_4039_length_1331_cov_2.42085_ID_8077-processed-gene-0.2&CDS=1-183, maker-NODE_3489_length_1600_cov_4.48932_ID_6977-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_3489_length_1600_cov_4.48932_ID_6977-snap-gene-0.2&CDS=1-885
38	OG0000038	YBR089C-A, YPR052C, YPR065W	augustus_masked-NODE_4341_length_1201_cov_2.45899_ID_8681-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_4341_length_1201_cov_2.45899_ID_8681-processed-gene-0.2&CDS=1-282, maker-NODE_2502_length_2229_cov_2.53772_ID_5003-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_2502_length_2229_cov_2.53772_ID_5003-augustus-gene-0.4&CDS=1-282
39	OG0000039	YBR118W, YKR084C, YPR080W	augustus_masked-NODE_373_length_6094_cov_2.90131_ID_745-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_373_length_6094_cov_2.90131_ID_745-processed-gene-0.2&CDS=1-1374, maker-NODE_62_length_9922_cov_3.12598_ID_123-augustus-gene-0.12-mRNA-1_1&gene=maker-NODE_62_length_9922_cov_3.12598_ID_123-augustus-gene-0.12&CDS=1-2457
40	OG0000040	YBR237W, YNL112W	augustus_masked-NODE_1273_length_3587_cov_3.99972_ID_2545-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1273_length_3587_cov_3.99972_ID_2545-processed-gene-0.1&CDS=1-1377, augustus_masked-NODE_1455_length_3308_cov_3.9668_ID_2909-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_1455_length_3308_cov_3.9668_ID_2909-processed-gene-0.5&CDS=1-2403, genemark-NODE_4525_length_1118_cov_2.29915_ID_9049-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_4525_length_1118_cov_2.29915_ID_9049-processed-gene-0.2&CDS=1-1101
41	OG0000041	YBR297W, YFL052W, YGR288W, YPR196W	augustus_masked-NODE_2487_length_2244_cov_2.69027_ID_4973-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2487_length_2244_cov_2.69027_ID_4973-processed-gene-0.1&CDS=1-1809
42	OG0000042	YCL039W, YDR128W	augustus_masked-NODE_531_length_5268_cov_4.38538_ID_1061-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_531_length_5268_cov_4.38538_ID_1061-processed-gene-0.8&CDS=1-1833, genemark-NODE_4913_length_955_cov_3.20444_ID_9825-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_4913_length_955_cov_3.20444_ID_9825-processed-gene-0.2&CDS=1-855, snap_masked-NODE_678_length_4837_cov_3.23045_ID_1355-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_678_length_4837_cov_3.23045_ID_1355-processed-gene-0.3&CDS=1-522
43	OG0000043	YDL137W, YDL192W	augustus_masked-NODE_1049_length_4023_cov_3.60282_ID_2097-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_1049_length_4023_cov_3.60282_ID_2097-processed-gene-0.11&CDS=1-201, genemark-NODE_3324_length_1704_cov_3.85264_ID_6647-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_3324_length_1704_cov_3.85264_ID_6647-processed-gene-0.4&CDS=1-267, genemark-NODE_6542_length_379_cov_1.07716_ID_13083-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_6542_length_379_cov_1.07716_ID_13083-processed-gene-0.0&CDS=1-219
44	OG0000044	YDR021W, YJL138C, YKR059W	augustus_masked-NODE_345_length_6261_cov_3.30567_ID_689-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_345_length_6261_cov_3.30567_ID_689-processed-gene-0.5&CDS=1-1092, augustus_masked-NODE_3665_length_1509_cov_2.39409_ID_7329-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_3665_length_1509_cov_2.39409_ID_7329-processed-gene-0.2&CDS=1-1185
45	OG0000045	YDR107C, YER113C, YLR083C	augustus_masked-NODE_44_length_10640_cov_2.62683_ID_87-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_44_length_10640_cov_2.62683_ID_87-processed-gene-0.14&CDS=1-1386, genemark-NODE_2122_length_2567_cov_4.8547_ID_4243-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_2122_length_2567_cov_4.8547_ID_4243-processed-gene-0.0&CDS=1-1773
46	OG0000046	YDR242W	augustus_masked-NODE_1272_length_3588_cov_2.99038_ID_2543-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1272_length_3588_cov_2.99038_ID_2543-processed-gene-0.2&CDS=1-1659, augustus_masked-NODE_2264_length_2425_cov_2.92025_ID_4527-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_2264_length_2425_cov_2.92025_ID_4527-processed-gene-0.4&CDS=1-768, augustus_masked-NODE_5318_length_793_cov_1.78726_ID_10635-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_5318_length_793_cov_1.78726_ID_10635-processed-gene-0.0&CDS=1-627, snap_masked-NODE_4751_length_1016_cov_3.93444_ID_9501-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_4751_length_1016_cov_3.93444_ID_9501-processed-gene-0.2&CDS=1-732
47	OG0000047	YDR429C, YPR163C	augustus_masked-NODE_1209_length_3707_cov_3.61172_ID_2417-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1209_length_3707_cov_3.61172_ID_2417-processed-gene-0.3&CDS=1-591, augustus_masked-NODE_2642_length_2131_cov_3.07466_ID_5283-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_2642_length_2131_cov_3.07466_ID_5283-processed-gene-0.4&CDS=1-1095, maker-NODE_425_length_5810_cov_2.95847_ID_849-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_425_length_5810_cov_2.95847_ID_849-augustus-gene-0.4&CDS=1-816
48	OG0000048	YDR523C, YHR102W	augustus_masked-NODE_1034_length_4047_cov_3.28682_ID_2067-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_1034_length_4047_cov_3.28682_ID_2067-processed-gene-0.5&CDS=1-516, augustus_masked-NODE_3511_length_1589_cov_2.68449_ID_7021-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3511_length_1589_cov_2.68449_ID_7021-processed-gene-0.0&CDS=1-609, maker-NODE_845_length_4432_cov_3.244_ID_1689-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_845_length_4432_cov_3.244_ID_1689-augustus-gene-0.4&CDS=1-480
49	OG0000049	YDR533C, YMR322C, YOR391C, YPL280W	augustus_masked-NODE_382_length_6043_cov_2.95224_ID_763-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_382_length_6043_cov_2.95224_ID_763-processed-gene-0.11&CDS=1-732
50	OG0000050	YFR038W, YOR304W	augustus_masked-NODE_2111_length_2577_cov_2.40682_ID_4221-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_2111_length_2577_cov_2.40682_ID_4221-processed-gene-0.3&CDS=1-1890, augustus_masked-NODE_3565_length_1554_cov_2.98399_ID_7129-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3565_length_1554_cov_2.98399_ID_7129-processed-gene-0.1&CDS=1-1554, snap_masked-NODE_4901_length_959_cov_2.79978_ID_9801-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_4901_length_959_cov_2.79978_ID_9801-processed-gene-0.1&CDS=1-828
51	OG0000051	YGR108W, YLR210W, YPR119W	augustus_masked-NODE_2365_length_2344_cov_2.85496_ID_4729-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2365_length_2344_cov_2.85496_ID_4729-processed-gene-0.1&CDS=1-1464, genemark-NODE_3713_length_1483_cov_2.17857_ID_7425-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_3713_length_1483_cov_2.17857_ID_7425-processed-gene-0.2&CDS=1-762
52	OG0000052	YGR248W, YHR163W, YNR034W	augustus_masked-NODE_3170_length_1784_cov_2.83054_ID_6339-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_3170_length_1784_cov_2.83054_ID_6339-processed-gene-0.3&CDS=1-936, augustus_masked-NODE_808_length_4497_cov_4.14295_ID_1615-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_808_length_4497_cov_4.14295_ID_1615-processed-gene-0.2&CDS=1-741
53	OG0000053	YHL039W, YHR109W, YPL208W	augustus_masked-NODE_1385_length_3422_cov_3.12415_ID_2769-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_1385_length_3422_cov_3.12415_ID_2769-processed-gene-0.5&CDS=1-1386, augustus_masked-NODE_265_length_6849_cov_2.91345_ID_529-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_265_length_6849_cov_2.91345_ID_529-processed-gene-0.0&CDS=1-1347
54	OG0000054	YHR175W, YLR411W	augustus_masked-NODE_105_length_8862_cov_4.0394_ID_209-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_105_length_8862_cov_4.0394_ID_209-processed-gene-0.4&CDS=1-612, augustus_masked-NODE_1363_length_3447_cov_3.68603_ID_2725-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1363_length_3447_cov_3.68603_ID_2725-processed-gene-0.3&CDS=1-264, augustus_masked-NODE_3411_length_1650_cov_2.11411_ID_6821-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3411_length_1650_cov_2.11411_ID_6821-processed-gene-0.1&CDS=1-591
55	OG0000055	YIL130W, YMR280C	augustus_masked-NODE_4250_length_1246_cov_3.55248_ID_8499-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_4250_length_1246_cov_3.55248_ID_8499-processed-gene-0.0&CDS=1-1179, snap_masked-NODE_2151_length_2537_cov_4.07695_ID_4301-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_2151_length_2537_cov_4.07695_ID_4301-processed-gene-0.2&CDS=1-1884, snap_masked-NODE_2427_length_2290_cov_2.58747_ID_4853-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_2427_length_2290_cov_2.58747_ID_4853-processed-gene-0.0&CDS=1-1653
56	OG0000056	YKL220C, YLL051C, YNR060W, YOR381W, YOR384W	
57	OG0000057	YKR076W, YMR251W	augustus_masked-NODE_89_length_9256_cov_2.99283_ID_177-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_89_length_9256_cov_2.99283_ID_177-processed-gene-0.13&CDS=1-918, maker-NODE_5313_length_795_cov_2.49189_ID_10625-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_5313_length_795_cov_2.49189_ID_10625-snap-gene-0.2&CDS=1-564, maker-NODE_89_length_9256_cov_2.99283_ID_177-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_89_length_9256_cov_2.99283_ID_177-snap-gene-0.1&CDS=1-3441
58	OG0000058	YLR286C	augustus_masked-NODE_2305_length_2395_cov_3.60769_ID_4609-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2305_length_2395_cov_3.60769_ID_4609-processed-gene-0.2&CDS=1-963, augustus_masked-NODE_578_length_5103_cov_3.02853_ID_1155-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_578_length_5103_cov_3.02853_ID_1155-processed-gene-0.0&CDS=1-1251, augustus_masked-NODE_648_length_4937_cov_3.8136_ID_1295-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_648_length_4937_cov_3.8136_ID_1295-processed-gene-0.0&CDS=1-1380, snap_masked-NODE_2554_length_2198_cov_2.09566_ID_5107-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_2554_length_2198_cov_2.09566_ID_5107-processed-gene-0.4&CDS=1-1467
59	OG0000059	YMR182C, YPR013C, YPR015C	augustus_masked-NODE_1217_length_3685_cov_3.3584_ID_2433-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1217_length_3685_cov_3.3584_ID_2433-processed-gene-0.2&CDS=1-1329, snap_masked-NODE_4827_length_989_cov_2.5546_ID_9653-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_4827_length_989_cov_2.5546_ID_9653-processed-gene-0.0&CDS=1-351
60	OG0000060	YNR038W	augustus_masked-NODE_1646_length_3042_cov_3.30064_ID_3291-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1646_length_3042_cov_3.30064_ID_3291-processed-gene-0.2&CDS=1-414, augustus_masked-NODE_1761_length_2929_cov_4.15344_ID_3521-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_1761_length_2929_cov_4.15344_ID_3521-processed-gene-0.0&CDS=1-762, augustus_masked-NODE_386_length_6034_cov_2.84211_ID_771-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_386_length_6034_cov_2.84211_ID_771-processed-gene-0.6&CDS=1-711, genemark-NODE_3199_length_1771_cov_3.09615_ID_6397-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_3199_length_1771_cov_3.09615_ID_6397-processed-gene-0.2&CDS=1-726
61	OG0000061	YNR074C	augustus_masked-NODE_102_length_8895_cov_3.64095_ID_203-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_102_length_8895_cov_3.64095_ID_203-processed-gene-0.5&CDS=1-1068, augustus_masked-NODE_1767_length_2923_cov_3.90272_ID_3533-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1767_length_2923_cov_3.90272_ID_3533-processed-gene-0.3&CDS=1-813, augustus_masked-NODE_4482_length_1140_cov_2.58618_ID_8963-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_4482_length_1140_cov_2.58618_ID_8963-processed-gene-0.0&CDS=1-750, augustus_masked-NODE_76_length_9635_cov_3.10052_ID_151-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_76_length_9635_cov_3.10052_ID_151-processed-gene-0.8&CDS=1-1068
62	OG0000062	YPL088W	augustus_masked-NODE_214_length_7334_cov_3.06265_ID_427-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_214_length_7334_cov_3.06265_ID_427-processed-gene-0.5&CDS=1-1002, augustus_masked-NODE_3403_length_1657_cov_2.12235_ID_6805-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_3403_length_1657_cov_2.12235_ID_6805-processed-gene-0.2&CDS=1-603, augustus_masked-NODE_3843_length_1422_cov_2.34748_ID_7685-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3843_length_1422_cov_2.34748_ID_7685-processed-gene-0.0&CDS=1-750, genemark-NODE_279_length_6755_cov_3.77851_ID_557-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_279_length_6755_cov_3.77851_ID_557-processed-gene-0.2&CDS=1-924
63	OG0000063	YAL046C, YGL220W	genemark-NODE_5948_length_556_cov_2.67066_ID_11895-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_5948_length_556_cov_2.67066_ID_11895-processed-gene-0.0&CDS=1-201, maker-NODE_2512_length_2222_cov_4.21274_ID_5023-augustus-gene-0.7-mRNA-1_1&gene=maker-NODE_2512_length_2222_cov_4.21274_ID_5023-augustus-gene-0.7&CDS=1-261
