	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035639_Wickerhamomyces_canadensis
30	OG0000030	YJL099W, YKR027W, YMR237W, YOR299W	genemark-NODE_12_length_324642_cov_27.6806_ID_3716-processed-gene-2.94-mRNA-1_1&gene=genemark-NODE_12_length_324642_cov_27.6806_ID_3716-processed-gene-2.94&CDS=1-2016, maker-NODE_4_length_439725_cov_27.3288_ID_2529-snap-gene-3.140-mRNA-1_1&gene=maker-NODE_4_length_439725_cov_27.3288_ID_2529-snap-gene-3.140&CDS=1-2511
31	OG0000031	YMR008C, YNL012W, YOL011W	genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-1.62-mRNA-1_1&gene=genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-1.62&CDS=1-2001, maker-NODE_35_length_154330_cov_27.0039_ID_4733-snap-gene-0.137-mRNA-1_1&gene=maker-NODE_35_length_154330_cov_27.0039_ID_4733-snap-gene-0.137&CDS=1-3789, snap_masked-NODE_38_length_119520_cov_26.587_ID_3976-processed-gene-0.121-mRNA-1_1&gene=snap_masked-NODE_38_length_119520_cov_26.587_ID_3976-processed-gene-0.121&CDS=1-2115
32	OG0000032	YAL060W, YAL061W	genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-2.40-mRNA-1_1&gene=genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-2.40&CDS=1-1146, genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-0.140-mRNA-1_1&gene=genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-0.140&CDS=1-1149, genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-0.140-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-0.140&CDS=1-1194
33	OG0000033	YBR150C, YOL089C	genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-1.70-mRNA-1_1&gene=genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-1.70&CDS=1-1221, genemark-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-0.100&CDS=1-2610, snap_masked-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-0.69-mRNA-1_1&gene=snap_masked-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-0.69&CDS=1-2547
34	OG0000034	YBR297W, YFL052W, YGR288W, YPR196W	genemark-NODE_36_length_124891_cov_26.2673_ID_4935-processed-gene-0.158-mRNA-1_1&gene=genemark-NODE_36_length_124891_cov_26.2673_ID_4935-processed-gene-0.158&CDS=1-1884
35	OG0000035	YCL024W, YDR507C, YKL101W	augustus_masked-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-2.255-mRNA-1_1&gene=augustus_masked-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-2.255&CDS=1-3603, augustus_masked-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-0.59&CDS=1-3489
36	OG0000036	YDL174C	genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.8&CDS=1-1701, genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-0.4&CDS=1-1572, genemark-NODE_35_length_154330_cov_27.0039_ID_4733-processed-gene-0.113-mRNA-1_1&gene=genemark-NODE_35_length_154330_cov_27.0039_ID_4733-processed-gene-0.113&CDS=1-1686, genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-3.143-mRNA-1_1&gene=genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-3.143&CDS=1-1689
37	OG0000037	YDR098C, YER174C, YHR209W	genemark-NODE_15_length_307642_cov_26.8093_ID_2397-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_15_length_307642_cov_26.8093_ID_2397-processed-gene-0.28&CDS=1-846, maker-NODE_3_length_456944_cov_26.3675_ID_2053-augustus-gene-2.2-mRNA-1_1&gene=maker-NODE_3_length_456944_cov_26.3675_ID_2053-augustus-gene-2.2&CDS=1-1593
38	OG0000038	YDR178W, YLR164W, YOR297C	genemark-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.246-mRNA-1_1&gene=genemark-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.246&CDS=1-534, genemark-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.208-mRNA-1_1&gene=genemark-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.208&CDS=1-522
39	OG0000039	YDR380W, YLR044C	genemark-NODE_23_length_256485_cov_27.0463_ID_2602-processed-gene-1.175-mRNA-1_1&gene=genemark-NODE_23_length_256485_cov_27.0463_ID_2602-processed-gene-1.175&CDS=1-1839, genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-3.42-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-3.42&CDS=1-1692, genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-3.160-mRNA-1_1&gene=genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-3.160&CDS=1-1740
40	OG0000040	YDR385W, YKL173W, YOR133W	augustus_masked-NODE_15_length_307642_cov_26.8093_ID_2397-processed-gene-2.156-mRNA-1_1&gene=augustus_masked-NODE_15_length_307642_cov_26.8093_ID_2397-processed-gene-2.156&CDS=1-2877, genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-2.122-mRNA-1_1&gene=genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-2.122&CDS=1-2526
41	OG0000041	YDR471W, YHR010W, YHR011W	genemark-NODE_50_length_60779_cov_26.1486_ID_10406-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_50_length_60779_cov_26.1486_ID_10406-processed-gene-0.2&CDS=1-408, maker-NODE_4_length_439725_cov_27.3288_ID_2529-augustus-gene-3.211-mRNA-1_1&gene=maker-NODE_4_length_439725_cov_27.3288_ID_2529-augustus-gene-3.211&CDS=1-1863
42	OG0000042	YDR475C, YGR237C, YOR019W	snap_masked-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.85-mRNA-1_1&gene=snap_masked-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.85&CDS=1-1917, snap_masked-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-0.143-mRNA-1_1&gene=snap_masked-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-0.143&CDS=1-1998
43	OG0000043	YER015W	genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-2.107-mRNA-1_1&gene=genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-2.107&CDS=1-2130, genemark-NODE_35_length_154330_cov_27.0039_ID_4733-processed-gene-0.85-mRNA-1_1&gene=genemark-NODE_35_length_154330_cov_27.0039_ID_4733-processed-gene-0.85&CDS=1-2076, genemark-NODE_44_length_95309_cov_26.4891_ID_4675-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_44_length_95309_cov_26.4891_ID_4675-processed-gene-0.81&CDS=1-2082, maker-NODE_38_length_119520_cov_26.587_ID_3976-snap-gene-0.110-mRNA-1_1&gene=maker-NODE_38_length_119520_cov_26.587_ID_3976-snap-gene-0.110&CDS=1-4278
44	OG0000044	YER028C, YGL035C, YGL209W	augustus_masked-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-0.33&CDS=1-1062, genemark-NODE_36_length_124891_cov_26.2673_ID_4935-processed-gene-0.128-mRNA-1_1&gene=genemark-NODE_36_length_124891_cov_26.2673_ID_4935-processed-gene-0.128&CDS=1-1413
45	OG0000045	YER056C, YER060W, YER060W-A	genemark-NODE_11_length_339300_cov_28.1809_ID_2658-processed-gene-2.75-mRNA-1_1&gene=genemark-NODE_11_length_339300_cov_28.1809_ID_2658-processed-gene-2.75&CDS=1-1536, genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-1.101-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-1.101&CDS=1-1533
46	OG0000046	YER133W, YML016C	augustus_masked-NODE_33_length_163460_cov_29.9326_ID_2934-processed-gene-0.260-mRNA-1_1&gene=augustus_masked-NODE_33_length_163460_cov_29.9326_ID_2934-processed-gene-0.260&CDS=1-1641, genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-2.68-mRNA-1_1&gene=genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-2.68&CDS=1-1623, maker-NODE_9_length_364649_cov_30.6862_ID_2274-snap-gene-1.63-mRNA-1_1&gene=maker-NODE_9_length_364649_cov_30.6862_ID_2274-snap-gene-1.63&CDS=1-1170
47	OG0000047	YFR040W, YGL229C, YKR028W	genemark-NODE_12_length_324642_cov_27.6806_ID_3716-processed-gene-2.95-mRNA-1_1&gene=genemark-NODE_12_length_324642_cov_27.6806_ID_3716-processed-gene-2.95&CDS=1-2907, genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-0.41&CDS=1-2478
48	OG0000048	YGL092W, YKL068W, YMR047C	genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-2.16-mRNA-1_1&gene=genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-2.16&CDS=1-3171, genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.81&CDS=1-4080
49	OG0000049	YGR197C, YJR015W	genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-1.77-mRNA-1_1&gene=genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-1.77&CDS=1-1581, genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-2.132-mRNA-1_1&gene=genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-2.132&CDS=1-1644, genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-2.96-mRNA-1_1&gene=genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-2.96&CDS=1-1788
50	OG0000050	YHR176W	genemark-NODE_21_length_275166_cov_27.381_ID_3270-processed-gene-1.199-mRNA-1_1&gene=genemark-NODE_21_length_275166_cov_27.381_ID_3270-processed-gene-1.199&CDS=1-1434, genemark-NODE_26_length_203028_cov_26.4146_ID_2343-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_26_length_203028_cov_26.4146_ID_2343-processed-gene-0.43&CDS=1-1524, genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-1.88-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-1.88&CDS=1-1416, snap_masked-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-1.36-mRNA-1_1&gene=snap_masked-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-1.36&CDS=1-1506
51	OG0000051	YIL166C	augustus_masked-NODE_61_length_25149_cov_26.2731_ID_6139-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_61_length_25149_cov_26.2731_ID_6139-processed-gene-0.19&CDS=1-2493, genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-2.16-mRNA-1_1&gene=genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-2.16&CDS=1-1740, genemark-NODE_66_length_9685_cov_24.5647_ID_10394-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_66_length_9685_cov_24.5647_ID_10394-processed-gene-0.1&CDS=1-1650, snap_masked-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-1.115-mRNA-1_1&gene=snap_masked-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-1.115&CDS=1-1725
52	OG0000052	YJL089W, YMR280C	genemark-NODE_21_length_275166_cov_27.381_ID_3270-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_21_length_275166_cov_27.381_ID_3270-processed-gene-0.23&CDS=1-2982, genemark-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.261-mRNA-1_1&gene=genemark-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.261&CDS=1-2277, snap_masked-NODE_58_length_34683_cov_42.6186_ID_6065-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_58_length_34683_cov_42.6186_ID_6065-processed-gene-0.60&CDS=1-525
53	OG0000053	YJL155C, YOL136C	genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-1.56-mRNA-1_1&gene=genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-1.56&CDS=1-1296, genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-1.87-mRNA-1_1&gene=genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-1.87&CDS=1-1356, genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-3.172-mRNA-1_1&gene=genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-3.172&CDS=1-1044
54	OG0000054	YJL158C, YJL160C	genemark-NODE_19_length_296107_cov_26.668_ID_2223-processed-gene-1.228-mRNA-1_1&gene=genemark-NODE_19_length_296107_cov_26.668_ID_2223-processed-gene-1.228&CDS=1-1059, genemark-NODE_19_length_296107_cov_26.668_ID_2223-processed-gene-1.265-mRNA-1_1&gene=genemark-NODE_19_length_296107_cov_26.668_ID_2223-processed-gene-1.265&CDS=1-1032, genemark-NODE_45_length_93153_cov_27.3459_ID_4791-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_45_length_93153_cov_27.3459_ID_4791-processed-gene-0.68&CDS=1-1050
55	OG0000055	YJR046W	augustus_masked-NODE_12_length_324642_cov_27.6806_ID_3716-processed-gene-2.158-mRNA-1_1&gene=augustus_masked-NODE_12_length_324642_cov_27.6806_ID_3716-processed-gene-2.158&CDS=1-1797, augustus_masked-NODE_64_length_15068_cov_25.7254_ID_6357-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_64_length_15068_cov_25.7254_ID_6357-processed-gene-0.6&CDS=1-1257, genemark-NODE_15_length_307642_cov_26.8093_ID_2397-processed-gene-2.97-mRNA-1_1&gene=genemark-NODE_15_length_307642_cov_26.8093_ID_2397-processed-gene-2.97&CDS=1-1014, genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-1.91-mRNA-1_1&gene=genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-1.91&CDS=1-1173
56	OG0000056	YKL046C, YMR238W	genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-2.171-mRNA-1_1&gene=genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-2.171&CDS=1-1353, genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.56-mRNA-1_1&gene=genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.56&CDS=1-1365, genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-3.96-mRNA-1_1&gene=genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-3.96&CDS=1-1329
57	OG0000057	YLL057C	genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.26-mRNA-1_1&gene=genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.26&CDS=1-1137, genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.95&CDS=1-1185, genemark-NODE_34_length_163099_cov_32.9594_ID_2836-processed-gene-0.266-mRNA-1_1&gene=genemark-NODE_34_length_163099_cov_32.9594_ID_2836-processed-gene-0.266&CDS=1-1095, genemark-NODE_61_length_25149_cov_26.2731_ID_6139-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_61_length_25149_cov_26.2731_ID_6139-processed-gene-0.24&CDS=1-1218
58	OG0000058	YLR004C	genemark-NODE_11_length_339300_cov_28.1809_ID_2658-processed-gene-1.107-mRNA-1_1&gene=genemark-NODE_11_length_339300_cov_28.1809_ID_2658-processed-gene-1.107&CDS=1-1488, genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-2.110-mRNA-1_1&gene=genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-2.110&CDS=1-1536, genemark-NODE_19_length_296107_cov_26.668_ID_2223-processed-gene-1.252-mRNA-1_1&gene=genemark-NODE_19_length_296107_cov_26.668_ID_2223-processed-gene-1.252&CDS=1-1572, genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.68-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.68&CDS=1-1551
59	OG0000059	YLR155C, YLR157C, YLR158C, YLR160C	genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-2.74-mRNA-1_1&gene=genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-2.74&CDS=1-1098
60	OG0000060	YLR342W, YMR306W	augustus_masked-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.110&CDS=1-5676, genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.55-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.55&CDS=1-5481, genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-3.78-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-3.78&CDS=1-5079
61	OG0000061	YMR083W	genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-2.35-mRNA-1_1&gene=genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-2.35&CDS=1-1110, genemark-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-0.117-mRNA-1_1&gene=genemark-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-0.117&CDS=1-1116, genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-0.125-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-0.125&CDS=1-1110, maker-NODE_7_length_386955_cov_27.8819_ID_1857-snap-gene-0.13-mRNA-1_1&gene=maker-NODE_7_length_386955_cov_27.8819_ID_1857-snap-gene-0.13&CDS=1-1650
62	OG0000062	YOL119C	genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-1.9-mRNA-1_1&gene=genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-1.9&CDS=1-1530, genemark-NODE_33_length_163460_cov_29.9326_ID_2934-processed-gene-0.158-mRNA-1_1&gene=genemark-NODE_33_length_163460_cov_29.9326_ID_2934-processed-gene-0.158&CDS=1-1515, maker-NODE_44_length_95309_cov_26.4891_ID_4675-snap-gene-0.85-mRNA-1_1&gene=maker-NODE_44_length_95309_cov_26.4891_ID_4675-snap-gene-0.85&CDS=1-2979, snap_masked-NODE_29_length_177460_cov_26.4827_ID_2784-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_29_length_177460_cov_26.4827_ID_2784-processed-gene-0.47&CDS=1-1380
63	OG0000063	Q0105, Q0110, Q0115, Q0120	maker-NODE_59_length_28533_cov_1247.95_ID_9469-snap-gene-0.11-mRNA-1_1&gene=maker-NODE_59_length_28533_cov_1247.95_ID_9469-snap-gene-0.11&CDS=1-285
64	OG0000064	YAL023C, YGR199W	genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-2.59-mRNA-1_1&gene=genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-2.59&CDS=1-2286, genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.64&CDS=1-2256
65	OG0000065	YAL054C, YLR153C	genemark-NODE_22_length_258992_cov_29.6238_ID_4382-processed-gene-1.175-mRNA-1_1&gene=genemark-NODE_22_length_258992_cov_29.6238_ID_4382-processed-gene-1.175&CDS=1-2046, genemark-NODE_27_length_196956_cov_27.3112_ID_3548-processed-gene-0.169-mRNA-1_1&gene=genemark-NODE_27_length_196956_cov_27.3112_ID_3548-processed-gene-0.169&CDS=1-2010
66	OG0000066	YAR035W, YER024W	genemark-NODE_21_length_275166_cov_27.381_ID_3270-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_21_length_275166_cov_27.381_ID_3270-processed-gene-0.18&CDS=1-2211, genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-3.147-mRNA-1_1&gene=genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-3.147&CDS=1-2307
67	OG0000067	YBL002W, YDR224C	genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.94-mRNA-1_1&gene=genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.94&CDS=1-396, genemark-NODE_22_length_258992_cov_29.6238_ID_4382-processed-gene-1.145-mRNA-1_1&gene=genemark-NODE_22_length_258992_cov_29.6238_ID_4382-processed-gene-1.145&CDS=1-396
68	OG0000068	YBL011W, YKR067W	genemark-NODE_11_length_339300_cov_28.1809_ID_2658-processed-gene-2.18-mRNA-1_1&gene=genemark-NODE_11_length_339300_cov_28.1809_ID_2658-processed-gene-2.18&CDS=1-2034, genemark-NODE_19_length_296107_cov_26.668_ID_2223-processed-gene-1.267-mRNA-1_1&gene=genemark-NODE_19_length_296107_cov_26.668_ID_2223-processed-gene-1.267&CDS=1-2136
69	OG0000069	YBL016W, YGR040W	genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-1.121-mRNA-1_1&gene=genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-1.121&CDS=1-1065, genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-1.89-mRNA-1_1&gene=genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-1.89&CDS=1-1074
70	OG0000070	YBL042C, YBR021W, YIR028W	maker-NODE_2_length_480179_cov_29.7846_ID_3050-snap-gene-3.288-mRNA-1_1&gene=maker-NODE_2_length_480179_cov_29.7846_ID_3050-snap-gene-3.288&CDS=1-3444
71	OG0000071	YBL052C, YOR244W	genemark-NODE_25_length_218279_cov_26.8857_ID_3877-processed-gene-1.8-mRNA-1_1&gene=genemark-NODE_25_length_218279_cov_26.8857_ID_3877-processed-gene-1.8&CDS=1-2517, genemark-NODE_34_length_163099_cov_32.9594_ID_2836-processed-gene-0.212-mRNA-1_1&gene=genemark-NODE_34_length_163099_cov_32.9594_ID_2836-processed-gene-0.212&CDS=1-1365
72	OG0000072	YBL063W, YEL061C	augustus_masked-NODE_19_length_296107_cov_26.668_ID_2223-processed-gene-1.108-mRNA-1_1&gene=augustus_masked-NODE_19_length_296107_cov_26.668_ID_2223-processed-gene-1.108&CDS=1-3336, maker-NODE_8_length_370894_cov_26.6736_ID_4498-augustus-gene-1.8-mRNA-1_1&gene=maker-NODE_8_length_370894_cov_26.6736_ID_4498-augustus-gene-1.8&CDS=1-4461
73	OG0000073	YBR002C, YMR101C	genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-3.50-mRNA-1_1&gene=genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-3.50&CDS=1-930, genemark-NODE_40_length_112547_cov_27.7886_ID_5269-processed-gene-0.139-mRNA-1_1&gene=genemark-NODE_40_length_112547_cov_27.7886_ID_5269-processed-gene-0.139&CDS=1-813
74	OG0000074	YBR009C, YNL030W	genemark-NODE_11_length_339300_cov_28.1809_ID_2658-processed-gene-2.50-mRNA-1_1&gene=genemark-NODE_11_length_339300_cov_28.1809_ID_2658-processed-gene-2.50&CDS=1-309, genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.99-mRNA-1_1&gene=genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.99&CDS=1-309
75	OG0000075	YBR010W, YNL031C	genemark-NODE_11_length_339300_cov_28.1809_ID_2658-processed-gene-2.80-mRNA-1_1&gene=genemark-NODE_11_length_339300_cov_28.1809_ID_2658-processed-gene-2.80&CDS=1-408, genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.121-mRNA-1_1&gene=genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.121&CDS=1-408
76	OG0000076	YBR025C, YHL014C	augustus_masked-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-2.76-mRNA-1_1&gene=augustus_masked-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-2.76&CDS=1-2598, genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.164-mRNA-1_1&gene=genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.164&CDS=1-2043
77	OG0000077	YBR026C, YBR207W	augustus_masked-NODE_15_length_307642_cov_26.8093_ID_2397-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_15_length_307642_cov_26.8093_ID_2397-processed-gene-0.58&CDS=1-1317, maker-NODE_16_length_307170_cov_26.9969_ID_3217-augustus-gene-0.89-mRNA-1_1&gene=maker-NODE_16_length_307170_cov_26.9969_ID_3217-augustus-gene-0.89&CDS=1-2424
