	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034886_Ogataea_trehalophila
30	OG0000030	YML111W, YMR275C, YNR069C	genemark-NODE_18_length_248355_cov_19.3599_ID_35-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_18_length_248355_cov_19.3599_ID_35-processed-gene-0.48&CDS=1-2463, genemark-NODE_29_length_175933_cov_13.7951_ID_57-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_29_length_175933_cov_13.7951_ID_57-processed-gene-0.0&CDS=1-2592, snap_masked-NODE_22_length_195135_cov_21.5797_ID_43-processed-gene-0.145-mRNA-1_1&gene=snap_masked-NODE_22_length_195135_cov_21.5797_ID_43-processed-gene-0.145&CDS=1-2442
31	OG0000031	YMR083W, YMR303C, YOL086C	genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.7&CDS=1-1101, genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-1.84-mRNA-1_1&gene=genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-1.84&CDS=1-1050, genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-1.35-mRNA-1_1&gene=genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-1.35&CDS=1-1047
32	OG0000032	YOR380W	augustus_masked-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-1.93&CDS=1-1110, genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.96-mRNA-1_1&gene=genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.96&CDS=1-1638, genemark-NODE_12_length_299633_cov_12.6299_ID_23-processed-gene-1.101-mRNA-1_1&gene=genemark-NODE_12_length_299633_cov_12.6299_ID_23-processed-gene-1.101&CDS=1-3390, genemark-NODE_93_length_31750_cov_12.8154_ID_185-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_93_length_31750_cov_12.8154_ID_185-processed-gene-0.14&CDS=1-2061, maker-NODE_27_length_178000_cov_13.0861_ID_53-snap-gene-0.231-mRNA-1_1&gene=maker-NODE_27_length_178000_cov_13.0861_ID_53-snap-gene-0.231&CDS=1-2262
33	OG0000033	Q0105, Q0110, Q0115, Q0120	maker-NODE_85_length_44309_cov_912.112_ID_169-snap-gene-0.10-mRNA-1_1&gene=maker-NODE_85_length_44309_cov_912.112_ID_169-snap-gene-0.10&CDS=1-408, maker-NODE_85_length_44309_cov_912.112_ID_169-snap-gene-0.14-mRNA-1_1&gene=maker-NODE_85_length_44309_cov_912.112_ID_169-snap-gene-0.14&CDS=1-543
34	OG0000034	YAL030W, YLR093C, YOR327C	genemark-NODE_28_length_177010_cov_14.6467_ID_55-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_28_length_177010_cov_14.6467_ID_55-processed-gene-0.99&CDS=1-957, genemark-NODE_30_length_174647_cov_23.7437_ID_59-processed-gene-0.164-mRNA-1_1&gene=genemark-NODE_30_length_174647_cov_23.7437_ID_59-processed-gene-0.164&CDS=1-354
35	OG0000035	YBL089W, YER119C, YIL088C	genemark-NODE_17_length_257632_cov_12.7806_ID_33-processed-gene-1.62-mRNA-1_1&gene=genemark-NODE_17_length_257632_cov_12.7806_ID_33-processed-gene-1.62&CDS=1-1596, genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-0.38&CDS=1-1476
36	OG0000036	YBR031W, YBR239C, YDR012W	genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-0.71&CDS=1-1995, maker-NODE_9_length_318866_cov_12.6395_ID_17-snap-gene-2.108-mRNA-1_1&gene=maker-NODE_9_length_318866_cov_12.6395_ID_17-snap-gene-2.108&CDS=1-2430
37	OG0000037	YBR038W, YNL192W	genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.75-mRNA-1_1&gene=genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.75&CDS=1-3174, genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-1.136-mRNA-1_1&gene=genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-1.136&CDS=1-3030, genemark-NODE_30_length_174647_cov_23.7437_ID_59-processed-gene-0.186-mRNA-1_1&gene=genemark-NODE_30_length_174647_cov_23.7437_ID_59-processed-gene-0.186&CDS=1-3225
38	OG0000038	YBR132C	genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.59&CDS=1-1776, genemark-NODE_29_length_175933_cov_13.7951_ID_57-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_29_length_175933_cov_13.7951_ID_57-processed-gene-0.29&CDS=1-1668, genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-2.161-mRNA-1_1&gene=genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-2.161&CDS=1-1704, genemark-NODE_92_length_33506_cov_12.7465_ID_183-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_92_length_33506_cov_12.7465_ID_183-processed-gene-0.24&CDS=1-1746
39	OG0000039	YCL039W, YDR364C	genemark-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-0.47&CDS=1-1557, genemark-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-1.153-mRNA-1_1&gene=genemark-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-1.153&CDS=1-1026, genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.4&CDS=1-1920
40	OG0000040	YCR037C, YJL198W, YNR013C	augustus_masked-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-1.9&CDS=1-2682, genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-1.99-mRNA-1_1&gene=genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-1.99&CDS=1-2580
41	OG0000041	YDL085W, YMR145C	genemark-NODE_31_length_174203_cov_12.9361_ID_61-processed-gene-0.167-mRNA-1_1&gene=genemark-NODE_31_length_174203_cov_12.9361_ID_61-processed-gene-0.167&CDS=1-1641, genemark-NODE_48_length_90375_cov_13.3603_ID_95-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_48_length_90375_cov_13.3603_ID_95-processed-gene-0.41&CDS=1-1830, genemark-NODE_56_length_78183_cov_12.81_ID_111-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_56_length_78183_cov_12.81_ID_111-processed-gene-0.65&CDS=1-1653
42	OG0000042	YDL244W, YFL058W, YJR156C, YNL332W	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-2.14-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-2.14&CDS=1-1035
43	OG0000043	YDR021W, YJL138C, YKR059W	genemark-NODE_12_length_299633_cov_12.6299_ID_23-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_12_length_299633_cov_12.6299_ID_23-processed-gene-0.59&CDS=1-1188, maker-NODE_7_length_341278_cov_13.0664_ID_13-snap-gene-1.89-mRNA-1_1&gene=maker-NODE_7_length_341278_cov_13.0664_ID_13-snap-gene-1.89&CDS=1-1353
44	OG0000044	YDR326C, YFL042C, YHR080C	genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-0.91&CDS=1-3297, genemark-NODE_31_length_174203_cov_12.9361_ID_61-processed-gene-0.163-mRNA-1_1&gene=genemark-NODE_31_length_174203_cov_12.9361_ID_61-processed-gene-0.163&CDS=1-2589
45	OG0000045	YDR338C, YHR032W	genemark-NODE_15_length_262862_cov_12.7655_ID_29-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_15_length_262862_cov_12.7655_ID_29-processed-gene-0.35&CDS=1-1818, genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-1.120-mRNA-1_1&gene=genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-1.120&CDS=1-1785, genemark-NODE_93_length_31750_cov_12.8154_ID_185-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_93_length_31750_cov_12.8154_ID_185-processed-gene-0.9&CDS=1-1920
46	OG0000046	YDR342C, YDR343C, YHR092C	genemark-NODE_56_length_78183_cov_12.81_ID_111-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_56_length_78183_cov_12.81_ID_111-processed-gene-0.66&CDS=1-1629, genemark-NODE_81_length_48773_cov_11.9544_ID_161-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_81_length_48773_cov_11.9544_ID_161-processed-gene-0.9&CDS=1-1629
47	OG0000047	YDR385W, YKL173W, YOR133W	genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-2.96-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-2.96&CDS=1-2526, genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-2.57-mRNA-1_1&gene=genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-2.57&CDS=1-2991
48	OG0000048	YDR466W, YDR490C	genemark-NODE_100_length_18898_cov_13.418_ID_199-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_100_length_18898_cov_13.418_ID_199-processed-gene-0.4&CDS=1-1446, maker-NODE_16_length_259366_cov_13.0174_ID_31-snap-gene-1.77-mRNA-1_1&gene=maker-NODE_16_length_259366_cov_13.0174_ID_31-snap-gene-1.77&CDS=1-3972, maker-NODE_24_length_185531_cov_13.2868_ID_47-snap-gene-0.235-mRNA-1_1&gene=maker-NODE_24_length_185531_cov_13.2868_ID_47-snap-gene-0.235&CDS=1-2850
49	OG0000049	YDR523C, YHR102W	genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-0.80&CDS=1-1488, genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-1.48-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-1.48&CDS=1-1458, genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-1.38-mRNA-1_1&gene=genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-1.38&CDS=1-3483
50	OG0000050	YEL004W, YFR022W, YOR018W	augustus_masked-NODE_35_length_153980_cov_18.4772_ID_69-processed-gene-0.171-mRNA-1_1&gene=augustus_masked-NODE_35_length_153980_cov_18.4772_ID_69-processed-gene-0.171&CDS=1-3516, genemark-NODE_19_length_246779_cov_15.2859_ID_37-processed-gene-1.45-mRNA-1_1&gene=genemark-NODE_19_length_246779_cov_15.2859_ID_37-processed-gene-1.45&CDS=1-2967
51	OG0000051	YEL066W, YPR193C	genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.0&CDS=1-495, genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-3.132-mRNA-1_1&gene=genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-3.132&CDS=1-534, genemark-NODE_91_length_37821_cov_14.81_ID_181-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_91_length_37821_cov_14.81_ID_181-processed-gene-0.11&CDS=1-459
52	OG0000052	YER028C, YGL035C, YGL209W	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-1.109&CDS=1-1749, genemark-NODE_43_length_108954_cov_12.3396_ID_85-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_43_length_108954_cov_12.3396_ID_85-processed-gene-0.94&CDS=1-1530
53	OG0000053	YER067W, YIL057C	genemark-NODE_36_length_148855_cov_16.1715_ID_71-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_36_length_148855_cov_16.1715_ID_71-processed-gene-0.42&CDS=1-603, genemark-NODE_48_length_90375_cov_13.3603_ID_95-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_48_length_90375_cov_13.3603_ID_95-processed-gene-0.46&CDS=1-537, genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-2.26-mRNA-1_1&gene=genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-2.26&CDS=1-537
54	OG0000054	YFL050C, YKL064W, YOL130W	genemark-NODE_15_length_262862_cov_12.7655_ID_29-processed-gene-1.115-mRNA-1_1&gene=genemark-NODE_15_length_262862_cov_12.7655_ID_29-processed-gene-1.115&CDS=1-3357, genemark-NODE_50_length_87668_cov_15.6136_ID_99-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_50_length_87668_cov_15.6136_ID_99-processed-gene-0.51&CDS=1-2385
55	OG0000055	YGL257C, YIL014W, YNR059W	genemark-NODE_50_length_87668_cov_15.6136_ID_99-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_50_length_87668_cov_15.6136_ID_99-processed-gene-0.71&CDS=1-2124, genemark-NODE_55_length_82496_cov_27.738_ID_109-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_55_length_82496_cov_27.738_ID_109-processed-gene-0.44&CDS=1-3195
56	OG0000056	YGR087C, YLR044C, YLR134W	genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-0.76-mRNA-1_1&gene=genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-0.76&CDS=1-1704, genemark-NODE_80_length_48792_cov_13.6411_ID_159-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_80_length_48792_cov_13.6411_ID_159-processed-gene-0.18&CDS=1-1731
57	OG0000057	YHR047C, YIL137C, YKL157W	genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-1.35-mRNA-1_1&gene=genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-1.35&CDS=1-2949, genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-3.129-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-3.129&CDS=1-2790
58	OG0000058	YHR206W, YOR140W	genemark-NODE_19_length_246779_cov_15.2859_ID_37-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_19_length_246779_cov_15.2859_ID_37-processed-gene-0.45&CDS=1-2799, genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-2.36-mRNA-1_1&gene=genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-2.36&CDS=1-1707, snap_masked-NODE_92_length_33506_cov_12.7465_ID_183-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_92_length_33506_cov_12.7465_ID_183-processed-gene-0.8&CDS=1-2085
59	OG0000059	YIL002C, YNL106C, YOR109W	genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.93-mRNA-1_1&gene=genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.93&CDS=1-3339, maker-NODE_32_length_172194_cov_12.9673_ID_63-snap-gene-0.224-mRNA-1_1&gene=maker-NODE_32_length_172194_cov_12.9673_ID_63-snap-gene-0.224&CDS=1-3231
60	OG0000060	YIR013C, YLR013W, YPL021W	genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-3.167-mRNA-1_1&gene=genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-3.167&CDS=1-1638, snap_masked-NODE_66_length_65680_cov_13.561_ID_131-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_66_length_65680_cov_13.561_ID_131-processed-gene-0.16&CDS=1-2106
61	OG0000061	YJL034W, YLL024C	genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-0.69&CDS=1-1950, genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.173-mRNA-1_1&gene=genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.173&CDS=1-1926, genemark-NODE_93_length_31750_cov_12.8154_ID_185-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_93_length_31750_cov_12.8154_ID_185-processed-gene-0.12&CDS=1-2004
62	OG0000062	YJL158C, YJL160C	genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-1.16-mRNA-1_1&gene=genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-1.16&CDS=1-1080, genemark-NODE_22_length_195135_cov_21.5797_ID_43-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_22_length_195135_cov_21.5797_ID_43-processed-gene-0.58&CDS=1-1074, genemark-NODE_90_length_38710_cov_12.7964_ID_179-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_90_length_38710_cov_12.7964_ID_179-processed-gene-0.51&CDS=1-1236
63	OG0000063	YKL088W, YKR072C, YOR054C	genemark-NODE_59_length_73137_cov_13.0456_ID_117-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_59_length_73137_cov_13.0456_ID_117-processed-gene-0.3&CDS=1-2301, snap_masked-NODE_61_length_72254_cov_12.639_ID_121-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_61_length_72254_cov_12.639_ID_121-processed-gene-0.26&CDS=1-1902
64	OG0000064	YLR144C, YNR067C	genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.21&CDS=1-3114, genemark-NODE_29_length_175933_cov_13.7951_ID_57-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_29_length_175933_cov_13.7951_ID_57-processed-gene-0.8&CDS=1-2358, maker-NODE_3_length_487415_cov_12.5697_ID_5-snap-gene-2.42-mRNA-1_1&gene=maker-NODE_3_length_487415_cov_12.5697_ID_5-snap-gene-2.42&CDS=1-2268
65	OG0000065	YML072C, YNL087W, YOR086C	genemark-NODE_19_length_246779_cov_15.2859_ID_37-processed-gene-1.34-mRNA-1_1&gene=genemark-NODE_19_length_246779_cov_15.2859_ID_37-processed-gene-1.34&CDS=1-4095, genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-2.118-mRNA-1_1&gene=genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-2.118&CDS=1-3510
66	OG0000066	YMR006C, YMR008C, YOL011W	genemark-NODE_46_length_95177_cov_16.3073_ID_91-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_46_length_95177_cov_16.3073_ID_91-processed-gene-0.65&CDS=1-1965, genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-1.76-mRNA-1_1&gene=genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-1.76&CDS=1-1977
67	OG0000067	YMR169C, YMR170C	genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-0.44&CDS=1-1500, genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-2.0-mRNA-1_1&gene=genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-2.0&CDS=1-1479, genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-2.75-mRNA-1_1&gene=genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-2.75&CDS=1-1506
68	OG0000068	YNL125C	augustus_masked-NODE_19_length_246779_cov_15.2859_ID_37-processed-gene-1.101-mRNA-1_1&gene=augustus_masked-NODE_19_length_246779_cov_15.2859_ID_37-processed-gene-1.101&CDS=1-2028, genemark-NODE_22_length_195135_cov_21.5797_ID_43-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_22_length_195135_cov_21.5797_ID_43-processed-gene-0.23&CDS=1-1929, genemark-NODE_22_length_195135_cov_21.5797_ID_43-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_22_length_195135_cov_21.5797_ID_43-processed-gene-0.24&CDS=1-1806, genemark-NODE_73_length_57673_cov_12.9071_ID_145-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_73_length_57673_cov_12.9071_ID_145-processed-gene-0.46&CDS=1-1821
69	OG0000069	YAL018C, YOL048C	augustus_masked-NODE_28_length_177010_cov_14.6467_ID_55-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_28_length_177010_cov_14.6467_ID_55-processed-gene-0.37&CDS=1-810, genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-0.10&CDS=1-900
70	OG0000070	YAL023C, YGR199W	genemark-NODE_17_length_257632_cov_12.7806_ID_33-processed-gene-1.110-mRNA-1_1&gene=genemark-NODE_17_length_257632_cov_12.7806_ID_33-processed-gene-1.110&CDS=1-2361, genemark-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-0.64&CDS=1-2268
71	OG0000071	YAL054C, YLR153C	genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.45&CDS=1-2013, genemark-NODE_29_length_175933_cov_13.7951_ID_57-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_29_length_175933_cov_13.7951_ID_57-processed-gene-0.26&CDS=1-2022
72	OG0000072	YAR002C-A, YGL002W, YHR110W	genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-1.92-mRNA-1_1&gene=genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-1.92&CDS=1-654
73	OG0000073	YAR035W, YER024W	genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.189-mRNA-1_1&gene=genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.189&CDS=1-2346, genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-0.41&CDS=1-2238
74	OG0000074	YBL002W, YDR224C	genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.90-mRNA-1_1&gene=genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.90&CDS=1-393, genemark-NODE_54_length_84458_cov_12.8659_ID_107-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_54_length_84458_cov_12.8659_ID_107-processed-gene-0.36&CDS=1-393
75	OG0000075	YBL011W, YKR067W	genemark-NODE_10_length_312712_cov_12.8606_ID_19-processed-gene-2.76-mRNA-1_1&gene=genemark-NODE_10_length_312712_cov_12.8606_ID_19-processed-gene-2.76&CDS=1-2226, genemark-NODE_29_length_175933_cov_13.7951_ID_57-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_29_length_175933_cov_13.7951_ID_57-processed-gene-0.2&CDS=1-2070
76	OG0000076	YBL016W, YGR040W	augustus_masked-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.126&CDS=1-1062, genemark-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-2.101-mRNA-1_1&gene=genemark-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-2.101&CDS=1-1056
77	OG0000077	YBL052C, YOR244W	genemark-NODE_39_length_130376_cov_20.4769_ID_77-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_39_length_130376_cov_20.4769_ID_77-processed-gene-0.52&CDS=1-2547, genemark-NODE_43_length_108954_cov_12.3396_ID_85-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_43_length_108954_cov_12.3396_ID_85-processed-gene-0.92&CDS=1-1458
78	OG0000078	YBR009C, YNL030W	genemark-NODE_17_length_257632_cov_12.7806_ID_33-processed-gene-1.67-mRNA-1_1&gene=genemark-NODE_17_length_257632_cov_12.7806_ID_33-processed-gene-1.67&CDS=1-309, genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-3.148-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-3.148&CDS=1-309
79	OG0000079	YBR010W, YNL031C	genemark-NODE_17_length_257632_cov_12.7806_ID_33-processed-gene-1.101-mRNA-1_1&gene=genemark-NODE_17_length_257632_cov_12.7806_ID_33-processed-gene-1.101&CDS=1-408, genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-3.114-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-3.114&CDS=1-408
80	OG0000080	YBR025C, YHL014C	genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.104-mRNA-1_1&gene=genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.104&CDS=1-1257, genemark-NODE_30_length_174647_cov_23.7437_ID_59-processed-gene-0.166-mRNA-1_1&gene=genemark-NODE_30_length_174647_cov_23.7437_ID_59-processed-gene-0.166&CDS=1-1185
81	OG0000081	YBR073W, YGL163C	genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.22&CDS=1-2592, genemark-NODE_59_length_73137_cov_13.0456_ID_117-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_59_length_73137_cov_13.0456_ID_117-processed-gene-0.26&CDS=1-2559
82	OG0000082	YBR114W, YOR191W	genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.63&CDS=1-2673, genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-1.90-mRNA-1_1&gene=genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-1.90&CDS=1-4320
83	OG0000083	YBR118W, YPR080W	augustus_masked-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-1.30&CDS=1-750, maker-NODE_83_length_47479_cov_12.2302_ID_165-snap-gene-0.19-mRNA-1_1&gene=maker-NODE_83_length_47479_cov_12.2302_ID_165-snap-gene-0.19&CDS=1-1533
