	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034614_Saturnispora_silvae
37	OG0000037	YFL050C, YKL064W, YOL130W	augustus_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-0.2&CDS=1-1911, snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-0.38&CDS=1-2589
38	OG0000038	YGL092W, YKL068W, YMR047C	snap_masked-NODE_24_length_133439_cov_21.549_ID_47-processed-gene-0.119-mRNA-1_1&gene=snap_masked-NODE_24_length_133439_cov_21.549_ID_47-processed-gene-0.119&CDS=1-2385, snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-1.63-mRNA-1_1&gene=snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-1.63&CDS=1-3057
39	OG0000039	YHR023W, YOR326W	augustus_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-3.24-mRNA-1_1&gene=augustus_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-3.24&CDS=1-4440, maker-NODE_24_length_133439_cov_21.549_ID_47-snap-gene-0.68-mRNA-1_1&gene=maker-NODE_24_length_133439_cov_21.549_ID_47-snap-gene-0.68&CDS=1-4491, snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-5.21-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-5.21&CDS=1-4608
40	OG0000040	YJL034W, YLL024C	augustus_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-2.67-mRNA-1_1&gene=augustus_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-2.67&CDS=1-1926, genemark-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-0.17&CDS=1-2004, snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-4.74-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-4.74&CDS=1-2781
41	OG0000041	YJL042W, YOR227W, YPL137C	genemark-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-1.184-mRNA-1_1&gene=genemark-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-1.184&CDS=1-3540, snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.75-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.75&CDS=1-3660
42	OG0000042	YJR061W, YKL201C	augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-4.9-mRNA-1_1&gene=augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-4.9&CDS=1-2652, genemark-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.196-mRNA-1_1&gene=genemark-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.196&CDS=1-3507, snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.43-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.43&CDS=1-2385
43	OG0000043	YJR152W	maker-NODE_14_length_287767_cov_18.6596_ID_27-snap-gene-1.100-mRNA-1_1&gene=maker-NODE_14_length_287767_cov_18.6596_ID_27-snap-gene-1.100&CDS=1-3177, maker-NODE_15_length_281263_cov_16.0857_ID_29-snap-gene-0.54-mRNA-1_1&gene=maker-NODE_15_length_281263_cov_16.0857_ID_29-snap-gene-0.54&CDS=1-3117, snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.180-mRNA-1_1&gene=snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.180&CDS=1-1590, snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.28-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.28&CDS=1-1605
44	OG0000044	YKR089C, YMR313C, YOR081C	snap_masked-NODE_25_length_66227_cov_23.3792_ID_49-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_25_length_66227_cov_23.3792_ID_49-processed-gene-0.75&CDS=1-1998, snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-0.33&CDS=1-2286
45	OG0000045	YLR256W	genemark-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-0.132-mRNA-1_1&gene=genemark-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-0.132&CDS=1-4188, genemark-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.37-mRNA-1_1&gene=genemark-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.37&CDS=1-2829, snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.18-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.18&CDS=1-2946, snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.19-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.19&CDS=1-2586
46	OG0000046	YLR286C	maker-NODE_18_length_249361_cov_17.2264_ID_35-snap-gene-1.246-mRNA-1_1&gene=maker-NODE_18_length_249361_cov_17.2264_ID_35-snap-gene-1.246&CDS=1-2670, snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.136-mRNA-1_1&gene=snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.136&CDS=1-1347, snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.13&CDS=1-1974, snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.83&CDS=1-1752
47	OG0000047	YLR305C, YNR055C	genemark-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.195-mRNA-1_1&gene=genemark-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.195&CDS=1-7200, genemark-NODE_22_length_173672_cov_17.4769_ID_43-processed-gene-0.206-mRNA-1_1&gene=genemark-NODE_22_length_173672_cov_17.4769_ID_43-processed-gene-0.206&CDS=1-4749, snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-0.114&CDS=1-1800
48	OG0000048	YML072C, YNL087W, YOR086C	maker-NODE_10_length_318247_cov_16.2764_ID_19-snap-gene-0.54-mRNA-1_1&gene=maker-NODE_10_length_318247_cov_16.2764_ID_19-snap-gene-0.54&CDS=1-4341, snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-3.114-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-3.114&CDS=1-3462
49	OG0000049	YML111W, YMR275C, YNR069C	augustus_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.60&CDS=1-2121, snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-2.62-mRNA-1_1&gene=snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-2.62&CDS=1-2139
50	OG0000050	YMR303C, YOL086C	snap_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.140-mRNA-1_1&gene=snap_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.140&CDS=1-1044, snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.155-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.155&CDS=1-1104, snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.10-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.10&CDS=1-1122
51	OG0000051	YOR049C, YOR217W	augustus_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.26-mRNA-1_1&gene=augustus_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.26&CDS=1-3831, snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.124-mRNA-1_1&gene=snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.124&CDS=1-945, snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-3.117-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-3.117&CDS=1-1230
52	OG0000052	Q0105, Q0110, Q0115, Q0120	maker-NODE_36_length_11989_cov_876.961_ID_71-snap-gene-0.8-mRNA-1_1&gene=maker-NODE_36_length_11989_cov_876.961_ID_71-snap-gene-0.8&CDS=1-855
53	OG0000053	YAL007C, YDL018C, YOR016C	maker-NODE_3_length_777224_cov_15.983_ID_5-augustus-gene-6.125-mRNA-1_1&gene=maker-NODE_3_length_777224_cov_15.983_ID_5-augustus-gene-6.125&CDS=1-2133
54	OG0000054	YAL026C	maker-NODE_9_length_324180_cov_16.4412_ID_17-snap-gene-1.127-mRNA-1_1&gene=maker-NODE_9_length_324180_cov_16.4412_ID_17-snap-gene-1.127&CDS=1-5709, snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.159-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.159&CDS=1-1716, snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-0.30&CDS=1-4341
55	OG0000055	YAL054C, YLR153C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.92-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.92&CDS=1-2004, snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.60-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.60&CDS=1-2031
56	OG0000056	YAR035W, YER024W	snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.118-mRNA-1_1&gene=snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.118&CDS=1-2262, snap_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.167-mRNA-1_1&gene=snap_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.167&CDS=1-2100
57	OG0000057	YBL063W, YGL216W	genemark-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-1.23-mRNA-1_1&gene=genemark-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-1.23&CDS=1-2217, genemark-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.17-mRNA-1_1&gene=genemark-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.17&CDS=1-2328
58	OG0000058	YBL103C, YOL067C	genemark-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.227-mRNA-1_1&gene=genemark-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.227&CDS=1-1380, snap_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.132-mRNA-1_1&gene=snap_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.132&CDS=1-306
59	OG0000059	YBR002C, YMR101C	genemark-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.267-mRNA-1_1&gene=genemark-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.267&CDS=1-687, genemark-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.183-mRNA-1_1&gene=genemark-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.183&CDS=1-936
60	OG0000060	YBR011C, YMR266W	augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-5.67-mRNA-1_1&gene=augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-5.67&CDS=1-3537, snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.45-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.45&CDS=1-2547
61	OG0000061	YBR021W, YIR028W	genemark-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.128-mRNA-1_1&gene=genemark-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.128&CDS=1-1824, snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.293-mRNA-1_1&gene=snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.293&CDS=1-1722
62	OG0000062	YBR025C, YHL014C	genemark-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.112-mRNA-1_1&gene=genemark-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.112&CDS=1-1191, snap_masked-NODE_28_length_51954_cov_19.6716_ID_55-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_28_length_51954_cov_19.6716_ID_55-processed-gene-0.29&CDS=1-1185
63	OG0000063	YBR052C, YCR004C, YDR032C	maker-NODE_4_length_499891_cov_15.9754_ID_7-snap-gene-3.255-mRNA-1_1&gene=maker-NODE_4_length_499891_cov_15.9754_ID_7-snap-gene-3.255&CDS=1-1335
64	OG0000064	YBR073W, YGL163C	maker-NODE_12_length_305955_cov_16.6075_ID_23-augustus-gene-1.1-mRNA-1_1&gene=maker-NODE_12_length_305955_cov_16.6075_ID_23-augustus-gene-1.1&CDS=1-3828, snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-2.93-mRNA-1_1&gene=snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-2.93&CDS=1-2532
65	OG0000065	YBR089C-A, YDL002C, YPR052C	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-2.1-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-2.1&CDS=1-963
66	OG0000066	YBR114W, YOR191W	genemark-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.40-mRNA-1_1&gene=genemark-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.40&CDS=1-2436, snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.126-mRNA-1_1&gene=snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.126&CDS=1-3342
67	OG0000067	YBR139W, YMR297W	snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.89-mRNA-1_1&gene=snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.89&CDS=1-1623, snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.138-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.138&CDS=1-4005
68	OG0000068	YBR175W, YMR146C	snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-0.95&CDS=1-1041, snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-0.72-mRNA-1_1&gene=snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-0.72&CDS=1-939
69	OG0000069	YBR238C, YGL107C	augustus_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.75-mRNA-1_1&gene=augustus_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.75&CDS=1-1869, snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.107-mRNA-1_1&gene=snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.107&CDS=1-1890
70	OG0000070	YBR240C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.78-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.78&CDS=1-2124, snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.86&CDS=1-327, snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-1.45-mRNA-1_1&gene=snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-1.45&CDS=1-954
71	OG0000071	YBR263W, YLR058C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-7.10-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-7.10&CDS=1-1461, snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.121-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.121&CDS=1-1410
72	OG0000072	YBR283C, YLR378C	snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.147-mRNA-1_1&gene=snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.147&CDS=1-1434, snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-0.81&CDS=1-1428
73	OG0000073	YCL037C, YDR515W	genemark-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.107-mRNA-1_1&gene=genemark-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.107&CDS=1-912, snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.112-mRNA-1_1&gene=snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.112&CDS=1-909
74	OG0000074	YCR028C	snap_masked-NODE_25_length_66227_cov_23.3792_ID_49-processed-gene-0.102-mRNA-1_1&gene=snap_masked-NODE_25_length_66227_cov_23.3792_ID_49-processed-gene-0.102&CDS=1-1602, snap_masked-NODE_25_length_66227_cov_23.3792_ID_49-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_25_length_66227_cov_23.3792_ID_49-processed-gene-0.79&CDS=1-1620, snap_masked-NODE_32_length_22809_cov_27.0026_ID_63-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_32_length_22809_cov_27.0026_ID_63-processed-gene-0.10&CDS=1-1632
75	OG0000075	YCR095C, YNL056W	genemark-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-0.29&CDS=1-513, snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-4.105-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-4.105&CDS=1-684
76	OG0000076	YCR102C, YLR460C, YNL134C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-2.90-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-2.90&CDS=1-1095
77	OG0000077	YCR105W, YMR318C	genemark-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.328-mRNA-1_1&gene=genemark-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.328&CDS=1-1311, maker-NODE_4_length_499891_cov_15.9754_ID_7-snap-gene-3.256-mRNA-1_1&gene=maker-NODE_4_length_499891_cov_15.9754_ID_7-snap-gene-3.256&CDS=1-3180
78	OG0000078	YDL054C, YMR155W	augustus_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.19&CDS=1-1383, snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-2.114-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-2.114&CDS=1-2712
79	OG0000079	YDL155W, YLR210W	snap_masked-NODE_20_length_198128_cov_16.8048_ID_39-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_20_length_198128_cov_16.8048_ID_39-processed-gene-0.30&CDS=1-1350, snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.102-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.102&CDS=1-1362
80	OG0000080	YDL210W	maker-NODE_13_length_296526_cov_17.027_ID_25-augustus-gene-0.39-mRNA-1_1&gene=maker-NODE_13_length_296526_cov_17.027_ID_25-augustus-gene-0.39&CDS=1-2766, snap_masked-NODE_32_length_22809_cov_27.0026_ID_63-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_32_length_22809_cov_27.0026_ID_63-processed-gene-0.14&CDS=1-1656, snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.117-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.117&CDS=1-1632
81	OG0000081	YDL216C, YFR004W	genemark-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.134-mRNA-1_1&gene=genemark-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.134&CDS=1-1164, snap_masked-NODE_25_length_66227_cov_23.3792_ID_49-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_25_length_66227_cov_23.3792_ID_49-processed-gene-0.100&CDS=1-900
82	OG0000082	YDR037W, YNL073W	snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.144-mRNA-1_1&gene=snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.144&CDS=1-1743, snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.65-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.65&CDS=1-1656
83	OG0000083	YDR038C, YDR039C, YDR040C	snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.135-mRNA-1_1&gene=snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.135&CDS=1-3234
84	OG0000084	YDR170C, YPR095C	augustus_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-2.77-mRNA-1_1&gene=augustus_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-2.77&CDS=1-5766, maker-NODE_22_length_173672_cov_17.4769_ID_43-snap-gene-0.183-mRNA-1_1&gene=maker-NODE_22_length_173672_cov_17.4769_ID_43-snap-gene-0.183&CDS=1-2895
85	OG0000085	YDR242W	snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.155-mRNA-1_1&gene=snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.155&CDS=1-1716, snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-1.105-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-1.105&CDS=1-1671, snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.101&CDS=1-1680
86	OG0000086	YDR243C, YNL112W	snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.122-mRNA-1_1&gene=snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.122&CDS=1-1428, snap_masked-NODE_26_length_60266_cov_16.5755_ID_51-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_26_length_60266_cov_16.5755_ID_51-processed-gene-0.51&CDS=1-1569
87	OG0000087	YDR246W, YNL016W	maker-NODE_10_length_318247_cov_16.2764_ID_19-augustus-gene-2.6-mRNA-1_1&gene=maker-NODE_10_length_318247_cov_16.2764_ID_19-augustus-gene-2.6&CDS=1-1041, snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-0.134-mRNA-1_1&gene=snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-0.134&CDS=1-2994
88	OG0000088	YDR334W, YFR038W	genemark-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-8.86-mRNA-1_1&gene=genemark-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-8.86&CDS=1-4560, snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-2.143-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-2.143&CDS=1-2373
89	OG0000089	YDR407C	augustus_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-1.126&CDS=1-2022, augustus_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-3.135-mRNA-1_1&gene=augustus_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-3.135&CDS=1-3984, snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.74-mRNA-1_1&gene=snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.74&CDS=1-5457
90	OG0000090	YDR465C, YLR034C	maker-NODE_3_length_777224_cov_15.983_ID_5-snap-gene-2.49-mRNA-1_1&gene=maker-NODE_3_length_777224_cov_15.983_ID_5-snap-gene-2.49&CDS=1-2988, snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.76-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.76&CDS=1-1431
91	OG0000091	YDR466W, YDR490C	snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-1.128-mRNA-1_1&gene=snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-1.128&CDS=1-1869, snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-1.63-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-1.63&CDS=1-2736
92	OG0000092	YDR497C, YOL103W	augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.23-mRNA-1_1&gene=augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.23&CDS=1-1563, augustus_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.213-mRNA-1_1&gene=augustus_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.213&CDS=1-3603
