	OrthologID	Saccharomyces_cerevisiae	yHAB133_Kazachstania_unispora
547	OG0000547	YBR028C	augustus_masked-NODE_18_length_190486_cov_39.1428_ID_35-processed-gene-0.232-mRNA-1_1&gene=augustus_masked-NODE_18_length_190486_cov_39.1428_ID_35-processed-gene-0.232&CDS=1-1599
548	OG0000548	YBR029C	maker-NODE_18_length_190486_cov_39.1428_ID_35-snap-gene-0.276-mRNA-1_1&gene=maker-NODE_18_length_190486_cov_39.1428_ID_35-snap-gene-0.276&CDS=1-1305
549	OG0000549	YBR034C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.27&CDS=1-1044
550	OG0000550	YBR035C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.26&CDS=1-684
551	OG0000551	YBR038W	augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-1.135-mRNA-1_1&gene=augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-1.135&CDS=1-3024
552	OG0000552	YBR039W	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.56-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.56&CDS=1-987
553	OG0000553	YBR040W	snap_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.101-mRNA-1_1&gene=snap_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.101&CDS=1-921
554	OG0000554	YBR041W	genemark-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.12-mRNA-1_1&gene=genemark-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.12&CDS=1-2019
555	OG0000555	YBR042C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.79-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.79&CDS=1-1200
556	OG0000556	YBR044C	snap_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.129-mRNA-1_1&gene=snap_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.129&CDS=1-1566
557	OG0000557	YBR047W	snap_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.103-mRNA-1_1&gene=snap_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.103&CDS=1-411
558	OG0000558	YBR053C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.83-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.83&CDS=1-1089
559	OG0000559	YBR055C	snap_masked-NODE_18_length_190486_cov_39.1428_ID_35-processed-gene-0.156-mRNA-1_1&gene=snap_masked-NODE_18_length_190486_cov_39.1428_ID_35-processed-gene-0.156&CDS=1-2637
560	OG0000560	YBR056W	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.84-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.84&CDS=1-1500
561	OG0000561	YBR057C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.58-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.58&CDS=1-891
562	OG0000562	YBR058C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.64&CDS=1-2328
563	OG0000563	YBR058C-A	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.63-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.63&CDS=1-246
564	OG0000564	YBR060C	snap_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.109-mRNA-1_1&gene=snap_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.109&CDS=1-2205
565	OG0000565	YBR061C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.60-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-2.60&CDS=1-2493
566	OG0000566	YBR070C	augustus_masked-NODE_18_length_190486_cov_39.1428_ID_35-processed-gene-0.209-mRNA-1_1&gene=augustus_masked-NODE_18_length_190486_cov_39.1428_ID_35-processed-gene-0.209&CDS=1-702
567	OG0000567	YBR072W	augustus_masked-NODE_18_length_190486_cov_39.1428_ID_35-processed-gene-0.257-mRNA-1_1&gene=augustus_masked-NODE_18_length_190486_cov_39.1428_ID_35-processed-gene-0.257&CDS=1-636
568	OG0000568	YBR073W	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.31&CDS=1-5226
569	OG0000569	YBR077C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.16&CDS=1-474
570	OG0000570	YBR078W	augustus_masked-NODE_18_length_190486_cov_39.1428_ID_35-processed-gene-0.211-mRNA-1_1&gene=augustus_masked-NODE_18_length_190486_cov_39.1428_ID_35-processed-gene-0.211&CDS=1-1281
571	OG0000571	YBR079C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.15-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.15&CDS=1-2982
572	OG0000572	YBR080C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.14&CDS=1-2283
573	OG0000573	YBR081C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.13&CDS=1-4122
574	OG0000574	YBR083W	snap_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.41-mRNA-1_1&gene=snap_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-1.41&CDS=1-2172
575	OG0000575	YBR085C-A	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.55&CDS=1-294
576	OG0000576	YBR086C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.54&CDS=1-2811
577	OG0000577	YBR087W	augustus_masked-NODE_18_length_190486_cov_39.1428_ID_35-processed-gene-0.220-mRNA-1_1&gene=augustus_masked-NODE_18_length_190486_cov_39.1428_ID_35-processed-gene-0.220&CDS=1-1071
578	OG0000578	YBR088C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.53&CDS=1-774
579	OG0000579	YBR091C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.51&CDS=1-369
580	OG0000580	YBR094W	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.72&CDS=1-2244
581	OG0000581	YBR095C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.50&CDS=1-1164
582	OG0000582	YBR096W	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.71&CDS=1-714
583	OG0000583	YBR097W	snap_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.110&CDS=1-4413
584	OG0000584	YBR098W	snap_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.109-mRNA-1_1&gene=snap_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.109&CDS=1-2304
585	OG0000585	YBR101C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.49&CDS=1-870
586	OG0000586	YBR102C	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.48&CDS=1-2385
587	OG0000587	YBR103W	augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_3_length_423887_cov_33.3805_ID_5-processed-gene-0.69&CDS=1-1821
588	OG0000588	YBR105C	maker-NODE_44_length_83232_cov_31.3867_ID_87-snap-gene-0.31-mRNA-1_1&gene=maker-NODE_44_length_83232_cov_31.3867_ID_87-snap-gene-0.31&CDS=1-1110
589	OG0000589	YBR106W	augustus_masked-NODE_44_length_83232_cov_31.3867_ID_87-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_44_length_83232_cov_31.3867_ID_87-processed-gene-0.51&CDS=1-606
590	OG0000590	YBR107C	snap_masked-NODE_44_length_83232_cov_31.3867_ID_87-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_44_length_83232_cov_31.3867_ID_87-processed-gene-0.63&CDS=1-708
591	OG0000591	YBR108W	augustus_masked-NODE_73_length_58064_cov_47.5921_ID_145-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_73_length_58064_cov_47.5921_ID_145-processed-gene-0.65&CDS=1-2787
592	OG0000592	YBR109C	augustus_masked-NODE_73_length_58064_cov_47.5921_ID_145-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_73_length_58064_cov_47.5921_ID_145-processed-gene-0.54&CDS=1-441
593	OG0000593	YBR110W	augustus_masked-NODE_73_length_58064_cov_47.5921_ID_145-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_73_length_58064_cov_47.5921_ID_145-processed-gene-0.64&CDS=1-1389
594	OG0000594	YBR111C	augustus_masked-NODE_119_length_11281_cov_32.0139_ID_237-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_119_length_11281_cov_32.0139_ID_237-processed-gene-0.5&CDS=1-633
595	OG0000595	YBR111W-A	augustus_masked-NODE_119_length_11281_cov_32.0139_ID_237-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_119_length_11281_cov_32.0139_ID_237-processed-gene-0.3&CDS=1-279
596	OG0000596	YBR112C	snap_masked-NODE_57_length_72661_cov_38.4336_ID_113-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_57_length_72661_cov_38.4336_ID_113-processed-gene-0.51&CDS=1-3006
597	OG0000597	YBR114W	augustus_masked-NODE_119_length_11281_cov_32.0139_ID_237-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_119_length_11281_cov_32.0139_ID_237-processed-gene-0.4&CDS=1-2400
598	OG0000598	YBR115C	augustus_masked-NODE_119_length_11281_cov_32.0139_ID_237-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_119_length_11281_cov_32.0139_ID_237-processed-gene-0.6&CDS=1-4155
599	OG0000599	YBR119W	snap_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.3&CDS=1-942
600	OG0000600	YBR120C	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.71&CDS=1-483
601	OG0000601	YBR121C	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.72&CDS=1-1977
602	OG0000602	YBR122C	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.73&CDS=1-594
603	OG0000603	YBR123C	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.74&CDS=1-1956
604	OG0000604	YBR125C	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.75&CDS=1-1194
605	OG0000605	YBR126C	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.76&CDS=1-1506
606	OG0000606	YBR127C	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.77&CDS=1-1542
607	OG0000607	YBR130C	augustus_masked-NODE_81_length_42514_cov_34.4708_ID_161-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_81_length_42514_cov_34.4708_ID_161-processed-gene-0.32&CDS=1-1215
608	OG0000608	YBR131W	snap_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.5&CDS=1-2070
609	OG0000609	YBR132C	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.81&CDS=1-1812
610	OG0000610	YBR133C	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.82&CDS=1-2652
611	OG0000611	YBR135W	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.54&CDS=1-426
612	OG0000612	YBR136W	genemark-NODE_60_length_70833_cov_30.2884_ID_119-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_60_length_70833_cov_30.2884_ID_119-processed-gene-0.0&CDS=1-6807
613	OG0000613	YBR137W	augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_15_length_210461_cov_35.6907_ID_29-processed-gene-0.61&CDS=1-507
614	OG0000614	YBR141C	genemark-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.142-mRNA-1_1&gene=genemark-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.142&CDS=1-1011
615	OG0000615	YBR142W	augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.48&CDS=1-2244
616	OG0000616	YBR143C	augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.30&CDS=1-1314
617	OG0000617	YBR149W	augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.25&CDS=1-969
618	OG0000618	YBR151W	augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.26&CDS=1-996
619	OG0000619	YBR153W	augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.28&CDS=1-729
620	OG0000620	YBR154C	maker-NODE_2_length_468479_cov_32.2962_ID_3-augustus-gene-1.0-mRNA-1_1&gene=maker-NODE_2_length_468479_cov_32.2962_ID_3-augustus-gene-1.0&CDS=1-1515
621	OG0000621	YBR155W	augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.73&CDS=1-1119
622	OG0000622	YBR156C	augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.49&CDS=1-2844
623	OG0000623	YBR157C	augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.48&CDS=1-1107
624	OG0000624	YBR158W	augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.72&CDS=1-1686
625	OG0000625	YBR159W	augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.71&CDS=1-1032
626	OG0000626	YBR160W	augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.70&CDS=1-885
627	OG0000627	YBR162C	augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.47&CDS=1-1383
628	OG0000628	YBR162W-A	augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.68&CDS=1-198
629	OG0000629	YBR163W	augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_7_length_272820_cov_31.3511_ID_13-processed-gene-0.67&CDS=1-1650
630	OG0000630	YBR164C	augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-2.134-mRNA-1_1&gene=augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-2.134&CDS=1-549
631	OG0000631	YBR165W	augustus_masked-NODE_41_length_89861_cov_42.3045_ID_81-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_41_length_89861_cov_42.3045_ID_81-processed-gene-0.32&CDS=1-810
632	OG0000632	YBR166C	augustus_masked-NODE_41_length_89861_cov_42.3045_ID_81-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_41_length_89861_cov_42.3045_ID_81-processed-gene-0.6&CDS=1-1365
633	OG0000633	YBR167C	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.92&CDS=1-420
634	OG0000634	YBR168W	snap_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.39&CDS=1-1173
635	OG0000635	YBR170C	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.94&CDS=1-1731
636	OG0000636	YBR171W	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.78&CDS=1-738
637	OG0000637	YBR173C	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.96&CDS=1-456
638	OG0000638	YBR176W	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.79&CDS=1-2040
639	OG0000639	YBR177C	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.98&CDS=1-1422
640	OG0000640	YBR179C	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.100&CDS=1-2787
641	OG0000641	YBR182C	augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-2.138-mRNA-1_1&gene=augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-2.138&CDS=1-1626
642	OG0000642	YBR185C	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.102&CDS=1-903
643	OG0000643	YBR186W	maker-NODE_2_length_468479_cov_32.2962_ID_3-snap-gene-2.47-mRNA-1_1&gene=maker-NODE_2_length_468479_cov_32.2962_ID_3-snap-gene-2.47&CDS=1-1698
644	OG0000644	YBR187W	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.82&CDS=1-861
645	OG0000645	YBR192W	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.84&CDS=1-1098
646	OG0000646	YBR193C	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.105&CDS=1-645
647	OG0000647	YBR194W	snap_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.48&CDS=1-210
648	OG0000648	YBR195C	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.106&CDS=1-1332
649	OG0000649	YBR196C	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.107&CDS=1-1656
650	OG0000650	YBR198C	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.109&CDS=1-2403
651	OG0000651	YBR199W	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.85&CDS=1-1455
652	OG0000652	YBR200W	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.86&CDS=1-1782
653	OG0000653	YBR201W	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.87&CDS=1-663
654	OG0000654	YBR202W	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.88&CDS=1-2496
655	OG0000655	YBR203W	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.89&CDS=1-2841
656	OG0000656	YBR204C	snap_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.75&CDS=1-1104
657	OG0000657	YBR205W	augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_55_length_73859_cov_30.7834_ID_109-processed-gene-0.90&CDS=1-1245
