	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041829_Debaryomyces_fabryi
25	OG0000025	YKL217W	augustus_masked-NODE_18_length_150317_cov_11.9441_ID_3603-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_18_length_150317_cov_11.9441_ID_3603-processed-gene-0.15&CDS=1-1572, augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-0.130&CDS=1-1596, augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.136-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.136&CDS=1-1605, maker-NODE_24_length_47328_cov_18.4384_ID_8365-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_24_length_47328_cov_18.4384_ID_8365-augustus-gene-0.0&CDS=1-1545, maker-NODE_7_length_751370_cov_14.0062_ID_3727-augustus-gene-6.223-mRNA-1_1&gene=maker-NODE_7_length_751370_cov_14.0062_ID_3727-augustus-gene-6.223&CDS=1-1518
26	OG0000026	YLL005C, YMR266W, YOL084W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.140-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.140&CDS=1-2598, maker-NODE_13_length_289920_cov_14.0381_ID_3657-snap-gene-0.118-mRNA-1_1&gene=maker-NODE_13_length_289920_cov_14.0381_ID_3657-snap-gene-0.118&CDS=1-5370, snap_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-0.20&CDS=1-2160
27	OG0000027	YPR022C	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-2.38-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-2.38&CDS=1-2430, augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.156-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.156&CDS=1-3531, augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-0.10&CDS=1-2643, augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-4.140-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-4.140&CDS=1-2295, maker-NODE_13_length_289920_cov_14.0381_ID_3657-augustus-gene-1.297-mRNA-1_1&gene=maker-NODE_13_length_289920_cov_14.0381_ID_3657-augustus-gene-1.297&CDS=1-3357
28	OG0000028	YBL017C, YIL173W, YJL222W, YNR065C	snap_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-1.50-mRNA-1_1&gene=snap_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-1.50&CDS=1-4710
29	OG0000029	YBL068W, YER099C, YHL011C	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-2.46-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-2.46&CDS=1-4578, maker-NODE_1_length_1085505_cov_12.3365_ID_2412-augustus-gene-1.141-mRNA-1_1&gene=maker-NODE_1_length_1085505_cov_12.3365_ID_2412-augustus-gene-1.141&CDS=1-3840
30	OG0000030	YBL089W, YER119C, YIL088C	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-3.147-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-3.147&CDS=1-1347, augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.47-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.47&CDS=1-1419
31	OG0000031	YBR150C, YOL089C	augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-3.126-mRNA-1_1&gene=augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-3.126&CDS=1-2409, augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-3.127-mRNA-1_1&gene=augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-3.127&CDS=1-2610, augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-3.128-mRNA-1_1&gene=augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-3.128&CDS=1-2634
32	OG0000032	YBR297W, YFL052W, YGR288W, YPR196W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-5.11-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-5.11&CDS=1-1977
33	OG0000033	YCR010C, YNR002C	augustus_masked-NODE_18_length_150317_cov_11.9441_ID_3603-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_18_length_150317_cov_11.9441_ID_3603-processed-gene-0.28&CDS=1-1851, augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.142-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.142&CDS=1-765, snap_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-2.72-mRNA-1_1&gene=snap_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-2.72&CDS=1-783
34	OG0000034	YCR037C, YJL198W, YNR013C	augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.88-mRNA-1_1&gene=augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.88&CDS=1-2496, augustus_masked-NODE_22_length_61008_cov_12.0506_ID_4230-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_22_length_61008_cov_12.0506_ID_4230-processed-gene-0.101&CDS=1-2799
35	OG0000035	YDR038C, YDR039C, YDR040C	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-7.111-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-7.111&CDS=1-3219, augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-1.28&CDS=1-4161
36	OG0000036	YDR144C, YLR120C, YLR121C	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-5.300-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-5.300&CDS=1-1671, maker-NODE_5_length_854671_cov_13.4875_ID_2683-snap-gene-2.154-mRNA-1_1&gene=maker-NODE_5_length_854671_cov_13.4875_ID_2683-snap-gene-2.154&CDS=1-3348
37	OG0000037	YDR242W, YKR084C	augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-3.37-mRNA-1_1&gene=augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-3.37&CDS=1-1677, augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.19&CDS=1-4161, augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-0.111&CDS=1-1650
38	OG0000038	YDR253C, YGR067C, YPL038W	genemark-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-4.101-mRNA-1_1&gene=genemark-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-4.101&CDS=1-1128, snap_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-7.69-mRNA-1_1&gene=snap_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-7.69&CDS=1-2019
39	OG0000039	YDR326C, YFL042C, YHR080C	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-5.8-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-5.8&CDS=1-2688, augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-6.159-mRNA-1_1&gene=augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-6.159&CDS=1-2865
40	OG0000040	YER056C, YER060W, YER060W-A	augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.140-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.140&CDS=1-1566, snap_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-6.108-mRNA-1_1&gene=snap_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-6.108&CDS=1-1527
41	OG0000041	YER066W, YFL009W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-3.123-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-3.123&CDS=1-735, augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-3.147-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-3.147&CDS=1-2280, maker-NODE_2_length_1055133_cov_10.9579_ID_2135-snap-gene-3.115-mRNA-1_1&gene=maker-NODE_2_length_1055133_cov_10.9579_ID_2135-snap-gene-3.115&CDS=1-357
42	OG0000042	YGL216W, YKL079W	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-3.15-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-3.15&CDS=1-1647, augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-7.267-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-7.267&CDS=1-1965, augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-3.132-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-3.132&CDS=1-2775
43	OG0000043	YGL257C, YNR059W	augustus_masked-NODE_19_length_146246_cov_13.4085_ID_3555-processed-gene-0.161-mRNA-1_1&gene=augustus_masked-NODE_19_length_146246_cov_13.4085_ID_3555-processed-gene-0.161&CDS=1-2193, augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.20&CDS=1-2373, maker-NODE_11_length_619339_cov_14.2281_ID_2975-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_11_length_619339_cov_14.2281_ID_2975-augustus-gene-0.0&CDS=1-1857
44	OG0000044	YGR281W	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-5.292-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-5.292&CDS=1-4095, augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-1.116&CDS=1-4551, augustus_masked-NODE_13_length_289920_cov_14.0381_ID_3657-processed-gene-1.0-mRNA-1_1&gene=augustus_masked-NODE_13_length_289920_cov_14.0381_ID_3657-processed-gene-1.0&CDS=1-4251, augustus_masked-NODE_26_length_44670_cov_16.8343_ID_11604-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_26_length_44670_cov_16.8343_ID_11604-processed-gene-0.3&CDS=1-4281
45	OG0000045	YHR179W, YPL171C	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.26-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.26&CDS=1-1236, augustus_masked-NODE_53_length_2015_cov_24.8347_ID_6141-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_53_length_2015_cov_24.8347_ID_6141-processed-gene-0.5&CDS=1-732, maker-NODE_6_length_824049_cov_12.7447_ID_4701-snap-gene-2.10-mRNA-1_1&gene=maker-NODE_6_length_824049_cov_12.7447_ID_4701-snap-gene-2.10&CDS=1-2208
46	OG0000046	YHR206W, YOR140W	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-3.32-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-3.32&CDS=1-2283, augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.43-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.43&CDS=1-1698, augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-5.11-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-5.11&CDS=1-1698
47	OG0000047	YIL002C, YNL106C, YOR109W	augustus_masked-NODE_13_length_289920_cov_14.0381_ID_3657-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_13_length_289920_cov_14.0381_ID_3657-processed-gene-0.110&CDS=1-3126, augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-7.198-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-7.198&CDS=1-3450
48	OG0000048	YIL130W, YOR380W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-1.43&CDS=1-2646, augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.137-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.137&CDS=1-2157, genemark-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-0.43&CDS=1-1821
49	OG0000049	YKL128C	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-5.133-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-5.133&CDS=1-990, augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-0.109&CDS=1-993, augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-1.8&CDS=1-930, augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-3.142-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-3.142&CDS=1-999
50	OG0000050	YKL220C, YLL051C, YNR060W, YOR381W, YOR384W	
51	OG0000051	YLR155C, YLR157C, YLR158C, YLR160C	genemark-NODE_29_length_31687_cov_39.705_ID_7674-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_29_length_31687_cov_39.705_ID_7674-processed-gene-0.0&CDS=1-1014
52	OG0000052	YAL005C, YLL024C	augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.81&CDS=1-1950, augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.39-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.39&CDS=1-1944
53	OG0000053	YAL023C, YGR199W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-1.6&CDS=1-2298, snap_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-7.35-mRNA-1_1&gene=snap_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-7.35&CDS=1-2337
54	OG0000054	YAL054C, YLR153C	augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-3.77-mRNA-1_1&gene=augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-3.77&CDS=1-2013, augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.38-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.38&CDS=1-3249
55	OG0000055	YAR019C, YHR102W	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-3.28-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-3.28&CDS=1-2523, augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-3.32-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-3.32&CDS=1-4938
56	OG0000056	YAR035W, YER024W	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-8.118-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-8.118&CDS=1-2256, augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-2.136&CDS=1-2595
57	OG0000057	YBL097W, YPR024W	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-0.95&CDS=1-2073, augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-5.110-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-5.110&CDS=1-4194
58	OG0000058	YBR002C, YMR101C	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-4.137-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-4.137&CDS=1-1041, augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.0-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.0&CDS=1-918
59	OG0000059	YBR009C, YNL030W	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.37-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.37&CDS=1-309, augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-3.118-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-3.118&CDS=1-309
60	OG0000060	YBR025C, YHL014C	augustus_masked-NODE_19_length_146246_cov_13.4085_ID_3555-processed-gene-0.160-mRNA-1_1&gene=augustus_masked-NODE_19_length_146246_cov_13.4085_ID_3555-processed-gene-0.160&CDS=1-1188, augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.52-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.52&CDS=1-1248
61	OG0000061	YBR033W, YKL038W	augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-4.128-mRNA-1_1&gene=augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-4.128&CDS=1-3015, snap_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-0.33&CDS=1-2616
62	OG0000062	YBR043C, YBR180W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-9.79-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-9.79&CDS=1-2040, augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-3.120-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-3.120&CDS=1-1635
63	OG0000063	YBR132C	augustus_masked-NODE_31_length_21073_cov_38.7407_ID_7028-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_31_length_21073_cov_38.7407_ID_7028-processed-gene-0.28&CDS=1-1641, augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-2.25&CDS=1-1749, snap_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-6.17-mRNA-1_1&gene=snap_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-6.17&CDS=1-1809
64	OG0000064	YBR139W, YMR297W	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-1.141-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-1.141&CDS=1-1644, augustus_masked-NODE_21_length_84756_cov_18.0311_ID_4026-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_21_length_84756_cov_18.0311_ID_4026-processed-gene-0.17&CDS=1-1671
65	OG0000065	YBR237W, YNL112W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-0.94&CDS=1-2748, maker-NODE_5_length_854671_cov_13.4875_ID_2683-snap-gene-1.58-mRNA-1_1&gene=maker-NODE_5_length_854671_cov_13.4875_ID_2683-snap-gene-1.58&CDS=1-1629
66	OG0000066	YBR263W, YLR058C	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-1.121&CDS=1-1479, augustus_masked-NODE_22_length_61008_cov_12.0506_ID_4230-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_22_length_61008_cov_12.0506_ID_4230-processed-gene-0.97&CDS=1-1410
67	OG0000067	YCL036W, YDR514C	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-8.22-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-8.22&CDS=1-933, augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-8.23-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-8.23&CDS=1-993
68	OG0000068	YCR094W, YNL323W	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-3.35-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-3.35&CDS=1-1314, snap_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-1.49-mRNA-1_1&gene=snap_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-1.49&CDS=1-1227
69	OG0000069	YCR102C, YLR460C, YNL134C	augustus_masked-NODE_17_length_162902_cov_17.3632_ID_9078-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_17_length_162902_cov_17.3632_ID_9078-processed-gene-0.26&CDS=1-1089
70	OG0000070	YCR105W, YMR318C	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-5.256-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-5.256&CDS=1-1092, maker-NODE_6_length_824049_cov_12.7447_ID_4701-snap-gene-2.9-mRNA-1_1&gene=maker-NODE_6_length_824049_cov_12.7447_ID_4701-snap-gene-2.9&CDS=1-2127
71	OG0000071	YDL020C	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.34&CDS=1-1458, augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-6.137-mRNA-1_1&gene=augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-6.137&CDS=1-1422, maker-NODE_9_length_707241_cov_11.8917_ID_2769-snap-gene-6.153-mRNA-1_1&gene=maker-NODE_9_length_707241_cov_11.8917_ID_2769-snap-gene-6.153&CDS=1-2277
72	OG0000072	YDL037C, YIR019C	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-0.92&CDS=1-1932, snap_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-1.46-mRNA-1_1&gene=snap_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-1.46&CDS=1-1959
73	OG0000073	YDL056W, YER111C	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-9.245-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-9.245&CDS=1-2718, maker-NODE_4_length_879252_cov_12.1493_ID_2583-augustus-gene-4.2-mRNA-1_1&gene=maker-NODE_4_length_879252_cov_12.1493_ID_2583-augustus-gene-4.2&CDS=1-2862
74	OG0000074	YDL066W, YLR174W	augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.122-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.122&CDS=1-1230, augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-2.144-mRNA-1_1&gene=augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-2.144&CDS=1-1311
75	OG0000075	YDL090C, YER075C	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-0.136-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-0.136&CDS=1-3174, augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-3.164-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-3.164&CDS=1-2562
