	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034655_Botryozyma_nematodophila
683	OG0000683	YDL091C	augustus_masked-NODE_3483_length_1672_cov_3.18738_ID_6965-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3483_length_1672_cov_3.18738_ID_6965-processed-gene-0.1&CDS=1-1566
684	OG0000684	YDL095W	augustus_masked-NODE_2157_length_2400_cov_4.58635_ID_4313-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2157_length_2400_cov_4.58635_ID_4313-processed-gene-0.0&CDS=1-2277
685	OG0000685	YDL097C	augustus_masked-NODE_5124_length_1067_cov_3.71344_ID_10247-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_5124_length_1067_cov_3.71344_ID_10247-processed-gene-0.1&CDS=1-792
686	OG0000686	YDL098C	snap_masked-NODE_5084_length_1078_cov_3.58065_ID_10167-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_5084_length_1078_cov_3.58065_ID_10167-processed-gene-0.0&CDS=1-489
687	OG0000687	YDL100C	snap_masked-NODE_109_length_7958_cov_4.73074_ID_217-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_109_length_7958_cov_4.73074_ID_217-processed-gene-0.1&CDS=1-969
688	OG0000688	YDL102W	snap_masked-NODE_3167_length_1815_cov_3.26307_ID_6333-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_3167_length_1815_cov_3.26307_ID_6333-processed-gene-0.0&CDS=1-1614
689	OG0000689	YDL103C	snap_masked-NODE_2633_length_2098_cov_5.01028_ID_5265-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_2633_length_2098_cov_5.01028_ID_5265-processed-gene-0.2&CDS=1-1521
690	OG0000690	YDL104C	genemark-NODE_1557_length_2938_cov_3.95976_ID_3113-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_1557_length_2938_cov_3.95976_ID_3113-processed-gene-0.0&CDS=1-1347
691	OG0000691	YDL107W	augustus_masked-NODE_3878_length_1498_cov_3.99238_ID_7755-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3878_length_1498_cov_3.99238_ID_7755-processed-gene-0.0&CDS=1-1071
692	OG0000692	YDL108W	maker-NODE_225_length_6505_cov_3.19318_ID_449-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_225_length_6505_cov_3.19318_ID_449-augustus-gene-0.2&CDS=1-1071
693	OG0000693	YDL111C	snap_masked-NODE_1306_length_3229_cov_3.78513_ID_2611-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_1306_length_3229_cov_3.78513_ID_2611-processed-gene-0.3&CDS=1-1428
694	OG0000694	YDL112W	snap_masked-NODE_1300_length_3233_cov_3.29106_ID_2599-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_1300_length_3233_cov_3.29106_ID_2599-processed-gene-0.5&CDS=1-642
695	OG0000695	YDL113C	maker-NODE_915_length_3852_cov_3.5478_ID_1829-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_915_length_3852_cov_3.5478_ID_1829-augustus-gene-0.0&CDS=1-1389
696	OG0000696	YDL116W	augustus_masked-NODE_5238_length_1035_cov_2.75306_ID_10475-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_5238_length_1035_cov_2.75306_ID_10475-processed-gene-0.1&CDS=1-996
697	OG0000697	YDL117W	augustus_masked-NODE_760_length_4195_cov_3.77512_ID_1519-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_760_length_4195_cov_3.77512_ID_1519-processed-gene-0.1&CDS=1-2499
698	OG0000698	YDL119C	genemark-NODE_2752_length_2025_cov_4.83807_ID_5503-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_2752_length_2025_cov_4.83807_ID_5503-processed-gene-0.1&CDS=1-798
699	OG0000699	YDL120W	maker-NODE_2208_length_2356_cov_4.02477_ID_4415-augustus-gene-0.5-mRNA-1_1&gene=maker-NODE_2208_length_2356_cov_4.02477_ID_4415-augustus-gene-0.5&CDS=1-423
700	OG0000700	YDL122W	snap_masked-NODE_3242_length_1783_cov_3.4213_ID_6483-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_3242_length_1783_cov_3.4213_ID_6483-processed-gene-0.1&CDS=1-1002
701	OG0000701	YDL125C	augustus_masked-NODE_1979_length_2550_cov_3.55511_ID_3957-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1979_length_2550_cov_3.55511_ID_3957-processed-gene-0.3&CDS=1-441
702	OG0000702	YDL126C	augustus_masked-NODE_5891_length_878_cov_3.75577_ID_11781-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_5891_length_878_cov_3.75577_ID_11781-processed-gene-0.2&CDS=1-801
703	OG0000703	YDL128W	snap_masked-NODE_1393_length_3101_cov_4.30991_ID_2785-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_1393_length_3101_cov_4.30991_ID_2785-processed-gene-0.1&CDS=1-1179
704	OG0000704	YDL131W	snap_masked-NODE_897_length_3893_cov_3.89239_ID_1793-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_897_length_3893_cov_3.89239_ID_1793-processed-gene-0.5&CDS=1-1308
705	OG0000705	YDL132W	genemark-NODE_1451_length_3045_cov_3.56388_ID_2901-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_1451_length_3045_cov_3.56388_ID_2901-processed-gene-0.1&CDS=1-2346
706	OG0000706	YDL133W	maker-NODE_2076_length_2465_cov_4.21535_ID_4151-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_2076_length_2465_cov_4.21535_ID_4151-augustus-gene-0.3&CDS=1-1047
707	OG0000707	YDL135C	genemark-NODE_2990_length_1903_cov_2.65422_ID_5979-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_2990_length_1903_cov_2.65422_ID_5979-processed-gene-0.5&CDS=1-597
708	OG0000708	YDL137W	maker-NODE_1073_length_3570_cov_3.16273_ID_2145-augustus-gene-0.5-mRNA-1_1&gene=maker-NODE_1073_length_3570_cov_3.16273_ID_2145-augustus-gene-0.5&CDS=1-543
709	OG0000709	YDL139C	augustus_masked-NODE_3696_length_1576_cov_3.24852_ID_7391-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3696_length_1576_cov_3.24852_ID_7391-processed-gene-0.1&CDS=1-1335
710	OG0000710	YDL140C	augustus_masked-NODE_461_length_5179_cov_5.01132_ID_921-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_461_length_5179_cov_5.01132_ID_921-processed-gene-0.3&CDS=1-5124
711	OG0000711	YDL141W	snap_masked-NODE_422_length_5338_cov_3.52376_ID_843-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_422_length_5338_cov_3.52376_ID_843-processed-gene-0.2&CDS=1-2175
712	OG0000712	YDL142C	genemark-NODE_2269_length_2324_cov_4.84002_ID_4537-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_2269_length_2324_cov_4.84002_ID_4537-processed-gene-0.0&CDS=1-810
713	OG0000713	YDL143W	snap_masked-NODE_2252_length_2332_cov_3.52613_ID_4503-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_2252_length_2332_cov_3.52613_ID_4503-processed-gene-0.2&CDS=1-1695
714	OG0000714	YDL145C	augustus_masked-NODE_1108_length_3514_cov_3.87366_ID_2215-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1108_length_3514_cov_3.87366_ID_2215-processed-gene-0.1&CDS=1-1371
715	OG0000715	YDL146W	augustus_masked-NODE_6504_length_756_cov_4.31098_ID_13007-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_6504_length_756_cov_4.31098_ID_13007-processed-gene-0.0&CDS=1-693
716	OG0000716	YDL147W	maker-NODE_1845_length_2672_cov_4.52809_ID_3689-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_1845_length_2672_cov_4.52809_ID_3689-augustus-gene-0.2&CDS=1-1377
717	OG0000717	YDL148C	augustus_masked-NODE_881_length_3924_cov_3.37529_ID_1761-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_881_length_3924_cov_3.37529_ID_1761-processed-gene-0.3&CDS=1-2664
718	OG0000718	YDL149W	snap_masked-NODE_1591_length_2902_cov_3.90762_ID_3181-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_1591_length_2902_cov_3.90762_ID_3181-processed-gene-0.2&CDS=1-1962
719	OG0000719	YDL153C	snap_masked-NODE_488_length_5043_cov_3.97975_ID_975-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_488_length_5043_cov_3.97975_ID_975-processed-gene-0.6&CDS=1-1791
720	OG0000720	YDL156W	genemark-NODE_414_length_5375_cov_4.45921_ID_827-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_414_length_5375_cov_4.45921_ID_827-processed-gene-0.2&CDS=1-1488
721	OG0000721	YDL159W	snap_masked-NODE_2383_length_2253_cov_3.92448_ID_4765-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_2383_length_2253_cov_3.92448_ID_4765-processed-gene-0.1&CDS=1-1542
722	OG0000722	YDL160C	augustus_masked-NODE_5965_length_862_cov_3.12268_ID_11929-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_5965_length_862_cov_3.12268_ID_11929-processed-gene-0.1&CDS=1-753
723	OG0000723	YDL164C	augustus_masked-NODE_2051_length_2487_cov_3.58635_ID_4101-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2051_length_2487_cov_3.58635_ID_4101-processed-gene-0.2&CDS=1-2223
724	OG0000724	YDL165W	snap_masked-NODE_1551_length_2941_cov_4.67879_ID_3101-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_1551_length_2941_cov_4.67879_ID_3101-processed-gene-0.2&CDS=1-927
725	OG0000725	YDL166C	snap_masked-NODE_363_length_5599_cov_4.68146_ID_725-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_363_length_5599_cov_4.68146_ID_725-processed-gene-0.4&CDS=1-522
726	OG0000726	YDL167C	snap_masked-NODE_38_length_11335_cov_4.7281_ID_75-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_38_length_11335_cov_4.7281_ID_75-processed-gene-0.1&CDS=1-2346
727	OG0000727	YDL168W	maker-NODE_347_length_5673_cov_3.48683_ID_693-augustus-gene-0.8-mRNA-1_1&gene=maker-NODE_347_length_5673_cov_3.48683_ID_693-augustus-gene-0.8&CDS=1-1140
728	OG0000728	YDL171C	genemark-NODE_2544_length_2156_cov_5.02856_ID_5087-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_2544_length_2156_cov_5.02856_ID_5087-processed-gene-0.0&CDS=1-2139
729	OG0000729	YDL174C	genemark-NODE_1970_length_2562_cov_3.23215_ID_3939-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_1970_length_2562_cov_3.23215_ID_3939-processed-gene-0.5&CDS=1-1575
730	OG0000730	YDL178W	genemark-NODE_442_length_5270_cov_3.88802_ID_883-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_442_length_5270_cov_3.88802_ID_883-processed-gene-0.1&CDS=1-1569
731	OG0000731	YDL181W	augustus_masked-NODE_474_length_5114_cov_3.99783_ID_947-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_474_length_5114_cov_3.99783_ID_947-processed-gene-0.3&CDS=1-273
732	OG0000732	YDL183C	snap_masked-NODE_3557_length_1639_cov_5.01452_ID_7113-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_3557_length_1639_cov_5.01452_ID_7113-processed-gene-0.1&CDS=1-894
733	OG0000733	YDL185W	augustus_masked-NODE_962_length_3770_cov_3.74886_ID_1923-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_962_length_3770_cov_3.74886_ID_1923-processed-gene-0.1&CDS=1-3204
734	OG0000734	YDL190C	maker-NODE_176_length_6892_cov_3.94969_ID_351-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_176_length_6892_cov_3.94969_ID_351-snap-gene-0.0&CDS=1-3060
735	OG0000735	YDL193W	augustus_masked-NODE_5035_length_1093_cov_4.11946_ID_10069-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_5035_length_1093_cov_4.11946_ID_10069-processed-gene-0.3&CDS=1-555
736	OG0000736	YDL195W	augustus_masked-NODE_4894_length_1133_cov_4.01113_ID_9787-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_4894_length_1133_cov_4.01113_ID_9787-processed-gene-0.2&CDS=1-1125
737	OG0000737	YDL198C	maker-NODE_1689_length_2811_cov_6.33781_ID_3377-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_1689_length_2811_cov_6.33781_ID_3377-augustus-gene-0.3&CDS=1-906
738	OG0000738	YDL201W	maker-NODE_2400_length_2245_cov_4.89498_ID_4799-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_2400_length_2245_cov_4.89498_ID_4799-snap-gene-0.3&CDS=1-957
739	OG0000739	YDL202W	augustus_masked-NODE_6000_length_856_cov_3.18851_ID_11999-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_6000_length_856_cov_3.18851_ID_11999-processed-gene-0.2&CDS=1-564
740	OG0000740	YDL205C	snap_masked-NODE_922_length_3839_cov_3.71221_ID_1843-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_922_length_3839_cov_3.71221_ID_1843-processed-gene-0.2&CDS=1-717
741	OG0000741	YDL206W	snap_masked-NODE_79_length_9002_cov_4.05052_ID_157-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_79_length_9002_cov_4.05052_ID_157-processed-gene-0.4&CDS=1-2643
742	OG0000742	YDL207W	augustus_masked-NODE_3938_length_1474_cov_5.11487_ID_7875-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3938_length_1474_cov_5.11487_ID_7875-processed-gene-0.0&CDS=1-1380
743	OG0000743	YDL208W	snap_masked-NODE_4439_length_1278_cov_4.87735_ID_8877-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_4439_length_1278_cov_4.87735_ID_8877-processed-gene-0.1&CDS=1-399
744	OG0000744	YDL209C	snap_masked-NODE_2202_length_2365_cov_3.28961_ID_4403-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_2202_length_2365_cov_3.28961_ID_4403-processed-gene-0.2&CDS=1-1215
745	OG0000745	YDL210W	genemark-NODE_5239_length_1035_cov_2.59286_ID_10477-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_5239_length_1035_cov_2.59286_ID_10477-processed-gene-0.0&CDS=1-969
746	OG0000746	YDL212W	augustus_masked-NODE_4289_length_1329_cov_3.94662_ID_8577-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_4289_length_1329_cov_3.94662_ID_8577-processed-gene-0.3&CDS=1-549
747	OG0000747	YDL215C	augustus_masked-NODE_7014_length_656_cov_3.02829_ID_14027-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_7014_length_656_cov_3.02829_ID_14027-processed-gene-0.0&CDS=1-651
748	OG0000748	YDL216C	maker-NODE_3192_length_1805_cov_2.67943_ID_6383-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_3192_length_1805_cov_2.67943_ID_6383-augustus-gene-0.1&CDS=1-492
749	OG0000749	YDL217C	snap_masked-NODE_7978_length_520_cov_1.53763_ID_15955-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_7978_length_520_cov_1.53763_ID_15955-processed-gene-0.2&CDS=1-354
750	OG0000750	YDL219W	augustus_masked-NODE_8831_length_422_cov_2.40327_ID_17661-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_8831_length_422_cov_2.40327_ID_17661-processed-gene-0.0&CDS=1-204
751	OG0000751	YDL226C	genemark-NODE_1052_length_3610_cov_3.80788_ID_2103-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_1052_length_3610_cov_3.80788_ID_2103-processed-gene-0.1&CDS=1-1020
752	OG0000752	YDL230W	genemark-NODE_4889_length_1134_cov_2.61075_ID_9777-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_4889_length_1134_cov_2.61075_ID_9777-processed-gene-0.1&CDS=1-765
753	OG0000753	YDL231C	augustus_masked-NODE_1691_length_2808_cov_4.79041_ID_3381-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1691_length_2808_cov_4.79041_ID_3381-processed-gene-0.1&CDS=1-2805
754	OG0000754	YDL234C	genemark-NODE_3260_length_1772_cov_3.24461_ID_6519-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_3260_length_1772_cov_3.24461_ID_6519-processed-gene-0.3&CDS=1-1245
755	OG0000755	YDL235C	snap_masked-NODE_476_length_5107_cov_2.71754_ID_951-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_476_length_5107_cov_2.71754_ID_951-processed-gene-0.4&CDS=1-726
756	OG0000756	YDL236W	snap_masked-NODE_323_length_5785_cov_4.65183_ID_645-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_323_length_5785_cov_4.65183_ID_645-processed-gene-0.6&CDS=1-984
757	OG0000757	YDL238C	genemark-NODE_338_length_5716_cov_3.84932_ID_675-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_338_length_5716_cov_3.84932_ID_675-processed-gene-0.0&CDS=1-1368
758	OG0000758	YDL240W	augustus_masked-NODE_2814_length_1992_cov_3.37842_ID_5627-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2814_length_1992_cov_3.37842_ID_5627-processed-gene-0.1&CDS=1-1989
759	OG0000759	YDR001C	augustus_masked-NODE_2653_length_2084_cov_3.49187_ID_5305-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2653_length_2084_cov_3.49187_ID_5305-processed-gene-0.0&CDS=1-1806
760	OG0000760	YDR002W	genemark-NODE_3438_length_1693_cov_3.86264_ID_6875-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_3438_length_1693_cov_3.86264_ID_6875-processed-gene-0.2&CDS=1-561
761	OG0000761	YDR004W	snap_masked-NODE_443_length_5268_cov_4.44063_ID_885-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_443_length_5268_cov_4.44063_ID_885-processed-gene-0.2&CDS=1-1386
762	OG0000762	YDR005C	maker-NODE_4288_length_1329_cov_3.30377_ID_8575-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_4288_length_1329_cov_3.30377_ID_8575-augustus-gene-0.1&CDS=1-801
763	OG0000763	YDR007W	snap_masked-NODE_1710_length_2787_cov_3.27562_ID_3419-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_1710_length_2787_cov_3.27562_ID_3419-processed-gene-0.0&CDS=1-1023
764	OG0000764	YDR013W	maker-NODE_618_length_4600_cov_3.42882_ID_1235-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_618_length_4600_cov_3.42882_ID_1235-augustus-gene-0.0&CDS=1-597
765	OG0000765	YDR016C	augustus_masked-NODE_1143_length_3460_cov_4.20441_ID_2285-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_1143_length_3460_cov_4.20441_ID_2285-processed-gene-0.6&CDS=1-294
766	OG0000766	YDR017C	augustus_masked-NODE_4576_length_1234_cov_3.30365_ID_9151-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_4576_length_1234_cov_3.30365_ID_9151-processed-gene-0.0&CDS=1-864
767	OG0000767	YDR019C	augustus_masked-NODE_2829_length_1983_cov_2.81172_ID_5657-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_2829_length_1983_cov_2.81172_ID_5657-processed-gene-0.3&CDS=1-753
768	OG0000768	YDR020C	augustus_masked-NODE_939_length_3805_cov_4.8408_ID_1877-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_939_length_3805_cov_4.8408_ID_1877-processed-gene-0.2&CDS=1-807
769	OG0000769	YDR021W	maker-NODE_3396_length_1711_cov_3.89191_ID_6791-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_3396_length_1711_cov_3.89191_ID_6791-augustus-gene-0.1&CDS=1-1095
770	OG0000770	YDR023W	genemark-NODE_947_length_3793_cov_4.68994_ID_1893-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_947_length_3793_cov_4.68994_ID_1893-processed-gene-0.0&CDS=1-1227
771	OG0000771	YDR026C	snap_masked-NODE_133_length_7518_cov_3.57417_ID_265-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_133_length_7518_cov_3.57417_ID_265-processed-gene-0.4&CDS=1-2436
772	OG0000772	YDR027C	snap_masked-NODE_221_length_6525_cov_3.72798_ID_441-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_221_length_6525_cov_3.72798_ID_441-processed-gene-0.0&CDS=1-3636
773	OG0000773	YDR028C	augustus_masked-NODE_3067_length_1863_cov_5.01659_ID_6133-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3067_length_1863_cov_5.01659_ID_6133-processed-gene-0.0&CDS=1-1341
774	OG0000774	YDR030C	augustus_masked-NODE_4062_length_1419_cov_3.84531_ID_8123-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_4062_length_1419_cov_3.84531_ID_8123-processed-gene-0.2&CDS=1-1263
775	OG0000775	YDR031W	maker-NODE_1932_length_2591_cov_3.85331_ID_3863-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_1932_length_2591_cov_3.85331_ID_3863-augustus-gene-0.2&CDS=1-324
776	OG0000776	YDR032C	genemark-NODE_344_length_5683_cov_4.38077_ID_687-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_344_length_5683_cov_4.38077_ID_687-processed-gene-0.7&CDS=1-603
777	OG0000777	YDR036C	maker-NODE_2623_length_2105_cov_3.3361_ID_5245-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_2623_length_2105_cov_3.3361_ID_5245-augustus-gene-0.0&CDS=1-1467
778	OG0000778	YDR037W	genemark-NODE_693_length_4362_cov_6.36708_ID_1385-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_693_length_4362_cov_6.36708_ID_1385-processed-gene-0.7&CDS=1-1743
779	OG0000779	YDR041W	genemark-NODE_3698_length_1575_cov_3.83882_ID_7395-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_3698_length_1575_cov_3.83882_ID_7395-processed-gene-0.4&CDS=1-894
780	OG0000780	YDR043C	snap_masked-NODE_2316_length_2296_cov_3.82106_ID_4631-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_2316_length_2296_cov_3.82106_ID_4631-processed-gene-0.1&CDS=1-1245
781	OG0000781	YDR044W	genemark-NODE_386_length_5502_cov_3.89701_ID_771-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_386_length_5502_cov_3.89701_ID_771-processed-gene-0.7&CDS=1-1239
782	OG0000782	YDR045C	genemark-NODE_305_length_5881_cov_4.31188_ID_609-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_305_length_5881_cov_4.31188_ID_609-processed-gene-0.5&CDS=1-168
783	OG0000783	YDR047W	maker-NODE_3343_length_1730_cov_2.39224_ID_6685-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_3343_length_1730_cov_2.39224_ID_6685-augustus-gene-0.1&CDS=1-1140
784	OG0000784	YDR049W	snap_masked-NODE_69_length_9237_cov_3.91756_ID_137-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_69_length_9237_cov_3.91756_ID_137-processed-gene-0.1&CDS=1-1794
785	OG0000785	YDR050C	augustus_masked-NODE_1079_length_3563_cov_2.5268_ID_2157-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1079_length_3563_cov_2.5268_ID_2157-processed-gene-0.3&CDS=1-693
786	OG0000786	YDR051C	maker-NODE_1981_length_2549_cov_4.71812_ID_3961-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_1981_length_2549_cov_4.71812_ID_3961-augustus-gene-0.0&CDS=1-783
787	OG0000787	YDR052C	genemark-NODE_111_length_7872_cov_7.00384_ID_221-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_111_length_7872_cov_7.00384_ID_221-processed-gene-0.1&CDS=1-3069
788	OG0000788	YDR054C	augustus_masked-NODE_2667_length_2075_cov_4.77525_ID_5333-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_2667_length_2075_cov_4.77525_ID_5333-processed-gene-0.3&CDS=1-663
789	OG0000789	YDR057W	augustus_masked-NODE_359_length_5606_cov_3.97424_ID_717-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_359_length_5606_cov_3.97424_ID_717-processed-gene-0.3&CDS=1-3819
790	OG0000790	YDR060W	snap_masked-NODE_262_length_6231_cov_3.58792_ID_523-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_262_length_6231_cov_3.58792_ID_523-processed-gene-0.3&CDS=1-3312
791	OG0000791	YDR061W	snap_masked-NODE_573_length_4710_cov_4.22062_ID_1145-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_573_length_4710_cov_4.22062_ID_1145-processed-gene-0.3&CDS=1-1632
792	OG0000792	YDR062W	augustus_masked-NODE_4268_length_1336_cov_2.605_ID_8535-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4268_length_1336_cov_2.605_ID_8535-processed-gene-0.1&CDS=1-987
793	OG0000793	YDR063W	maker-NODE_7321_length_611_cov_3.23561_ID_14641-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_7321_length_611_cov_3.23561_ID_14641-augustus-gene-0.1&CDS=1-315
794	OG0000794	YDR064W	maker-NODE_268_length_6155_cov_4.11508_ID_535-augustus-gene-0.13-mRNA-1_1&gene=maker-NODE_268_length_6155_cov_4.11508_ID_535-augustus-gene-0.13&CDS=1-462
795	OG0000795	YDR067C	genemark-NODE_1514_length_2981_cov_4.56699_ID_3027-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_1514_length_2981_cov_4.56699_ID_3027-processed-gene-0.6&CDS=1-729
796	OG0000796	YDR068W	augustus_masked-NODE_356_length_5617_cov_3.8274_ID_711-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_356_length_5617_cov_3.8274_ID_711-processed-gene-0.6&CDS=1-1191
797	OG0000797	YDR069C	augustus_masked-NODE_3284_length_1761_cov_3.79367_ID_6567-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_3284_length_1761_cov_3.79367_ID_6567-processed-gene-0.2&CDS=1-1614
798	OG0000798	YDR071C	snap_masked-NODE_358_length_5609_cov_3.70148_ID_715-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_358_length_5609_cov_3.70148_ID_715-processed-gene-0.3&CDS=1-426
799	OG0000799	YDR074W	snap_masked-NODE_117_length_7782_cov_5.53061_ID_233-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_117_length_7782_cov_5.53061_ID_233-processed-gene-0.8&CDS=1-2769
800	OG0000800	YDR075W	maker-NODE_3114_length_1837_cov_2.77048_ID_6227-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_3114_length_1837_cov_2.77048_ID_6227-augustus-gene-0.2&CDS=1-927
