	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035629_Yueomyces_sinensis
1047	OG0001047	YDR229W	genemark-NODE_3_length_378438_cov_30.282_ID_5-processed-gene-1.21-mRNA-1_1&gene=genemark-NODE_3_length_378438_cov_30.282_ID_5-processed-gene-1.21&CDS=1-1860
1048	OG0001048	YDR231C	augustus_masked-NODE_3_length_378438_cov_30.282_ID_5-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_3_length_378438_cov_30.282_ID_5-processed-gene-1.71&CDS=1-1404
1049	OG0001049	YDR232W	genemark-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.5&CDS=1-1560
1050	OG0001050	YDR233C	genemark-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.21&CDS=1-948
1051	OG0001051	YDR235W	genemark-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.7&CDS=1-1671
1052	OG0001052	YDR236C	genemark-NODE_33_length_126404_cov_29.6828_ID_65-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_33_length_126404_cov_29.6828_ID_65-processed-gene-0.53&CDS=1-600
1053	OG0001053	YDR237W	genemark-NODE_33_length_126404_cov_29.6828_ID_65-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_33_length_126404_cov_29.6828_ID_65-processed-gene-0.26&CDS=1-831
1054	OG0001054	YDR238C	genemark-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.23&CDS=1-2910
1055	OG0001055	YDR239C	augustus_masked-NODE_33_length_126404_cov_29.6828_ID_65-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_33_length_126404_cov_29.6828_ID_65-processed-gene-0.111&CDS=1-3402
1056	OG0001056	YDR240C	augustus_masked-NODE_33_length_126404_cov_29.6828_ID_65-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_33_length_126404_cov_29.6828_ID_65-processed-gene-0.112&CDS=1-1455
1057	OG0001057	YDR244W	genemark-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.8&CDS=1-1845
1058	OG0001058	YDR245W	genemark-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.9&CDS=1-1230
1059	OG0001059	YDR246W	snap_masked-NODE_25_length_160667_cov_29.6548_ID_49-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_25_length_160667_cov_29.6548_ID_49-processed-gene-0.7&CDS=1-270
1060	OG0001060	YDR248C	genemark-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.25-mRNA-1_1&gene=genemark-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.25&CDS=1-588
1061	OG0001061	YDR249C	augustus_masked-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.61&CDS=1-993
1062	OG0001062	YDR254W	snap_masked-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.84&CDS=1-1392
1063	OG0001063	YDR255C	genemark-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_51_length_79180_cov_28.6532_ID_101-processed-gene-0.30&CDS=1-1461
1064	OG0001064	YDR256C	maker-NODE_25_length_160667_cov_29.6548_ID_49-snap-gene-0.139-mRNA-1_1&gene=maker-NODE_25_length_160667_cov_29.6548_ID_49-snap-gene-0.139&CDS=1-3201
1065	OG0001065	YDR257C	genemark-NODE_61_length_50645_cov_30.0595_ID_121-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_61_length_50645_cov_30.0595_ID_121-processed-gene-0.21&CDS=1-1434
1066	OG0001066	YDR258C	genemark-NODE_61_length_50645_cov_30.0595_ID_121-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_61_length_50645_cov_30.0595_ID_121-processed-gene-0.37&CDS=1-2400
1067	OG0001067	YDR261C	snap_masked-NODE_35_length_118196_cov_32.9689_ID_69-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_35_length_118196_cov_32.9689_ID_69-processed-gene-0.11&CDS=1-1971
1068	OG0001068	YDR262W	snap_masked-NODE_35_length_118196_cov_32.9689_ID_69-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_35_length_118196_cov_32.9689_ID_69-processed-gene-0.32&CDS=1-654
1069	OG0001069	YDR264C	snap_masked-NODE_35_length_118196_cov_32.9689_ID_69-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_35_length_118196_cov_32.9689_ID_69-processed-gene-0.9&CDS=1-2016
1070	OG0001070	YDR265W	snap_masked-NODE_31_length_130711_cov_34.7438_ID_61-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_31_length_130711_cov_34.7438_ID_61-processed-gene-0.125&CDS=1-897
1071	OG0001071	YDR266C	genemark-NODE_31_length_130711_cov_34.7438_ID_61-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_31_length_130711_cov_34.7438_ID_61-processed-gene-0.46&CDS=1-2055
1072	OG0001072	YDR267C	genemark-NODE_31_length_130711_cov_34.7438_ID_61-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_31_length_130711_cov_34.7438_ID_61-processed-gene-0.47&CDS=1-1092
1073	OG0001073	YDR268W	genemark-NODE_31_length_130711_cov_34.7438_ID_61-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_31_length_130711_cov_34.7438_ID_61-processed-gene-0.13&CDS=1-1119
1074	OG0001074	YDR270W	snap_masked-NODE_31_length_130711_cov_34.7438_ID_61-processed-gene-0.130-mRNA-1_1&gene=snap_masked-NODE_31_length_130711_cov_34.7438_ID_61-processed-gene-0.130&CDS=1-2904
1075	OG0001075	YDR276C	snap_masked-NODE_31_length_130711_cov_34.7438_ID_61-processed-gene-0.165-mRNA-1_1&gene=snap_masked-NODE_31_length_130711_cov_34.7438_ID_61-processed-gene-0.165&CDS=1-177
1076	OG0001076	YDR280W	genemark-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_9_length_304672_cov_29.8186_ID_17-processed-gene-0.92&CDS=1-909
1077	OG0001077	YDR283C	maker-NODE_16_length_242723_cov_30.036_ID_31-snap-gene-1.62-mRNA-1_1&gene=maker-NODE_16_length_242723_cov_30.036_ID_31-snap-gene-1.62&CDS=1-6366
1078	OG0001078	YDR284C	genemark-NODE_88_length_26624_cov_31.1091_ID_175-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_88_length_26624_cov_31.1091_ID_175-processed-gene-0.1&CDS=1-885
1079	OG0001079	YDR285W	augustus_masked-NODE_88_length_26624_cov_31.1091_ID_175-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_88_length_26624_cov_31.1091_ID_175-processed-gene-0.18&CDS=1-2880
1080	OG0001080	YDR287W	genemark-NODE_88_length_26624_cov_31.1091_ID_175-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_88_length_26624_cov_31.1091_ID_175-processed-gene-0.6&CDS=1-876
1081	OG0001081	YDR288W	snap_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.145-mRNA-1_1&gene=snap_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.145&CDS=1-888
1082	OG0001082	YDR289C	snap_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.176-mRNA-1_1&gene=snap_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.176&CDS=1-1122
1083	OG0001083	YDR291W	genemark-NODE_88_length_26624_cov_31.1091_ID_175-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_88_length_26624_cov_31.1091_ID_175-processed-gene-0.2&CDS=1-3195
1084	OG0001084	YDR292C	genemark-NODE_88_length_26624_cov_31.1091_ID_175-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_88_length_26624_cov_31.1091_ID_175-processed-gene-0.8&CDS=1-2274
1085	OG0001085	YDR294C	genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.117-mRNA-1_1&gene=genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.117&CDS=1-1812
1086	OG0001086	YDR295C	augustus_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.112&CDS=1-3501
1087	OG0001087	YDR296W	genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.20-mRNA-1_1&gene=genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.20&CDS=1-615
1088	OG0001088	YDR297W	genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.99-mRNA-1_1&gene=genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.99&CDS=1-1047
1089	OG0001089	YDR298C	genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.50-mRNA-1_1&gene=genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.50&CDS=1-624
1090	OG0001090	YDR299W	genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.100-mRNA-1_1&gene=genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.100&CDS=1-1593
1091	OG0001091	YDR300C	genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.118-mRNA-1_1&gene=genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.118&CDS=1-1272
1092	OG0001092	YDR301W	genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.101-mRNA-1_1&gene=genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.101&CDS=1-4338
1093	OG0001093	YDR302W	snap_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.151-mRNA-1_1&gene=snap_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.151&CDS=1-405
1094	OG0001094	YDR303C	snap_masked-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.76-mRNA-1_1&gene=snap_masked-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.76&CDS=1-2826
1095	OG0001095	YDR305C	genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.54-mRNA-1_1&gene=genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.54&CDS=1-576
1096	OG0001096	YDR306C	genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.121-mRNA-1_1&gene=genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.121&CDS=1-1341
1097	OG0001097	YDR307W	augustus_masked-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.16&CDS=1-2349
1098	OG0001098	YDR308C	genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.55-mRNA-1_1&gene=genemark-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.55&CDS=1-450
1099	OG0001099	YDR309C	snap_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.189-mRNA-1_1&gene=snap_masked-NODE_16_length_242723_cov_30.036_ID_31-processed-gene-1.189&CDS=1-1326
1100	OG0001100	YDR310C	genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.124-mRNA-1_1&gene=genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.124&CDS=1-2238
1101	OG0001101	YDR311W	genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.87-mRNA-1_1&gene=genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.87&CDS=1-1947
1102	OG0001102	YDR314C	maker-NODE_16_length_242723_cov_30.036_ID_31-augustus-gene-1.125-mRNA-1_1&gene=maker-NODE_16_length_242723_cov_30.036_ID_31-augustus-gene-1.125&CDS=1-2625
1103	OG0001103	YDR316W	genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.106-mRNA-1_1&gene=genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.106&CDS=1-948
1104	OG0001104	YDR318W	augustus_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.1&CDS=1-1098
1105	OG0001105	YDR320C	snap_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.100&CDS=1-2337
1106	OG0001106	YDR321W	genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.110-mRNA-1_1&gene=genemark-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.110&CDS=1-1149
1107	OG0001107	YDR322C-A	augustus_masked-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-0.62&CDS=1-282
1108	OG0001108	YDR322W	genemark-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-0.82&CDS=1-1086
1109	OG0001109	YDR323C	genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.63&CDS=1-1638
1110	OG0001110	YDR324C	augustus_masked-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-0.64&CDS=1-2241
1111	OG0001111	YDR325W	genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.43&CDS=1-2799
1112	OG0001112	YDR328C	genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.65&CDS=1-561
1113	OG0001113	YDR329C	augustus_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.25&CDS=1-1104
1114	OG0001114	YDR330W	genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.44&CDS=1-1473
1115	OG0001115	YDR331W	genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.45&CDS=1-1227
1116	OG0001116	YDR332W	snap_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.87&CDS=1-1608
1117	OG0001117	YDR333C	genemark-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-0.101-mRNA-1_1&gene=genemark-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-0.101&CDS=1-2178
1118	OG0001118	YDR334W	genemark-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-1.39-mRNA-1_1&gene=genemark-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-1.39&CDS=1-4560
1119	OG0001119	YDR335W	genemark-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-1.41-mRNA-1_1&gene=genemark-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-1.41&CDS=1-3669
1120	OG0001120	YDR336W	genemark-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-1.42-mRNA-1_1&gene=genemark-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-1.42&CDS=1-870
1121	OG0001121	YDR337W	genemark-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-1.43-mRNA-1_1&gene=genemark-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-1.43&CDS=1-891
1122	OG0001122	YDR338C	snap_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.108&CDS=1-2160
1123	OG0001123	YDR339C	genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.70&CDS=1-567
1124	OG0001124	YDR341C	genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.71&CDS=1-1821
1125	OG0001125	YDR347W	augustus_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.11&CDS=1-990
1126	OG0001126	YDR349C	snap_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.115&CDS=1-1839
1127	OG0001127	YDR350C	snap_masked-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-1.34-mRNA-1_1&gene=snap_masked-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-1.34&CDS=1-2133
1128	OG0001128	YDR352W	augustus_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.13&CDS=1-729
1129	OG0001129	YDR353W	genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_46_length_98394_cov_29.0528_ID_91-processed-gene-0.53&CDS=1-975
1130	OG0001130	YDR354W	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.53-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.53&CDS=1-1164
1131	OG0001131	YDR356W	snap_masked-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-1.15&CDS=1-3234
1132	OG0001132	YDR357C	genemark-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-1.71-mRNA-1_1&gene=genemark-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-1.71&CDS=1-396
1133	OG0001133	YDR359C	genemark-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-1.72-mRNA-1_1&gene=genemark-NODE_21_length_202180_cov_29.5319_ID_41-processed-gene-1.72&CDS=1-3147
1134	OG0001134	YDR361C	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.71-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.71&CDS=1-828
1135	OG0001135	YDR362C	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.72-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.72&CDS=1-2067
1136	OG0001136	YDR363W	augustus_masked-NODE_13_length_282444_cov_78.3145_ID_25-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-NODE_13_length_282444_cov_78.3145_ID_25-processed-gene-1.74&CDS=1-1233
1137	OG0001137	YDR363W-A	augustus_masked-NODE_13_length_282444_cov_78.3145_ID_25-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_13_length_282444_cov_78.3145_ID_25-processed-gene-1.73&CDS=1-264
1138	OG0001138	YDR364C	genemark-NODE_13_length_282444_cov_78.3145_ID_25-processed-gene-1.111-mRNA-1_1&gene=genemark-NODE_13_length_282444_cov_78.3145_ID_25-processed-gene-1.111&CDS=1-1362
1139	OG0001139	YDR365C	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.73-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.73&CDS=1-1980
1140	OG0001140	YDR369C	augustus_masked-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-NODE_7_length_328208_cov_29.0134_ID_13-processed-gene-1.10&CDS=1-2706
1141	OG0001141	YDR371W	snap_masked-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.109-mRNA-1_1&gene=snap_masked-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.109&CDS=1-1485
1142	OG0001142	YDR372C	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.76-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.76&CDS=1-996
1143	OG0001143	YDR373W	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.61-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.61&CDS=1-570
1144	OG0001144	YDR374C	maker-NODE_5_length_362465_cov_30.2791_ID_9-snap-gene-1.50-mRNA-1_1&gene=maker-NODE_5_length_362465_cov_30.2791_ID_9-snap-gene-1.50&CDS=1-978
1145	OG0001145	YDR375C	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.90-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.90&CDS=1-1368
1146	OG0001146	YDR376W	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.62-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.62&CDS=1-1506
1147	OG0001147	YDR377W	genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.58-mRNA-1_1&gene=genemark-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.58&CDS=1-327
1148	OG0001148	YDR378C	augustus_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.119&CDS=1-234
1149	OG0001149	YDR379C-A	augustus_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.120-mRNA-1_1&gene=augustus_masked-NODE_1_length_451508_cov_30.8094_ID_1-processed-gene-2.120&CDS=1-243
1150	OG0001150	YDR380W	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.64-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.64&CDS=1-1893
1151	OG0001151	YDR381C-A	snap_masked-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.139-mRNA-1_1&gene=snap_masked-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.139&CDS=1-333
1152	OG0001152	YDR381W	maker-NODE_5_length_362465_cov_30.2791_ID_9-augustus-gene-1.1-mRNA-1_1&gene=maker-NODE_5_length_362465_cov_30.2791_ID_9-augustus-gene-1.1&CDS=1-741
1153	OG0001153	YDR382W	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.66-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.66&CDS=1-327
1154	OG0001154	YDR384C	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.94-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.94&CDS=1-861
1155	OG0001155	YDR386W	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.69-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.69&CDS=1-1938
1156	OG0001156	YDR387C	maker-NODE_47_length_88835_cov_28.7191_ID_93-snap-gene-0.122-mRNA-1_1&gene=maker-NODE_47_length_88835_cov_28.7191_ID_93-snap-gene-0.122&CDS=1-1440
1157	OG0001157	YDR388W	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.70-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.70&CDS=1-1680
1158	OG0001158	YDR389W	genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.71-mRNA-1_1&gene=genemark-NODE_5_length_362465_cov_30.2791_ID_9-processed-gene-1.71&CDS=1-2205
1159	OG0001159	YDR390C	genemark-NODE_47_length_88835_cov_28.7191_ID_93-processed-gene-0.77-mRNA-1_1&gene=genemark-NODE_47_length_88835_cov_28.7191_ID_93-processed-gene-0.77&CDS=1-1884
1160	OG0001160	YDR391C	genemark-NODE_13_length_282444_cov_78.3145_ID_25-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_13_length_282444_cov_78.3145_ID_25-processed-gene-1.82&CDS=1-678
1161	OG0001161	YDR392W	genemark-NODE_55_length_63108_cov_29.9818_ID_109-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_55_length_63108_cov_29.9818_ID_109-processed-gene-0.8&CDS=1-969
1162	OG0001162	YDR393W	genemark-NODE_55_length_63108_cov_29.9818_ID_109-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_55_length_63108_cov_29.9818_ID_109-processed-gene-0.10&CDS=1-1362
1163	OG0001163	YDR394W	genemark-NODE_55_length_63108_cov_29.9818_ID_109-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_55_length_63108_cov_29.9818_ID_109-processed-gene-0.11&CDS=1-1293
