	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034627_Pichia_heedii
43	OG0000043	YHL007C, YNL298W, YOL113W	genemark-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.124-mRNA-1_1&gene=genemark-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.124&CDS=1-3696, snap_masked-NODE_41_length_87757_cov_13.3219_ID_81-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_41_length_87757_cov_13.3219_ID_81-processed-gene-0.17&CDS=1-2565
44	OG0000044	YHR047C, YIL137C	maker-NODE_10_length_188970_cov_12.9931_ID_19-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_10_length_188970_cov_12.9931_ID_19-augustus-gene-0.1&CDS=1-3156, snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-0.36&CDS=1-2571, snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-0.11&CDS=1-2778
45	OG0000045	YHR206W, YOR140W	genemark-NODE_82_length_39438_cov_13.3747_ID_163-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_82_length_39438_cov_13.3747_ID_163-processed-gene-0.60&CDS=1-3768, snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-1.23-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-1.23&CDS=1-2073, snap_masked-NODE_40_length_90330_cov_13.8745_ID_79-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_40_length_90330_cov_13.8745_ID_79-processed-gene-0.43&CDS=1-1962
46	OG0000046	YJL042W, YOR227W, YPL137C	snap_masked-NODE_22_length_129666_cov_12.7811_ID_43-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_22_length_129666_cov_12.7811_ID_43-processed-gene-0.15&CDS=1-3852, snap_masked-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.41&CDS=1-4071
47	OG0000047	YJR061W, YKL201C	genemark-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-2.65-mRNA-1_1&gene=genemark-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-2.65&CDS=1-2199, genemark-NODE_56_length_65598_cov_12.9897_ID_111-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_56_length_65598_cov_12.9897_ID_111-processed-gene-0.17&CDS=1-2634, snap_masked-NODE_71_length_45071_cov_23.0535_ID_141-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_71_length_45071_cov_23.0535_ID_141-processed-gene-0.21&CDS=1-2064
48	OG0000048	YKL088W, YKR072C, YOR054C	snap_masked-NODE_103_length_25624_cov_12.0559_ID_205-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_103_length_25624_cov_12.0559_ID_205-processed-gene-0.9&CDS=1-1797, snap_masked-NODE_68_length_46308_cov_13.724_ID_135-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_68_length_46308_cov_13.724_ID_135-processed-gene-0.60&CDS=1-2268
49	OG0000049	YKR089C, YMR313C, YOR081C	snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-1.32-mRNA-1_1&gene=snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-1.32&CDS=1-2124, snap_masked-NODE_57_length_64917_cov_15.6688_ID_113-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_57_length_64917_cov_15.6688_ID_113-processed-gene-0.21&CDS=1-1701
50	OG0000050	YML072C, YNL087W, YOR086C	genemark-NODE_20_length_137300_cov_13.1447_ID_39-processed-gene-0.192-mRNA-1_1&gene=genemark-NODE_20_length_137300_cov_13.1447_ID_39-processed-gene-0.192&CDS=1-3555, snap_masked-NODE_27_length_119768_cov_18.951_ID_53-processed-gene-0.138-mRNA-1_1&gene=snap_masked-NODE_27_length_119768_cov_18.951_ID_53-processed-gene-0.138&CDS=1-5361
51	OG0000051	YNL095C, YOR092W	augustus_masked-NODE_40_length_90330_cov_13.8745_ID_79-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_40_length_90330_cov_13.8745_ID_79-processed-gene-0.51&CDS=1-3774, genemark-NODE_45_length_85142_cov_12.544_ID_89-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_45_length_85142_cov_12.544_ID_89-processed-gene-0.8&CDS=1-1686, snap_masked-NODE_74_length_41769_cov_11.9592_ID_147-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_74_length_41769_cov_11.9592_ID_147-processed-gene-0.7&CDS=1-1746
52	OG0000052	YNL283C, YOL105C, YOR008C	augustus_masked-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.150&CDS=1-1305, snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-5.57-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-5.57&CDS=1-1095
53	OG0000053	YPL146C, YPL147W	augustus_masked-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.62&CDS=1-2838, snap_masked-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.13&CDS=1-3954, snap_masked-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.14&CDS=1-1308
54	OG0000054	Q0105, Q0110, Q0115, Q0120	maker-NODE_70_length_45086_cov_460.963_ID_139-snap-gene-0.6-mRNA-1_1&gene=maker-NODE_70_length_45086_cov_460.963_ID_139-snap-gene-0.6&CDS=1-201
55	OG0000055		augustus_masked-NODE_13_length_177020_cov_12.8965_ID_25-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_13_length_177020_cov_12.8965_ID_25-processed-gene-0.74&CDS=1-3996, augustus_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.146&CDS=1-5736, maker-NODE_66_length_46678_cov_25.555_ID_131-snap-gene-0.16-mRNA-1_1&gene=maker-NODE_66_length_46678_cov_25.555_ID_131-snap-gene-0.16&CDS=1-4698, snap_masked-NODE_136_length_6726_cov_15.4242_ID_271-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_136_length_6726_cov_15.4242_ID_271-processed-gene-0.4&CDS=1-3336, snap_masked-NODE_25_length_121520_cov_12.8026_ID_49-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_25_length_121520_cov_12.8026_ID_49-processed-gene-0.43&CDS=1-1677
56	OG0000056	YAL054C, YLR153C	snap_masked-NODE_108_length_23704_cov_12.086_ID_215-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_108_length_23704_cov_12.086_ID_215-processed-gene-0.5&CDS=1-2022, snap_masked-NODE_34_length_97442_cov_12.6926_ID_67-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_34_length_97442_cov_12.6926_ID_67-processed-gene-0.82&CDS=1-2010
57	OG0000057	YAR035W, YER024W	snap_masked-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.64&CDS=1-2271, snap_masked-NODE_51_length_77068_cov_14.71_ID_101-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_51_length_77068_cov_14.71_ID_101-processed-gene-0.0&CDS=1-1908
58	OG0000058	YBL011W, YKR067W	genemark-NODE_26_length_121520_cov_13.2437_ID_51-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_26_length_121520_cov_13.2437_ID_51-processed-gene-0.24&CDS=1-2181, snap_masked-NODE_23_length_123202_cov_12.2863_ID_45-processed-gene-0.121-mRNA-1_1&gene=snap_masked-NODE_23_length_123202_cov_12.2863_ID_45-processed-gene-0.121&CDS=1-2073
59	OG0000059	YBL052C, YOR244W	snap_masked-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.21&CDS=1-1923, snap_masked-NODE_55_length_67186_cov_14.0589_ID_109-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_55_length_67186_cov_14.0589_ID_109-processed-gene-0.87&CDS=1-1428
60	OG0000060	YBL061C, YDL203C	snap_masked-NODE_107_length_23723_cov_13.1727_ID_213-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_107_length_23723_cov_13.1727_ID_213-processed-gene-0.12&CDS=1-2007, snap_masked-NODE_39_length_92419_cov_14.4235_ID_77-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_39_length_92419_cov_14.4235_ID_77-processed-gene-0.34&CDS=1-3135
61	OG0000061	YBR010W, YNL031C	genemark-NODE_71_length_45071_cov_23.0535_ID_141-processed-gene-0.25-mRNA-1_1&gene=genemark-NODE_71_length_45071_cov_23.0535_ID_141-processed-gene-0.25&CDS=1-408, snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-1.14&CDS=1-408
62	OG0000062	YBR025C, YHL014C	snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-1.22-mRNA-1_1&gene=snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-1.22&CDS=1-1185, snap_masked-NODE_72_length_42103_cov_11.9416_ID_143-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_72_length_42103_cov_11.9416_ID_143-processed-gene-0.4&CDS=1-1212
63	OG0000063	YBR067C, YIL011W, YOR010C	genemark-NODE_107_length_23723_cov_13.1727_ID_213-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_107_length_23723_cov_13.1727_ID_213-processed-gene-0.21&CDS=1-726
64	OG0000064	YBR073W, YGL163C	maker-NODE_23_length_123202_cov_12.2863_ID_45-snap-gene-0.56-mRNA-1_1&gene=maker-NODE_23_length_123202_cov_12.2863_ID_45-snap-gene-0.56&CDS=1-4284, snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-0.31&CDS=1-2718
65	OG0000065	YBR151W, YML050W	genemark-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-0.54&CDS=1-924, snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-2.168-mRNA-1_1&gene=snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-2.168&CDS=1-864
66	OG0000066	YBR212W, YHR086W	snap_masked-NODE_50_length_77460_cov_13.7336_ID_99-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_50_length_77460_cov_13.7336_ID_99-processed-gene-0.25&CDS=1-1905, snap_masked-NODE_74_length_41769_cov_11.9592_ID_147-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_74_length_41769_cov_11.9592_ID_147-processed-gene-0.8&CDS=1-1626
67	OG0000067	YBR237W, YOR204W	genemark-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.119-mRNA-1_1&gene=genemark-NODE_32_length_102476_cov_16.8784_ID_63-processed-gene-0.119&CDS=1-2706, snap_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-0.86&CDS=1-1782
68	OG0000068	YBR238C, YGL107C	snap_masked-NODE_21_length_132620_cov_14.5818_ID_41-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_21_length_132620_cov_14.5818_ID_41-processed-gene-0.5&CDS=1-1860, snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.227-mRNA-1_1&gene=snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.227&CDS=1-2025
69	OG0000069	YBR245C, YOR304W	genemark-NODE_27_length_119768_cov_18.951_ID_53-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_27_length_119768_cov_18.951_ID_53-processed-gene-0.12&CDS=1-3675, snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_5_length_227933_cov_12.9711_ID_9-processed-gene-0.13&CDS=1-3240
70	OG0000070	YBR263W, YLR058C	genemark-NODE_60_length_54447_cov_13.8149_ID_119-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_60_length_54447_cov_13.8149_ID_119-processed-gene-0.34&CDS=1-1410, snap_masked-NODE_19_length_138674_cov_12.4074_ID_37-processed-gene-0.161-mRNA-1_1&gene=snap_masked-NODE_19_length_138674_cov_12.4074_ID_37-processed-gene-0.161&CDS=1-1482
71	OG0000071	YBR293W, YDR270W	augustus_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-0.83&CDS=1-1605, maker-NODE_27_length_119768_cov_18.951_ID_53-snap-gene-0.64-mRNA-1_1&gene=maker-NODE_27_length_119768_cov_18.951_ID_53-snap-gene-0.64&CDS=1-6693
72	OG0000072	YCL074W	genemark-NODE_240_length_1408_cov_77.4702_ID_479-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_240_length_1408_cov_77.4702_ID_479-processed-gene-0.2&CDS=1-1332, genemark-NODE_285_length_1069_cov_52.9484_ID_569-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_285_length_1069_cov_52.9484_ID_569-processed-gene-0.0&CDS=1-507, genemark-NODE_420_length_537_cov_82.0987_ID_839-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_420_length_537_cov_82.0987_ID_839-processed-gene-0.0&CDS=1-507
73	OG0000073	YCR008W, YKL146W	augustus_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.34&CDS=1-2721, maker-NODE_7_length_212466_cov_13.4142_ID_13-augustus-gene-1.2-mRNA-1_1&gene=maker-NODE_7_length_212466_cov_13.4142_ID_13-augustus-gene-1.2&CDS=1-3822
74	OG0000074	YCR065W, YIL131C	genemark-NODE_40_length_90330_cov_13.8745_ID_79-processed-gene-0.123-mRNA-1_1&gene=genemark-NODE_40_length_90330_cov_13.8745_ID_79-processed-gene-0.123&CDS=1-2259, maker-NODE_22_length_129666_cov_12.7811_ID_43-snap-gene-0.120-mRNA-1_1&gene=maker-NODE_22_length_129666_cov_12.7811_ID_43-snap-gene-0.120&CDS=1-2004
75	OG0000075	YCR092C, YDR097C	genemark-NODE_41_length_87757_cov_13.3219_ID_81-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_41_length_87757_cov_13.3219_ID_81-processed-gene-0.89&CDS=1-3039, genemark-NODE_56_length_65598_cov_12.9897_ID_111-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_56_length_65598_cov_12.9897_ID_111-processed-gene-0.16&CDS=1-5580
76	OG0000076	YCR093W, YNL323W	maker-NODE_26_length_121520_cov_13.2437_ID_51-snap-gene-0.121-mRNA-1_1&gene=maker-NODE_26_length_121520_cov_13.2437_ID_51-snap-gene-0.121&CDS=1-8295, snap_masked-NODE_7_length_212466_cov_13.4142_ID_13-processed-gene-1.59-mRNA-1_1&gene=snap_masked-NODE_7_length_212466_cov_13.4142_ID_13-processed-gene-1.59&CDS=1-1323
77	OG0000077	YDL113C, YDR425W	genemark-NODE_40_length_90330_cov_13.8745_ID_79-processed-gene-0.110-mRNA-1_1&gene=genemark-NODE_40_length_90330_cov_13.8745_ID_79-processed-gene-0.110&CDS=1-3255, snap_masked-NODE_76_length_41465_cov_12.8937_ID_151-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_76_length_41465_cov_12.8937_ID_151-processed-gene-0.5&CDS=1-1776
78	OG0000078	YDL132W, YGR003W	snap_masked-NODE_14_length_174362_cov_12.8702_ID_27-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_14_length_174362_cov_12.8702_ID_27-processed-gene-0.45&CDS=1-2520, snap_masked-NODE_79_length_40442_cov_14.374_ID_157-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_79_length_40442_cov_14.374_ID_157-processed-gene-0.47&CDS=1-2505
79	OG0000079	YDL164C, YOR005C	maker-NODE_4_length_271260_cov_12.649_ID_7-augustus-gene-1.245-mRNA-1_1&gene=maker-NODE_4_length_271260_cov_12.649_ID_7-augustus-gene-1.245&CDS=1-5088, snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.240-mRNA-1_1&gene=snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.240&CDS=1-2175
80	OG0000080	YDR037W, YNL073W	genemark-NODE_72_length_42103_cov_11.9416_ID_143-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_72_length_42103_cov_11.9416_ID_143-processed-gene-0.48&CDS=1-1740, snap_masked-NODE_53_length_71532_cov_21.3714_ID_105-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_53_length_71532_cov_21.3714_ID_105-processed-gene-0.19&CDS=1-1770
81	OG0000081	YDR038C, YDR039C, YDR040C	snap_masked-NODE_159_length_3645_cov_10.9004_ID_317-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_159_length_3645_cov_10.9004_ID_317-processed-gene-0.2&CDS=1-3237
82	OG0000082	YDR135C, YLL015W	augustus_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-0.65&CDS=1-4710, genemark-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.59&CDS=1-4617
83	OG0000083	YDR170C, YPR095C	snap_masked-NODE_34_length_97442_cov_12.6926_ID_67-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_34_length_97442_cov_12.6926_ID_67-processed-gene-0.91&CDS=1-3948, snap_masked-NODE_41_length_87757_cov_13.3219_ID_81-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_41_length_87757_cov_13.3219_ID_81-processed-gene-0.32&CDS=1-5709
84	OG0000084	YDR235W, YML046W	snap_masked-NODE_16_length_165125_cov_20.5115_ID_31-processed-gene-0.178-mRNA-1_1&gene=snap_masked-NODE_16_length_165125_cov_20.5115_ID_31-processed-gene-0.178&CDS=1-1512, snap_masked-NODE_45_length_85142_cov_12.544_ID_89-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_45_length_85142_cov_12.544_ID_89-processed-gene-0.115&CDS=1-2013
85	OG0000085	YDR402C	snap_masked-NODE_16_length_165125_cov_20.5115_ID_31-processed-gene-0.171-mRNA-1_1&gene=snap_masked-NODE_16_length_165125_cov_20.5115_ID_31-processed-gene-0.171&CDS=1-1629, snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-5.23-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-5.23&CDS=1-1590, snap_masked-NODE_9_length_190932_cov_13.1668_ID_17-processed-gene-0.209-mRNA-1_1&gene=snap_masked-NODE_9_length_190932_cov_13.1668_ID_17-processed-gene-0.209&CDS=1-1584
86	OG0000086	YDR457W, YER125W	snap_masked-NODE_15_length_166936_cov_13.3978_ID_29-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_15_length_166936_cov_13.3978_ID_29-processed-gene-0.9&CDS=1-2340, snap_masked-NODE_98_length_29163_cov_13.2906_ID_195-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_98_length_29163_cov_13.2906_ID_195-processed-gene-0.32&CDS=1-10368
87	OG0000087	YDR497C, YOL103W	genemark-NODE_61_length_53777_cov_13.058_ID_121-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_61_length_53777_cov_13.058_ID_121-processed-gene-0.41&CDS=1-1692, snap_masked-NODE_22_length_129666_cov_12.7811_ID_43-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_22_length_129666_cov_12.7811_ID_43-processed-gene-0.56&CDS=1-1512
88	OG0000088	YEL063C, YPL265W	snap_masked-NODE_15_length_166936_cov_13.3978_ID_29-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_15_length_166936_cov_13.3978_ID_29-processed-gene-0.66&CDS=1-1656, snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-0.36&CDS=1-1767
89	OG0000089	YER047C, YPR173C	genemark-NODE_61_length_53777_cov_13.058_ID_121-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_61_length_53777_cov_13.058_ID_121-processed-gene-0.48&CDS=1-1371, snap_masked-NODE_21_length_132620_cov_14.5818_ID_41-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_21_length_132620_cov_14.5818_ID_41-processed-gene-0.12&CDS=1-2082
90	OG0000090	YER171W, YGR271W	genemark-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-2.65-mRNA-1_1&gene=genemark-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-2.65&CDS=1-8709, snap_masked-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.27&CDS=1-5946
91	OG0000091	YER176W, YMR080C	genemark-NODE_88_length_33683_cov_12.0396_ID_175-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_88_length_33683_cov_12.0396_ID_175-processed-gene-0.14&CDS=1-2835, snap_masked-NODE_120_length_13043_cov_13.6155_ID_239-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_120_length_13043_cov_13.6155_ID_239-processed-gene-0.7&CDS=1-3621
92	OG0000092	YFL039C, YHR128W	augustus_masked-NODE_40_length_90330_cov_13.8745_ID_79-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_40_length_90330_cov_13.8745_ID_79-processed-gene-0.55&CDS=1-4119, snap_masked-NODE_95_length_30872_cov_12.2068_ID_189-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_95_length_30872_cov_12.2068_ID_189-processed-gene-0.6&CDS=1-1119
93	OG0000093	YFL059W, YMR096W, YNL333W	snap_masked-NODE_18_length_141908_cov_21.1969_ID_35-processed-gene-0.191-mRNA-1_1&gene=snap_masked-NODE_18_length_141908_cov_21.1969_ID_35-processed-gene-0.191&CDS=1-897
94	OG0000094	YFL060C, YMR095C, YNL334C	genemark-NODE_18_length_141908_cov_21.1969_ID_35-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_18_length_141908_cov_21.1969_ID_35-processed-gene-0.89&CDS=1-753
95	OG0000095	YFR053C, YGL253W	snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-1.45-mRNA-1_1&gene=snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-1.45&CDS=1-1404, snap_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-0.98&CDS=1-1431
96	OG0000096	YGL003C, YGL116W	snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-1.13-mRNA-1_1&gene=snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-1.13&CDS=1-1710, snap_masked-NODE_9_length_190932_cov_13.1668_ID_17-processed-gene-0.246-mRNA-1_1&gene=snap_masked-NODE_9_length_190932_cov_13.1668_ID_17-processed-gene-0.246&CDS=1-1872
97	OG0000097	YGL014W, YGL178W	snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.180-mRNA-1_1&gene=snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.180&CDS=1-1848, snap_masked-NODE_63_length_48718_cov_14.6308_ID_125-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_63_length_48718_cov_14.6308_ID_125-processed-gene-0.12&CDS=1-2760
98	OG0000098	YGR032W	augustus_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-1.126&CDS=1-5406, snap_masked-NODE_19_length_138674_cov_12.4074_ID_37-processed-gene-0.173-mRNA-1_1&gene=snap_masked-NODE_19_length_138674_cov_12.4074_ID_37-processed-gene-0.173&CDS=1-5322, snap_masked-NODE_39_length_92419_cov_14.4235_ID_77-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_39_length_92419_cov_14.4235_ID_77-processed-gene-0.19&CDS=1-5682
99	OG0000099	YGR052W, YHR082C	genemark-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.29-mRNA-1_1&gene=genemark-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.29&CDS=1-2880, snap_masked-NODE_125_length_10610_cov_12.6664_ID_249-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_125_length_10610_cov_12.6664_ID_249-processed-gene-0.0&CDS=1-1476
100	OG0000100	YGR087C, YLR044C, YLR134W	snap_masked-NODE_18_length_141908_cov_21.1969_ID_35-processed-gene-0.152-mRNA-1_1&gene=snap_masked-NODE_18_length_141908_cov_21.1969_ID_35-processed-gene-0.152&CDS=1-1725
101	OG0000101	YGR100W, YLR454W	genemark-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-1.77-mRNA-1_1&gene=genemark-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-1.77&CDS=1-7848, genemark-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-5.148-mRNA-1_1&gene=genemark-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-5.148&CDS=1-12252
