	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034757_Lipomyces_doorenjongii
32	OG0000032	YFL050C, YKL064W, YOL130W	augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-2.3-mRNA-1_1&gene=augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-2.3&CDS=1-2106, genemark-NODE_16_length_276531_cov_39.2154_ID_31-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_16_length_276531_cov_39.2154_ID_31-processed-gene-0.46&CDS=1-3627
33	OG0000033	YFL053W, YML070W	maker-NODE_32_length_91051_cov_42.4973_ID_63-augustus-gene-0.42-mRNA-1_1&gene=maker-NODE_32_length_91051_cov_42.4973_ID_63-augustus-gene-0.42&CDS=1-1755, maker-NODE_41_length_43364_cov_39.3452_ID_81-augustus-gene-0.46-mRNA-1_1&gene=maker-NODE_41_length_43364_cov_39.3452_ID_81-augustus-gene-0.46&CDS=1-1749, maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-5.180-mRNA-1_1&gene=maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-5.180&CDS=1-1734
34	OG0000034	YGR109W-A, YGR109W-B, YIL082W, YIL082W-A	snap_masked-NODE_119_length_1340_cov_76.3229_ID_237-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_119_length_1340_cov_76.3229_ID_237-processed-gene-0.0&CDS=1-828
35	OG0000035	YHR098C, YNL049C	maker-NODE_16_length_276531_cov_39.2154_ID_31-augustus-gene-0.124-mRNA-1_1&gene=maker-NODE_16_length_276531_cov_39.2154_ID_31-augustus-gene-0.124&CDS=1-2856, maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-0.12-mRNA-1_1&gene=maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-0.12&CDS=1-2709, maker-NODE_7_length_553805_cov_38.9959_ID_13-snap-gene-0.15-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-snap-gene-0.15&CDS=1-2388
36	OG0000036	YIL120W, YIL121W, YNL065W	maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-3.190-mRNA-1_1&gene=maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-3.190&CDS=1-1608, maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-3.198-mRNA-1_1&gene=maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-3.198&CDS=1-1638
37	OG0000037	YIL130W, YMR280C	augustus_masked-NODE_38_length_56926_cov_38.3952_ID_75-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_38_length_56926_cov_38.3952_ID_75-processed-gene-0.73&CDS=1-2277, maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.103-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.103&CDS=1-2907, maker-NODE_20_length_198982_cov_39.0335_ID_39-snap-gene-0.17-mRNA-1_1&gene=maker-NODE_20_length_198982_cov_39.0335_ID_39-snap-gene-0.17&CDS=1-2622
38	OG0000038	YJL035C, YNL151C	augustus_masked-NODE_174_length_945_cov_78.7894_ID_347-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_174_length_945_cov_78.7894_ID_347-processed-gene-0.0&CDS=1-468, augustus_masked-NODE_210_length_702_cov_88.3937_ID_419-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_210_length_702_cov_88.3937_ID_419-processed-gene-0.0&CDS=1-558, snap_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-1.85-mRNA-1_1&gene=snap_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-1.85&CDS=1-1149
39	OG0000039	YKL071W	augustus_masked-NODE_12_length_316152_cov_39.7624_ID_23-processed-gene-1.130-mRNA-1_1&gene=augustus_masked-NODE_12_length_316152_cov_39.7624_ID_23-processed-gene-1.130&CDS=1-321, genemark-NODE_12_length_316152_cov_39.7624_ID_23-processed-gene-1.219-mRNA-1_1&gene=genemark-NODE_12_length_316152_cov_39.7624_ID_23-processed-gene-1.219&CDS=1-1491, maker-NODE_12_length_316152_cov_39.7624_ID_23-snap-gene-1.24-mRNA-1_1&gene=maker-NODE_12_length_316152_cov_39.7624_ID_23-snap-gene-1.24&CDS=1-771, snap_masked-NODE_12_length_316152_cov_39.7624_ID_23-processed-gene-1.76-mRNA-1_1&gene=snap_masked-NODE_12_length_316152_cov_39.7624_ID_23-processed-gene-1.76&CDS=1-288
40	OG0000040	YKR039W, YPL265W	augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-4.132-mRNA-1_1&gene=augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-4.132&CDS=1-1758, maker-NODE_25_length_159947_cov_39.9757_ID_49-snap-gene-0.165-mRNA-1_1&gene=maker-NODE_25_length_159947_cov_39.9757_ID_49-snap-gene-0.165&CDS=1-1707, maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-6.155-mRNA-1_1&gene=maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-6.155&CDS=1-1692
41	OG0000041	YLL048C	augustus_masked-NODE_23_length_165425_cov_41.1239_ID_45-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_23_length_165425_cov_41.1239_ID_45-processed-gene-0.22&CDS=1-5040, maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-4.46-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-4.46&CDS=1-4791, maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-6.134-mRNA-1_1&gene=maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-6.134&CDS=1-4935, snap_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-0.64&CDS=1-4122
42	OG0000042	YMR006C, YMR008C, YOL011W	augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-5.358-mRNA-1_1&gene=augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-5.358&CDS=1-2079, snap_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-6.333-mRNA-1_1&gene=snap_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-6.333&CDS=1-1992
43	OG0000043	YNL274C, YPL113C	augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-3.206-mRNA-1_1&gene=augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-3.206&CDS=1-981, augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-2.140-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-2.140&CDS=1-990, maker-NODE_13_length_312738_cov_40.3274_ID_25-augustus-gene-2.63-mRNA-1_1&gene=maker-NODE_13_length_312738_cov_40.3274_ID_25-augustus-gene-2.63&CDS=1-1086
44	OG0000044	Q0105, Q0110, Q0115, Q0120	genemark-NODE_35_length_62176_cov_1072.93_ID_69-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_35_length_62176_cov_1072.93_ID_69-processed-gene-0.6&CDS=1-114
45	OG0000045	YAL014C, YDR468C	augustus_masked-NODE_16_length_276531_cov_39.2154_ID_31-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_16_length_276531_cov_39.2154_ID_31-processed-gene-0.131&CDS=1-846, snap_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-4.19-mRNA-1_1&gene=snap_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-4.19&CDS=1-708
46	OG0000046	YAR019C, YLR362W	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-2.116-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-2.116&CDS=1-2409, maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-4.66-mRNA-1_1&gene=maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-4.66&CDS=1-1449
47	OG0000047	YBL021C, YDR121W	augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-2.101-mRNA-1_1&gene=augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-2.101&CDS=1-1914, maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-1.81-mRNA-1_1&gene=maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-1.81&CDS=1-444
48	OG0000048	YBL032W, YBR233W	maker-NODE_14_length_308588_cov_40.2987_ID_27-snap-gene-2.146-mRNA-1_1&gene=maker-NODE_14_length_308588_cov_40.2987_ID_27-snap-gene-2.146&CDS=1-1119, snap_masked-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-1.197-mRNA-1_1&gene=snap_masked-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-1.197&CDS=1-969
49	OG0000049	YBL037W, YGL167C	augustus_masked-NODE_14_length_308588_cov_40.2987_ID_27-processed-gene-2.203-mRNA-1_1&gene=augustus_masked-NODE_14_length_308588_cov_40.2987_ID_27-processed-gene-2.203&CDS=1-1974, maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-4.155-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-4.155&CDS=1-4890
50	OG0000050	YBL068W-A, YBL069W, YER101C	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-2.8-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-2.8&CDS=1-1053
51	OG0000051	YBL095W, YER182W	augustus_masked-NODE_29_length_134813_cov_40.158_ID_57-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_29_length_134813_cov_40.158_ID_57-processed-gene-0.62&CDS=1-798, maker-NODE_26_length_149516_cov_39.4994_ID_51-augustus-gene-0.139-mRNA-1_1&gene=maker-NODE_26_length_149516_cov_39.4994_ID_51-augustus-gene-0.139&CDS=1-876
52	OG0000052	YBR009C, YNL030W	augustus_masked-NODE_17_length_258504_cov_40.0266_ID_33-processed-gene-1.189-mRNA-1_1&gene=augustus_masked-NODE_17_length_258504_cov_40.0266_ID_33-processed-gene-1.189&CDS=1-309, maker-NODE_48_length_23107_cov_47.1494_ID_95-augustus-gene-0.12-mRNA-1_1&gene=maker-NODE_48_length_23107_cov_47.1494_ID_95-augustus-gene-0.12&CDS=1-309
53	OG0000053	YBR020W, YDR009W	augustus_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.352-mRNA-1_1&gene=augustus_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.352&CDS=1-1563, snap_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.9&CDS=1-1701
54	OG0000054	YBR073W, YGL163C	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-1.73&CDS=1-2433, maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-4.99-mRNA-1_1&gene=maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-4.99&CDS=1-2817
55	OG0000055	YBR078W, YDR055W, YDR522C	augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-0.29&CDS=1-1221
56	OG0000056	YBR151W, YML050W	maker-NODE_13_length_312738_cov_40.3274_ID_25-augustus-gene-2.74-mRNA-1_1&gene=maker-NODE_13_length_312738_cov_40.3274_ID_25-augustus-gene-2.74&CDS=1-915, maker-NODE_31_length_106054_cov_39.6293_ID_61-augustus-gene-0.71-mRNA-1_1&gene=maker-NODE_31_length_106054_cov_39.6293_ID_61-augustus-gene-0.71&CDS=1-855
57	OG0000057	YBR237W, YNL112W	augustus_masked-NODE_17_length_258504_cov_40.0266_ID_33-processed-gene-1.224-mRNA-1_1&gene=augustus_masked-NODE_17_length_258504_cov_40.0266_ID_33-processed-gene-1.224&CDS=1-1671, maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-2.198-mRNA-1_1&gene=maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-2.198&CDS=1-2727
58	OG0000058	YDL056W, YLR182W	augustus_masked-NODE_38_length_56926_cov_38.3952_ID_75-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_38_length_56926_cov_38.3952_ID_75-processed-gene-0.62&CDS=1-2409, maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-0.120-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-0.120&CDS=1-2706
59	OG0000059	YDL159W, YJL128C	augustus_masked-NODE_30_length_125363_cov_43.2967_ID_59-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_30_length_125363_cov_43.2967_ID_59-processed-gene-0.103&CDS=1-1593, maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-6.306-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-6.306&CDS=1-1554
60	OG0000060	YDR002W, YLR335W	augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-1.46&CDS=1-2484, maker-NODE_38_length_56926_cov_38.3952_ID_75-augustus-gene-0.90-mRNA-1_1&gene=maker-NODE_38_length_56926_cov_38.3952_ID_75-augustus-gene-0.90&CDS=1-663
61	OG0000061	YDR245W, YJL183W	maker-NODE_30_length_125363_cov_43.2967_ID_59-augustus-gene-0.45-mRNA-1_1&gene=maker-NODE_30_length_125363_cov_43.2967_ID_59-augustus-gene-0.45&CDS=1-1041, maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-2.2-mRNA-1_1&gene=maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-2.2&CDS=1-1023
62	OG0000062	YDR368W, YOR120W	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-1.103-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-1.103&CDS=1-894, snap_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.48&CDS=1-933
63	OG0000063	YER020W, YHR005C	maker-NODE_19_length_216096_cov_39.1045_ID_37-augustus-gene-0.109-mRNA-1_1&gene=maker-NODE_19_length_216096_cov_39.1045_ID_37-augustus-gene-0.109&CDS=1-1062, maker-NODE_27_length_141600_cov_39.6097_ID_53-snap-gene-0.106-mRNA-1_1&gene=maker-NODE_27_length_141600_cov_39.6097_ID_53-snap-gene-0.106&CDS=1-1068
64	OG0000064	YER172C, YGR271W	augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-1.38-mRNA-1_1&gene=augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-1.38&CDS=1-6444, maker-NODE_31_length_106054_cov_39.6293_ID_61-augustus-gene-0.84-mRNA-1_1&gene=maker-NODE_31_length_106054_cov_39.6293_ID_61-augustus-gene-0.84&CDS=1-5988
65	OG0000065	YFL059W, YMR096W, YNL333W	maker-NODE_2_length_773517_cov_39.7013_ID_3-snap-gene-2.22-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-snap-gene-2.22&CDS=1-987
66	OG0000066	YFL060C, YMR095C, YNL334C	genemark-NODE_12_length_316152_cov_39.7624_ID_23-processed-gene-2.219-mRNA-1_1&gene=genemark-NODE_12_length_316152_cov_39.7624_ID_23-processed-gene-2.219&CDS=1-2979
67	OG0000067	YFR004W, YLR073C	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-3.13-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-3.13&CDS=1-1230, maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-5.287-mRNA-1_1&gene=maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-5.287&CDS=1-936
68	OG0000068	YGL003C, YGL116W	augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-5.222-mRNA-1_1&gene=augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-5.222&CDS=1-1485, maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-0.26-mRNA-1_1&gene=maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-0.26&CDS=1-1548
69	OG0000069	YGL035C, YGL209W	augustus_masked-NODE_40_length_44733_cov_38.1864_ID_79-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_40_length_44733_cov_38.1864_ID_79-processed-gene-0.86&CDS=1-1284, augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-3.157-mRNA-1_1&gene=augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-3.157&CDS=1-1086
70	OG0000070	YGL181W, YIL044C	maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-2.192-mRNA-1_1&gene=maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-2.192&CDS=1-1347, maker-NODE_9_length_462379_cov_39.3331_ID_17-snap-gene-3.13-mRNA-1_1&gene=maker-NODE_9_length_462379_cov_39.3331_ID_17-snap-gene-3.13&CDS=1-2376
71	OG0000071	YGL215W, YHR071W	augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-4.118-mRNA-1_1&gene=augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-4.118&CDS=1-1212, snap_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-2.46-mRNA-1_1&gene=snap_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-2.46&CDS=1-831
72	OG0000072	YGL227W, YMR171C	augustus_masked-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-1.102&CDS=1-1830, maker-NODE_15_length_292928_cov_39.1004_ID_29-augustus-gene-1.58-mRNA-1_1&gene=maker-NODE_15_length_292928_cov_39.1004_ID_29-augustus-gene-1.58&CDS=1-1359
73	OG0000073	YGR192C, YJL052W, YJR009C	maker-NODE_24_length_163499_cov_40.3896_ID_47-augustus-gene-0.188-mRNA-1_1&gene=maker-NODE_24_length_163499_cov_40.3896_ID_47-augustus-gene-0.188&CDS=1-1014
74	OG0000074	YGR197C, YJR015W	augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-1.8&CDS=1-561, maker-NODE_1_length_894220_cov_39.3355_ID_1-snap-gene-1.118-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-snap-gene-1.118&CDS=1-306
75	OG0000075	YHL007C, YNL298W	genemark-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-1.89-mRNA-1_1&gene=genemark-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-1.89&CDS=1-2409, maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-5.295-mRNA-1_1&gene=maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-5.295&CDS=1-2409
76	OG0000076	YHR048W	augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-4.148-mRNA-1_1&gene=augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-4.148&CDS=1-1596, maker-NODE_16_length_276531_cov_39.2154_ID_31-augustus-gene-1.250-mRNA-1_1&gene=maker-NODE_16_length_276531_cov_39.2154_ID_31-augustus-gene-1.250&CDS=1-1626, maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-2.124-mRNA-1_1&gene=maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-2.124&CDS=1-1575
77	OG0000077	YHR179W, YPL171C	augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-2.27-mRNA-1_1&gene=augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-2.27&CDS=1-1089, augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-5.79-mRNA-1_1&gene=augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-5.79&CDS=1-1089
78	OG0000078	YJL042W, YOR227W, YPL137C	augustus_masked-NODE_14_length_308588_cov_40.2987_ID_27-processed-gene-2.204-mRNA-1_1&gene=augustus_masked-NODE_14_length_308588_cov_40.2987_ID_27-processed-gene-2.204&CDS=1-1452
79	OG0000079	YJL137C, YKR058W	augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-1.24&CDS=1-936, maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-3.20-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-3.20&CDS=1-2427
80	OG0000080	YJL163C	maker-NODE_15_length_292928_cov_39.1004_ID_29-snap-gene-0.119-mRNA-1_1&gene=maker-NODE_15_length_292928_cov_39.1004_ID_29-snap-gene-0.119&CDS=1-1839, maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-5.166-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-5.166&CDS=1-1704, maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-2.119-mRNA-1_1&gene=maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-2.119&CDS=1-1731
81	OG0000081	YJR005W, YKL135C	augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-0.23&CDS=1-2049, maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-3.164-mRNA-1_1&gene=maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-3.164&CDS=1-1896
82	OG0000082	YKL055C	augustus_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.309-mRNA-1_1&gene=augustus_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.309&CDS=1-741, augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-4.166-mRNA-1_1&gene=augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-4.166&CDS=1-801, maker-NODE_24_length_163499_cov_40.3896_ID_47-augustus-gene-0.168-mRNA-1_1&gene=maker-NODE_24_length_163499_cov_40.3896_ID_47-augustus-gene-0.168&CDS=1-765
83	OG0000083	YKL209C	maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-3.174-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-3.174&CDS=1-3900, maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-5.40-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-5.40&CDS=1-3918, maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-4.57-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-4.57&CDS=1-4164
84	OG0000084	YMR222C, YOR280C	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-3.24-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-3.24&CDS=1-681, augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-3.9-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-3.9&CDS=1-717
85	OG0000085	YNR001C, YPR001W	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-5.43-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-5.43&CDS=1-1413, augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-5.147-mRNA-1_1&gene=augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-5.147&CDS=1-1392
86	OG0000086	YOL055C, YPL258C, YPR121W	maker-NODE_17_length_258504_cov_40.0266_ID_33-augustus-gene-1.282-mRNA-1_1&gene=maker-NODE_17_length_258504_cov_40.0266_ID_33-augustus-gene-1.282&CDS=1-846
87	OG0000087	YOL062C, YPL259C	augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-3.113-mRNA-1_1&gene=augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-3.113&CDS=1-1290, maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-3.17-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-3.17&CDS=1-1278
88	OG0000088	Q0045, Q0065, Q0070	maker-NODE_35_length_62176_cov_1072.93_ID_69-snap-gene-0.34-mRNA-1_1&gene=maker-NODE_35_length_62176_cov_1072.93_ID_69-snap-gene-0.34&CDS=1-345
89	OG0000089	YAL007C, YOR016C	augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-1.16&CDS=1-627
90	OG0000090	YAL015C, YOL043C	augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-2.16&CDS=1-1107
91	OG0000091	YAL017W, YOL045W	augustus_masked-NODE_24_length_163499_cov_40.3896_ID_47-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_24_length_163499_cov_40.3896_ID_47-processed-gene-0.51&CDS=1-1416
92	OG0000092	YAL030W, YOR327C	maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-6.114-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-6.114&CDS=1-342
93	OG0000093	YAL034C, YOR338W	augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-0.154&CDS=1-1065
94	OG0000094	YAL049C	maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-2.193-mRNA-1_1&gene=maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-2.193&CDS=1-735, maker-NODE_5_length_661308_cov_39.7071_ID_9-snap-gene-2.12-mRNA-1_1&gene=maker-NODE_5_length_661308_cov_39.7071_ID_9-snap-gene-2.12&CDS=1-705
95	OG0000095	YAR002C-A, YGL002W	maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-0.58-mRNA-1_1&gene=maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-0.58&CDS=1-663
