	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034998_Cephaloascus_albidus
45	OG0000045	YER004W	augustus_masked-flattened_line_1071-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_1071-processed-gene-0.2&CDS=1-687, augustus_masked-flattened_line_479-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_479-processed-gene-0.8&CDS=1-675, augustus_masked-flattened_line_479-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_479-processed-gene-0.9&CDS=1-687, augustus_masked-flattened_line_574-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_574-processed-gene-0.4&CDS=1-684
46	OG0000046	YER073W, YOR374W	augustus_masked-flattened_line_14-processed-gene-1.203-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.203&CDS=1-1548, augustus_masked-flattened_line_219-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_219-processed-gene-0.66&CDS=1-1572, maker-flattened_line_63-snap-gene-0.119-mRNA-1_1&gene=maker-flattened_line_63-snap-gene-0.119&CDS=1-1689
47	OG0000047	YFL040W	augustus_masked-flattened_line_24-processed-gene-1.147-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.147&CDS=1-1653, augustus_masked-flattened_line_295-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_295-processed-gene-0.41&CDS=1-1623, augustus_masked-flattened_line_301-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_301-processed-gene-0.18&CDS=1-1605, maker-flattened_line_395-augustus-gene-0.5-mRNA-1_1&gene=maker-flattened_line_395-augustus-gene-0.5&CDS=1-2601
48	OG0000048	YGL080W	augustus_masked-flattened_line_1672-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_1672-processed-gene-0.1&CDS=1-273, augustus_masked-flattened_line_2929-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_2929-processed-gene-0.1&CDS=1-261, augustus_masked-flattened_line_4109-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_4109-processed-gene-0.1&CDS=1-198, augustus_masked-flattened_line_627-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_627-processed-gene-0.0&CDS=1-180
49	OG0000049	YGR109W-A, YGR109W-B, YIL082W, YIL082W-A	snap_masked-flattened_line_26-processed-gene-0.113-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.113&CDS=1-591
50	OG0000050	YHR031C, YML061C	augustus_masked-flattened_line_34-processed-gene-0.167-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.167&CDS=1-2145, augustus_masked-flattened_line_34-processed-gene-0.197-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.197&CDS=1-2145, genemark-flattened_line_57-processed-gene-0.58-mRNA-1_1&gene=genemark-flattened_line_57-processed-gene-0.58&CDS=1-1989
51	OG0000051	YIR013C, YLR013W	augustus_masked-flattened_line_1285-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_1285-processed-gene-0.3&CDS=1-624, augustus_masked-flattened_line_1297-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_1297-processed-gene-0.3&CDS=1-624, snap_masked-flattened_line_175-processed-gene-0.79-mRNA-1_1&gene=snap_masked-flattened_line_175-processed-gene-0.79&CDS=1-345
52	OG0000052	YJL079C, YKR013W	augustus_masked-flattened_line_123-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_123-processed-gene-0.19&CDS=1-939, augustus_masked-flattened_line_18-processed-gene-1.2-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.2&CDS=1-690, augustus_masked-flattened_line_359-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_359-processed-gene-0.9&CDS=1-846
53	OG0000053	YJR154W	augustus_masked-flattened_line_4-processed-gene-2.202-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.202&CDS=1-1041, augustus_masked-flattened_line_8-processed-gene-1.133-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.133&CDS=1-981, snap_masked-flattened_line_4-processed-gene-2.23-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.23&CDS=1-1035, snap_masked-flattened_line_4-processed-gene-2.25-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.25&CDS=1-1035
54	OG0000054	YKL220C, YLL051C, YNR060W, YOR381W, YOR384W	
55	OG0000055	YKL221W, YNL125C	augustus_masked-flattened_line_20-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.115&CDS=1-1488, augustus_masked-flattened_line_231-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-flattened_line_231-processed-gene-0.74&CDS=1-1470, augustus_masked-flattened_line_4-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.33&CDS=1-1521
56	OG0000056	YKL222C, YLR266C, YOR162C, YOR172W	maker-flattened_line_93-augustus-gene-0.97-mRNA-1_1&gene=maker-flattened_line_93-augustus-gene-0.97&CDS=1-3825
57	OG0000057	YLL057C	augustus_masked-flattened_line_383-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_383-processed-gene-0.6&CDS=1-1122, augustus_masked-flattened_line_441-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_441-processed-gene-0.5&CDS=1-1137, augustus_masked-flattened_line_457-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_457-processed-gene-0.6&CDS=1-1137, augustus_masked-flattened_line_6-processed-gene-1.208-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.208&CDS=1-1125
58	OG0000058	YLL061W, YPL274W	augustus_masked-flattened_line_255-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_255-processed-gene-0.13&CDS=1-1785, augustus_masked-flattened_line_536-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_536-processed-gene-0.1&CDS=1-1830, augustus_masked-flattened_line_554-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_554-processed-gene-0.5&CDS=1-1830
59	OG0000059	YLR237W, YOR071C, YOR192C	augustus_masked-flattened_line_293-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_293-processed-gene-0.41&CDS=1-1620, augustus_masked-flattened_line_383-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_383-processed-gene-0.5&CDS=1-1713
60	OG0000060	YMR006C, YMR008C, YOL011W	maker-flattened_line_121-augustus-gene-0.31-mRNA-1_1&gene=maker-flattened_line_121-augustus-gene-0.31&CDS=1-2838, maker-flattened_line_37-snap-gene-0.7-mRNA-1_1&gene=maker-flattened_line_37-snap-gene-0.7&CDS=1-3375
61	OG0000061	YMR169C, YMR170C	augustus_masked-flattened_line_171-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-flattened_line_171-processed-gene-0.70&CDS=1-1506, augustus_masked-flattened_line_181-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_181-processed-gene-0.58&CDS=1-1503, augustus_masked-flattened_line_207-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_207-processed-gene-0.66&CDS=1-1485
62	OG0000062	YMR316W, YNL165W, YOR385W	augustus_masked-flattened_line_12-processed-gene-1.176-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.176&CDS=1-963, augustus_masked-flattened_line_12-processed-gene-1.206-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.206&CDS=1-1323
63	OG0000063	YNL095C, YOR092W	augustus_masked-flattened_line_0-processed-gene-2.161-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.161&CDS=1-900, augustus_masked-flattened_line_8-processed-gene-1.157-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.157&CDS=1-1812, maker-flattened_line_103-augustus-gene-0.33-mRNA-1_1&gene=maker-flattened_line_103-augustus-gene-0.33&CDS=1-2658
64	OG0000064	YNL301C, YNL302C, YOL120C, YOL121C	maker-flattened_line_12-snap-gene-0.36-mRNA-1_1&gene=maker-flattened_line_12-snap-gene-0.36&CDS=1-987
65	OG0000065	YOR028C, YPR199C	augustus_masked-flattened_line_2-processed-gene-1.111-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.111&CDS=1-672, augustus_masked-flattened_line_331-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_331-processed-gene-0.4&CDS=1-783, augustus_masked-flattened_line_337-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_337-processed-gene-0.40&CDS=1-1599
66	OG0000066	YOR126C	augustus_masked-flattened_line_295-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-flattened_line_295-processed-gene-0.42&CDS=1-741, augustus_masked-flattened_line_301-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_301-processed-gene-0.12&CDS=1-729, maker-flattened_line_534-augustus-gene-0.3-mRNA-1_1&gene=maker-flattened_line_534-augustus-gene-0.3&CDS=1-501, maker-flattened_line_937-snap-gene-0.5-mRNA-1_1&gene=maker-flattened_line_937-snap-gene-0.5&CDS=1-462
67	OG0000067	YOR388C, YPL275W	augustus_masked-flattened_line_103-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_103-processed-gene-0.66&CDS=1-480, augustus_masked-flattened_line_289-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_289-processed-gene-0.28&CDS=1-1089, augustus_masked-flattened_line_451-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_451-processed-gene-0.2&CDS=1-1092
68	OG0000068	Q0105, Q0110, Q0115, Q0120	snap_masked-flattened_line_373-processed-gene-0.2-mRNA-1_1&gene=snap_masked-flattened_line_373-processed-gene-0.2&CDS=1-279
69	OG0000069	YAL023C, YGR199W	augustus_masked-flattened_line_10-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.58&CDS=1-2298, maker-flattened_line_85-augustus-gene-0.0-mRNA-1_1&gene=maker-flattened_line_85-augustus-gene-0.0&CDS=1-2982
70	OG0000070	YAL054C, YLR153C	augustus_masked-flattened_line_14-processed-gene-1.170-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.170&CDS=1-2073, augustus_masked-flattened_line_75-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-flattened_line_75-processed-gene-0.75&CDS=1-2022
71	OG0000071	YBL002W, YDR224C	augustus_masked-flattened_line_26-processed-gene-0.247-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.247&CDS=1-390, augustus_masked-flattened_line_8-processed-gene-1.155-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.155&CDS=1-390
72	OG0000072	YBL011W, YKR067W	augustus_masked-flattened_line_8-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.122&CDS=1-2034, maker-flattened_line_71-snap-gene-0.34-mRNA-1_1&gene=maker-flattened_line_71-snap-gene-0.34&CDS=1-2223
73	OG0000073	YBL016W, YGR040W	augustus_masked-flattened_line_105-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-flattened_line_105-processed-gene-0.106&CDS=1-1059, augustus_masked-flattened_line_145-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_145-processed-gene-0.21&CDS=1-1077
74	OG0000074	YBL068W-A, YBL069W, YER101C	augustus_masked-flattened_line_8-processed-gene-1.94-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.94&CDS=1-1761
75	OG0000075	YBR002C, YMR101C	augustus_masked-flattened_line_217-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_217-processed-gene-0.59&CDS=1-927, augustus_masked-flattened_line_399-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_399-processed-gene-0.7&CDS=1-846
76	OG0000076	YBR009C, YNL030W	augustus_masked-flattened_line_0-processed-gene-2.127-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.127&CDS=1-309, augustus_masked-flattened_line_137-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_137-processed-gene-0.68&CDS=1-309
77	OG0000077	YBR020W, YDR009W	augustus_masked-flattened_line_301-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_301-processed-gene-0.16&CDS=1-1524, snap_masked-flattened_line_211-processed-gene-0.29-mRNA-1_1&gene=snap_masked-flattened_line_211-processed-gene-0.29&CDS=1-1524
78	OG0000078	YBR021W, YIR028W	augustus_masked-flattened_line_63-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-flattened_line_63-processed-gene-0.46&CDS=1-1770, maker-flattened_line_63-snap-gene-0.118-mRNA-1_1&gene=maker-flattened_line_63-snap-gene-0.118&CDS=1-2670
79	OG0000079	YBR053C	augustus_masked-flattened_line_34-processed-gene-0.172-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.172&CDS=1-981, augustus_masked-flattened_line_34-processed-gene-0.192-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.192&CDS=1-981, maker-flattened_line_133-augustus-gene-0.1-mRNA-1_1&gene=maker-flattened_line_133-augustus-gene-0.1&CDS=1-993
80	OG0000080	YBR151W, YML050W	augustus_masked-flattened_line_133-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-flattened_line_133-processed-gene-0.85&CDS=1-849, augustus_masked-flattened_line_243-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_243-processed-gene-0.10&CDS=1-888
81	OG0000081	YBR245C, YOR304W	augustus_masked-flattened_line_22-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.25&CDS=1-3114, augustus_masked-flattened_line_4-processed-gene-2.209-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.209&CDS=1-3030
82	OG0000082	YCL037C, YDR515W	augustus_masked-flattened_line_201-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-flattened_line_201-processed-gene-0.61&CDS=1-1545, augustus_masked-flattened_line_43-processed-gene-0.162-mRNA-1_1&gene=augustus_masked-flattened_line_43-processed-gene-0.162&CDS=1-1467
83	OG0000083	YCR033W	augustus_masked-flattened_line_55-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_55-processed-gene-0.27&CDS=1-2757, augustus_masked-flattened_line_556-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_556-processed-gene-0.1&CDS=1-657, augustus_masked-flattened_line_580-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_580-processed-gene-0.3&CDS=1-657
84	OG0000084	YCR065W	augustus_masked-flattened_line_275-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_275-processed-gene-0.2&CDS=1-1833, augustus_masked-flattened_line_423-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_423-processed-gene-0.10&CDS=1-495, augustus_masked-flattened_line_93-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_93-processed-gene-0.22&CDS=1-495
85	OG0000085	YDL206W, YER021W	augustus_masked-flattened_line_24-processed-gene-1.148-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.148&CDS=1-2085, maker-flattened_line_151-snap-gene-0.59-mRNA-1_1&gene=maker-flattened_line_151-snap-gene-0.59&CDS=1-3675
86	OG0000086	YDL222C, YNL194C	augustus_masked-flattened_line_35-processed-gene-0.209-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-0.209&CDS=1-870, augustus_masked-flattened_line_59-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_59-processed-gene-0.16&CDS=1-690
87	OG0000087	YDR028C	augustus_masked-flattened_line_594-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_594-processed-gene-0.2&CDS=1-648, augustus_masked-flattened_line_791-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_791-processed-gene-0.3&CDS=1-405, maker-flattened_line_1039-snap-gene-0.2-mRNA-1_1&gene=maker-flattened_line_1039-snap-gene-0.2&CDS=1-546
88	OG0000088	YDR038C, YDR039C, YDR040C	augustus_masked-flattened_line_217-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_217-processed-gene-0.73&CDS=1-3234
89	OG0000089	YDR135C, YLL015W	augustus_masked-flattened_line_151-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-flattened_line_151-processed-gene-0.42&CDS=1-4683, augustus_masked-flattened_line_189-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_189-processed-gene-0.27&CDS=1-4608
90	OG0000090	YDR207C	augustus_masked-flattened_line_161-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_161-processed-gene-0.18&CDS=1-432, augustus_masked-flattened_line_18-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.5&CDS=1-1227, augustus_masked-flattened_line_2-processed-gene-2.114-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.114&CDS=1-2085
91	OG0000091	YDR368W, YOR120W	augustus_masked-flattened_line_604-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_604-processed-gene-0.3&CDS=1-930, augustus_masked-flattened_line_749-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_749-processed-gene-0.1&CDS=1-930
92	OG0000092	YDR398W, YHR196W	augustus_masked-flattened_line_20-processed-gene-1.83-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.83&CDS=1-2088, augustus_masked-flattened_line_57-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-flattened_line_57-processed-gene-0.137&CDS=1-1713
93	OG0000093	YEL029C, YNR027W	augustus_masked-flattened_line_419-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_419-processed-gene-0.15&CDS=1-981, augustus_masked-flattened_line_65-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-flattened_line_65-processed-gene-0.64&CDS=1-969
94	OG0000094	YER015W	augustus_masked-flattened_line_115-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-flattened_line_115-processed-gene-0.106&CDS=1-2139, augustus_masked-flattened_line_167-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_167-processed-gene-0.66&CDS=1-2121, augustus_masked-flattened_line_61-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-flattened_line_61-processed-gene-0.43&CDS=1-2154
95	OG0000095	YER056C, YER060W, YER060W-A	augustus_masked-flattened_line_75-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-flattened_line_75-processed-gene-0.53&CDS=1-1560
96	OG0000096	YER109C, YMR164C	augustus_masked-flattened_line_221-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_221-processed-gene-0.24&CDS=1-2433, maker-flattened_line_181-snap-gene-0.25-mRNA-1_1&gene=maker-flattened_line_181-snap-gene-0.25&CDS=1-888
97	OG0000097	YER119C, YIL088C	augustus_masked-flattened_line_4-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.40&CDS=1-1308, snap_masked-flattened_line_183-processed-gene-0.23-mRNA-1_1&gene=snap_masked-flattened_line_183-processed-gene-0.23&CDS=1-1404
98	OG0000098	YER145C	augustus_masked-flattened_line_177-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_177-processed-gene-0.80&CDS=1-1212, augustus_masked-flattened_line_4-processed-gene-2.169-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.169&CDS=1-1131, augustus_masked-flattened_line_57-processed-gene-0.165-mRNA-1_1&gene=augustus_masked-flattened_line_57-processed-gene-0.165&CDS=1-1203
99	OG0000099	YFL041W, YMR058W	augustus_masked-flattened_line_177-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-flattened_line_177-processed-gene-0.92&CDS=1-1938, augustus_masked-flattened_line_41-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-flattened_line_41-processed-gene-0.45&CDS=1-1899
100	OG0000100	YFL050C, YOL130W	augustus_masked-flattened_line_12-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.77&CDS=1-2343, augustus_masked-flattened_line_79-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-flattened_line_79-processed-gene-0.33&CDS=1-1902
101	OG0000101	YFL060C, YMR095C, YNL334C	augustus_masked-flattened_line_177-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-flattened_line_177-processed-gene-0.83&CDS=1-696
102	OG0000102	YGL038C, YJR075W	augustus_masked-flattened_line_345-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_345-processed-gene-0.12&CDS=1-1176, augustus_masked-flattened_line_37-processed-gene-0.199-mRNA-1_1&gene=augustus_masked-flattened_line_37-processed-gene-0.199&CDS=1-1188
103	OG0000103	YGR059W, YHR107C	augustus_masked-flattened_line_113-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-flattened_line_113-processed-gene-0.81&CDS=1-1509, maker-flattened_line_20-augustus-gene-1.66-mRNA-1_1&gene=maker-flattened_line_20-augustus-gene-1.66&CDS=1-1122
104	OG0000104	YGR074W	augustus_masked-flattened_line_319-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_319-processed-gene-0.18&CDS=1-297, augustus_masked-flattened_line_85-processed-gene-0.161-mRNA-1_1&gene=augustus_masked-flattened_line_85-processed-gene-0.161&CDS=1-282, genemark-flattened_line_2321-processed-gene-0.0-mRNA-1_1&gene=genemark-flattened_line_2321-processed-gene-0.0&CDS=1-141
