	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034973_Danielozyma_ontarioensis
34	OG0000034	YCL036W, YDR514C, YKL114C	augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-1.166-mRNA-1_1&gene=augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-1.166&CDS=1-1740, genemark-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-1.113-mRNA-1_1&gene=genemark-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-1.113&CDS=1-1014
35	OG0000035	YCR010C, YNR002C	augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.214-mRNA-1_1&gene=augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.214&CDS=1-828, augustus_masked-NODE_17_length_219991_cov_30.5381_ID_33-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_17_length_219991_cov_30.5381_ID_33-processed-gene-0.42&CDS=1-780, augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-9.65-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-9.65&CDS=1-780
36	OG0000036	YCR037C, YJL198W, YNR013C	augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.170-mRNA-1_1&gene=augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.170&CDS=1-2754, augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-5.58-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-5.58&CDS=1-2568
37	OG0000037	YDL078C, YKL085W	augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-1.205-mRNA-1_1&gene=augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-1.205&CDS=1-1011, augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-1.213-mRNA-1_1&gene=augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-1.213&CDS=1-993, augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-3.71-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-3.71&CDS=1-1029
38	OG0000038	YDL159W, YOR231W, YPL140C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-8.99-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-8.99&CDS=1-1251, snap_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-0.43&CDS=1-1551
39	OG0000039	YDL222C, YML052W, YNL194C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.61-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.61&CDS=1-804, snap_masked-NODE_10_length_329645_cov_33.732_ID_19-processed-gene-2.37-mRNA-1_1&gene=snap_masked-NODE_10_length_329645_cov_33.732_ID_19-processed-gene-2.37&CDS=1-813
40	OG0000040	YDR021W, YJL138C, YKR059W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-0.40&CDS=1-1194, snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-14.139-mRNA-1_1&gene=snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-14.139&CDS=1-1191
41	OG0000041	YDR125C, YLR099C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-4.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-4.34&CDS=1-1398, augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.119&CDS=1-1362, augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-3.169-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-3.169&CDS=1-1482
42	OG0000042	YDR207C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.90-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.90&CDS=1-1401, augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-2.18&CDS=1-1581, maker-NODE_9_length_386304_cov_31.4917_ID_17-augustus-gene-1.142-mRNA-1_1&gene=maker-NODE_9_length_386304_cov_31.4917_ID_17-augustus-gene-1.142&CDS=1-1623, snap_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-4.114-mRNA-1_1&gene=snap_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-4.114&CDS=1-1314
43	OG0000043	YDR323C	augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-1.21&CDS=1-1662, augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-0.76&CDS=1-3600, augustus_masked-NODE_19_length_123799_cov_43.3402_ID_37-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_19_length_123799_cov_43.3402_ID_37-processed-gene-0.92&CDS=1-1728, augustus_masked-NODE_19_length_123799_cov_43.3402_ID_37-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_19_length_123799_cov_43.3402_ID_37-processed-gene-0.94&CDS=1-1788
44	OG0000044	YDR326C, YFL042C, YHR080C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-8.158-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-8.158&CDS=1-2238, snap_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-12.114-mRNA-1_1&gene=snap_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-12.114&CDS=1-2541
45	OG0000045	YDR385W, YKL173W, YOR133W	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-4.41-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-4.41&CDS=1-2526, snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-2.135-mRNA-1_1&gene=snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-2.135&CDS=1-2853
46	OG0000046	YDR402C, YJL039C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.126-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-10.126&CDS=1-1563, augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-9.74-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-9.74&CDS=1-1560, maker-NODE_19_length_123799_cov_43.3402_ID_37-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_19_length_123799_cov_43.3402_ID_37-augustus-gene-0.3&CDS=1-6912
47	OG0000047	YDR533C, YMR322C, YOR391C, YPL280W	augustus_masked-NODE_18_length_169719_cov_41.7299_ID_35-processed-gene-0.236-mRNA-1_1&gene=augustus_masked-NODE_18_length_169719_cov_41.7299_ID_35-processed-gene-0.236&CDS=1-702
48	OG0000048	YEL015W, YGL216W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-7.69-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-7.69&CDS=1-3162, augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-3.79-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-3.79&CDS=1-2442, maker-NODE_8_length_478249_cov_30.3473_ID_15-augustus-gene-0.48-mRNA-1_1&gene=maker-NODE_8_length_478249_cov_30.3473_ID_15-augustus-gene-0.48&CDS=1-3030
49	OG0000049	YER015W, YPL235W	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.200-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.200&CDS=1-2190, maker-NODE_2_length_1306286_cov_31.9871_ID_3-augustus-gene-3.96-mRNA-1_1&gene=maker-NODE_2_length_1306286_cov_31.9871_ID_3-augustus-gene-3.96&CDS=1-2550, snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.131-mRNA-1_1&gene=snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.131&CDS=1-3588
50	OG0000050	YER045C, YIL036W, YNL167C	augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-6.150-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-6.150&CDS=1-1107, maker-NODE_1_length_1880460_cov_31.0834_ID_1-augustus-gene-12.6-mRNA-1_1&gene=maker-NODE_1_length_1880460_cov_31.0834_ID_1-augustus-gene-12.6&CDS=1-1644
51	OG0000051	YER056C, YER060W, YER060W-A	augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-1.11&CDS=1-1482, augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-9.84-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-9.84&CDS=1-1530
52	OG0000052	YER133W, YML016C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.57-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.57&CDS=1-1584, maker-NODE_11_length_327135_cov_28.3393_ID_21-snap-gene-1.129-mRNA-1_1&gene=maker-NODE_11_length_327135_cov_28.3393_ID_21-snap-gene-1.129&CDS=1-1191, snap_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-3.49-mRNA-1_1&gene=snap_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-3.49&CDS=1-1626
53	OG0000053	YFL021W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-8.119-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-8.119&CDS=1-1410, augustus_masked-NODE_9_length_386304_cov_31.4917_ID_17-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-NODE_9_length_386304_cov_31.4917_ID_17-processed-gene-1.129&CDS=1-1200, maker-NODE_15_length_228130_cov_31.8965_ID_29-augustus-gene-1.224-mRNA-1_1&gene=maker-NODE_15_length_228130_cov_31.8965_ID_29-augustus-gene-1.224&CDS=1-1734, snap_masked-NODE_21_length_78284_cov_38.8249_ID_41-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_21_length_78284_cov_38.8249_ID_41-processed-gene-0.20&CDS=1-1926
54	OG0000054	YFR032C, YHL034C, YLL046C	maker-NODE_2_length_1306286_cov_31.9871_ID_3-augustus-gene-7.87-mRNA-1_1&gene=maker-NODE_2_length_1306286_cov_31.9871_ID_3-augustus-gene-7.87&CDS=1-816, snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-17.225-mRNA-1_1&gene=snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-17.225&CDS=1-978
55	OG0000055	YGL076C, YNL002C, YPL198W	augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-0.19&CDS=1-723, augustus_masked-NODE_18_length_169719_cov_41.7299_ID_35-processed-gene-0.199-mRNA-1_1&gene=augustus_masked-NODE_18_length_169719_cov_41.7299_ID_35-processed-gene-0.199&CDS=1-831
56	OG0000056	YGL187C, YNL274C	augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-6.183-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-6.183&CDS=1-1035, augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-2.66&CDS=1-1017, maker-NODE_3_length_1123224_cov_32.4581_ID_5-augustus-gene-1.1-mRNA-1_1&gene=maker-NODE_3_length_1123224_cov_32.4581_ID_5-augustus-gene-1.1&CDS=1-1602
57	OG0000057	YIL002C, YNL106C, YOR109W	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.182-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.182&CDS=1-3381, augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-1.70-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-1.70&CDS=1-2982
58	OG0000058	YIL120W, YIL121W, YNL065W	augustus_masked-NODE_19_length_123799_cov_43.3402_ID_37-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_19_length_123799_cov_43.3402_ID_37-processed-gene-0.71&CDS=1-1620, augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-4.11-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-4.11&CDS=1-1467
59	OG0000059	YJL042W, YOR227W, YPL137C	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.141-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.141&CDS=1-3777, augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.0-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.0&CDS=1-3735
60	OG0000060	YJL079C, YKR013W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-11.79-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-11.79&CDS=1-1182, augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-11.98-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-11.98&CDS=1-825, augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-0.92&CDS=1-954
61	OG0000061	YJL089W, YMR280C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-0.70&CDS=1-3381, augustus_masked-NODE_20_length_88193_cov_34.0756_ID_39-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_20_length_88193_cov_34.0756_ID_39-processed-gene-0.81&CDS=1-3030, snap_masked-NODE_18_length_169719_cov_41.7299_ID_35-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_18_length_169719_cov_41.7299_ID_35-processed-gene-0.85&CDS=1-1314
62	OG0000062	YJL158C, YJL160C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-11.77-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-11.77&CDS=1-744, augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-6.155-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-6.155&CDS=1-1182, augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-0.121&CDS=1-951
63	OG0000063	YJL172W, YOL153C	augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.94&CDS=1-1707, augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-1.230-mRNA-1_1&gene=augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-1.230&CDS=1-1740, augustus_masked-NODE_27_length_9921_cov_54.0826_ID_53-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_27_length_9921_cov_54.0826_ID_53-processed-gene-0.4&CDS=1-1728
64	OG0000064	YJR019C	augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.183-mRNA-1_1&gene=augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.183&CDS=1-990, augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.184-mRNA-1_1&gene=augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.184&CDS=1-993, augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.185-mRNA-1_1&gene=augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.185&CDS=1-1002, augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.186-mRNA-1_1&gene=augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.186&CDS=1-975
65	OG0000065	YKL128C	augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-0.74&CDS=1-933, augustus_masked-NODE_18_length_169719_cov_41.7299_ID_35-processed-gene-0.208-mRNA-1_1&gene=augustus_masked-NODE_18_length_169719_cov_41.7299_ID_35-processed-gene-0.208&CDS=1-936, augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-1.164-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-1.164&CDS=1-951, augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-1.80&CDS=1-966
66	OG0000066	YKL215C	augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-2.44-mRNA-1_1&gene=augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-2.44&CDS=1-3903, augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.58-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.58&CDS=1-3798, augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-2.67-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-2.67&CDS=1-3936, augustus_masked-NODE_9_length_386304_cov_31.4917_ID_17-processed-gene-1.108-mRNA-1_1&gene=augustus_masked-NODE_9_length_386304_cov_31.4917_ID_17-processed-gene-1.108&CDS=1-3927
67	OG0000067	YKL220C, YLL051C, YNR060W, YOR381W, YOR384W	
68	OG0000068	YKL222C, YLR266C, YOR162C, YOR172W	augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-1.198-mRNA-1_1&gene=augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-1.198&CDS=1-3051
69	OG0000069	YKR014C, YOR089C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-1.3&CDS=1-603, augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-0.89&CDS=1-630, snap_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-6.198-mRNA-1_1&gene=snap_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-6.198&CDS=1-630
70	OG0000070	YLR034C, YOL122C	augustus_masked-NODE_18_length_169719_cov_41.7299_ID_35-processed-gene-0.244-mRNA-1_1&gene=augustus_masked-NODE_18_length_169719_cov_41.7299_ID_35-processed-gene-0.244&CDS=1-2025, augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-6.56-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-6.56&CDS=1-1458, augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-3.167-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-3.167&CDS=1-1536
71	OG0000071	YLR237W, YOR071C, YOR192C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-1.158-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-1.158&CDS=1-1662, augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.73-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-2.73&CDS=1-1731
72	OG0000072	YLR273C, YOL141W, YOR178C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-4.36-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-4.36&CDS=1-1305, snap_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.105-mRNA-1_1&gene=snap_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.105&CDS=1-3720
73	OG0000073	YML054C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-14.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-14.34&CDS=1-1548, augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-5.85-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-5.85&CDS=1-1680, augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-3.200-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-3.200&CDS=1-1545, augustus_masked-NODE_9_length_386304_cov_31.4917_ID_17-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-NODE_9_length_386304_cov_31.4917_ID_17-processed-gene-2.121&CDS=1-1149
74	OG0000074	YML072C, YNL087W, YOR086C	augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-1.211-mRNA-1_1&gene=augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-1.211&CDS=1-3549, maker-NODE_1_length_1880460_cov_31.0834_ID_1-augustus-gene-12.7-mRNA-1_1&gene=maker-NODE_1_length_1880460_cov_31.0834_ID_1-augustus-gene-12.7&CDS=1-4746
75	OG0000075	YML111W, YMR275C, YNR068C, YNR069C	augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-0.55&CDS=1-2733
76	OG0000076	YMR008C, YOL011W	augustus_masked-NODE_20_length_88193_cov_34.0756_ID_39-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_20_length_88193_cov_34.0756_ID_39-processed-gene-0.61&CDS=1-2079, augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-2.164-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-2.164&CDS=1-1902, maker-NODE_7_length_478340_cov_34.1556_ID_13-augustus-gene-3.281-mRNA-1_1&gene=maker-NODE_7_length_478340_cov_34.1556_ID_13-augustus-gene-3.281&CDS=1-2607
77	OG0000077	YMR303C, YOL086C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-16.62-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-16.62&CDS=1-1047, augustus_masked-NODE_20_length_88193_cov_34.0756_ID_39-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_20_length_88193_cov_34.0756_ID_39-processed-gene-0.84&CDS=1-1044, augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-0.140&CDS=1-1164
78	OG0000078	YOR389W, YPL277C, YPL278C	augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-3.240-mRNA-1_1&gene=augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-3.240&CDS=1-1605, genemark-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-3.148-mRNA-1_1&gene=genemark-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-3.148&CDS=1-1794
79	OG0000079	YPR194C	augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-1.140-mRNA-1_1&gene=augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-1.140&CDS=1-2724, augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-1.157-mRNA-1_1&gene=augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-1.157&CDS=1-2745, augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-2.7-mRNA-1_1&gene=augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-2.7&CDS=1-10917, augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-1.196-mRNA-1_1&gene=augustus_masked-NODE_14_length_249592_cov_34.9232_ID_27-processed-gene-1.196&CDS=1-2685
