	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035244_Candida_incommunis
34	OG0000034	YFR038W, YOR304W	genemark-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-0.28&CDS=1-2124, snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-16.1-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-16.1&CDS=1-3099, snap_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-2.91-mRNA-1_1&gene=snap_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-2.91&CDS=1-3045
35	OG0000035	YGR044C	genemark-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-2.171-mRNA-1_1&gene=genemark-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-2.171&CDS=1-1566, snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-14.78-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-14.78&CDS=1-972, snap_masked-NODE_31_length_68286_cov_12.1612_ID_3860-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_31_length_68286_cov_12.1612_ID_3860-processed-gene-0.36&CDS=1-1113, snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-2.89-mRNA-1_1&gene=snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-2.89&CDS=1-1302
36	OG0000036	YGR248W, YHR163W, YNR034W	snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.122-mRNA-1_1&gene=snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.122&CDS=1-711, snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-3.115-mRNA-1_1&gene=snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-3.115&CDS=1-795
37	OG0000037	YHL028W, YNL283C, YOL105C	genemark-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-7.94-mRNA-1_1&gene=genemark-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-7.94&CDS=1-1008, genemark-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.1&CDS=1-1077
38	OG0000038	YIR013C, YLR013W, YMR136W, YPL021W	augustus_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-0.48&CDS=1-1635
39	OG0000039	YJR152W	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-1.14&CDS=1-1599, snap_masked-NODE_32_length_67095_cov_11.6072_ID_3962-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_32_length_67095_cov_11.6072_ID_3962-processed-gene-0.10&CDS=1-1602, snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-8.110-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-8.110&CDS=1-1602, snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-2.123-mRNA-1_1&gene=snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-2.123&CDS=1-1596
40	OG0000040	YKL220C, YLL051C, YNR060W, YOR381W, YOR384W	
41	OG0000041	YKR039W	snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-1.70-mRNA-1_1&gene=snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-1.70&CDS=1-1701, snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.88-mRNA-1_1&gene=snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.88&CDS=1-1785, snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-8.111-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-8.111&CDS=1-1746, snap_masked-NODE_20_length_172580_cov_11.5373_ID_3363-processed-gene-0.130-mRNA-1_1&gene=snap_masked-NODE_20_length_172580_cov_11.5373_ID_3363-processed-gene-0.130&CDS=1-1737
42	OG0000042	YKR089C, YMR313C, YOR081C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-15.76-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-15.76&CDS=1-1692, snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-9.157-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-9.157&CDS=1-1812
43	OG0000043	YLR098C, YOR337W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-15.54-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-15.54&CDS=1-687, snap_masked-NODE_23_length_113170_cov_20.4575_ID_3532-processed-gene-0.143-mRNA-1_1&gene=snap_masked-NODE_23_length_113170_cov_20.4575_ID_3532-processed-gene-0.143&CDS=1-1728, snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-0.104&CDS=1-1524
44	OG0000044	YLR284C, YOR180C	maker-NODE_2_length_1412833_cov_13.0169_ID_4150-augustus-gene-9.102-mRNA-1_1&gene=maker-NODE_2_length_1412833_cov_13.0169_ID_4150-augustus-gene-9.102&CDS=1-1251, snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-14.54-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-14.54&CDS=1-864, snap_masked-NODE_24_length_104618_cov_11.3685_ID_3472-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_24_length_104618_cov_11.3685_ID_3472-processed-gene-0.21&CDS=1-858
45	OG0000045	YML131W	augustus_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-0.75&CDS=1-1023, augustus_masked-NODE_56_length_3678_cov_21.0062_ID_5582-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_56_length_3678_cov_21.0062_ID_5582-processed-gene-0.2&CDS=1-396, augustus_masked-NODE_56_length_3678_cov_21.0062_ID_5582-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_56_length_3678_cov_21.0062_ID_5582-processed-gene-0.3&CDS=1-228, snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-2.93-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-2.93&CDS=1-1023
46	OG0000046	YPR194C	maker-NODE_6_length_501818_cov_23.4458_ID_4631-snap-gene-0.68-mRNA-1_1&gene=maker-NODE_6_length_501818_cov_23.4458_ID_4631-snap-gene-0.68&CDS=1-5295, snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-0.17&CDS=1-2568, snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-17.97-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-17.97&CDS=1-2559, snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-3.107-mRNA-1_1&gene=snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-3.107&CDS=1-2640
47	OG0000047	Q0105, Q0110, Q0115, Q0120	maker-NODE_40_length_23247_cov_1303.29_ID_4746-snap-gene-0.24-mRNA-1_1&gene=maker-NODE_40_length_23247_cov_1303.29_ID_4746-snap-gene-0.24&CDS=1-201
48	OG0000048	YAL005C, YJL034W	snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-0.44&CDS=1-1956, snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-2.117-mRNA-1_1&gene=snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-2.117&CDS=1-2019
49	OG0000049	YBL009W, YGL021W	genemark-NODE_277_length_417_cov_0.712418_ID_7930-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_277_length_417_cov_0.712418_ID_7930-processed-gene-0.2&CDS=1-339, snap_masked-NODE_41_length_17626_cov_12.6528_ID_4670-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_41_length_17626_cov_12.6528_ID_4670-processed-gene-0.8&CDS=1-2307
50	OG0000050	YBL095W, YER182W	snap_masked-NODE_21_length_150314_cov_12.5994_ID_3325-processed-gene-0.214-mRNA-1_1&gene=snap_masked-NODE_21_length_150314_cov_12.5994_ID_3325-processed-gene-0.214&CDS=1-579, snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-3.123-mRNA-1_1&gene=snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-3.123&CDS=1-687
51	OG0000051	YBR009C, YNL030W	snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.118-mRNA-1_1&gene=snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.118&CDS=1-309, snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-2.35-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-2.35&CDS=1-309
52	OG0000052	YBR073W, YGL163C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-2.63-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-2.63&CDS=1-2511, snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-10.91-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-10.91&CDS=1-2394
53	OG0000053	YBR114W, YOR191W	augustus_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-0.42&CDS=1-3660, augustus_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-11.34-mRNA-1_1&gene=augustus_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-11.34&CDS=1-2577
54	OG0000054	YBR139W, YMR297W	snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-2.147-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-2.147&CDS=1-1620, snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-9.127-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-9.127&CDS=1-1611
55	OG0000055	YBR195C, YEL056W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-2.51-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-2.51&CDS=1-1161, snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-2.51-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-2.51&CDS=1-1101
56	OG0000056	YBR237W, YNL112W	maker-NODE_8_length_374505_cov_11.8115_ID_2888-snap-gene-1.0-mRNA-1_1&gene=maker-NODE_8_length_374505_cov_11.8115_ID_2888-snap-gene-1.0&CDS=1-1680, snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-3.1-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-3.1&CDS=1-2466
57	OG0000057	YBR242W, YGL101W	snap_masked-NODE_21_length_150314_cov_12.5994_ID_3325-processed-gene-0.186-mRNA-1_1&gene=snap_masked-NODE_21_length_150314_cov_12.5994_ID_3325-processed-gene-0.186&CDS=1-660, snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-9.66-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-9.66&CDS=1-687
58	OG0000058	YBR263W, YLR058C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-5.26-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-5.26&CDS=1-1416, snap_masked-NODE_24_length_104618_cov_11.3685_ID_3472-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_24_length_104618_cov_11.3685_ID_3472-processed-gene-0.7&CDS=1-1449
59	OG0000059	YBR291C, YFR045W	snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-0.51&CDS=1-870, snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-0.114&CDS=1-993
60	OG0000060	YBR293W, YMR088C	maker-NODE_4_length_1052114_cov_13.5722_ID_2567-snap-gene-5.85-mRNA-1_1&gene=maker-NODE_4_length_1052114_cov_13.5722_ID_2567-snap-gene-5.85&CDS=1-3279, snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-6.102-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-6.102&CDS=1-1656
61	OG0000061	YBR294W, YLR092W	snap_masked-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.109-mRNA-1_1&gene=snap_masked-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.109&CDS=1-2178, snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-9.146-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-9.146&CDS=1-2139
62	OG0000062	YCL064C, YIL167W	genemark-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-0.4&CDS=1-999, snap_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-1.14&CDS=1-1083
63	OG0000063	YCR010C, YNR002C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-0.23&CDS=1-786, snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-11.111-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-11.111&CDS=1-795
64	OG0000064	YCR102C, YLR460C, YNL134C	snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-0.17&CDS=1-1026
65	OG0000065	YDL025C, YNL183C	snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.78-mRNA-1_1&gene=snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.78&CDS=1-2022, snap_masked-NODE_30_length_72386_cov_12.2309_ID_3806-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_30_length_72386_cov_12.2309_ID_3806-processed-gene-0.53&CDS=1-2004
66	OG0000066	YDL056W, YLR182W	snap_masked-NODE_21_length_150314_cov_12.5994_ID_3325-processed-gene-0.196-mRNA-1_1&gene=snap_masked-NODE_21_length_150314_cov_12.5994_ID_3325-processed-gene-0.196&CDS=1-2277, snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-9.116-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-9.116&CDS=1-2895
67	OG0000067	YDL132W, YGR003W	genemark-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-0.126-mRNA-1_1&gene=genemark-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-0.126&CDS=1-2322, snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-3.20-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-3.20&CDS=1-2361
68	OG0000068	YDL137W, YOR094W	snap_masked-NODE_18_length_174238_cov_11.7413_ID_3486-processed-gene-0.241-mRNA-1_1&gene=snap_masked-NODE_18_length_174238_cov_11.7413_ID_3486-processed-gene-0.241&CDS=1-543, snap_masked-NODE_38_length_36535_cov_13.4818_ID_6257-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_38_length_36535_cov_13.4818_ID_6257-processed-gene-0.15&CDS=1-549
69	OG0000069	YDL138W, YDL194W	snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-2.35-mRNA-1_1&gene=snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-2.35&CDS=1-1566, snap_masked-NODE_17_length_210857_cov_11.6476_ID_3045-processed-gene-1.83-mRNA-1_1&gene=snap_masked-NODE_17_length_210857_cov_11.6476_ID_3045-processed-gene-1.83&CDS=1-1563
70	OG0000070	YDL159W, YPL140C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-6.142-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-6.142&CDS=1-1086, snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-4.131-mRNA-1_1&gene=snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-4.131&CDS=1-1104
71	OG0000071	YDL161W, YLR206W	snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-1.71-mRNA-1_1&gene=snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-1.71&CDS=1-645, snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-12.40-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-12.40&CDS=1-1590
72	OG0000072	YDL174C	snap_masked-NODE_13_length_312288_cov_11.694_ID_2990-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_13_length_312288_cov_11.694_ID_2990-processed-gene-0.35&CDS=1-1557, snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-1.22-mRNA-1_1&gene=snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-1.22&CDS=1-1695, snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-2.78-mRNA-1_1&gene=snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-2.78&CDS=1-1629
73	OG0000073	YDR002W, YLR335W	snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-2.56-mRNA-1_1&gene=snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-2.56&CDS=1-768, snap_masked-NODE_17_length_210857_cov_11.6476_ID_3045-processed-gene-1.89-mRNA-1_1&gene=snap_masked-NODE_17_length_210857_cov_11.6476_ID_3045-processed-gene-1.89&CDS=1-2079
74	OG0000074	YDR019C	augustus_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-13.40-mRNA-1_1&gene=augustus_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-13.40&CDS=1-891, maker-NODE_3_length_1052257_cov_11.8842_ID_2282-augustus-gene-1.93-mRNA-1_1&gene=maker-NODE_3_length_1052257_cov_11.8842_ID_2282-augustus-gene-1.93&CDS=1-2001, snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-0.33&CDS=1-924
75	OG0000075	YDR030C, YDR142C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-4.136-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-4.136&CDS=1-1191, snap_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-2.127-mRNA-1_1&gene=snap_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-2.127&CDS=1-978
76	OG0000076	YDR037W, YNL073W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-3.10-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-3.10&CDS=1-1719, snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-2.70-mRNA-1_1&gene=snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-2.70&CDS=1-1746
77	OG0000077	YDR038C, YDR039C, YDR040C	snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-0.1&CDS=1-3243
78	OG0000078	YDR093W, YER166W	snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-0.64&CDS=1-5064, snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-1.40-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-1.40&CDS=1-4077
79	OG0000079	YDR121W, YDR397C	snap_masked-NODE_21_length_150314_cov_12.5994_ID_3325-processed-gene-0.202-mRNA-1_1&gene=snap_masked-NODE_21_length_150314_cov_12.5994_ID_3325-processed-gene-0.202&CDS=1-417, snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-4.167-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-4.167&CDS=1-747
80	OG0000080	YDR143C, YOL013C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-13.67-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-13.67&CDS=1-1767, snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-4.154-mRNA-1_1&gene=snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-4.154&CDS=1-1482
81	OG0000081	YDR243C, YOR204W	snap_masked-NODE_24_length_104618_cov_11.3685_ID_3472-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_24_length_104618_cov_11.3685_ID_3472-processed-gene-0.27&CDS=1-1689, snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-7.46-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-7.46&CDS=1-1878
82	OG0000082	YDR313C, YGL023C	snap_masked-NODE_21_length_150314_cov_12.5994_ID_3325-processed-gene-0.173-mRNA-1_1&gene=snap_masked-NODE_21_length_150314_cov_12.5994_ID_3325-processed-gene-0.173&CDS=1-1929, snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-1.26-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-1.26&CDS=1-708
83	OG0000083	YDR348C, YHR097C	snap_masked-NODE_31_length_68286_cov_12.1612_ID_3860-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_31_length_68286_cov_12.1612_ID_3860-processed-gene-0.38&CDS=1-1206, snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-2.84-mRNA-1_1&gene=snap_masked-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-2.84&CDS=1-585
84	OG0000084	YDR457W, YER125W	maker-NODE_10_length_351285_cov_13.1473_ID_2714-augustus-gene-2.153-mRNA-1_1&gene=maker-NODE_10_length_351285_cov_13.1473_ID_2714-augustus-gene-2.153&CDS=1-10686, snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-0.4&CDS=1-2415
85	OG0000085	YDR523C, YHR102W	snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_6_length_501818_cov_23.4458_ID_4631-processed-gene-0.49&CDS=1-1605, snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-3.95-mRNA-1_1&gene=snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-3.95&CDS=1-2508
86	OG0000086	YEL066W, YPR193C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-5.69-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-5.69&CDS=1-450, snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-0.11&CDS=1-450
87	OG0000087	YER015W	snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-1.49-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-1.49&CDS=1-2109, snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-7.31-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-7.31&CDS=1-2184, snap_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-2.125-mRNA-1_1&gene=snap_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-2.125&CDS=1-2157
88	OG0000088	YER017C, YMR089C	snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-0.30&CDS=1-2226, snap_masked-NODE_16_length_211915_cov_14.9572_ID_3031-processed-gene-1.137-mRNA-1_1&gene=snap_masked-NODE_16_length_211915_cov_14.9572_ID_3031-processed-gene-1.137&CDS=1-2307
