	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035252_Yamadazyma_nakazawae
31	OG0000031	Q0105, Q0110, Q0115, Q0120	maker-NODE_103_length_2684_cov_1051.32_ID_23921-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_103_length_2684_cov_1051.32_ID_23921-snap-gene-0.2&CDS=1-432, maker-NODE_103_length_2684_cov_1051.32_ID_23921-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_103_length_2684_cov_1051.32_ID_23921-snap-gene-0.3&CDS=1-798
32	OG0000032	YAR019C, YDR523C	genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.123-mRNA-1_1&gene=genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.123&CDS=1-3327, genemark-NODE_15_length_229255_cov_12.734_ID_17634-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_15_length_229255_cov_12.734_ID_17634-processed-gene-0.19&CDS=1-1578, genemark-NODE_18_length_213741_cov_12.753_ID_10114-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_18_length_213741_cov_12.753_ID_10114-processed-gene-0.20&CDS=1-1371
33	OG0000033	YBL017C, YIL173W, YJL222W, YNR065C	maker-NODE_1_length_754808_cov_12.3332_ID_9967-augustus-gene-5.52-mRNA-1_1&gene=maker-NODE_1_length_754808_cov_12.3332_ID_9967-augustus-gene-5.52&CDS=1-4905
34	OG0000034	YBR015C	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-3.25-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-3.25&CDS=1-1716, genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-6.81-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-6.81&CDS=1-1881, genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.219-mRNA-1_1&gene=genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.219&CDS=1-1731, genemark-NODE_28_length_142737_cov_12.6932_ID_10016-processed-gene-0.176-mRNA-1_1&gene=genemark-NODE_28_length_142737_cov_12.6932_ID_10016-processed-gene-0.176&CDS=1-1947
35	OG0000035	YBR038W, YNL192W	genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-0.99&CDS=1-3072, genemark-NODE_31_length_134740_cov_13.8432_ID_7969-processed-gene-0.193-mRNA-1_1&gene=genemark-NODE_31_length_134740_cov_13.8432_ID_7969-processed-gene-0.193&CDS=1-2979, genemark-NODE_32_length_120119_cov_12.2487_ID_7593-processed-gene-0.174-mRNA-1_1&gene=genemark-NODE_32_length_120119_cov_12.2487_ID_7593-processed-gene-0.174&CDS=1-3201
36	OG0000036	YBR207W, YER145C	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-2.31-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-2.31&CDS=1-1218, genemark-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-0.27&CDS=1-1155, genemark-NODE_49_length_59667_cov_11.8515_ID_8696-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_49_length_59667_cov_11.8515_ID_8696-processed-gene-0.88&CDS=1-1269
37	OG0000037	YBR240C, YDR207C	genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-1.40-mRNA-1_1&gene=genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-1.40&CDS=1-1170, genemark-NODE_23_length_167091_cov_13.5911_ID_21877-processed-gene-0.217-mRNA-1_1&gene=genemark-NODE_23_length_167091_cov_13.5911_ID_21877-processed-gene-0.217&CDS=1-1032, genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-0.138-mRNA-1_1&gene=genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-0.138&CDS=1-993
38	OG0000038	YBR245C, YFR038W	augustus_masked-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-3.103-mRNA-1_1&gene=augustus_masked-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-3.103&CDS=1-5214, genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-1.39-mRNA-1_1&gene=genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-1.39&CDS=1-3048, genemark-NODE_34_length_116181_cov_12.3748_ID_9270-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_34_length_116181_cov_12.3748_ID_9270-processed-gene-0.60&CDS=1-2052
39	OG0000039	YBR290W, YIL124W	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-0.91&CDS=1-858, genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-3.41-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-3.41&CDS=1-858, genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-0.31&CDS=1-2061
40	OG0000040	YBR297W, YFL052W, YGR288W, YPR196W	genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-1.37-mRNA-1_1&gene=genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-1.37&CDS=1-2430
41	OG0000041	YBR298C, YDL247W, YJR160C	genemark-NODE_15_length_229255_cov_12.734_ID_17634-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_15_length_229255_cov_12.734_ID_17634-processed-gene-0.8&CDS=1-1743, genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.230-mRNA-1_1&gene=genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.230&CDS=1-1656
42	OG0000042	YCL069W, YGR224W, YKR105C, YPR198W	genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-2.48-mRNA-1_1&gene=genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-2.48&CDS=1-1770
43	OG0000043	YCR034W, YGR070W, YLR371W	genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.267-mRNA-1_1&gene=genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.267&CDS=1-993, maker-NODE_12_length_263429_cov_13.7089_ID_15300-snap-gene-1.172-mRNA-1_1&gene=maker-NODE_12_length_263429_cov_13.7089_ID_15300-snap-gene-1.172&CDS=1-5091
44	OG0000044	YCR037C, YJL198W, YNR013C	genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-1.59-mRNA-1_1&gene=genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-1.59&CDS=1-2406, genemark-NODE_34_length_116181_cov_12.3748_ID_9270-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_34_length_116181_cov_12.3748_ID_9270-processed-gene-0.16&CDS=1-2565
45	OG0000045	YDL138W, YDL194W	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-4.16-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-4.16&CDS=1-1575, genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-3.16-mRNA-1_1&gene=genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-3.16&CDS=1-1599, maker-NODE_20_length_209557_cov_13.2788_ID_6668-snap-gene-1.119-mRNA-1_1&gene=maker-NODE_20_length_209557_cov_13.2788_ID_6668-snap-gene-1.119&CDS=1-2685
46	OG0000046	YDR038C, YDR039C, YDR040C	genemark-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.185-mRNA-1_1&gene=genemark-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.185&CDS=1-3240, genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.239-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.239&CDS=1-3267
47	OG0000047	YDR143C, YOL013C	genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.36-mRNA-1_1&gene=genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.36&CDS=1-1878, genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-6.72-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-6.72&CDS=1-1368, genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-2.124-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-2.124&CDS=1-1776
48	OG0000048	YDR359C, YMR296C	augustus_masked-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-1.87&CDS=1-3681, augustus_masked-NODE_56_length_40341_cov_13.1216_ID_9750-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_56_length_40341_cov_13.1216_ID_9750-processed-gene-0.33&CDS=1-8643, genemark-NODE_56_length_40341_cov_13.1216_ID_9750-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_56_length_40341_cov_13.1216_ID_9750-processed-gene-0.6&CDS=1-2433
49	OG0000049	YDR533C, YMR322C, YOR391C, YPL280W	genemark-NODE_14_length_236535_cov_13.2068_ID_11582-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_14_length_236535_cov_13.2068_ID_11582-processed-gene-0.86&CDS=1-705
50	OG0000050	YER015W, YPL235W	genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-2.133-mRNA-1_1&gene=genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-2.133&CDS=1-3621, genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-2.162-mRNA-1_1&gene=genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-2.162&CDS=1-1980, genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-0.56&CDS=1-2202
51	OG0000051	YER188W, YJL199C	augustus_masked-NODE_75_length_16826_cov_15.9298_ID_13111-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_75_length_16826_cov_15.9298_ID_13111-processed-gene-0.3&CDS=1-1008, augustus_masked-NODE_77_length_13157_cov_19.8481_ID_23360-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_77_length_13157_cov_19.8481_ID_23360-processed-gene-0.11&CDS=1-825, snap_masked-NODE_48_length_61659_cov_13.6691_ID_8738-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_48_length_61659_cov_13.6691_ID_8738-processed-gene-0.34&CDS=1-618
52	OG0000052	YGL003C, YOL087C	genemark-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-0.103&CDS=1-1734, genemark-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.234-mRNA-1_1&gene=genemark-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.234&CDS=1-3021, genemark-NODE_41_length_74425_cov_12.7641_ID_9400-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_41_length_74425_cov_12.7641_ID_9400-processed-gene-0.8&CDS=1-1269
53	OG0000053	YGL091C, YKL068W, YMR047C	augustus_masked-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-1.76-mRNA-1_1&gene=augustus_masked-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-1.76&CDS=1-5994, genemark-NODE_29_length_142623_cov_13.8222_ID_10748-processed-gene-0.166-mRNA-1_1&gene=genemark-NODE_29_length_142623_cov_13.8222_ID_10748-processed-gene-0.166&CDS=1-3093
54	OG0000054	YGR192C, YJL052W, YJR009C	augustus_masked-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.166-mRNA-1_1&gene=augustus_masked-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.166&CDS=1-2019, genemark-NODE_22_length_173645_cov_13.0178_ID_11547-processed-gene-0.179-mRNA-1_1&gene=genemark-NODE_22_length_173645_cov_13.0178_ID_11547-processed-gene-0.179&CDS=1-1005
55	OG0000055	YHR032W	augustus_masked-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-0.92&CDS=1-2295, augustus_masked-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.96&CDS=1-3087, genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-2.127-mRNA-1_1&gene=genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-2.127&CDS=1-1737, genemark-NODE_71_length_17956_cov_14.2976_ID_5074-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_71_length_17956_cov_14.2976_ID_5074-processed-gene-0.2&CDS=1-1737
56	OG0000056	YIL002C, YNL106C, YOR109W	augustus_masked-NODE_29_length_142623_cov_13.8222_ID_10748-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_29_length_142623_cov_13.8222_ID_10748-processed-gene-0.67&CDS=1-3450, genemark-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-1.119-mRNA-1_1&gene=genemark-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-1.119&CDS=1-3036
57	OG0000057	YIL170W, YJL219W, YOL156W	genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.104-mRNA-1_1&gene=genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.104&CDS=1-1647, genemark-NODE_54_length_44976_cov_18.8765_ID_10368-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_54_length_44976_cov_18.8765_ID_10368-processed-gene-0.0&CDS=1-1707
58	OG0000058	YJL042W, YOR227W, YPL137C	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-1.150-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-1.150&CDS=1-3576, genemark-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.198-mRNA-1_1&gene=genemark-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.198&CDS=1-3981
59	OG0000059	YJL212C, YPR194C	genemark-NODE_39_length_83989_cov_12.3709_ID_11766-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_39_length_83989_cov_12.3709_ID_11766-processed-gene-0.12&CDS=1-2733, genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-0.133-mRNA-1_1&gene=genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-0.133&CDS=1-2787, genemark-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-0.60&CDS=1-2337
60	OG0000060	YJR019C	augustus_masked-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-0.59&CDS=1-1674, genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-0.132-mRNA-1_1&gene=genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-0.132&CDS=1-954, genemark-NODE_22_length_173645_cov_13.0178_ID_11547-processed-gene-0.117-mRNA-1_1&gene=genemark-NODE_22_length_173645_cov_13.0178_ID_11547-processed-gene-0.117&CDS=1-963, genemark-NODE_22_length_173645_cov_13.0178_ID_11547-processed-gene-0.118-mRNA-1_1&gene=genemark-NODE_22_length_173645_cov_13.0178_ID_11547-processed-gene-0.118&CDS=1-1011
61	OG0000061	YJR139C, YLR300W, YOR190W	genemark-NODE_64_length_23863_cov_12.0411_ID_12840-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_64_length_23863_cov_12.0411_ID_12840-processed-gene-0.32&CDS=1-1257, maker-NODE_33_length_116640_cov_12.8815_ID_10954-augustus-gene-0.186-mRNA-1_1&gene=maker-NODE_33_length_116640_cov_12.8815_ID_10954-augustus-gene-0.186&CDS=1-2502
62	OG0000062	YKL128C	genemark-NODE_17_length_225366_cov_13.4869_ID_18054-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_17_length_225366_cov_13.4869_ID_18054-processed-gene-0.74&CDS=1-936, genemark-NODE_22_length_173645_cov_13.0178_ID_11547-processed-gene-0.174-mRNA-1_1&gene=genemark-NODE_22_length_173645_cov_13.0178_ID_11547-processed-gene-0.174&CDS=1-930, genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-3.100-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-3.100&CDS=1-996, snap_masked-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-1.4-mRNA-1_1&gene=snap_masked-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-1.4&CDS=1-957
63	OG0000063	YLR144C, YNR067C	genemark-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-0.76-mRNA-1_1&gene=genemark-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-0.76&CDS=1-1998, genemark-NODE_68_length_21022_cov_15.1364_ID_14032-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_68_length_21022_cov_15.1364_ID_14032-processed-gene-0.18&CDS=1-2328, genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-0.107&CDS=1-3360
64	OG0000064	YLR343W, YMR307W	genemark-NODE_45_length_65275_cov_13.5564_ID_11328-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_45_length_65275_cov_13.5564_ID_11328-processed-gene-0.18&CDS=1-1629, genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-3.11-mRNA-1_1&gene=genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-3.11&CDS=1-1665, genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-0.96&CDS=1-1614
65	OG0000065	YML111W, YMR275C, YNR068C, YNR069C	genemark-NODE_7_length_317128_cov_12.3964_ID_6211-processed-gene-1.22-mRNA-1_1&gene=genemark-NODE_7_length_317128_cov_12.3964_ID_6211-processed-gene-1.22&CDS=1-2706
66	OG0000066	YML116W, YMR279C, YOR378W	augustus_masked-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-2.115-mRNA-1_1&gene=augustus_masked-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-2.115&CDS=1-1494, genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-0.25-mRNA-1_1&gene=genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-0.25&CDS=1-1527
67	OG0000067	YOL119C	genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-1.74-mRNA-1_1&gene=genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-1.74&CDS=1-1419, genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-1.161-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-1.161&CDS=1-1365, genemark-NODE_32_length_120119_cov_12.2487_ID_7593-processed-gene-0.134-mRNA-1_1&gene=genemark-NODE_32_length_120119_cov_12.2487_ID_7593-processed-gene-0.134&CDS=1-1449, genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-3.12-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-3.12&CDS=1-1374
68	OG0000068	YPR022C	augustus_masked-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-3.139-mRNA-1_1&gene=augustus_masked-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-3.139&CDS=1-2112, augustus_masked-NODE_51_length_50188_cov_13.2165_ID_8443-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_51_length_50188_cov_13.2165_ID_8443-processed-gene-0.57&CDS=1-2886, genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-6.70-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-6.70&CDS=1-3498, genemark-NODE_41_length_74425_cov_12.7641_ID_9400-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_41_length_74425_cov_12.7641_ID_9400-processed-gene-0.2&CDS=1-2412
69	OG0000069	YAR002C-A, YGL002W, YHR110W	genemark-NODE_32_length_120119_cov_12.2487_ID_7593-processed-gene-0.176-mRNA-1_1&gene=genemark-NODE_32_length_120119_cov_12.2487_ID_7593-processed-gene-0.176&CDS=1-693
70	OG0000070	YAR035W, YER024W	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-5.112-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-5.112&CDS=1-2541, genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.303-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.303&CDS=1-2205
71	OG0000071	YBL042C, YBR021W, YIR028W	maker-NODE_27_length_144887_cov_13.6552_ID_10293-augustus-gene-0.6-mRNA-1_1&gene=maker-NODE_27_length_144887_cov_13.6552_ID_10293-augustus-gene-0.6&CDS=1-3387
72	OG0000072	YBL047C, YNL084C	genemark-NODE_63_length_23996_cov_12.8763_ID_12148-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_63_length_23996_cov_12.8763_ID_12148-processed-gene-0.34&CDS=1-1155, snap_masked-NODE_14_length_236535_cov_13.2068_ID_11582-processed-gene-1.35-mRNA-1_1&gene=snap_masked-NODE_14_length_236535_cov_13.2068_ID_11582-processed-gene-1.35&CDS=1-4263
73	OG0000073	YBL060W, YDR170C	genemark-NODE_43_length_70399_cov_12.9179_ID_10329-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_43_length_70399_cov_12.9179_ID_10329-processed-gene-0.4&CDS=1-6252, genemark-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-0.67&CDS=1-2691
74	OG0000074	YBL088C, YBR136W	augustus_masked-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-2.87-mRNA-1_1&gene=augustus_masked-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-2.87&CDS=1-9642, genemark-NODE_37_length_84456_cov_13.2154_ID_22714-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_37_length_84456_cov_13.2154_ID_22714-processed-gene-0.30&CDS=1-7089
75	OG0000075	YBL089W, YER119C	genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-1.235-mRNA-1_1&gene=genemark-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-1.235&CDS=1-1311, genemark-NODE_28_length_142737_cov_12.6932_ID_10016-processed-gene-0.224-mRNA-1_1&gene=genemark-NODE_28_length_142737_cov_12.6932_ID_10016-processed-gene-0.224&CDS=1-1365
76	OG0000076	YBR009C, YNL030W	genemark-NODE_46_length_62667_cov_13.8039_ID_13199-processed-gene-0.72-mRNA-1_1&gene=genemark-NODE_46_length_62667_cov_13.8039_ID_13199-processed-gene-0.72&CDS=1-309, genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-2.174-mRNA-1_1&gene=genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-2.174&CDS=1-309
77	OG0000077	YBR010W, YNL031C	genemark-NODE_46_length_62667_cov_13.8039_ID_13199-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_46_length_62667_cov_13.8039_ID_13199-processed-gene-0.59&CDS=1-408, genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-2.149-mRNA-1_1&gene=genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-2.149&CDS=1-408
78	OG0000078	YBR028C, YKR001C	genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_11_length_278164_cov_12.7995_ID_11389-processed-gene-1.82&CDS=1-1362, snap_masked-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-1.38-mRNA-1_1&gene=snap_masked-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-1.38&CDS=1-3444
79	OG0000079	YBR061C, YGL136C	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-1.124-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-1.124&CDS=1-900, genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-0.35&CDS=1-666
80	OG0000080	YBR073W, YGL163C	genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-1.54-mRNA-1_1&gene=genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-1.54&CDS=1-2460, genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-1.132-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-1.132&CDS=1-2595
