	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035282_Trigonopsis_vinaria
39	OG0000039	YGL077C, YNR056C	genemark-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-3.3-mRNA-1_1&gene=genemark-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-3.3&CDS=1-1611, maker-NODE_18_length_247454_cov_44.7282_ID_3590-snap-gene-0.90-mRNA-1_1&gene=maker-NODE_18_length_247454_cov_44.7282_ID_3590-snap-gene-0.90&CDS=1-4728, snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-7.76-mRNA-1_1&gene=snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-7.76&CDS=1-1686
40	OG0000040	YGL227W, YMR171C	augustus_masked-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-1.75&CDS=1-1851, maker-NODE_5_length_608631_cov_29.0002_ID_3793-snap-gene-4.19-mRNA-1_1&gene=maker-NODE_5_length_608631_cov_29.0002_ID_3793-snap-gene-4.19&CDS=1-600, snap_masked-NODE_10_length_377915_cov_28.3732_ID_8830-processed-gene-2.314-mRNA-1_1&gene=snap_masked-NODE_10_length_377915_cov_28.3732_ID_8830-processed-gene-2.314&CDS=1-1386
41	OG0000041	YGR108W, YLR210W, YPR119W	genemark-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-2.23-mRNA-1_1&gene=genemark-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-2.23&CDS=1-1446, snap_masked-NODE_16_length_260129_cov_29.5363_ID_3859-processed-gene-1.21-mRNA-1_1&gene=snap_masked-NODE_16_length_260129_cov_29.5363_ID_3859-processed-gene-1.21&CDS=1-1392
42	OG0000042	YGR109W-A, YGR109W-B, YIL082W, YIL082W-A	snap_masked-NODE_13_length_312200_cov_40.1463_ID_9646-processed-gene-2.136-mRNA-1_1&gene=snap_masked-NODE_13_length_312200_cov_40.1463_ID_9646-processed-gene-2.136&CDS=1-414
43	OG0000043	YGR136W, YJL020C, YPR154W	maker-NODE_27_length_107870_cov_37.3069_ID_4501-snap-gene-0.114-mRNA-1_1&gene=maker-NODE_27_length_107870_cov_37.3069_ID_4501-snap-gene-0.114&CDS=1-828, snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-3.146-mRNA-1_1&gene=snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-3.146&CDS=1-3132
44	OG0000044	YGR260W	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-0.102-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-0.102&CDS=1-1482, maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-5.243-mRNA-1_1&gene=maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-5.243&CDS=1-4413, snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-3.57-mRNA-1_1&gene=snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-3.57&CDS=1-1446, snap_masked-NODE_30_length_88817_cov_52.0922_ID_3969-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_30_length_88817_cov_52.0922_ID_3969-processed-gene-0.91&CDS=1-1575
45	OG0000045	YHL007C, YNL298W, YOL113W	maker-NODE_2_length_864050_cov_27.7683_ID_3241-snap-gene-5.76-mRNA-1_1&gene=maker-NODE_2_length_864050_cov_27.7683_ID_3241-snap-gene-5.76&CDS=1-2760, maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-2.78-mRNA-1_1&gene=maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-2.78&CDS=1-2697
46	OG0000046	YHL028W, YNL283C, YOL105C	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-9.73-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-9.73&CDS=1-1152, maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-6.156-mRNA-1_1&gene=maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-6.156&CDS=1-924
47	OG0000047	YHR049W, YMR222C, YOR280C	snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-0.60&CDS=1-675, snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-0.54&CDS=1-744
48	OG0000048	YJL158C, YJL160C, YKL163W, YKL164C	snap_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-2.37-mRNA-1_1&gene=snap_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-2.37&CDS=1-1047
49	OG0000049	YJR154W	augustus_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-1.87&CDS=1-924, maker-NODE_30_length_88817_cov_52.0922_ID_3969-snap-gene-0.139-mRNA-1_1&gene=maker-NODE_30_length_88817_cov_52.0922_ID_3969-snap-gene-0.139&CDS=1-987, snap_masked-NODE_17_length_250191_cov_28.841_ID_2582-processed-gene-1.240-mRNA-1_1&gene=snap_masked-NODE_17_length_250191_cov_28.841_ID_2582-processed-gene-1.240&CDS=1-921, snap_masked-NODE_33_length_80715_cov_28.7983_ID_4163-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_33_length_80715_cov_28.7983_ID_4163-processed-gene-0.71&CDS=1-921
50	OG0000050	YKR089C, YMR313C, YOR081C	augustus_masked-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.158-mRNA-1_1&gene=augustus_masked-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.158&CDS=1-1587, maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-5.259-mRNA-1_1&gene=maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-5.259&CDS=1-2298
51	OG0000051	YLR032W, YOR191W	augustus_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-3.85-mRNA-1_1&gene=augustus_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-3.85&CDS=1-2907, genemark-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-1.28-mRNA-1_1&gene=genemark-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-1.28&CDS=1-3714, genemark-NODE_29_length_100643_cov_37.9226_ID_3916-processed-gene-0.194-mRNA-1_1&gene=genemark-NODE_29_length_100643_cov_37.9226_ID_3916-processed-gene-0.194&CDS=1-2907
52	OG0000052	YNL106C, YOL065C, YOR109W	augustus_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-0.97&CDS=1-1272, maker-NODE_31_length_87158_cov_27.2516_ID_4097-snap-gene-0.68-mRNA-1_1&gene=maker-NODE_31_length_87158_cov_27.2516_ID_4097-snap-gene-0.68&CDS=1-3636
53	OG0000053	YOR349W	augustus_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-7.57-mRNA-1_1&gene=augustus_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-7.57&CDS=1-4293, snap_masked-NODE_19_length_214413_cov_45.2145_ID_5203-processed-gene-1.108-mRNA-1_1&gene=snap_masked-NODE_19_length_214413_cov_45.2145_ID_5203-processed-gene-1.108&CDS=1-561, snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-4.147-mRNA-1_1&gene=snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-4.147&CDS=1-606, snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-4.148-mRNA-1_1&gene=snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-4.148&CDS=1-333
54	OG0000054	YAL051W, YOR363C	augustus_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-3.76-mRNA-1_1&gene=augustus_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-3.76&CDS=1-2145, snap_masked-NODE_22_length_192448_cov_30.6168_ID_2871-processed-gene-0.221-mRNA-1_1&gene=snap_masked-NODE_22_length_192448_cov_30.6168_ID_2871-processed-gene-0.221&CDS=1-2700
55	OG0000055	YBL037W, YPR029C	snap_masked-NODE_25_length_119184_cov_27.9515_ID_3524-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_25_length_119184_cov_27.9515_ID_3524-processed-gene-0.66&CDS=1-2931, snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-4.111-mRNA-1_1&gene=snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-4.111&CDS=1-2487
56	OG0000056	YBL042C, YBR021W, YIR028W	augustus_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-1.72&CDS=1-1365
57	OG0000057	YBL095W, YER182W	maker-NODE_21_length_193487_cov_43.8223_ID_2763-snap-gene-0.190-mRNA-1_1&gene=maker-NODE_21_length_193487_cov_43.8223_ID_2763-snap-gene-0.190&CDS=1-624, snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-4.116-mRNA-1_1&gene=snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-4.116&CDS=1-759
58	OG0000058	YBR009C, YNL030W	snap_masked-NODE_10_length_377915_cov_28.3732_ID_8830-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_10_length_377915_cov_28.3732_ID_8830-processed-gene-0.50&CDS=1-309, snap_masked-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-0.97&CDS=1-309
59	OG0000059	YBR073W, YGL163C	snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-1.24-mRNA-1_1&gene=snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-1.24&CDS=1-2382, snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-5.90-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-5.90&CDS=1-2583
60	OG0000060	YBR145W, YMR303C, YOL086C	maker-NODE_23_length_180852_cov_49.0961_ID_2839-snap-gene-0.146-mRNA-1_1&gene=maker-NODE_23_length_180852_cov_49.0961_ID_2839-snap-gene-0.146&CDS=1-1239
61	OG0000061	YBR151W, YML050W	genemark-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-5.151-mRNA-1_1&gene=genemark-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-5.151&CDS=1-849, maker-NODE_2_length_864050_cov_27.7683_ID_3241-snap-gene-3.70-mRNA-1_1&gene=maker-NODE_2_length_864050_cov_27.7683_ID_3241-snap-gene-3.70&CDS=1-798
62	OG0000062	YBR237W, YNL112W	maker-NODE_26_length_118631_cov_26.6702_ID_3538-augustus-gene-0.9-mRNA-1_1&gene=maker-NODE_26_length_118631_cov_26.6702_ID_3538-augustus-gene-0.9&CDS=1-1677, snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-7.86-mRNA-1_1&gene=snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-7.86&CDS=1-3072
63	OG0000063	YBR249C, YDR035W	maker-NODE_13_length_312200_cov_40.1463_ID_9646-snap-gene-2.159-mRNA-1_1&gene=maker-NODE_13_length_312200_cov_40.1463_ID_9646-snap-gene-2.159&CDS=1-1110, snap_masked-NODE_26_length_118631_cov_26.6702_ID_3538-processed-gene-0.135-mRNA-1_1&gene=snap_masked-NODE_26_length_118631_cov_26.6702_ID_3538-processed-gene-0.135&CDS=1-1107
64	OG0000064	YBR263W, YLR058C	snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-1.43-mRNA-1_1&gene=snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-1.43&CDS=1-1419, snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-3.305-mRNA-1_1&gene=snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-3.305&CDS=1-1431
65	OG0000065	YCL029C, YNL148C	augustus_masked-NODE_36_length_43906_cov_32.2194_ID_4799-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_36_length_43906_cov_32.2194_ID_4799-processed-gene-0.20&CDS=1-1665, snap_masked-NODE_20_length_193603_cov_27.0983_ID_9010-processed-gene-0.283-mRNA-1_1&gene=snap_masked-NODE_20_length_193603_cov_27.0983_ID_9010-processed-gene-0.283&CDS=1-753
66	OG0000066	YCL040W, YDR516C	snap_masked-NODE_14_length_303702_cov_28.9607_ID_7328-processed-gene-2.101-mRNA-1_1&gene=snap_masked-NODE_14_length_303702_cov_28.9607_ID_7328-processed-gene-2.101&CDS=1-1461, snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-0.54&CDS=1-1284
67	OG0000067	YCL064C, YIL167W	maker-NODE_8_length_412411_cov_29.2091_ID_5354-augustus-gene-1.11-mRNA-1_1&gene=maker-NODE_8_length_412411_cov_29.2091_ID_5354-augustus-gene-1.11&CDS=1-963, snap_masked-NODE_32_length_86570_cov_22.2133_ID_4131-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_32_length_86570_cov_22.2133_ID_4131-processed-gene-0.51&CDS=1-978
68	OG0000068	YCR095C, YNL032W	genemark-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-0.48&CDS=1-813, maker-NODE_4_length_684481_cov_27.1247_ID_2120-augustus-gene-5.129-mRNA-1_1&gene=maker-NODE_4_length_684481_cov_27.1247_ID_2120-augustus-gene-5.129&CDS=1-594
69	OG0000069	YCR098C, YML123C	genemark-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-9.14-mRNA-1_1&gene=genemark-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-9.14&CDS=1-1521, maker-NODE_21_length_193487_cov_43.8223_ID_2763-snap-gene-0.187-mRNA-1_1&gene=maker-NODE_21_length_193487_cov_43.8223_ID_2763-snap-gene-0.187&CDS=1-2046
70	OG0000070	YCR102C, YLR460C, YNL134C	snap_masked-NODE_16_length_260129_cov_29.5363_ID_3859-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_16_length_260129_cov_29.5363_ID_3859-processed-gene-0.63&CDS=1-1137
71	OG0000071	YDL029W, YDR106W	augustus_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-1.171-mRNA-1_1&gene=augustus_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-1.171&CDS=1-1188, snap_masked-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-2.143-mRNA-1_1&gene=snap_masked-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-2.143&CDS=1-1167
72	OG0000072	YDL047W, YDR075W	maker-NODE_13_length_312200_cov_40.1463_ID_9646-snap-gene-2.155-mRNA-1_1&gene=maker-NODE_13_length_312200_cov_40.1463_ID_9646-snap-gene-2.155&CDS=1-942, maker-NODE_2_length_864050_cov_27.7683_ID_3241-augustus-gene-7.177-mRNA-1_1&gene=maker-NODE_2_length_864050_cov_27.7683_ID_3241-augustus-gene-7.177&CDS=1-1035
73	OG0000073	YDL056W, YLR182W	maker-NODE_38_length_43514_cov_30.3968_ID_4754-snap-gene-0.74-mRNA-1_1&gene=maker-NODE_38_length_43514_cov_30.3968_ID_4754-snap-gene-0.74&CDS=1-2430, snap_masked-NODE_24_length_163241_cov_27.3507_ID_3210-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_24_length_163241_cov_27.3507_ID_3210-processed-gene-0.107&CDS=1-2520
74	OG0000074	YDL090C, YGL155W	maker-NODE_9_length_401842_cov_33.1288_ID_2520-snap-gene-2.96-mRNA-1_1&gene=maker-NODE_9_length_401842_cov_33.1288_ID_2520-snap-gene-2.96&CDS=1-1200, snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-5.174-mRNA-1_1&gene=snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-5.174&CDS=1-1113
75	OG0000075	YDL122W, YPL072W	augustus_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-3.9-mRNA-1_1&gene=augustus_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-3.9&CDS=1-1908, snap_masked-NODE_15_length_262765_cov_28.0125_ID_2801-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_15_length_262765_cov_28.0125_ID_2801-processed-gene-0.45&CDS=1-1410
76	OG0000076	YDL132W, YGR003W	snap_masked-NODE_16_length_260129_cov_29.5363_ID_3859-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_16_length_260129_cov_29.5363_ID_3859-processed-gene-0.58&CDS=1-1971, snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-2.52-mRNA-1_1&gene=snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-2.52&CDS=1-2334
77	OG0000077	YDL159W, YJL128C	genemark-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-9.41-mRNA-1_1&gene=genemark-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-9.41&CDS=1-1128, snap_masked-NODE_14_length_303702_cov_28.9607_ID_7328-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_14_length_303702_cov_28.9607_ID_7328-processed-gene-0.78&CDS=1-2355
78	OG0000078	YDL246C, YJR159W	maker-NODE_7_length_436440_cov_31.2914_ID_5749-snap-gene-2.124-mRNA-1_1&gene=maker-NODE_7_length_436440_cov_31.2914_ID_5749-snap-gene-2.124&CDS=1-1056, snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-0.76&CDS=1-1065
79	OG0000079	YDR002W, YLR335W	augustus_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-3.77-mRNA-1_1&gene=augustus_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-3.77&CDS=1-2094, maker-NODE_29_length_100643_cov_37.9226_ID_3916-snap-gene-0.62-mRNA-1_1&gene=maker-NODE_29_length_100643_cov_37.9226_ID_3916-snap-gene-0.62&CDS=1-705
80	OG0000080	YDR011W	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-12.61-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-12.61&CDS=1-4419, maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-3.101-mRNA-1_1&gene=maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-3.101&CDS=1-4464, snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-2.102-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-2.102&CDS=1-4440
81	OG0000081	YDR038C, YDR039C, YDR040C	maker-NODE_10_length_377915_cov_28.3732_ID_8830-snap-gene-2.247-mRNA-1_1&gene=maker-NODE_10_length_377915_cov_28.3732_ID_8830-snap-gene-2.247&CDS=1-3186
82	OG0000082	YDR072C, YKL004W	augustus_masked-NODE_20_length_193603_cov_27.0983_ID_9010-processed-gene-0.216-mRNA-1_1&gene=augustus_masked-NODE_20_length_193603_cov_27.0983_ID_9010-processed-gene-0.216&CDS=1-1086, snap_masked-NODE_25_length_119184_cov_27.9515_ID_3524-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_25_length_119184_cov_27.9515_ID_3524-processed-gene-0.82&CDS=1-1542
83	OG0000083	YDR243C, YOR204W	snap_masked-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.271-mRNA-1_1&gene=snap_masked-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.271&CDS=1-1833, snap_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-2.35-mRNA-1_1&gene=snap_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-2.35&CDS=1-1950
84	OG0000084	YDR246W, YML077W	genemark-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-1.165-mRNA-1_1&gene=genemark-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-1.165&CDS=1-405, maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-10.62-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-10.62&CDS=1-471
85	OG0000085	YDR450W, YML026C	augustus_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-3.143-mRNA-1_1&gene=augustus_masked-NODE_7_length_436440_cov_31.2914_ID_5749-processed-gene-3.143&CDS=1-441, genemark-NODE_8_length_412411_cov_29.2091_ID_5354-processed-gene-3.6-mRNA-1_1&gene=genemark-NODE_8_length_412411_cov_29.2091_ID_5354-processed-gene-3.6&CDS=1-441
86	OG0000086	YDR457W, YER125W	maker-NODE_20_length_193603_cov_27.0983_ID_9010-snap-gene-0.228-mRNA-1_1&gene=maker-NODE_20_length_193603_cov_27.0983_ID_9010-snap-gene-0.228&CDS=1-2349, maker-NODE_25_length_119184_cov_27.9515_ID_3524-snap-gene-0.113-mRNA-1_1&gene=maker-NODE_25_length_119184_cov_27.9515_ID_3524-snap-gene-0.113&CDS=1-10521
87	OG0000087	YDR477W, YKL101W	maker-NODE_16_length_260129_cov_29.5363_ID_3859-snap-gene-1.97-mRNA-1_1&gene=maker-NODE_16_length_260129_cov_29.5363_ID_3859-snap-gene-1.97&CDS=1-2010, maker-NODE_7_length_436440_cov_31.2914_ID_5749-snap-gene-1.75-mRNA-1_1&gene=maker-NODE_7_length_436440_cov_31.2914_ID_5749-snap-gene-1.75&CDS=1-3270
88	OG0000088	YDR523C	maker-NODE_12_length_323142_cov_42.5011_ID_4325-snap-gene-0.121-mRNA-1_1&gene=maker-NODE_12_length_323142_cov_42.5011_ID_4325-snap-gene-0.121&CDS=1-2292, maker-NODE_14_length_303702_cov_28.9607_ID_7328-augustus-gene-2.17-mRNA-1_1&gene=maker-NODE_14_length_303702_cov_28.9607_ID_7328-augustus-gene-2.17&CDS=1-999, maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-6.135-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-6.135&CDS=1-1629
89	OG0000089	YDR524C, YIL044C	maker-NODE_26_length_118631_cov_26.6702_ID_3538-snap-gene-0.109-mRNA-1_1&gene=maker-NODE_26_length_118631_cov_26.6702_ID_3538-snap-gene-0.109&CDS=1-1494, snap_masked-NODE_28_length_100973_cov_49.3373_ID_4614-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_28_length_100973_cov_49.3373_ID_4614-processed-gene-0.59&CDS=1-3444
90	OG0000090	YDR536W	snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-0.58&CDS=1-1572, snap_masked-NODE_23_length_180852_cov_49.0961_ID_2839-processed-gene-0.198-mRNA-1_1&gene=snap_masked-NODE_23_length_180852_cov_49.0961_ID_2839-processed-gene-0.198&CDS=1-1854, snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-5.188-mRNA-1_1&gene=snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-5.188&CDS=1-1518
91	OG0000091	YEL041W, YJR049C	augustus_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-5.142-mRNA-1_1&gene=augustus_masked-NODE_5_length_608631_cov_29.0002_ID_3793-processed-gene-5.142&CDS=1-1203, maker-NODE_7_length_436440_cov_31.2914_ID_5749-snap-gene-3.247-mRNA-1_1&gene=maker-NODE_7_length_436440_cov_31.2914_ID_5749-snap-gene-3.247&CDS=1-1374
92	OG0000092	YER057C, YIL051C	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-7.129-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-7.129&CDS=1-387, snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-1.87-mRNA-1_1&gene=snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-1.87&CDS=1-387
93	OG0000093	YER065C, YPR006C	snap_masked-NODE_11_length_343405_cov_38.0855_ID_2620-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_11_length_343405_cov_38.0855_ID_2620-processed-gene-0.65&CDS=1-1626, snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-1.116-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-1.116&CDS=1-1698
94	OG0000094	YER172C, YGR271W	genemark-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.66&CDS=1-6432, snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-1.115-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-1.115&CDS=1-6183
95	OG0000095	YFL034C-B, YIL106W	maker-NODE_10_length_377915_cov_28.3732_ID_8830-augustus-gene-0.8-mRNA-1_1&gene=maker-NODE_10_length_377915_cov_28.3732_ID_8830-augustus-gene-0.8&CDS=1-777, snap_masked-NODE_20_length_193603_cov_27.0983_ID_9010-processed-gene-0.327-mRNA-1_1&gene=snap_masked-NODE_20_length_193603_cov_27.0983_ID_9010-processed-gene-0.327&CDS=1-681
96	OG0000096	YFL039C, YHR129C	genemark-NODE_13_length_312200_cov_40.1463_ID_9646-processed-gene-2.75-mRNA-1_1&gene=genemark-NODE_13_length_312200_cov_40.1463_ID_9646-processed-gene-2.75&CDS=1-1122, snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-1.67-mRNA-1_1&gene=snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-1.67&CDS=1-1338
