	OrthologID	Saccharomyces_cerevisiae	yHAB148_Kazachstania_intestinalis
42	OG0000042	YBL052C, YOR244W	augustus_masked-NODE_60_length_57602_cov_17.475_ID_119-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_60_length_57602_cov_17.475_ID_119-processed-gene-0.70&CDS=1-1341, augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.84&CDS=1-1728
43	OG0000043	YBL054W, YER088C	augustus_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-0.53&CDS=1-1365, augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_62_length_55576_cov_14.4739_ID_123-processed-gene-0.68&CDS=1-1287
44	OG0000044	YBR005W, YDR003W	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.6-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.6&CDS=1-660, augustus_masked-NODE_88_length_26347_cov_14.1698_ID_175-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_88_length_26347_cov_14.1698_ID_175-processed-gene-0.32&CDS=1-621
45	OG0000045	YBR008C	augustus_masked-NODE_38_length_90861_cov_15.0518_ID_75-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-NODE_38_length_90861_cov_15.0518_ID_75-processed-gene-0.137&CDS=1-1701, augustus_masked-NODE_43_length_85566_cov_17.2606_ID_85-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_43_length_85566_cov_17.2606_ID_85-processed-gene-0.92&CDS=1-1614, augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.48&CDS=1-1701
46	OG0000046	YBR009C, YNL030W	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.154-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.154&CDS=1-309, augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.53&CDS=1-309
47	OG0000047	YBR010W, YNL031C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.173-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.173&CDS=1-408, augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_27_length_120258_cov_14.8531_ID_53-processed-gene-0.23&CDS=1-408
48	OG0000048	YBR015C, YJL186W	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.40-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.40&CDS=1-1752, snap_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.70-mRNA-1_1&gene=snap_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.70&CDS=1-1878
49	OG0000049	YBR016W, YDL012C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.151-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.151&CDS=1-342, augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.12-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.12&CDS=1-309
50	OG0000050	YBR020W, YDR009W	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.9-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.9&CDS=1-1557, augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.54&CDS=1-1548
51	OG0000051	YBR024W, YBR037C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.11-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.11&CDS=1-885, augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.52&CDS=1-915
52	OG0000052	YBR048W, YDR025W	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.165-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.165&CDS=1-468, maker-NODE_1_length_424984_cov_16.6998_ID_1-augustus-gene-2.139-mRNA-1_1&gene=maker-NODE_1_length_424984_cov_16.6998_ID_1-augustus-gene-2.139&CDS=1-468
53	OG0000053	YBR084W, YGR204W	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.47&CDS=1-2922, augustus_masked-NODE_59_length_58945_cov_14.5838_ID_117-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_59_length_58945_cov_14.5838_ID_117-processed-gene-0.80&CDS=1-2838
54	OG0000054	YBR085W, YMR056C	augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.11&CDS=1-909, snap_masked-NODE_48_length_72741_cov_16.097_ID_95-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_48_length_72741_cov_16.097_ID_95-processed-gene-0.91&CDS=1-909
55	OG0000055	YBR115C, YPR074C	augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.1&CDS=1-2037, maker-NODE_59_length_58945_cov_14.5838_ID_117-augustus-gene-0.68-mRNA-1_1&gene=maker-NODE_59_length_58945_cov_14.5838_ID_117-augustus-gene-0.68&CDS=1-6228
56	OG0000056	YBR139W, YMR297W	augustus_masked-NODE_10_length_236053_cov_15.3402_ID_19-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_10_length_236053_cov_15.3402_ID_19-processed-gene-0.18&CDS=1-1503, augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.248-mRNA-1_1&gene=augustus_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-1.248&CDS=1-1572
57	OG0000057	YBR140C, YOL081W	augustus_masked-NODE_10_length_236053_cov_15.3402_ID_19-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_10_length_236053_cov_15.3402_ID_19-processed-gene-0.39&CDS=1-9345, augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.24&CDS=1-9336
58	OG0000058	YBR161W, YPL057C	augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.216-mRNA-1_1&gene=augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.216&CDS=1-1041, augustus_masked-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-3.48-mRNA-1_1&gene=augustus_masked-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-3.48&CDS=1-1032
59	OG0000059	YBR191W, YPL079W	augustus_masked-NODE_61_length_56403_cov_15.4638_ID_121-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_61_length_56403_cov_15.4638_ID_121-processed-gene-0.76&CDS=1-441, maker-NODE_56_length_60609_cov_15.5326_ID_111-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_56_length_60609_cov_15.5326_ID_111-augustus-gene-0.0&CDS=1-480
60	OG0000060	YBR197C, YPL077C	augustus_masked-NODE_60_length_57602_cov_17.475_ID_119-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_60_length_57602_cov_17.475_ID_119-processed-gene-0.55&CDS=1-753, snap_masked-NODE_56_length_60609_cov_15.5326_ID_111-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_56_length_60609_cov_15.5326_ID_111-processed-gene-0.73&CDS=1-981
61	OG0000061	YBR218C, YGL062W	augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.8&CDS=1-3534, augustus_masked-NODE_36_length_99242_cov_15.614_ID_71-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_36_length_99242_cov_15.614_ID_71-processed-gene-0.73&CDS=1-3525
62	OG0000062	YBR263W, YLR058C	augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_16_length_168731_cov_15.3231_ID_31-processed-gene-0.35&CDS=1-1407, augustus_masked-NODE_18_length_150695_cov_14.9875_ID_35-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_18_length_150695_cov_14.9875_ID_35-processed-gene-0.89&CDS=1-1512
63	OG0000063	YCL048W, YDR522C	augustus_masked-NODE_14_length_183115_cov_17.9585_ID_27-processed-gene-0.163-mRNA-1_1&gene=augustus_masked-NODE_14_length_183115_cov_17.9585_ID_27-processed-gene-0.163&CDS=1-1305, augustus_masked-NODE_32_length_108397_cov_16.2126_ID_63-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_32_length_108397_cov_16.2126_ID_63-processed-gene-0.70&CDS=1-1401
64	OG0000064	YDL022W, YOL059W	augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_67_length_50041_cov_14.0094_ID_133-processed-gene-0.33&CDS=1-1173, augustus_masked-NODE_81_length_31599_cov_13.9167_ID_161-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_81_length_31599_cov_13.9167_ID_161-processed-gene-0.9&CDS=1-1215
65	OG0000065	YDL083C, YMR143W	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.77&CDS=1-429, augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.76&CDS=1-429
66	OG0000066	YDL086W, YMR145C	augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.31&CDS=1-2436, genemark-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_66_length_50366_cov_14.6421_ID_131-processed-gene-0.41&CDS=1-1644
67	OG0000067	YDL109C, YGL144C	augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_13_length_198474_cov_15.272_ID_25-processed-gene-0.46&CDS=1-4845, augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_23_length_136819_cov_14.6148_ID_45-processed-gene-0.64&CDS=1-1773
68	OG0000068	YDL136W, YDL191W	augustus_masked-NODE_292_length_324_cov_32.0446_ID_583-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_292_length_324_cov_32.0446_ID_583-processed-gene-0.1&CDS=1-321, augustus_masked-NODE_29_length_118531_cov_14.9387_ID_57-processed-gene-0.172-mRNA-1_1&gene=augustus_masked-NODE_29_length_118531_cov_14.9387_ID_57-processed-gene-0.172&CDS=1-360
69	OG0000069	YDL138W, YDL194W	augustus_masked-NODE_29_length_118531_cov_14.9387_ID_57-processed-gene-0.175-mRNA-1_1&gene=augustus_masked-NODE_29_length_118531_cov_14.9387_ID_57-processed-gene-0.175&CDS=1-2625, augustus_masked-NODE_37_length_94504_cov_15.1639_ID_73-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_37_length_94504_cov_15.1639_ID_73-processed-gene-0.20&CDS=1-2007
70	OG0000070	YDR011W, YPL058C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.10-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-2.10&CDS=1-4455, augustus_masked-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-3.47-mRNA-1_1&gene=augustus_masked-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-3.47&CDS=1-4563
71	OG0000071	YDR038C, YDR039C, YDR040C	augustus_masked-NODE_60_length_57602_cov_17.475_ID_119-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_60_length_57602_cov_17.475_ID_119-processed-gene-0.78&CDS=1-3285
72	OG0000072	YDR099W, YER177W	augustus_masked-NODE_65_length_50960_cov_14.8707_ID_129-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_65_length_50960_cov_14.8707_ID_129-processed-gene-0.7&CDS=1-429, augustus_masked-NODE_98_length_11067_cov_14.5195_ID_195-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_98_length_11067_cov_14.5195_ID_195-processed-gene-0.7&CDS=1-435
73	OG0000073	YDR125C, YLR099C	snap_masked-NODE_45_length_83315_cov_15.1769_ID_89-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_45_length_83315_cov_15.1769_ID_89-processed-gene-0.35&CDS=1-1341, snap_masked-NODE_47_length_81184_cov_15.2971_ID_93-processed-gene-0.80-mRNA-1_1&gene=snap_masked-NODE_47_length_81184_cov_15.2971_ID_93-processed-gene-0.80&CDS=1-1176
74	OG0000074	YDR135C, YLL015W	augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.184-mRNA-1_1&gene=augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.184&CDS=1-4593, augustus_masked-NODE_64_length_51704_cov_14.8772_ID_127-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_64_length_51704_cov_14.8772_ID_127-processed-gene-0.74&CDS=1-4638
75	OG0000075	YDR146C, YLR131C	augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.179-mRNA-1_1&gene=augustus_masked-NODE_15_length_177542_cov_15.0085_ID_29-processed-gene-0.179&CDS=1-1881, genemark-NODE_69_length_45321_cov_16.9474_ID_137-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_69_length_45321_cov_16.9474_ID_137-processed-gene-0.44&CDS=1-2103
76	OG0000076	YDR206W, YLR233C	snap_masked-NODE_24_length_133785_cov_15.8851_ID_47-processed-gene-0.137-mRNA-1_1&gene=snap_masked-NODE_24_length_133785_cov_15.8851_ID_47-processed-gene-0.137&CDS=1-1683, snap_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.6-mRNA-1_1&gene=snap_masked-NODE_5_length_253344_cov_15.3981_ID_9-processed-gene-1.6&CDS=1-2412
77	OG0000077	YDR326C, YHR079C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.41-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.41&CDS=1-4179, augustus_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-0.26&CDS=1-6723
78	OG0000078	YDR348C, YHR097C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.50-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-3.50&CDS=1-1341, augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.52-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-1.52&CDS=1-1083
79	OG0000079	YDR418W, YEL054C	augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_22_length_138830_cov_15.1455_ID_43-processed-gene-0.41&CDS=1-495, augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-NODE_9_length_237490_cov_15.1899_ID_17-processed-gene-0.125&CDS=1-495
80	OG0000080	YDR450W, YML026C	augustus_masked-NODE_271_length_368_cov_34.9042_ID_541-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_271_length_368_cov_34.9042_ID_541-processed-gene-0.0&CDS=1-366, augustus_masked-NODE_64_length_51704_cov_14.8772_ID_127-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_64_length_51704_cov_14.8772_ID_127-processed-gene-0.70&CDS=1-438
81	OG0000081	YDR453C, YML028W	augustus_masked-NODE_64_length_51704_cov_14.8772_ID_127-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_64_length_51704_cov_14.8772_ID_127-processed-gene-0.54&CDS=1-588, augustus_masked-NODE_86_length_28469_cov_13.9102_ID_171-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_86_length_28469_cov_13.9102_ID_171-processed-gene-0.43&CDS=1-588
82	OG0000082	YER011W, YOR010C	augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.34&CDS=1-1668, augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.37&CDS=1-753
83	OG0000083	YER017C, YMR089C	augustus_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-0.67&CDS=1-2355, augustus_masked-NODE_59_length_58945_cov_14.5838_ID_117-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_59_length_58945_cov_14.5838_ID_117-processed-gene-0.78&CDS=1-2256
84	OG0000084	YER047C, YPL074W	augustus_masked-NODE_56_length_60609_cov_15.5326_ID_111-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_56_length_60609_cov_15.5326_ID_111-processed-gene-0.26&CDS=1-2313, augustus_masked-NODE_75_length_36736_cov_14.5515_ID_149-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_75_length_36736_cov_14.5515_ID_149-processed-gene-0.47&CDS=1-2970
85	OG0000085	YER131W, YGL189C	augustus_masked-NODE_30_length_117629_cov_15.3164_ID_59-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_30_length_117629_cov_15.3164_ID_59-processed-gene-0.7&CDS=1-357, genemark-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-3.128-mRNA-1_1&gene=genemark-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-3.128&CDS=1-357
86	OG0000086	YER132C, YGL197W	augustus_masked-NODE_30_length_117629_cov_15.3164_ID_59-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_30_length_117629_cov_15.3164_ID_59-processed-gene-0.34&CDS=1-5382, snap_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_44_length_85070_cov_15.4255_ID_87-processed-gene-0.16&CDS=1-4380
87	OG0000087	YFR024C-A, YHR016C	augustus_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-1.141-mRNA-1_1&gene=augustus_masked-NODE_12_length_205931_cov_14.7015_ID_23-processed-gene-1.141&CDS=1-1710, maker-NODE_18_length_150695_cov_14.9875_ID_35-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_18_length_150695_cov_14.9875_ID_35-augustus-gene-0.2&CDS=1-2415
88	OG0000088	YFR039C, YGL228W	augustus_masked-NODE_50_length_71614_cov_15.0152_ID_99-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_50_length_71614_cov_15.0152_ID_99-processed-gene-0.29&CDS=1-1437, snap_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_3_length_296438_cov_15.0578_ID_5-processed-gene-0.103&CDS=1-1533
89	OG0000089	YGL031C, YGR148C	augustus_masked-NODE_34_length_102394_cov_15.2221_ID_67-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_34_length_102394_cov_15.2221_ID_67-processed-gene-0.29&CDS=1-465, augustus_masked-NODE_45_length_83315_cov_15.1769_ID_89-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_45_length_83315_cov_15.1769_ID_89-processed-gene-0.131&CDS=1-465
90	OG0000090	YGL082W, YPL191C	augustus_masked-NODE_68_length_47068_cov_17.2073_ID_135-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_68_length_47068_cov_17.2073_ID_135-processed-gene-0.12&CDS=1-1179, snap_masked-NODE_26_length_131178_cov_15.2817_ID_51-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_26_length_131178_cov_15.2817_ID_51-processed-gene-0.89&CDS=1-990
91	OG0000091	YGL120C, YKR086W	augustus_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_8_length_244720_cov_14.7863_ID_15-processed-gene-1.16&CDS=1-3174, genemark-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.163-mRNA-1_1&gene=genemark-NODE_19_length_143847_cov_14.769_ID_37-processed-gene-0.163&CDS=1-2313
92	OG0000092	YGL139W, YPL221W	augustus_masked-NODE_54_length_63951_cov_15.3249_ID_107-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_54_length_63951_cov_15.3249_ID_107-processed-gene-0.52&CDS=1-2427, genemark-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.65-mRNA-1_1&gene=genemark-NODE_4_length_283908_cov_15.1447_ID_7-processed-gene-1.65&CDS=1-2289
93	OG0000093	YGL162W, YPR009W	augustus_masked-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-3.4-mRNA-1_1&gene=augustus_masked-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-3.4&CDS=1-867, snap_masked-NODE_30_length_117629_cov_15.3164_ID_59-processed-gene-0.117-mRNA-1_1&gene=snap_masked-NODE_30_length_117629_cov_15.3164_ID_59-processed-gene-0.117&CDS=1-873
94	OG0000094	YGL166W, YPR008W	augustus_masked-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-3.5-mRNA-1_1&gene=augustus_masked-NODE_2_length_418382_cov_14.9342_ID_3-processed-gene-3.5&CDS=1-546, augustus_masked-NODE_30_length_117629_cov_15.3164_ID_59-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_30_length_117629_cov_15.3164_ID_59-processed-gene-0.0&CDS=1-1707
95	OG0000095	YGR027C, YLR333C	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-1.125&CDS=1-324, augustus_masked-NODE_6_length_253312_cov_15.3553_ID_11-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_6_length_253312_cov_15.3553_ID_11-processed-gene-1.16&CDS=1-324
96	OG0000096	YGR034W, YLR344W	augustus_masked-NODE_10_length_236053_cov_15.3402_ID_19-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_10_length_236053_cov_15.3402_ID_19-processed-gene-0.25&CDS=1-381, maker-NODE_6_length_253312_cov_15.3553_ID_11-augustus-gene-1.248-mRNA-1_1&gene=maker-NODE_6_length_253312_cov_15.3553_ID_11-augustus-gene-1.248&CDS=1-381
97	OG0000097	YGR097W, YPR115W	augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-0.38&CDS=1-2094, augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.2-mRNA-1_1&gene=augustus_masked-NODE_7_length_250949_cov_15.8555_ID_13-processed-gene-1.2&CDS=1-2982
98	OG0000098	YGR109C, YPR120C	augustus_masked-NODE_110_length_6709_cov_17.183_ID_219-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_110_length_6709_cov_17.183_ID_219-processed-gene-0.2&CDS=1-999, augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_1_length_424984_cov_16.6998_ID_1-processed-gene-0.15&CDS=1-1122
99	OG0000099	YGR180C, YJL026W	augustus_masked-NODE_37_length_94504_cov_15.1639_ID_73-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_37_length_94504_cov_15.1639_ID_73-processed-gene-0.17&CDS=1-1038, augustus_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-NODE_41_length_87873_cov_15.2502_ID_81-processed-gene-0.129&CDS=1-1176
