	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035670_Phaffomyces_opuntiae
27	OG0000027	YGR109W-A, YGR109W-B, YIL082W, YIL082W-A	snap_masked-NODE_17_length_163658_cov_63.2191_ID_9589-processed-gene-0.216-mRNA-1_1&gene=snap_masked-NODE_17_length_163658_cov_63.2191_ID_9589-processed-gene-0.216&CDS=1-3354, snap_masked-NODE_41_length_106288_cov_63.054_ID_7724-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_41_length_106288_cov_63.054_ID_7724-processed-gene-0.52&CDS=1-3855
28	OG0000028	YGR249W, YHR206W, YOR140W	genemark-NODE_17_length_163658_cov_63.2191_ID_9589-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_17_length_163658_cov_63.2191_ID_9589-processed-gene-0.98&CDS=1-2136, genemark-NODE_26_length_135124_cov_58.5831_ID_7941-processed-gene-0.155-mRNA-1_1&gene=genemark-NODE_26_length_135124_cov_58.5831_ID_7941-processed-gene-0.155&CDS=1-1959, genemark-NODE_57_length_80854_cov_53.2614_ID_10606-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_57_length_80854_cov_53.2614_ID_10606-processed-gene-0.7&CDS=1-1329
29	OG0000029	YHL019C, YOL062C, YPL259C	genemark-NODE_106_length_35472_cov_55.1944_ID_10927-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_106_length_35472_cov_55.1944_ID_10927-processed-gene-0.1&CDS=1-1446, genemark-NODE_74_length_67296_cov_55.105_ID_10455-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_74_length_67296_cov_55.105_ID_10455-processed-gene-0.8&CDS=1-1281, maker-NODE_30_length_126970_cov_55.7827_ID_6872-augustus-gene-0.58-mRNA-1_1&gene=maker-NODE_30_length_126970_cov_55.7827_ID_6872-augustus-gene-0.58&CDS=1-2328
30	OG0000030	YJL099W, YKR027W, YMR237W, YOR299W	genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.68&CDS=1-2058, genemark-NODE_8_length_222665_cov_55.63_ID_6999-processed-gene-1.108-mRNA-1_1&gene=genemark-NODE_8_length_222665_cov_55.63_ID_6999-processed-gene-1.108&CDS=1-1995
31	OG0000031	YJL172W, YOL153C	genemark-NODE_162_length_10388_cov_55.1105_ID_15471-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_162_length_10388_cov_55.1105_ID_15471-processed-gene-0.15&CDS=1-1731, genemark-NODE_20_length_149195_cov_60.8435_ID_27068-processed-gene-0.97-mRNA-1_1&gene=genemark-NODE_20_length_149195_cov_60.8435_ID_27068-processed-gene-0.97&CDS=1-1722, genemark-NODE_3_length_354816_cov_57.3327_ID_6176-processed-gene-1.13-mRNA-1_1&gene=genemark-NODE_3_length_354816_cov_57.3327_ID_6176-processed-gene-1.13&CDS=1-1746, snap_masked-NODE_42_length_100638_cov_56.583_ID_6634-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_42_length_100638_cov_56.583_ID_6634-processed-gene-0.39&CDS=1-1479
32	OG0000032	YKL220C, YNR060W, YOR381W	genemark-NODE_41_length_106288_cov_63.054_ID_7724-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_41_length_106288_cov_63.054_ID_7724-processed-gene-0.82&CDS=1-2928, genemark-NODE_69_length_71279_cov_56.315_ID_9095-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_69_length_71279_cov_56.315_ID_9095-processed-gene-0.63&CDS=1-1836, snap_masked-NODE_31_length_125729_cov_54.6391_ID_5952-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_31_length_125729_cov_54.6391_ID_5952-processed-gene-0.45&CDS=1-2076
33	OG0000033	YLR262C-A, YMR078C	augustus_masked-NODE_42_length_100638_cov_56.583_ID_6634-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_42_length_100638_cov_56.583_ID_6634-processed-gene-0.60&CDS=1-2052, genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.190-mRNA-1_1&gene=genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.190&CDS=1-1230, genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.191-mRNA-1_1&gene=genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.191&CDS=1-396, maker-NODE_42_length_100638_cov_56.583_ID_6634-snap-gene-0.54-mRNA-1_1&gene=maker-NODE_42_length_100638_cov_56.583_ID_6634-snap-gene-0.54&CDS=1-420
34	OG0000034	YMR083W, YMR303C, YOL086C	genemark-NODE_49_length_88606_cov_54.5843_ID_7281-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_49_length_88606_cov_54.5843_ID_7281-processed-gene-0.21&CDS=1-1107, genemark-NODE_84_length_56906_cov_55.4173_ID_9915-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_84_length_56906_cov_55.4173_ID_9915-processed-gene-0.59&CDS=1-1104, maker-NODE_1_length_473280_cov_55.4859_ID_5171-snap-gene-3.186-mRNA-1_1&gene=maker-NODE_1_length_473280_cov_55.4859_ID_5171-snap-gene-3.186&CDS=1-2073
35	OG0000035	YMR119W	augustus_masked-NODE_5_length_323236_cov_54.5967_ID_5390-processed-gene-2.74-mRNA-1_1&gene=augustus_masked-NODE_5_length_323236_cov_54.5967_ID_5390-processed-gene-2.74&CDS=1-1977, genemark-NODE_5_length_323236_cov_54.5967_ID_5390-processed-gene-2.136-mRNA-1_1&gene=genemark-NODE_5_length_323236_cov_54.5967_ID_5390-processed-gene-2.136&CDS=1-729, maker-NODE_5_length_323236_cov_54.5967_ID_5390-snap-gene-2.61-mRNA-1_1&gene=maker-NODE_5_length_323236_cov_54.5967_ID_5390-snap-gene-2.61&CDS=1-237, maker-NODE_5_length_323236_cov_54.5967_ID_5390-snap-gene-2.62-mRNA-1_1&gene=maker-NODE_5_length_323236_cov_54.5967_ID_5390-snap-gene-2.62&CDS=1-864, maker-NODE_5_length_323236_cov_54.5967_ID_5390-snap-gene-2.63-mRNA-1_1&gene=maker-NODE_5_length_323236_cov_54.5967_ID_5390-snap-gene-2.63&CDS=1-486
36	OG0000036	YOR153W	genemark-NODE_11_length_197763_cov_54.7867_ID_23752-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_11_length_197763_cov_54.7867_ID_23752-processed-gene-0.56&CDS=1-4458, genemark-NODE_133_length_18895_cov_55.7093_ID_13972-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_133_length_18895_cov_55.7093_ID_13972-processed-gene-0.12&CDS=1-4497, genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.235-mRNA-1_1&gene=genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.235&CDS=1-4458, maker-NODE_92_length_47929_cov_55.9375_ID_10131-snap-gene-0.52-mRNA-1_1&gene=maker-NODE_92_length_47929_cov_55.9375_ID_10131-snap-gene-0.52&CDS=1-7494, snap_masked-NODE_10_length_199636_cov_58.6805_ID_8612-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_10_length_199636_cov_58.6805_ID_8612-processed-gene-0.89&CDS=1-4572
37	OG0000037	YOR374W, YPL061W	genemark-NODE_126_length_23233_cov_70.2231_ID_15139-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_126_length_23233_cov_70.2231_ID_15139-processed-gene-0.3&CDS=1-1539, genemark-NODE_12_length_191144_cov_54.1603_ID_7329-processed-gene-0.135-mRNA-1_1&gene=genemark-NODE_12_length_191144_cov_54.1603_ID_7329-processed-gene-0.135&CDS=1-1491, genemark-NODE_47_length_90178_cov_55.0292_ID_6963-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_47_length_90178_cov_55.0292_ID_6963-processed-gene-0.83&CDS=1-1488, maker-NODE_41_length_106288_cov_63.054_ID_7724-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_41_length_106288_cov_63.054_ID_7724-snap-gene-0.3&CDS=1-1926
38	OG0000038	YAR019C, YHR102W	genemark-NODE_117_length_28492_cov_54.8199_ID_12561-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_117_length_28492_cov_54.8199_ID_12561-processed-gene-0.28&CDS=1-3054, genemark-NODE_20_length_149195_cov_60.8435_ID_27068-processed-gene-0.120-mRNA-1_1&gene=genemark-NODE_20_length_149195_cov_60.8435_ID_27068-processed-gene-0.120&CDS=1-1434, genemark-NODE_23_length_140454_cov_57.1584_ID_10316-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_23_length_140454_cov_57.1584_ID_10316-processed-gene-0.102&CDS=1-2604
39	OG0000039	YBL089W, YER119C, YIL088C	genemark-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.75&CDS=1-1236, genemark-NODE_52_length_85089_cov_71.98_ID_11545-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_52_length_85089_cov_71.98_ID_11545-processed-gene-0.84&CDS=1-1506
40	OG0000040	YBR298C, YDL247W, YGR289C, YJR160C	maker-NODE_1_length_473280_cov_55.4859_ID_5171-snap-gene-0.75-mRNA-1_1&gene=maker-NODE_1_length_473280_cov_55.4859_ID_5171-snap-gene-0.75&CDS=1-3522
41	OG0000041	YCL069W, YGR224W, YKR105C, YPR198W	genemark-NODE_68_length_73590_cov_73.3368_ID_8712-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_68_length_73590_cov_73.3368_ID_8712-processed-gene-0.4&CDS=1-1758
42	OG0000042	YCR010C, YNR002C	genemark-NODE_74_length_67296_cov_55.105_ID_10455-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_74_length_67296_cov_55.105_ID_10455-processed-gene-0.28&CDS=1-894, genemark-NODE_98_length_41651_cov_52.0766_ID_13578-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_98_length_41651_cov_52.0766_ID_13578-processed-gene-0.55&CDS=1-804, maker-NODE_98_length_41651_cov_52.0766_ID_13578-snap-gene-0.18-mRNA-1_1&gene=maker-NODE_98_length_41651_cov_52.0766_ID_13578-snap-gene-0.18&CDS=1-810
43	OG0000043	YCR037C, YJL198W, YNR013C	genemark-NODE_19_length_152415_cov_54.5177_ID_5621-processed-gene-0.150-mRNA-1_1&gene=genemark-NODE_19_length_152415_cov_54.5177_ID_5621-processed-gene-0.150&CDS=1-2607, genemark-NODE_90_length_49101_cov_54.5581_ID_10039-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_90_length_49101_cov_54.5581_ID_10039-processed-gene-0.19&CDS=1-2466
44	OG0000044	YDL174C	augustus_masked-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-1.11&CDS=1-1650, genemark-NODE_25_length_136532_cov_55.6675_ID_12345-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_25_length_136532_cov_55.6675_ID_12345-processed-gene-0.106&CDS=1-1674, genemark-NODE_48_length_89905_cov_60.4348_ID_23416-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_48_length_89905_cov_60.4348_ID_23416-processed-gene-0.30&CDS=1-1695, genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-1.150-mRNA-1_1&gene=genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-1.150&CDS=1-1659
45	OG0000045	YDR028C, YKR075C, YOR062C	genemark-NODE_19_length_152415_cov_54.5177_ID_5621-processed-gene-0.139-mRNA-1_1&gene=genemark-NODE_19_length_152415_cov_54.5177_ID_5621-processed-gene-0.139&CDS=1-2052, genemark-NODE_36_length_112025_cov_56.9043_ID_14889-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_36_length_112025_cov_56.9043_ID_14889-processed-gene-0.100&CDS=1-654
46	OG0000046	YDR061W, YEL001C	genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.192-mRNA-1_1&gene=genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.192&CDS=1-1464, genemark-NODE_32_length_124040_cov_58.3016_ID_10967-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_32_length_124040_cov_58.3016_ID_10967-processed-gene-0.2&CDS=1-1491, genemark-NODE_32_length_124040_cov_58.3016_ID_10967-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_32_length_124040_cov_58.3016_ID_10967-processed-gene-0.3&CDS=1-732
47	OG0000047	YDR144C, YLR120C, YLR121C	genemark-NODE_63_length_77283_cov_56.2945_ID_8167-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_63_length_77283_cov_56.2945_ID_8167-processed-gene-0.45&CDS=1-1662, genemark-NODE_63_length_77283_cov_56.2945_ID_8167-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_63_length_77283_cov_56.2945_ID_8167-processed-gene-0.65&CDS=1-1971
48	OG0000048	YDR365C, YHR109W	maker-NODE_226_length_1674_cov_49.3954_ID_18991-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_226_length_1674_cov_49.3954_ID_18991-snap-gene-0.3&CDS=1-1107, maker-NODE_2_length_368873_cov_56.1611_ID_5273-augustus-gene-0.130-mRNA-1_1&gene=maker-NODE_2_length_368873_cov_56.1611_ID_5273-augustus-gene-0.130&CDS=1-3864, snap_masked-NODE_107_length_35291_cov_54.1421_ID_11281-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_107_length_35291_cov_54.1421_ID_11281-processed-gene-0.31&CDS=1-324
49	OG0000049	YDR533C, YMR322C, YOR391C, YPL280W	snap_masked-NODE_14_length_185717_cov_58.2368_ID_8258-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_14_length_185717_cov_58.2368_ID_8258-processed-gene-0.19&CDS=1-723
50	OG0000050	YER045C, YIL036W, YNL167C	genemark-NODE_13_length_187264_cov_63.5239_ID_29069-processed-gene-0.133-mRNA-1_1&gene=genemark-NODE_13_length_187264_cov_63.5239_ID_29069-processed-gene-0.133&CDS=1-867, genemark-NODE_13_length_187264_cov_63.5239_ID_29069-processed-gene-0.190-mRNA-1_1&gene=genemark-NODE_13_length_187264_cov_63.5239_ID_29069-processed-gene-0.190&CDS=1-1242
51	OG0000051	YFR040W, YGL229C, YKR028W	genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.69&CDS=1-2742, genemark-NODE_8_length_222665_cov_55.63_ID_6999-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_8_length_222665_cov_55.63_ID_6999-processed-gene-0.86&CDS=1-2538
52	OG0000052	YGL185C, YPL113C	genemark-NODE_127_length_22164_cov_61.8075_ID_13484-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_127_length_22164_cov_61.8075_ID_13484-processed-gene-0.28&CDS=1-1101, genemark-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.86&CDS=1-1098, maker-NODE_6_length_276352_cov_54.7987_ID_5117-snap-gene-1.284-mRNA-1_1&gene=maker-NODE_6_length_276352_cov_54.7987_ID_5117-snap-gene-1.284&CDS=1-2211
53	OG0000053	YGR192C, YJL052W, YJR009C	genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-3.32-mRNA-1_1&gene=genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-3.32&CDS=1-1002, genemark-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.87&CDS=1-1020
54	OG0000054	YGR281W	genemark-NODE_22_length_142085_cov_53.8417_ID_5899-processed-gene-0.128-mRNA-1_1&gene=genemark-NODE_22_length_142085_cov_53.8417_ID_5899-processed-gene-0.128&CDS=1-4125, genemark-NODE_33_length_117313_cov_58.5094_ID_6324-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_33_length_117313_cov_58.5094_ID_6324-processed-gene-0.70&CDS=1-4116, genemark-NODE_38_length_111217_cov_55.057_ID_6468-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_38_length_111217_cov_55.057_ID_6468-processed-gene-0.6&CDS=1-4101, genemark-NODE_55_length_82024_cov_53.963_ID_12726-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_55_length_82024_cov_53.963_ID_12726-processed-gene-0.31&CDS=1-4110
55	OG0000055	YIL077C	augustus_masked-NODE_93_length_47230_cov_63.3808_ID_10519-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_93_length_47230_cov_63.3808_ID_10519-processed-gene-0.40&CDS=1-534, augustus_masked-NODE_93_length_47230_cov_63.3808_ID_10519-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_93_length_47230_cov_63.3808_ID_10519-processed-gene-0.41&CDS=1-534, snap_masked-NODE_102_length_37503_cov_56.6897_ID_11069-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_102_length_37503_cov_56.6897_ID_11069-processed-gene-0.26&CDS=1-531, snap_masked-NODE_62_length_78030_cov_54.4153_ID_7893-processed-gene-0.99-mRNA-1_1&gene=snap_masked-NODE_62_length_78030_cov_54.4153_ID_7893-processed-gene-0.99&CDS=1-543
56	OG0000056	YKL217W	genemark-NODE_100_length_39327_cov_55.7695_ID_13619-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_100_length_39327_cov_55.7695_ID_13619-processed-gene-0.14&CDS=1-1524, genemark-NODE_69_length_71279_cov_56.315_ID_9095-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_69_length_71279_cov_56.315_ID_9095-processed-gene-0.69&CDS=1-1656, genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-1.170-mRNA-1_1&gene=genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-1.170&CDS=1-1617, genemark-NODE_97_length_41981_cov_53.435_ID_12889-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_97_length_41981_cov_53.435_ID_12889-processed-gene-0.42&CDS=1-1500
57	OG0000057	YKL222C, YLR266C, YOR162C, YOR172W	genemark-NODE_12_length_191144_cov_54.1603_ID_7329-processed-gene-0.156-mRNA-1_1&gene=genemark-NODE_12_length_191144_cov_54.1603_ID_7329-processed-gene-0.156&CDS=1-2763
58	OG0000058	YLR155C, YLR157C, YLR158C, YLR160C	genemark-NODE_44_length_96743_cov_61.9992_ID_6736-processed-gene-0.120-mRNA-1_1&gene=genemark-NODE_44_length_96743_cov_61.9992_ID_6736-processed-gene-0.120&CDS=1-1086
59	OG0000059	YLR342W, YMR306W	genemark-NODE_91_length_48162_cov_56.5097_ID_12987-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_91_length_48162_cov_56.5097_ID_12987-processed-gene-0.64&CDS=1-5694, snap_masked-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-2.36-mRNA-1_1&gene=snap_masked-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-2.36&CDS=1-5391, snap_masked-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.84&CDS=1-5538
60	OG0000060	YAL023C, YGR199W	genemark-NODE_81_length_58693_cov_55.9514_ID_11193-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_81_length_58693_cov_55.9514_ID_11193-processed-gene-0.7&CDS=1-2274, snap_masked-NODE_4_length_330874_cov_55.2971_ID_5053-processed-gene-1.129-mRNA-1_1&gene=snap_masked-NODE_4_length_330874_cov_55.2971_ID_5053-processed-gene-1.129&CDS=1-2211
61	OG0000061	YAL054C, YLR153C	genemark-NODE_15_length_185597_cov_61.0653_ID_7061-processed-gene-0.164-mRNA-1_1&gene=genemark-NODE_15_length_185597_cov_61.0653_ID_7061-processed-gene-0.164&CDS=1-2049, genemark-NODE_15_length_185597_cov_61.0653_ID_7061-processed-gene-0.173-mRNA-1_1&gene=genemark-NODE_15_length_185597_cov_61.0653_ID_7061-processed-gene-0.173&CDS=1-2007
62	OG0000062	YAR003W, YDR488C	genemark-NODE_45_length_95811_cov_55.0546_ID_24791-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_45_length_95811_cov_55.0546_ID_24791-processed-gene-0.94&CDS=1-1209, snap_masked-NODE_25_length_136532_cov_55.6675_ID_12345-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_25_length_136532_cov_55.6675_ID_12345-processed-gene-0.30&CDS=1-1422
63	OG0000063	YBL002W, YDR224C	genemark-NODE_18_length_155841_cov_56.6118_ID_5839-processed-gene-0.176-mRNA-1_1&gene=genemark-NODE_18_length_155841_cov_56.6118_ID_5839-processed-gene-0.176&CDS=1-399, genemark-NODE_53_length_84261_cov_57.0586_ID_8210-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_53_length_84261_cov_57.0586_ID_8210-processed-gene-0.35&CDS=1-399
64	OG0000064	YBL011W, YKR067W	genemark-NODE_28_length_130849_cov_55.1415_ID_9649-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_28_length_130849_cov_55.1415_ID_9649-processed-gene-0.91&CDS=1-2043, genemark-NODE_30_length_126970_cov_55.7827_ID_6872-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_30_length_126970_cov_55.7827_ID_6872-processed-gene-0.81&CDS=1-2118
65	OG0000065	YBL016W, YGR040W	genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-1.78-mRNA-1_1&gene=genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-1.78&CDS=1-1047, snap_masked-NODE_28_length_130849_cov_55.1415_ID_9649-processed-gene-0.133-mRNA-1_1&gene=snap_masked-NODE_28_length_130849_cov_55.1415_ID_9649-processed-gene-0.133&CDS=1-1107
66	OG0000066	YBL052C, YOR244W	genemark-NODE_29_length_130716_cov_55.523_ID_10725-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_29_length_130716_cov_55.523_ID_10725-processed-gene-0.95&CDS=1-1299, genemark-NODE_73_length_67798_cov_55.763_ID_8961-processed-gene-0.101-mRNA-1_1&gene=genemark-NODE_73_length_67798_cov_55.763_ID_8961-processed-gene-0.101&CDS=1-2457
67	OG0000067	YBR008C	genemark-NODE_3_length_354816_cov_57.3327_ID_6176-processed-gene-2.123-mRNA-1_1&gene=genemark-NODE_3_length_354816_cov_57.3327_ID_6176-processed-gene-2.123&CDS=1-1578, genemark-NODE_75_length_67277_cov_56.3914_ID_10809-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_75_length_67277_cov_56.3914_ID_10809-processed-gene-0.22&CDS=1-1563, maker-NODE_27_length_132105_cov_53.9695_ID_6598-snap-gene-0.111-mRNA-1_1&gene=maker-NODE_27_length_132105_cov_53.9695_ID_6598-snap-gene-0.111&CDS=1-3135
68	OG0000068	YBR009C, YNL030W	genemark-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.99&CDS=1-309, genemark-NODE_81_length_58693_cov_55.9514_ID_11193-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_81_length_58693_cov_55.9514_ID_11193-processed-gene-0.10&CDS=1-309
69	OG0000069	YBR010W, YNL031C	genemark-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.72-mRNA-1_1&gene=genemark-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.72&CDS=1-408, genemark-NODE_81_length_58693_cov_55.9514_ID_11193-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_81_length_58693_cov_55.9514_ID_11193-processed-gene-0.20&CDS=1-408
70	OG0000070	YBR011C, YMR267W	genemark-NODE_124_length_23513_cov_60.1739_ID_13731-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_124_length_23513_cov_60.1739_ID_13731-processed-gene-0.17&CDS=1-900, snap_masked-NODE_4_length_330874_cov_55.2971_ID_5053-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_4_length_330874_cov_55.2971_ID_5053-processed-gene-0.46&CDS=1-855
71	OG0000071	YBR026C, YBR207W	augustus_masked-NODE_74_length_67296_cov_55.105_ID_10455-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_74_length_67296_cov_55.105_ID_10455-processed-gene-0.112&CDS=1-2301, genemark-NODE_76_length_64711_cov_55.5515_ID_9141-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_76_length_64711_cov_55.5515_ID_9141-processed-gene-0.61&CDS=1-1209
72	OG0000072	YBR028C, YPL203W	genemark-NODE_43_length_98771_cov_59.8087_ID_9203-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_43_length_98771_cov_59.8087_ID_9203-processed-gene-0.11&CDS=1-1137, genemark-NODE_72_length_68243_cov_52.8251_ID_8915-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_72_length_68243_cov_52.8251_ID_8915-processed-gene-0.82&CDS=1-1230
73	OG0000073	YBR038W, YNL192W	augustus_masked-NODE_15_length_185597_cov_61.0653_ID_7061-processed-gene-0.236-mRNA-1_1&gene=augustus_masked-NODE_15_length_185597_cov_61.0653_ID_7061-processed-gene-0.236&CDS=1-4197, genemark-NODE_43_length_98771_cov_59.8087_ID_9203-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_43_length_98771_cov_59.8087_ID_9203-processed-gene-0.15&CDS=1-3084
