	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035687_Cyberlindnera_suaveolens
27	OG0000027	YKL220C, YNR060W, YOR381W	augustus_masked-NODE_14_length_221288_cov_16.0768_ID_5705-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-NODE_14_length_221288_cov_16.0768_ID_5705-processed-gene-1.129&CDS=1-2085, augustus_masked-NODE_31_length_115741_cov_15.751_ID_5875-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_31_length_115741_cov_15.751_ID_5875-processed-gene-0.11&CDS=1-2103, snap_masked-NODE_139_length_7388_cov_16.4291_ID_12760-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_139_length_7388_cov_16.4291_ID_12760-processed-gene-0.2&CDS=1-2043
28	OG0000028	YLL057C	augustus_masked-NODE_12_length_229447_cov_15.6454_ID_14397-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_12_length_229447_cov_15.6454_ID_14397-processed-gene-0.12&CDS=1-1176, augustus_masked-NODE_37_length_103410_cov_15.6937_ID_6128-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_37_length_103410_cov_15.6937_ID_6128-processed-gene-0.53&CDS=1-1584, genemark-NODE_101_length_19163_cov_19.4412_ID_10895-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_101_length_19163_cov_19.4412_ID_10895-processed-gene-0.19&CDS=1-1128, genemark-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-0.31&CDS=1-1044, snap_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.151-mRNA-1_1&gene=snap_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.151&CDS=1-1158
29	OG0000029	YMR006C, YMR008C, YNL012W, YOL011W	augustus_masked-NODE_130_length_8394_cov_15.4466_ID_12381-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_130_length_8394_cov_15.4466_ID_12381-processed-gene-0.6&CDS=1-1944, maker-NODE_31_length_115741_cov_15.751_ID_5875-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_31_length_115741_cov_15.751_ID_5875-augustus-gene-0.3&CDS=1-3342
30	OG0000030	YAL007C, YDL018C, YOR016C	augustus_masked-NODE_42_length_92544_cov_16.747_ID_9372-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_42_length_92544_cov_16.747_ID_9372-processed-gene-0.130&CDS=1-609, augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-0.13&CDS=1-621
31	OG0000031	YBR054W, YCR021C, YDR033W	augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-0.95&CDS=1-894, augustus_masked-NODE_48_length_81500_cov_15.6023_ID_7418-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_48_length_81500_cov_15.6023_ID_7418-processed-gene-0.16&CDS=1-957
32	OG0000032	YBR104W, YPR058W	augustus_masked-NODE_6_length_345438_cov_15.5357_ID_5106-processed-gene-2.208-mRNA-1_1&gene=augustus_masked-NODE_6_length_345438_cov_15.5357_ID_5106-processed-gene-2.208&CDS=1-891, augustus_masked-NODE_6_length_345438_cov_15.5357_ID_5106-processed-gene-2.209-mRNA-1_1&gene=augustus_masked-NODE_6_length_345438_cov_15.5357_ID_5106-processed-gene-2.209&CDS=1-915, augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.84&CDS=1-885
33	OG0000033	YBR118W, YKR084C, YPR080W	augustus_masked-NODE_213_length_1376_cov_28.89_ID_24970-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_213_length_1376_cov_28.89_ID_24970-processed-gene-0.0&CDS=1-1371, maker-NODE_67_length_57166_cov_15.6626_ID_8980-snap-gene-0.106-mRNA-1_1&gene=maker-NODE_67_length_57166_cov_15.6626_ID_8980-snap-gene-0.106&CDS=1-2094
34	OG0000034	YBR297W, YFL052W, YGR288W, YPR196W	genemark-NODE_58_length_70823_cov_17.6654_ID_7793-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_58_length_70823_cov_17.6654_ID_7793-processed-gene-0.106&CDS=1-1497
35	OG0000035	YBR298C, YDL247W, YGR289C, YJR160C	augustus_masked-NODE_58_length_70823_cov_17.6654_ID_7793-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_58_length_70823_cov_17.6654_ID_7793-processed-gene-0.52&CDS=1-1713
36	OG0000036	YCL067C, YCR039C, YCR096C	augustus_masked-NODE_19_length_195766_cov_16.9769_ID_5328-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-NODE_19_length_195766_cov_16.9769_ID_5328-processed-gene-0.145&CDS=1-171, maker-NODE_93_length_23315_cov_21.0693_ID_10781-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_93_length_23315_cov_21.0693_ID_10781-augustus-gene-0.1&CDS=1-552
37	OG0000037	YDL056W, YLR182W	augustus_masked-NODE_46_length_86168_cov_15.2326_ID_7242-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_46_length_86168_cov_15.2326_ID_7242-processed-gene-0.115&CDS=1-2199, augustus_masked-NODE_48_length_81500_cov_15.6023_ID_7418-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_48_length_81500_cov_15.6023_ID_7418-processed-gene-0.31&CDS=1-2142, maker-NODE_6_length_345438_cov_15.5357_ID_5106-augustus-gene-2.255-mRNA-1_1&gene=maker-NODE_6_length_345438_cov_15.5357_ID_5106-augustus-gene-2.255&CDS=1-2160
38	OG0000038	YDL072C, YKL065C, YMR040W	augustus_masked-NODE_6_length_345438_cov_15.5357_ID_5106-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_6_length_345438_cov_15.5357_ID_5106-processed-gene-1.29&CDS=1-600, maker-NODE_24_length_154308_cov_16.0416_ID_8370-augustus-gene-0.165-mRNA-1_1&gene=maker-NODE_24_length_154308_cov_16.0416_ID_8370-augustus-gene-0.165&CDS=1-564
39	OG0000039	YDL078C, YKL085W	augustus_masked-NODE_46_length_86168_cov_15.2326_ID_7242-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_46_length_86168_cov_15.2326_ID_7242-processed-gene-0.112&CDS=1-1029, augustus_masked-NODE_4_length_384378_cov_15.8714_ID_4871-processed-gene-1.70-mRNA-1_1&gene=augustus_masked-NODE_4_length_384378_cov_15.8714_ID_4871-processed-gene-1.70&CDS=1-1005, augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-0.18&CDS=1-1002
40	OG0000040	YDL137W, YDL192W, YOR094W	augustus_masked-NODE_5_length_378657_cov_15.4887_ID_4719-processed-gene-1.135-mRNA-1_1&gene=augustus_masked-NODE_5_length_378657_cov_15.4887_ID_4719-processed-gene-1.135&CDS=1-543, maker-NODE_14_length_221288_cov_16.0768_ID_5705-augustus-gene-0.150-mRNA-1_1&gene=maker-NODE_14_length_221288_cov_16.0768_ID_5705-augustus-gene-0.150&CDS=1-564
41	OG0000041	YDL174C	augustus_masked-NODE_20_length_190154_cov_15.6774_ID_5534-processed-gene-0.177-mRNA-1_1&gene=augustus_masked-NODE_20_length_190154_cov_15.6774_ID_5534-processed-gene-0.177&CDS=1-1632, augustus_masked-NODE_29_length_117812_cov_16.6217_ID_5815-processed-gene-0.191-mRNA-1_1&gene=augustus_masked-NODE_29_length_117812_cov_16.6217_ID_5815-processed-gene-0.191&CDS=1-1656, augustus_masked-NODE_48_length_81500_cov_15.6023_ID_7418-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_48_length_81500_cov_15.6023_ID_7418-processed-gene-0.17&CDS=1-1677, snap_masked-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-1.30-mRNA-1_1&gene=snap_masked-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-1.30&CDS=1-1665
42	OG0000042	YDL244W, YFL058W, YJR156C, YNL332W	augustus_masked-NODE_40_length_95927_cov_15.5978_ID_5171-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_40_length_95927_cov_15.5978_ID_5171-processed-gene-0.54&CDS=1-1023
43	OG0000043	YDR144C, YLR120C, YLR121C	augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-2.2-mRNA-1_1&gene=augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-2.2&CDS=1-1080, maker-NODE_46_length_86168_cov_15.2326_ID_7242-augustus-gene-0.102-mRNA-1_1&gene=maker-NODE_46_length_86168_cov_15.2326_ID_7242-augustus-gene-0.102&CDS=1-2796
44	OG0000044	YDR155C, YDR304C, YHR057C	augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.29-mRNA-1_1&gene=augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-3.29&CDS=1-753, maker-NODE_4_length_384378_cov_15.8714_ID_4871-augustus-gene-2.226-mRNA-1_1&gene=maker-NODE_4_length_384378_cov_15.8714_ID_4871-augustus-gene-2.226&CDS=1-1470
45	OG0000045	YDR261C, YLR300W, YOR190W	augustus_masked-NODE_19_length_195766_cov_16.9769_ID_5328-processed-gene-0.156-mRNA-1_1&gene=augustus_masked-NODE_19_length_195766_cov_16.9769_ID_5328-processed-gene-0.156&CDS=1-1509, augustus_masked-NODE_59_length_70817_cov_15.3005_ID_7652-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_59_length_70817_cov_15.3005_ID_7652-processed-gene-0.70&CDS=1-1251
46	OG0000046	YDR270W, YNL125C	augustus_masked-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-0.69&CDS=1-1431, genemark-NODE_17_length_210586_cov_18.3491_ID_13553-processed-gene-1.167-mRNA-1_1&gene=genemark-NODE_17_length_210586_cov_18.3491_ID_13553-processed-gene-1.167&CDS=1-1830, maker-NODE_14_length_221288_cov_16.0768_ID_5705-augustus-gene-1.135-mRNA-1_1&gene=maker-NODE_14_length_221288_cov_16.0768_ID_5705-augustus-gene-1.135&CDS=1-5067
47	OG0000047	YDR533C, YMR322C, YOR391C, YPL280W	augustus_masked-NODE_45_length_86963_cov_16.0383_ID_9261-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_45_length_86963_cov_16.0383_ID_9261-processed-gene-0.54&CDS=1-693
48	OG0000048	YEL063C, YNL268W	augustus_masked-NODE_69_length_55998_cov_16.3697_ID_9149-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_69_length_55998_cov_16.3697_ID_9149-processed-gene-0.88&CDS=1-1629, genemark-NODE_76_length_49070_cov_15.5713_ID_8853-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_76_length_49070_cov_15.5713_ID_8853-processed-gene-0.31&CDS=1-1668, snap_masked-NODE_76_length_49070_cov_15.5713_ID_8853-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_76_length_49070_cov_15.5713_ID_8853-processed-gene-0.20&CDS=1-1710
49	OG0000049	YER045C, YIL036W, YNL167C	augustus_masked-NODE_29_length_117812_cov_16.6217_ID_5815-processed-gene-0.148-mRNA-1_1&gene=augustus_masked-NODE_29_length_117812_cov_16.6217_ID_5815-processed-gene-0.148&CDS=1-903, augustus_masked-NODE_61_length_66738_cov_19.9984_ID_7891-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_61_length_66738_cov_19.9984_ID_7891-processed-gene-0.14&CDS=1-1122
50	OG0000050	YER133W, YML016C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-0.104&CDS=1-1485, augustus_masked-NODE_58_length_70823_cov_17.6654_ID_7793-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_58_length_70823_cov_17.6654_ID_7793-processed-gene-0.61&CDS=1-1575, maker-NODE_20_length_190154_cov_15.6774_ID_5534-snap-gene-0.12-mRNA-1_1&gene=maker-NODE_20_length_190154_cov_15.6774_ID_5534-snap-gene-0.12&CDS=1-1170
51	OG0000051	YER175C, YHR209W	augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-1.46&CDS=1-828, augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.124&CDS=1-843, maker-NODE_81_length_44004_cov_15.8066_ID_28087-snap-gene-0.56-mRNA-1_1&gene=maker-NODE_81_length_44004_cov_15.8066_ID_28087-snap-gene-0.56&CDS=1-756
52	OG0000052	YER185W, YGR213C	augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.84&CDS=1-945, augustus_masked-NODE_136_length_7782_cov_25.263_ID_12654-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_136_length_7782_cov_25.263_ID_12654-processed-gene-0.6&CDS=1-915, augustus_masked-NODE_87_length_32042_cov_15.8691_ID_10148-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_87_length_32042_cov_15.8691_ID_10148-processed-gene-0.10&CDS=1-801
53	OG0000053	YFR040W, YGL229C, YKR028W	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-0.114&CDS=1-2307, augustus_masked-NODE_24_length_154308_cov_16.0416_ID_8370-processed-gene-0.197-mRNA-1_1&gene=augustus_masked-NODE_24_length_154308_cov_16.0416_ID_8370-processed-gene-0.197&CDS=1-2655
54	OG0000054	YGR197C, YJR015W	augustus_masked-NODE_19_length_195766_cov_16.9769_ID_5328-processed-gene-0.175-mRNA-1_1&gene=augustus_masked-NODE_19_length_195766_cov_16.9769_ID_5328-processed-gene-0.175&CDS=1-1605, augustus_masked-NODE_19_length_195766_cov_16.9769_ID_5328-processed-gene-0.225-mRNA-1_1&gene=augustus_masked-NODE_19_length_195766_cov_16.9769_ID_5328-processed-gene-0.225&CDS=1-1644, augustus_masked-NODE_70_length_54856_cov_16.2992_ID_8288-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_70_length_54856_cov_16.2992_ID_8288-processed-gene-0.74&CDS=1-1509
55	OG0000055	YHR206W, YOR140W	augustus_masked-NODE_33_length_112801_cov_16.0057_ID_7973-processed-gene-0.149-mRNA-1_1&gene=augustus_masked-NODE_33_length_112801_cov_16.0057_ID_7973-processed-gene-0.149&CDS=1-2127, augustus_masked-NODE_77_length_46982_cov_18.9505_ID_8928-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_77_length_46982_cov_18.9505_ID_8928-processed-gene-0.51&CDS=1-1356, genemark-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-4.192-mRNA-1_1&gene=genemark-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-4.192&CDS=1-1770
56	OG0000056	YJL155C, YOL136C	augustus_masked-NODE_18_length_202049_cov_15.7082_ID_6519-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_18_length_202049_cov_15.7082_ID_6519-processed-gene-0.91&CDS=1-1116, augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-0.50&CDS=1-1080, augustus_masked-NODE_44_length_90996_cov_16.3586_ID_7160-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_44_length_90996_cov_16.3586_ID_7160-processed-gene-0.84&CDS=1-1350
57	OG0000057	YJR152W	augustus_masked-NODE_111_length_15075_cov_18.8258_ID_13826-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_111_length_15075_cov_18.8258_ID_13826-processed-gene-0.0&CDS=1-1572, augustus_masked-NODE_111_length_15075_cov_18.8258_ID_13826-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_111_length_15075_cov_18.8258_ID_13826-processed-gene-0.2&CDS=1-1572, augustus_masked-NODE_76_length_49070_cov_15.5713_ID_8853-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_76_length_49070_cov_15.5713_ID_8853-processed-gene-0.48&CDS=1-1572, augustus_masked-NODE_9_length_273348_cov_15.8038_ID_12161-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_9_length_273348_cov_15.8038_ID_12161-processed-gene-0.76&CDS=1-1491
58	OG0000058	YKL222C, YLR266C, YOR162C, YOR172W	genemark-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.143-mRNA-1_1&gene=genemark-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.143&CDS=1-2235
59	OG0000059	YKR014C, YOR089C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-3.138-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-3.138&CDS=1-693, augustus_masked-NODE_46_length_86168_cov_15.2326_ID_7242-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-NODE_46_length_86168_cov_15.2326_ID_7242-processed-gene-0.133&CDS=1-612, augustus_masked-NODE_4_length_384378_cov_15.8714_ID_4871-processed-gene-2.201-mRNA-1_1&gene=augustus_masked-NODE_4_length_384378_cov_15.8714_ID_4871-processed-gene-2.201&CDS=1-618
60	OG0000060	YLR090W, YNL064C	augustus_masked-NODE_55_length_74264_cov_15.6684_ID_7608-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-NODE_55_length_74264_cov_15.6684_ID_7608-processed-gene-0.125&CDS=1-1209, augustus_masked-NODE_5_length_378657_cov_15.4887_ID_4719-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_5_length_378657_cov_15.4887_ID_4719-processed-gene-0.41&CDS=1-1266, snap_masked-NODE_55_length_74264_cov_15.6684_ID_7608-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_55_length_74264_cov_15.6684_ID_7608-processed-gene-0.54&CDS=1-1230
61	OG0000061	YLR342W, YMR306W	augustus_masked-NODE_77_length_46982_cov_18.9505_ID_8928-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_77_length_46982_cov_18.9505_ID_8928-processed-gene-0.52&CDS=1-5679, maker-NODE_24_length_154308_cov_16.0416_ID_8370-snap-gene-0.85-mRNA-1_1&gene=maker-NODE_24_length_154308_cov_16.0416_ID_8370-snap-gene-0.85&CDS=1-5520, maker-NODE_65_length_59853_cov_16.0632_ID_10182-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_65_length_59853_cov_16.0632_ID_10182-snap-gene-0.0&CDS=1-5394
62	OG0000062	YML111W, YMR275C	augustus_masked-NODE_35_length_109592_cov_15.7245_ID_5358-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-NODE_35_length_109592_cov_15.7245_ID_5358-processed-gene-0.140&CDS=1-2241, augustus_masked-NODE_76_length_49070_cov_15.5713_ID_8853-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_76_length_49070_cov_15.5713_ID_8853-processed-gene-0.57&CDS=1-2055, genemark-NODE_56_length_74108_cov_17.7586_ID_9702-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_56_length_74108_cov_17.7586_ID_9702-processed-gene-0.56&CDS=1-1551
63	OG0000063	YNL283C, YOL105C, YOR008C	augustus_masked-NODE_12_length_229447_cov_15.6454_ID_14397-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-NODE_12_length_229447_cov_15.6454_ID_14397-processed-gene-1.63&CDS=1-957, genemark-NODE_84_length_35764_cov_16.2479_ID_14324-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_84_length_35764_cov_16.2479_ID_14324-processed-gene-0.27&CDS=1-1149
64	OG0000064	YNR058W	genemark-NODE_86_length_33148_cov_22.7684_ID_10595-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_86_length_33148_cov_22.7684_ID_10595-processed-gene-0.32&CDS=1-675, maker-NODE_79_length_46606_cov_21.8001_ID_9628-snap-gene-0.46-mRNA-1_1&gene=maker-NODE_79_length_46606_cov_21.8001_ID_9628-snap-gene-0.46&CDS=1-840, snap_masked-NODE_96_length_22685_cov_19.026_ID_10703-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_96_length_22685_cov_19.026_ID_10703-processed-gene-0.1&CDS=1-1299, snap_masked-NODE_96_length_22685_cov_19.026_ID_10703-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_96_length_22685_cov_19.026_ID_10703-processed-gene-0.2&CDS=1-1290
65	OG0000065	Q0105, Q0110, Q0115, Q0120	maker-NODE_75_length_49825_cov_614.461_ID_25748-snap-gene-0.32-mRNA-1_1&gene=maker-NODE_75_length_49825_cov_614.461_ID_25748-snap-gene-0.32&CDS=1-411
66	OG0000066		augustus_masked-NODE_129_length_8505_cov_21.1673_ID_14226-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_129_length_8505_cov_21.1673_ID_14226-processed-gene-0.11&CDS=1-2160, augustus_masked-NODE_152_length_4945_cov_20.5199_ID_14921-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_152_length_4945_cov_20.5199_ID_14921-processed-gene-0.1&CDS=1-1761, augustus_masked-NODE_86_length_33148_cov_22.7684_ID_10595-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_86_length_33148_cov_22.7684_ID_10595-processed-gene-0.0&CDS=1-1113, snap_masked-NODE_137_length_7542_cov_35.8853_ID_13337-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_137_length_7542_cov_35.8853_ID_13337-processed-gene-0.11&CDS=1-1410, snap_masked-NODE_69_length_55998_cov_16.3697_ID_9149-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_69_length_55998_cov_16.3697_ID_9149-processed-gene-0.13&CDS=1-363
67	OG0000067	YAL016W, YGR055W	augustus_masked-NODE_72_length_53785_cov_18.9429_ID_9584-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_72_length_53785_cov_18.9429_ID_9584-processed-gene-0.64&CDS=1-1542, augustus_masked-NODE_73_length_52820_cov_15.245_ID_8889-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_73_length_52820_cov_15.245_ID_8889-processed-gene-0.14&CDS=1-3069
68	OG0000068	YAL023C, YGR199W	augustus_masked-NODE_29_length_117812_cov_16.6217_ID_5815-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-NODE_29_length_117812_cov_16.6217_ID_5815-processed-gene-0.142&CDS=1-2334, augustus_masked-NODE_4_length_384378_cov_15.8714_ID_4871-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-NODE_4_length_384378_cov_15.8714_ID_4871-processed-gene-0.120&CDS=1-2244
69	OG0000069	YAL054C, YLR153C	augustus_masked-NODE_18_length_202049_cov_15.7082_ID_6519-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_18_length_202049_cov_15.7082_ID_6519-processed-gene-1.121&CDS=1-2049, maker-NODE_35_length_109592_cov_15.7245_ID_5358-augustus-gene-0.166-mRNA-1_1&gene=maker-NODE_35_length_109592_cov_15.7245_ID_5358-augustus-gene-0.166&CDS=1-2055
70	OG0000070	YAR035W, YER024W	augustus_masked-NODE_35_length_109592_cov_15.7245_ID_5358-processed-gene-0.149-mRNA-1_1&gene=augustus_masked-NODE_35_length_109592_cov_15.7245_ID_5358-processed-gene-0.149&CDS=1-2121, augustus_masked-NODE_68_length_56702_cov_16.3937_ID_9867-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_68_length_56702_cov_16.3937_ID_9867-processed-gene-0.71&CDS=1-2316
71	OG0000071	YBL002W, YDR224C	augustus_masked-NODE_43_length_91435_cov_15.6844_ID_7007-processed-gene-0.134-mRNA-1_1&gene=augustus_masked-NODE_43_length_91435_cov_15.6844_ID_7007-processed-gene-0.134&CDS=1-396, augustus_masked-NODE_71_length_54646_cov_15.9385_ID_10492-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_71_length_54646_cov_15.9385_ID_10492-processed-gene-0.25&CDS=1-396
72	OG0000072	YBL003C, YDR225W	augustus_masked-NODE_43_length_91435_cov_15.6844_ID_7007-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_43_length_91435_cov_15.6844_ID_7007-processed-gene-0.114&CDS=1-393, augustus_masked-NODE_71_length_54646_cov_15.9385_ID_10492-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_71_length_54646_cov_15.9385_ID_10492-processed-gene-0.11&CDS=1-393
73	OG0000073	YBL016W, YGR040W	augustus_masked-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-1.89&CDS=1-1056, augustus_masked-NODE_19_length_195766_cov_16.9769_ID_5328-processed-gene-0.233-mRNA-1_1&gene=augustus_masked-NODE_19_length_195766_cov_16.9769_ID_5328-processed-gene-0.233&CDS=1-1065
