	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035703_Cyberlindnera_americana
23	OG0000023	YDL216C, YFR004W, YLR073C	augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-2.47-mRNA-1_1&gene=augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-2.47&CDS=1-933, augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-1.21&CDS=1-1485, snap_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-4.169-mRNA-1_1&gene=snap_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-4.169&CDS=1-1251
24	OG0000024	YDR380W, YLR044C	augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-0.34&CDS=1-1692, augustus_masked-NODE_16_length_299054_cov_95.3201_ID_10579-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_16_length_299054_cov_95.3201_ID_10579-processed-gene-0.111&CDS=1-1692, augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-4.91-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-4.91&CDS=1-1704, augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-3.89-mRNA-1_1&gene=augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-3.89&CDS=1-1839
25	OG0000025	YDR541C, YGL039W, YGL157W, YOL151W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-8.146-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-8.146&CDS=1-1056, augustus_masked-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.123&CDS=1-1041
26	OG0000026	YHR050W, YLR034C, YOL122C	augustus_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-1.134-mRNA-1_1&gene=augustus_masked-NODE_11_length_458690_cov_86.9314_ID_2597-processed-gene-1.134&CDS=1-1713, augustus_masked-NODE_24_length_96230_cov_107.312_ID_8052-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_24_length_96230_cov_107.312_ID_8052-processed-gene-0.131&CDS=1-1434, augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-3.117-mRNA-1_1&gene=augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-3.117&CDS=1-1689
27	OG0000027	YJL099W, YKR027W, YMR237W, YOR299W	augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-0.58&CDS=1-2046, maker-NODE_1_length_1160020_cov_59.4726_ID_4662-snap-gene-7.105-mRNA-1_1&gene=maker-NODE_1_length_1160020_cov_59.4726_ID_4662-snap-gene-7.105&CDS=1-2490
28	OG0000028	YKL222C, YLR266C, YOR162C, YOR172W	augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-1.39&CDS=1-2121, genemark-NODE_16_length_299054_cov_95.3201_ID_10579-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_16_length_299054_cov_95.3201_ID_10579-processed-gene-0.7&CDS=1-1905
29	OG0000029	YAL060W, YAL061W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-5.84-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-5.84&CDS=1-1185, augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-0.50&CDS=1-1293, genemark-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.109-mRNA-1_1&gene=genemark-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.109&CDS=1-1152
30	OG0000030	YBR028C, YPL203W	augustus_masked-NODE_22_length_121182_cov_66.2256_ID_3548-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_22_length_121182_cov_66.2256_ID_3548-processed-gene-0.26&CDS=1-1236, augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-1.124-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-1.124&CDS=1-1242, augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-3.196-mRNA-1_1&gene=augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-3.196&CDS=1-1128
31	OG0000031	YBR054W, YCR021C, YDR033W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-10.115-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-10.115&CDS=1-948, augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-2.109&CDS=1-888
32	OG0000032	YBR160W, YKL139W	augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-3.129-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-3.129&CDS=1-2205, genemark-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.226-mRNA-1_1&gene=genemark-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.226&CDS=1-948, maker-NODE_1_length_1160020_cov_59.4726_ID_4662-snap-gene-8.177-mRNA-1_1&gene=maker-NODE_1_length_1160020_cov_59.4726_ID_4662-snap-gene-8.177&CDS=1-1911
33	OG0000033	YBR298C, YDL247W, YGR289C, YJR160C	augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-4.112-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-4.112&CDS=1-1746
34	OG0000034	YCR023C	augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.85-mRNA-1_1&gene=augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.85&CDS=1-1569, augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.130-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.130&CDS=1-1704, augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.115-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.115&CDS=1-1578, augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.116-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.116&CDS=1-1584
35	OG0000035	YCR037C, YJL198W, YNR013C	augustus_masked-NODE_26_length_64077_cov_61.9596_ID_4578-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_26_length_64077_cov_61.9596_ID_4578-processed-gene-0.37&CDS=1-2433, augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-4.106-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-4.106&CDS=1-2532
36	OG0000036	YDL078C, YKL085W	augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-1.69&CDS=1-1011, augustus_masked-NODE_24_length_96230_cov_107.312_ID_8052-processed-gene-0.135-mRNA-1_1&gene=augustus_masked-NODE_24_length_96230_cov_107.312_ID_8052-processed-gene-0.135&CDS=1-1005, augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-8.38-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-8.38&CDS=1-1029
37	OG0000037	YDL111C, YMR008C, YOL011W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-6.121-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-6.121&CDS=1-1962, maker-NODE_2_length_1009356_cov_73.9684_ID_2785-augustus-gene-1.96-mRNA-1_1&gene=maker-NODE_2_length_1009356_cov_73.9684_ID_2785-augustus-gene-1.96&CDS=1-2838
38	OG0000038	YDL138W	augustus_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.231-mRNA-1_1&gene=augustus_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.231&CDS=1-1626, augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-2.92-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-2.92&CDS=1-1620, genemark-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-6.46-mRNA-1_1&gene=genemark-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-6.46&CDS=1-1854, maker-NODE_1_length_1160020_cov_59.4726_ID_4662-augustus-gene-3.117-mRNA-1_1&gene=maker-NODE_1_length_1160020_cov_59.4726_ID_4662-augustus-gene-3.117&CDS=1-2376
39	OG0000039	YDL161W, YLL038C, YLR206W	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-5.41-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-5.41&CDS=1-627, maker-NODE_5_length_638838_cov_68.9705_ID_2404-augustus-gene-2.6-mRNA-1_1&gene=maker-NODE_5_length_638838_cov_68.9705_ID_2404-augustus-gene-2.6&CDS=1-1410
40	OG0000040	YDL174C	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-10.116-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-10.116&CDS=1-1686, augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-2.27-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-2.27&CDS=1-1656, augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.107-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.107&CDS=1-1692, augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.157-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-1.157&CDS=1-1653
41	OG0000041	YDR021W, YJL138C, YKR059W	maker-NODE_2_length_1009356_cov_73.9684_ID_2785-augustus-gene-4.61-mRNA-1_1&gene=maker-NODE_2_length_1009356_cov_73.9684_ID_2785-augustus-gene-4.61&CDS=1-4413, maker-NODE_7_length_568211_cov_77.8147_ID_2993-snap-gene-4.0-mRNA-1_1&gene=maker-NODE_7_length_568211_cov_77.8147_ID_2993-snap-gene-4.0&CDS=1-4521
42	OG0000042	YDR134C, YLR110C	augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-1.93&CDS=1-1119, augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-1.37&CDS=1-360, maker-NODE_6_length_634179_cov_62.9887_ID_2943-snap-gene-3.60-mRNA-1_1&gene=maker-NODE_6_length_634179_cov_62.9887_ID_2943-snap-gene-3.60&CDS=1-975
43	OG0000043	YDR143C, YDR265W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-7.151-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-7.151&CDS=1-969, maker-NODE_8_length_523989_cov_78.18_ID_4014-augustus-gene-4.136-mRNA-1_1&gene=maker-NODE_8_length_523989_cov_78.18_ID_4014-augustus-gene-4.136&CDS=1-879, snap_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-0.1&CDS=1-1821
44	OG0000044	YDR533C, YMR322C, YOR391C, YPL280W	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-2.66&CDS=1-699
45	OG0000045	YER028C, YGL035C, YGL209W	augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.36-mRNA-1_1&gene=augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.36&CDS=1-894, augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-4.84-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-4.84&CDS=1-1224
46	OG0000046	YER045C, YIL036W, YNL167C	augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.9-mRNA-1_1&gene=augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.9&CDS=1-1173, augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-4.159-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-4.159&CDS=1-1212
47	OG0000047	YFL021W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.123-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.123&CDS=1-1125, augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.94-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.94&CDS=1-1545, augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-5.58-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-5.58&CDS=1-1161, snap_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_21_length_136965_cov_101.868_ID_3484-processed-gene-0.7&CDS=1-1920
48	OG0000048	YFR040W, YGL229C, YKR028W	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.151-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.151&CDS=1-2379, augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-0.59&CDS=1-2751
49	OG0000049	YGL038C, YJR075W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-3.122-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-3.122&CDS=1-1215, augustus_masked-NODE_22_length_121182_cov_66.2256_ID_3548-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_22_length_121182_cov_66.2256_ID_3548-processed-gene-0.21&CDS=1-1149, augustus_masked-NODE_23_length_107503_cov_65.3243_ID_3743-processed-gene-0.171-mRNA-1_1&gene=augustus_masked-NODE_23_length_107503_cov_65.3243_ID_3743-processed-gene-0.171&CDS=1-1272
50	OG0000050	YGL133W, YPL216W	augustus_masked-NODE_16_length_299054_cov_95.3201_ID_10579-processed-gene-1.234-mRNA-1_1&gene=augustus_masked-NODE_16_length_299054_cov_95.3201_ID_10579-processed-gene-1.234&CDS=1-4380, augustus_masked-NODE_16_length_299054_cov_95.3201_ID_10579-processed-gene-1.301-mRNA-1_1&gene=augustus_masked-NODE_16_length_299054_cov_95.3201_ID_10579-processed-gene-1.301&CDS=1-2445, maker-NODE_7_length_568211_cov_77.8147_ID_2993-augustus-gene-4.213-mRNA-1_1&gene=maker-NODE_7_length_568211_cov_77.8147_ID_2993-augustus-gene-4.213&CDS=1-1044
51	OG0000051	YGL254W, YPR186C	augustus_masked-NODE_36_length_17329_cov_79.1936_ID_4792-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_36_length_17329_cov_79.1936_ID_4792-processed-gene-0.35&CDS=1-840, genemark-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-4.38-mRNA-1_1&gene=genemark-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-4.38&CDS=1-1107, snap_masked-NODE_36_length_17329_cov_79.1936_ID_4792-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_36_length_17329_cov_79.1936_ID_4792-processed-gene-0.6&CDS=1-798
52	OG0000052	YGR056W, YKR008W, YLR357W	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-0.85&CDS=1-1605, augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-3.162-mRNA-1_1&gene=augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-3.162&CDS=1-2124
53	OG0000053	YGR068C, YOR018W	augustus_masked-NODE_28_length_51956_cov_115.306_ID_4277-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_28_length_51956_cov_115.306_ID_4277-processed-gene-0.28&CDS=1-1482, augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-2.94&CDS=1-2394, genemark-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-0.58&CDS=1-1785
54	OG0000054	YGR197C, YJR015W	augustus_masked-NODE_22_length_121182_cov_66.2256_ID_3548-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_22_length_121182_cov_66.2256_ID_3548-processed-gene-0.77&CDS=1-1503, augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-3.69-mRNA-1_1&gene=augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-3.69&CDS=1-1683, augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-3.73-mRNA-1_1&gene=augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-3.73&CDS=1-1548
55	OG0000055	YHR028C, YOR219C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-1.111-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-1.111&CDS=1-2325, augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.104-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.104&CDS=1-2745, augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.103-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-5.103&CDS=1-2580
56	OG0000056	YHR206W, YOR140W	augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-0.128&CDS=1-2280, augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-4.85-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-4.85&CDS=1-1950, augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.326-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.326&CDS=1-1245
57	OG0000057	YJL139C, YKR061W, YOR099W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-10.141-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-10.141&CDS=1-1173, augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-3.141-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-3.141&CDS=1-1215
58	OG0000058	YJL172W, YOL153C	augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-3.3-mRNA-1_1&gene=augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-3.3&CDS=1-1743, augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-7.89-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-7.89&CDS=1-1740, augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-4.100-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-4.100&CDS=1-1749
59	OG0000059	YKL217W	augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-1.74&CDS=1-1524, augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-3.17-mRNA-1_1&gene=augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-3.17&CDS=1-1506, maker-NODE_7_length_568211_cov_77.8147_ID_2993-augustus-gene-1.153-mRNA-1_1&gene=maker-NODE_7_length_568211_cov_77.8147_ID_2993-augustus-gene-1.153&CDS=1-1509, maker-NODE_7_length_568211_cov_77.8147_ID_2993-snap-gene-1.160-mRNA-1_1&gene=maker-NODE_7_length_568211_cov_77.8147_ID_2993-snap-gene-1.160&CDS=1-1593
60	OG0000060	YLR155C, YLR157C, YLR158C, YLR160C	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.145-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-6.145&CDS=1-1092
61	OG0000061	YMR083W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-2.12-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-2.12&CDS=1-1107, augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-4.77-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-4.77&CDS=1-1047, augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.68-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.68&CDS=1-1104, maker-NODE_2_length_1009356_cov_73.9684_ID_2785-snap-gene-4.121-mRNA-1_1&gene=maker-NODE_2_length_1009356_cov_73.9684_ID_2785-snap-gene-4.121&CDS=1-2109
62	OG0000062	YNL283C, YOL105C, YOR008C	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-4.15-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-4.15&CDS=1-1203, snap_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-4.14-mRNA-1_1&gene=snap_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-4.14&CDS=1-1017
63	OG0000063	YPL088W	augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-1.20&CDS=1-1032, augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-3.52-mRNA-1_1&gene=augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-3.52&CDS=1-1056, augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-0.135-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-0.135&CDS=1-1056, augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-1.16&CDS=1-1068
64	OG0000064	YAL023C, YGR199W	augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-0.38&CDS=1-2256, augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-4.156-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-4.156&CDS=1-2265
65	OG0000065	YAL054C, YLR153C	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-0.22&CDS=1-2016, augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-0.75&CDS=1-2049
