	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034887_Ogataea_trehaloabstinens
305	OG0000305	YFR014C, YOL016C	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-8.124-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-8.124&CDS=1-1269
306	OG0000306	YFR023W, YHR015W	augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-1.71&CDS=1-2601
307	OG0000307	YFR024C-A, YHR016C	augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-1.51&CDS=1-1206
308	OG0000308	YFR031C-A, YIL018W	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-12.157-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-12.157&CDS=1-765
309	OG0000309	YGL031C, YGR148C	augustus_masked-NODE_19_length_33519_cov_17.042_ID_37-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_19_length_33519_cov_17.042_ID_37-processed-gene-0.24&CDS=1-465
310	OG0000310	YGL049C, YGR162W	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-4.129-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-4.129&CDS=1-3132
311	OG0000311	YGL071W, YPL202C	snap_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.11&CDS=1-1230
312	OG0000312	YGL076C, YPL198W	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-17.45-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-17.45&CDS=1-729
313	OG0000313	YGL082W, YPL191C	snap_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-1.1-mRNA-1_1&gene=snap_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-1.1&CDS=1-1086
314	OG0000314	YGL096W, YPL177C	augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-1.107&CDS=1-855
315	OG0000315	YGL122C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-14.64-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-14.64&CDS=1-1932, augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-0.88&CDS=1-3378
316	OG0000316	YGL133W, YPL216W	maker-NODE_1_length_1805010_cov_18.4679_ID_1-augustus-gene-5.58-mRNA-1_1&gene=maker-NODE_1_length_1805010_cov_18.4679_ID_1-augustus-gene-5.58&CDS=1-3702
317	OG0000317	YGL134W, YPL219W	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-17.5-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-17.5&CDS=1-1101
318	OG0000318	YGL135W, YPL220W	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-3.142-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-3.142&CDS=1-654
319	OG0000319	YGL139W, YPL221W	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-3.165-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-3.165&CDS=1-2439
320	OG0000320	YGL162W, YPR009W	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-8.85-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-8.85&CDS=1-1077
321	OG0000321	YGL196W	augustus_masked-NODE_22_length_23210_cov_34.2671_ID_43-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_22_length_23210_cov_34.2671_ID_43-processed-gene-0.37&CDS=1-1245, augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-5.107-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-5.107&CDS=1-1242
322	OG0000322	YGR009C, YMR017W	augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-5.66-mRNA-1_1&gene=augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-5.66&CDS=1-1458
323	OG0000323	YGR010W, YLR328W	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-6.36-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-6.36&CDS=1-2742
324	OG0000324	YGR027C, YLR333C	snap_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-4.6-mRNA-1_1&gene=snap_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-4.6&CDS=1-321
325	OG0000325	YGR034W, YLR344W	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-14.159-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-14.159&CDS=1-381
326	OG0000326	YGR038W, YLR350W	genemark-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-4.121-mRNA-1_1&gene=genemark-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-4.121&CDS=1-612
327	OG0000327	YGR043C, YLR354C	maker-NODE_1_length_1805010_cov_18.4679_ID_1-snap-gene-17.183-mRNA-1_1&gene=maker-NODE_1_length_1805010_cov_18.4679_ID_1-snap-gene-17.183&CDS=1-1857
328	OG0000328	YGR049W, YLR356W	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-1.119&CDS=1-741
329	OG0000329	YGR056W, YLR357W	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-17.37-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-17.37&CDS=1-2538
330	OG0000330	YGR085C, YPR102C	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-6.92-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-6.92&CDS=1-522
331	OG0000331	YGR092W, YPR111W	maker-NODE_8_length_752213_cov_18.8698_ID_15-snap-gene-4.6-mRNA-1_1&gene=maker-NODE_8_length_752213_cov_18.8698_ID_15-snap-gene-4.6&CDS=1-3159
332	OG0000332	YGR118W, YPR132W	augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-3.304-mRNA-1_1&gene=augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-3.304&CDS=1-435
333	OG0000333	YGR121C, YPR138C	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-3.73-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-3.73&CDS=1-1470
334	OG0000334	YGR131W, YPR149W	augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-4.2-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-4.2&CDS=1-507
335	OG0000335	YGR136W, YPR154W	maker-NODE_2_length_1537802_cov_17.1257_ID_3-augustus-gene-12.3-mRNA-1_1&gene=maker-NODE_2_length_1537802_cov_17.1257_ID_3-augustus-gene-12.3&CDS=1-705
336	OG0000336	YGR138C, YPR156C	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-1.62-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-1.62&CDS=1-1917
337	OG0000337	YGR141W, YPR157W	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-14.157-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-14.157&CDS=1-1281
338	OG0000338	YGR209C, YLR043C	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-3.53-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-3.53&CDS=1-429
339	OG0000339	YGR214W, YLR048W	maker-NODE_8_length_752213_cov_18.8698_ID_15-augustus-gene-2.167-mRNA-1_1&gene=maker-NODE_8_length_752213_cov_18.8698_ID_15-augustus-gene-2.167&CDS=1-795
340	OG0000340	YGR235C	augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-1.97&CDS=1-639, augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-6.99-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-6.99&CDS=1-729
341	OG0000341	YGR238C, YHR158C	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-8.114-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-8.114&CDS=1-3462
342	OG0000342	YGR241C, YHR161C	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-8.58-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-8.58&CDS=1-2097
343	OG0000343	YGR243W, YHR162W	maker-NODE_6_length_848181_cov_19.387_ID_11-snap-gene-1.100-mRNA-1_1&gene=maker-NODE_6_length_848181_cov_19.387_ID_11-snap-gene-1.100&CDS=1-387
344	OG0000344	YGR254W	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-0.5&CDS=1-1311, augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-6.109-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-6.109&CDS=1-1311
345	OG0000345	YHL001W, YKL006W	augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-1.114&CDS=1-399
346	OG0000346	YHL003C, YKL008C	augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-3.48-mRNA-1_1&gene=augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-3.48&CDS=1-1230
347	OG0000347	YHL017W, YKL039W	genemark-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-0.28&CDS=1-1713
348	OG0000348	YHL034C, YLL046C	augustus_masked-NODE_15_length_89900_cov_16.9629_ID_29-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_15_length_89900_cov_16.9629_ID_29-processed-gene-0.14&CDS=1-840
349	OG0000349	YHL036W	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-16.142-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-16.142&CDS=1-1587, augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-0.74&CDS=1-1749
350	OG0000350	YHR021C, YKL156W	snap_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-1.33-mRNA-1_1&gene=snap_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-1.33&CDS=1-246
351	OG0000351	YHR032W	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-7.118-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-7.118&CDS=1-1758, augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-0.50&CDS=1-1779
352	OG0000352	YHR043C, YHR044C	augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-2.90-mRNA-1_1&gene=augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-2.90&CDS=1-723
353	OG0000353	YHR114W	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-3.66-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-3.66&CDS=1-2127, maker-NODE_8_length_752213_cov_18.8698_ID_15-augustus-gene-5.54-mRNA-1_1&gene=maker-NODE_8_length_752213_cov_18.8698_ID_15-augustus-gene-5.54&CDS=1-4206
354	OG0000354	YHR115C, YNL116W	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-1.15-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-1.15&CDS=1-1290
355	OG0000355	YHR117W, YNL121C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-14.67-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-14.67&CDS=1-1776
356	OG0000356	YHR131C, YNL144C	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-4.60-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-4.60&CDS=1-1938
357	OG0000357	YHR132W-A, YNL157W	snap_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-8.172-mRNA-1_1&gene=snap_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-8.172&CDS=1-396
358	OG0000358	YHR133C, YNL156C	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-8.131-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-8.131&CDS=1-954
359	OG0000359	YHR141C, YNL162W	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-4.61-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-4.61&CDS=1-2517
360	OG0000360	YHR176W	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-12.153-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-12.153&CDS=1-1488, augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-7.68-mRNA-1_1&gene=augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-7.68&CDS=1-1407
361	OG0000361	YHR190W	augustus_masked-NODE_16_length_65886_cov_36.0601_ID_31-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_16_length_65886_cov_36.0601_ID_31-processed-gene-0.29&CDS=1-1035, maker-NODE_1_length_1805010_cov_18.4679_ID_1-augustus-gene-13.172-mRNA-1_1&gene=maker-NODE_1_length_1805010_cov_18.4679_ID_1-augustus-gene-13.172&CDS=1-1338
362	OG0000362	YHR203C, YJR145C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-2.4-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-2.4&CDS=1-786
363	OG0000363	YIL014W	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.113-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.113&CDS=1-2178, genemark-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-4.44-mRNA-1_1&gene=genemark-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-4.44&CDS=1-2856
364	OG0000364	YIL047C	augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-5.99-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-5.99&CDS=1-3165, maker-NODE_1_length_1805010_cov_18.4679_ID_1-snap-gene-8.44-mRNA-1_1&gene=maker-NODE_1_length_1805010_cov_18.4679_ID_1-snap-gene-8.44&CDS=1-2643
365	OG0000365	YIL085C, YNL029C	augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-6.113-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-6.113&CDS=1-1794
366	OG0000366	YIL105C, YNL047C	augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-6.143-mRNA-1_1&gene=augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-6.143&CDS=1-2085
367	OG0000367	YIL107C	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-0.64&CDS=1-2415, augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-8.91-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-8.91&CDS=1-2346
368	OG0000368	YIL111W, YNL052W	snap_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-2.66-mRNA-1_1&gene=snap_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-2.66&CDS=1-453
369	OG0000369	YIL114C, YNL055C	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-3.98-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-3.98&CDS=1-852
370	OG0000370	YIL151C, YKR096W	maker-NODE_13_length_125394_cov_30.0202_ID_25-snap-gene-0.105-mRNA-1_1&gene=maker-NODE_13_length_125394_cov_30.0202_ID_25-snap-gene-0.105&CDS=1-5487
371	OG0000371	YIR031C, YNL117W	augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-1.121&CDS=1-1662
372	OG0000372	YIR033W, YKL020C	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-0.92&CDS=1-3570
373	OG0000373	YJL055W	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.136&CDS=1-693, augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-6.123-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-6.123&CDS=1-672
374	OG0000374	YJL076W, YKR010C	maker-NODE_6_length_848181_cov_19.387_ID_11-snap-gene-5.1-mRNA-1_1&gene=maker-NODE_6_length_848181_cov_19.387_ID_11-snap-gene-5.1&CDS=1-2379
375	OG0000375	YJL082W, YKR018C	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-10.44-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-10.44&CDS=1-2307
376	OG0000376	YJL083W, YKR019C	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-10.19-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-10.19&CDS=1-2262
377	OG0000377	YJL084C, YKR021W	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-13.104-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-13.104&CDS=1-2769
378	OG0000378	YJL090C	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-1.59-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-1.59&CDS=1-1497, augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-3.157-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-3.157&CDS=1-1803
379	OG0000379	YJL105W, YKR029C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-2.36-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-2.36&CDS=1-2532
380	OG0000380	YJL108C	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-5.0-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-5.0&CDS=1-4887, augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-7.24-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-7.24&CDS=1-7701
381	OG0000381	YJL133W, YKR052C	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-1.25&CDS=1-1080
382	OG0000382	YJL137C, YKR058W	augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-6.103-mRNA-1_1&gene=augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-6.103&CDS=1-1530
383	OG0000383	YJL138C, YKR059W	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-10.31-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-10.31&CDS=1-2709
384	OG0000384	YJL139C, YKR061W	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-13.55-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-13.55&CDS=1-1812
385	OG0000385	YJL158C, YJL160C	augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-2.95-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-2.95&CDS=1-936
386	OG0000386	YJL163C	augustus_masked-NODE_20_length_33517_cov_38.4347_ID_39-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_20_length_33517_cov_38.4347_ID_39-processed-gene-0.24&CDS=1-1941, maker-NODE_20_length_33517_cov_38.4347_ID_39-snap-gene-0.45-mRNA-1_1&gene=maker-NODE_20_length_33517_cov_38.4347_ID_39-snap-gene-0.45&CDS=1-1272
387	OG0000387	YJL177W, YKL180W	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-12.106-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-12.106&CDS=1-555
388	OG0000388	YJL218W	augustus_masked-NODE_16_length_65886_cov_36.0601_ID_31-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_16_length_65886_cov_36.0601_ID_31-processed-gene-0.21&CDS=1-654, genemark-NODE_24_length_16664_cov_35.7029_ID_47-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_24_length_16664_cov_35.7029_ID_47-processed-gene-0.17&CDS=1-600
389	OG0000389	YJR054W, YML047C	snap_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-4.90-mRNA-1_1&gene=snap_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-4.90&CDS=1-1176
390	OG0000390	YJR091C, YPR042C	snap_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-7.183-mRNA-1_1&gene=snap_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-7.183&CDS=1-3213
391	OG0000391	YJR094W-A, YPR043W	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-7.281-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-7.281&CDS=1-291
392	OG0000392	YJR126C	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-0.54&CDS=1-2373, augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-2.67-mRNA-1_1&gene=augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-2.67&CDS=1-2268
393	OG0000393	YJR127C, YML081W	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-2.22-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-2.22&CDS=1-3465
394	OG0000394	YJR130C, YML082W	augustus_masked-NODE_15_length_89900_cov_16.9629_ID_29-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_15_length_89900_cov_16.9629_ID_29-processed-gene-0.34&CDS=1-1740
395	OG0000395	YKL004W	augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-2.92-mRNA-1_1&gene=augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-2.92&CDS=1-1206, genemark-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-10.113-mRNA-1_1&gene=genemark-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-10.113&CDS=1-1215
396	OG0000396	YKL043W	augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-1.146-mRNA-1_1&gene=augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-1.146&CDS=1-1596, augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-1.85-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-1.85&CDS=1-1398
397	OG0000397	YKL050C, YMR031C	augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-3.29-mRNA-1_1&gene=augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-3.29&CDS=1-2775
