	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035296_Priceomyces_carsonii
23	OG0000023	YDL025C, YNL183C, YOR267C	genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.118-mRNA-1_1&gene=genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.118&CDS=1-1992, genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-3.98-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-3.98&CDS=1-2409, genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-5.90-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-5.90&CDS=1-1749
24	OG0000024	YDL137W, YDL192W, YOR094W	augustus_masked-NODE_14_length_379892_cov_20.1739_ID_2446-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_14_length_379892_cov_20.1739_ID_2446-processed-gene-0.25&CDS=1-525, genemark-NODE_14_length_379892_cov_20.1739_ID_2446-processed-gene-2.238-mRNA-1_1&gene=genemark-NODE_14_length_379892_cov_20.1739_ID_2446-processed-gene-2.238&CDS=1-540, genemark-NODE_20_length_178871_cov_19.8994_ID_2165-processed-gene-0.157-mRNA-1_1&gene=genemark-NODE_20_length_178871_cov_19.8994_ID_2165-processed-gene-0.157&CDS=1-543
25	OG0000025	YER013W, YKR086W, YNR011C	genemark-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-1.164-mRNA-1_1&gene=genemark-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-1.164&CDS=1-2700, genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-5.80-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-5.80&CDS=1-3348, genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-3.104-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-3.104&CDS=1-3258
26	OG0000026	YER054C, YIL045W, YLR273C, YOR178C	genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-2.57-mRNA-1_1&gene=genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-2.57&CDS=1-1596, genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-2.43-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-2.43&CDS=1-1542
27	OG0000027	YGL185C, YNL274C	genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-3.143-mRNA-1_1&gene=genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-3.143&CDS=1-1047, genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-0.51&CDS=1-1023, genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-0.54&CDS=1-1062, genemark-NODE_26_length_123160_cov_27.0581_ID_2926-processed-gene-0.72-mRNA-1_1&gene=genemark-NODE_26_length_123160_cov_27.0581_ID_2926-processed-gene-0.72&CDS=1-1089
28	OG0000028	YGR187C, YJL172W, YOL153C	augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-5.161-mRNA-1_1&gene=augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-5.161&CDS=1-4143, genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.112-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.112&CDS=1-1731, genemark-NODE_27_length_53047_cov_25.3891_ID_3076-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_27_length_53047_cov_25.3891_ID_3076-processed-gene-0.40&CDS=1-1743
29	OG0000029	YKL215C	genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-1.92-mRNA-1_1&gene=genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-1.92&CDS=1-3948, genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-0.53&CDS=1-3933, genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-1.46-mRNA-1_1&gene=genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-1.46&CDS=1-3933, genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-16.10-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-16.10&CDS=1-3915, genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-6.107-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-6.107&CDS=1-3906
30	OG0000030	YLL005C, YMR266W, YOL084W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-5.10-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-5.10&CDS=1-2646, genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-0.123-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-0.123&CDS=1-2592, genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-3.127-mRNA-1_1&gene=genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-3.127&CDS=1-2676
31	OG0000031	YLL028W	augustus_masked-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-3.35-mRNA-1_1&gene=augustus_masked-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-3.35&CDS=1-1608, genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-0.19&CDS=1-1719, genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-0.35&CDS=1-1719, genemark-NODE_26_length_123160_cov_27.0581_ID_2926-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_26_length_123160_cov_27.0581_ID_2926-processed-gene-0.94&CDS=1-1716, snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-10.61-mRNA-1_1&gene=snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-10.61&CDS=1-2886
32	OG0000032	YLR129W, YMR006C, YMR008C, YOL011W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-13.57-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-13.57&CDS=1-1992, maker-NODE_14_length_379892_cov_20.1739_ID_2446-augustus-gene-0.107-mRNA-1_1&gene=maker-NODE_14_length_379892_cov_20.1739_ID_2446-augustus-gene-0.107&CDS=1-4863
33	OG0000033	YLR237W, YOR071C, YOR192C	genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-3.29-mRNA-1_1&gene=genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-3.29&CDS=1-1710, genemark-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-2.61-mRNA-1_1&gene=genemark-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-2.61&CDS=1-1689, snap_masked-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.144-mRNA-1_1&gene=snap_masked-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.144&CDS=1-1704
34	OG0000034	YPR127W	augustus_masked-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-0.96&CDS=1-3978, genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.262-mRNA-1_1&gene=genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.262&CDS=1-1053, genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-5.274-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-5.274&CDS=1-306, maker-NODE_23_length_155774_cov_25.4571_ID_2978-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_23_length_155774_cov_25.4571_ID_2978-snap-gene-0.3&CDS=1-837, snap_masked-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-5.168-mRNA-1_1&gene=snap_masked-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-5.168&CDS=1-432
35	OG0000035	YBL017C, YIL173W, YJL222W, YNR065C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-16.53-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-16.53&CDS=1-4653
36	OG0000036	YBR008C	augustus_masked-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-5.65-mRNA-1_1&gene=augustus_masked-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-5.65&CDS=1-5199, genemark-NODE_19_length_288652_cov_20.3611_ID_1693-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_19_length_288652_cov_20.3611_ID_1693-processed-gene-0.92&CDS=1-1590, genemark-NODE_23_length_155774_cov_25.4571_ID_2978-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_23_length_155774_cov_25.4571_ID_2978-processed-gene-0.51&CDS=1-1647, genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-6.150-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-6.150&CDS=1-1647
37	OG0000037	YBR010W, YNL031C	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-3.79-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-3.79&CDS=1-408, genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.76-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.76&CDS=1-408, genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-2.107-mRNA-1_1&gene=genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-2.107&CDS=1-408
38	OG0000038	YBR207W, YER145C	genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-0.69&CDS=1-1272, genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-0.81&CDS=1-1260, genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-0.79&CDS=1-1185
39	OG0000039	YBR298C, YDL247W, YJR160C	genemark-NODE_26_length_123160_cov_27.0581_ID_2926-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_26_length_123160_cov_27.0581_ID_2926-processed-gene-0.65&CDS=1-1734, genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.55-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.55&CDS=1-1719
40	OG0000040	YCL024W, YDR507C, YKL101W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-9.0-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-9.0&CDS=1-4221, genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-1.85-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-1.85&CDS=1-3951
41	OG0000041	YCR102C, YLR460C, YNL134C	snap_masked-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.141-mRNA-1_1&gene=snap_masked-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.141&CDS=1-1113, snap_masked-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.143-mRNA-1_1&gene=snap_masked-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.143&CDS=1-1230
42	OG0000042	YDL056W	augustus_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-3.141-mRNA-1_1&gene=augustus_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-3.141&CDS=1-5193, genemark-NODE_19_length_288652_cov_20.3611_ID_1693-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_19_length_288652_cov_20.3611_ID_1693-processed-gene-0.81&CDS=1-1827, genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-0.62&CDS=1-2394, snap_masked-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-1.77-mRNA-1_1&gene=snap_masked-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-1.77&CDS=1-1770
43	OG0000043	YDR144C, YLR120C, YLR121C	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-4.110-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-4.110&CDS=1-1779, maker-NODE_3_length_707165_cov_22.0283_ID_1313-snap-gene-1.1-mRNA-1_1&gene=maker-NODE_3_length_707165_cov_22.0283_ID_1313-snap-gene-1.1&CDS=1-3252
44	OG0000044	YDR326C, YFL042C, YHR080C	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-0.45&CDS=1-2577, genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-5.239-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-5.239&CDS=1-2796
45	OG0000045	YEL061C, YGR234W	augustus_masked-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-3.50-mRNA-1_1&gene=augustus_masked-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-3.50&CDS=1-3096, genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-6.92-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-6.92&CDS=1-2598, genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-4.53-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-4.53&CDS=1-1587
46	OG0000046	YEL065W, YHL040C	genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-0.65&CDS=1-1911, genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.247-mRNA-1_1&gene=genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.247&CDS=1-1845, maker-NODE_16_length_317400_cov_23.6874_ID_1729-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_16_length_317400_cov_23.6874_ID_1729-augustus-gene-0.2&CDS=1-3336
47	OG0000047	YER045C, YIL036W, YNL167C	augustus_masked-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-0.19&CDS=1-1932, genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-5.104-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-5.104&CDS=1-1407
48	OG0000048	YFL021W	augustus_masked-NODE_14_length_379892_cov_20.1739_ID_2446-processed-gene-2.75-mRNA-1_1&gene=augustus_masked-NODE_14_length_379892_cov_20.1739_ID_2446-processed-gene-2.75&CDS=1-2175, genemark-NODE_19_length_288652_cov_20.3611_ID_1693-processed-gene-1.116-mRNA-1_1&gene=genemark-NODE_19_length_288652_cov_20.3611_ID_1693-processed-gene-1.116&CDS=1-1398, genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-1.26-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-1.26&CDS=1-1668, genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-5.146-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-5.146&CDS=1-1314
49	OG0000049	YGR032W, YMR306W	augustus_masked-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-3.131-mRNA-1_1&gene=augustus_masked-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-3.131&CDS=1-5655, genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-6.169-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-6.169&CDS=1-5277, snap_masked-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-1.100-mRNA-1_1&gene=snap_masked-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-1.100&CDS=1-5088
50	OG0000050	YGR109W-A, YGR109W-B, YIL082W, YIL082W-A	snap_masked-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-0.49&CDS=1-786
51	OG0000051	YGR281W	genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-1.56-mRNA-1_1&gene=genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-1.56&CDS=1-4002, genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-3.171-mRNA-1_1&gene=genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-3.171&CDS=1-4518, genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-1.37-mRNA-1_1&gene=genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-1.37&CDS=1-4257, genemark-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-2.96-mRNA-1_1&gene=genemark-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-2.96&CDS=1-4362
52	OG0000052	YHL034C, YIR001C, YLL046C	genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-3.25-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-3.25&CDS=1-921, genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-0.16&CDS=1-630
53	OG0000053	YIL166C	genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.250-mRNA-1_1&gene=genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.250&CDS=1-1641, genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-0.71&CDS=1-1653, genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-0.52&CDS=1-1746, genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-1.55-mRNA-1_1&gene=genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-1.55&CDS=1-1617
54	OG0000054	YIR013C, YLR013W	genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-6.119-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-6.119&CDS=1-939, snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.56-mRNA-1_1&gene=snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.56&CDS=1-1263, snap_masked-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-4.39-mRNA-1_1&gene=snap_masked-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-4.39&CDS=1-1176
55	OG0000055	YJL089W, YMR280C	augustus_masked-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-3.173-mRNA-1_1&gene=augustus_masked-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-3.173&CDS=1-3579, genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-0.41&CDS=1-3096, genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-4.129-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-4.129&CDS=1-1413
56	OG0000056	YKR093W	genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-0.13&CDS=1-1791, genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-0.7&CDS=1-1962, genemark-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-1.115-mRNA-1_1&gene=genemark-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-1.115&CDS=1-1941, genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-0.48&CDS=1-1965
57	OG0000057	YLR109W, YOL114C	augustus_masked-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-0.24&CDS=1-984, genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-5.39-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-5.39&CDS=1-534, genemark-NODE_22_length_170781_cov_22.2696_ID_2250-processed-gene-0.201-mRNA-1_1&gene=genemark-NODE_22_length_170781_cov_22.2696_ID_2250-processed-gene-0.201&CDS=1-558
58	OG0000058	YLR144C, YNR067C	genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-1.67-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-1.67&CDS=1-2229, genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-5.309-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-5.309&CDS=1-2811, maker-NODE_9_length_413561_cov_20.5268_ID_1951-snap-gene-1.5-mRNA-1_1&gene=maker-NODE_9_length_413561_cov_20.5268_ID_1951-snap-gene-1.5&CDS=1-3129
59	OG0000059	YLR343W, YMR307W	genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-3.11-mRNA-1_1&gene=genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-3.11&CDS=1-1680, genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-6.167-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-6.167&CDS=1-1635, genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-5.107-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-5.107&CDS=1-1602
60	OG0000060	YLR380W	genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_10_length_407211_cov_23.1954_ID_2838-processed-gene-0.42&CDS=1-1362, genemark-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-0.56&CDS=1-1359, genemark-NODE_19_length_288652_cov_20.3611_ID_1693-processed-gene-1.190-mRNA-1_1&gene=genemark-NODE_19_length_288652_cov_20.3611_ID_1693-processed-gene-1.190&CDS=1-1668, genemark-NODE_21_length_177165_cov_25.6692_ID_2879-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_21_length_177165_cov_25.6692_ID_2879-processed-gene-0.102&CDS=1-1356
61	OG0000061	YMR168C	augustus_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-5.216-mRNA-1_1&gene=augustus_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-5.216&CDS=1-2070, genemark-NODE_23_length_155774_cov_25.4571_ID_2978-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_23_length_155774_cov_25.4571_ID_2978-processed-gene-0.41&CDS=1-2115, genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-3.81-mRNA-1_1&gene=genemark-NODE_8_length_443067_cov_22.9177_ID_3374-processed-gene-3.81&CDS=1-2064, snap_masked-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-2.15-mRNA-1_1&gene=snap_masked-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-2.15&CDS=1-1854
62	OG0000062	YNL283C, YOL105C, YOR008C	genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-0.84&CDS=1-1152, genemark-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-1.160-mRNA-1_1&gene=genemark-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-1.160&CDS=1-1065
63	OG0000063	YOR049C	genemark-NODE_21_length_177165_cov_25.6692_ID_2879-processed-gene-0.163-mRNA-1_1&gene=genemark-NODE_21_length_177165_cov_25.6692_ID_2879-processed-gene-0.163&CDS=1-1296, genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-0.73&CDS=1-1260, genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-3.117-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-3.117&CDS=1-1293, genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-5.137-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-5.137&CDS=1-1308
