	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041824_Debaryomyces_subglobosus
22	OG0000022	YBR015C, YJL186W	maker-NODE_12_length_294024_cov_13.3353_ID_2811-augustus-gene-1.212-mRNA-1_1&gene=maker-NODE_12_length_294024_cov_13.3353_ID_2811-augustus-gene-1.212&CDS=1-3111, snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.172-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.172&CDS=1-1962, snap_masked-NODE_15_length_260769_cov_14.0345_ID_2968-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_15_length_260769_cov_14.0345_ID_2968-processed-gene-0.13&CDS=1-1734, snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-7.13-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-7.13&CDS=1-1710
23	OG0000023	YCR010C, YNR002C	augustus_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-1.76-mRNA-1_1&gene=augustus_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-1.76&CDS=1-1851, snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-14.100-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-14.100&CDS=1-783, snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-13.113-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-13.113&CDS=1-765, snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-1.66-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-1.66&CDS=1-819
24	OG0000024	YDR342C, YDR343C, YDR345C, YHR092C	snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.48-mRNA-1_1&gene=snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.48&CDS=1-1734, snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.141-mRNA-1_1&gene=snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.141&CDS=1-1662
25	OG0000025	YDR380W, YLR044C	snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-0.90&CDS=1-1701, snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.62-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.62&CDS=1-1767, snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-0.88&CDS=1-1908, snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.58-mRNA-1_1&gene=snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.58&CDS=1-1734
26	OG0000026	YER015W, YPL235W	augustus_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-0.126&CDS=1-3717, snap_masked-NODE_15_length_260769_cov_14.0345_ID_2968-processed-gene-1.205-mRNA-1_1&gene=snap_masked-NODE_15_length_260769_cov_14.0345_ID_2968-processed-gene-1.205&CDS=1-2262, snap_masked-NODE_15_length_260769_cov_14.0345_ID_2968-processed-gene-1.288-mRNA-1_1&gene=snap_masked-NODE_15_length_260769_cov_14.0345_ID_2968-processed-gene-1.288&CDS=1-2187, snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-16.104-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-16.104&CDS=1-2298
27	OG0000027	YER054C, YIL045W, YLR273C, YOR178C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-5.118-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-5.118&CDS=1-1536, snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-1.30-mRNA-1_1&gene=snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-1.30&CDS=1-1884
28	OG0000028	YGL120C, YKR086W, YNR011C	snap_masked-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.69-mRNA-1_1&gene=snap_masked-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.69&CDS=1-2703, snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-2.142-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-2.142&CDS=1-3537, snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-3.122-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-3.122&CDS=1-2289
29	OG0000029	YHL034C, YIR001C, YLL046C	maker-NODE_4_length_857964_cov_14.0836_ID_1980-augustus-gene-2.2-mRNA-1_1&gene=maker-NODE_4_length_857964_cov_14.0836_ID_1980-augustus-gene-2.2&CDS=1-927, snap_masked-NODE_15_length_260769_cov_14.0345_ID_2968-processed-gene-1.300-mRNA-1_1&gene=snap_masked-NODE_15_length_260769_cov_14.0345_ID_2968-processed-gene-1.300&CDS=1-552, snap_masked-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.63&CDS=1-645
30	OG0000030	YJR073C, YOL119C	augustus_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-1.39&CDS=1-2043, snap_masked-NODE_18_length_204943_cov_13.5429_ID_3137-processed-gene-1.130-mRNA-1_1&gene=snap_masked-NODE_18_length_204943_cov_13.5429_ID_3137-processed-gene-1.130&CDS=1-1551, snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-2.139-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-2.139&CDS=1-1554, snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-5.74-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-5.74&CDS=1-1515
31	OG0000031	YML111W, YMR275C, YNR068C, YNR069C	augustus_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-2.21-mRNA-1_1&gene=augustus_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-2.21&CDS=1-3816, genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-15.125-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-15.125&CDS=1-2790
32	OG0000032	YAR019C, YDR523C	augustus_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.279-mRNA-1_1&gene=augustus_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.279&CDS=1-4932, snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.119-mRNA-1_1&gene=snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.119&CDS=1-1641, snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-7.107-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-7.107&CDS=1-1389
33	OG0000033	YBL017C, YIL173W, YJL222W, YNR065C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-8.39-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-8.39&CDS=1-4716
34	OG0000034	YBL089W, YER119C, YIL088C	genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-3.82-mRNA-1_1&gene=genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-3.82&CDS=1-1347, maker-NODE_8_length_473764_cov_15.914_ID_3315-snap-gene-3.206-mRNA-1_1&gene=maker-NODE_8_length_473764_cov_15.914_ID_3315-snap-gene-3.206&CDS=1-1443
35	OG0000035	YBR038W, YNL192W	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-4.50-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-4.50&CDS=1-3075, snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-7.160-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-7.160&CDS=1-3033, snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-1.149-mRNA-1_1&gene=snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-1.149&CDS=1-2958
36	OG0000036	YBR078W, YDL103C, YDR055W	maker-NODE_19_length_197142_cov_16.3538_ID_3032-augustus-gene-0.221-mRNA-1_1&gene=maker-NODE_19_length_197142_cov_16.3538_ID_3032-augustus-gene-0.221&CDS=1-2715, maker-NODE_1_length_1734690_cov_13.5478_ID_3616-snap-gene-5.148-mRNA-1_1&gene=maker-NODE_1_length_1734690_cov_13.5478_ID_3616-snap-gene-5.148&CDS=1-1260
37	OG0000037	YBR245C, YFR038W	augustus_masked-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.33&CDS=1-5043, snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-1.130-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-1.130&CDS=1-2313, snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-1.81-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-1.81&CDS=1-3105
38	OG0000038	YBR289W, YIL124W	genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-16.216-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-16.216&CDS=1-867, snap_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-1.130-mRNA-1_1&gene=snap_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-1.130&CDS=1-876, snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-4.101-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-4.101&CDS=1-2937
39	OG0000039	YBR297W, YFL052W, YGR288W, YPR196W	genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.97-mRNA-1_1&gene=genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.97&CDS=1-1881
40	OG0000040	YCL064C, YIL167W, YML020W	maker-NODE_22_length_108703_cov_19.075_ID_3475-snap-gene-0.43-mRNA-1_1&gene=maker-NODE_22_length_108703_cov_19.075_ID_3475-snap-gene-0.43&CDS=1-3663, snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.129-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.129&CDS=1-1050
41	OG0000041	YCR037C, YJL198W, YNR013C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-0.27&CDS=1-2790, snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-2.88-mRNA-1_1&gene=snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-2.88&CDS=1-2490
42	OG0000042	YCR102C, YLR460C, YNL134C	augustus_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-0.44&CDS=1-1089, snap_masked-NODE_24_length_56889_cov_66.0018_ID_6734-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_24_length_56889_cov_66.0018_ID_6734-processed-gene-0.12&CDS=1-1113
43	OG0000043	YDL109C, YDR444W, YGL144C	snap_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-1.184-mRNA-1_1&gene=snap_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-1.184&CDS=1-2160, snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-1.64-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-1.64&CDS=1-2433
44	OG0000044	YDR011W, YOR153W	augustus_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-0.23&CDS=1-4425, snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.197-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.197&CDS=1-4434, snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-5.90-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-5.90&CDS=1-4440
45	OG0000045	YDR038C, YDR039C, YDR040C	genemark-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-1.48-mRNA-1_1&gene=genemark-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-1.48&CDS=1-4260, snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-10.83-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-10.83&CDS=1-3219
46	OG0000046	YDR144C, YLR120C, YLR121C	genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-1.46-mRNA-1_1&gene=genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-1.46&CDS=1-3336, snap_masked-NODE_32_length_14069_cov_21.1657_ID_4142-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_32_length_14069_cov_21.1657_ID_4142-processed-gene-0.6&CDS=1-1671
47	OG0000047	YDR326C, YFL042C, YHR080C	augustus_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.24-mRNA-1_1&gene=augustus_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.24&CDS=1-3219, snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-5.96-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-5.96&CDS=1-2694
48	OG0000048	YDR385W, YKL173W, YOR133W	augustus_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-6.149-mRNA-1_1&gene=augustus_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-6.149&CDS=1-3537, snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-12.74-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-12.74&CDS=1-2526
49	OG0000049	YER045C, YIL036W, YNL167C	augustus_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-0.124&CDS=1-1134, augustus_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.98-mRNA-1_1&gene=augustus_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.98&CDS=1-1089
50	OG0000050	YER056C, YER060W, YER060W-A	genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-2.82-mRNA-1_1&gene=genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-2.82&CDS=1-1527, snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-13.111-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-13.111&CDS=1-1566
51	OG0000051	YGL083W, YOR112W	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-1.116-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-1.116&CDS=1-2274, snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-0.50&CDS=1-3321, snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-0.51&CDS=1-840
52	OG0000052	YGL216W, YKL079W	genemark-NODE_15_length_260769_cov_14.0345_ID_2968-processed-gene-1.30-mRNA-1_1&gene=genemark-NODE_15_length_260769_cov_14.0345_ID_2968-processed-gene-1.30&CDS=1-1977, genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-3.66-mRNA-1_1&gene=genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-3.66&CDS=1-2769, snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.120-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.120&CDS=1-1647
53	OG0000053	YGL257C, YNR059W	genemark-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.89-mRNA-1_1&gene=genemark-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.89&CDS=1-2193, snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-4.12-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-4.12&CDS=1-1875, snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-2.81-mRNA-1_1&gene=snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-2.81&CDS=1-2370
54	OG0000054	YGR143W, YPR159W	maker-NODE_10_length_307641_cov_16.6427_ID_3803-snap-gene-1.154-mRNA-1_1&gene=maker-NODE_10_length_307641_cov_16.6427_ID_3803-snap-gene-1.154&CDS=1-6108, maker-NODE_10_length_307641_cov_16.6427_ID_3803-snap-gene-1.155-mRNA-1_1&gene=maker-NODE_10_length_307641_cov_16.6427_ID_3803-snap-gene-1.155&CDS=1-1089, maker-NODE_10_length_307641_cov_16.6427_ID_3803-snap-gene-1.156-mRNA-1_1&gene=maker-NODE_10_length_307641_cov_16.6427_ID_3803-snap-gene-1.156&CDS=1-4515
55	OG0000055	YGR281W	genemark-NODE_19_length_197142_cov_16.3538_ID_3032-processed-gene-0.236-mRNA-1_1&gene=genemark-NODE_19_length_197142_cov_16.3538_ID_3032-processed-gene-0.236&CDS=1-4074, genemark-NODE_29_length_24931_cov_14.7739_ID_3837-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_29_length_24931_cov_14.7739_ID_3837-processed-gene-0.9&CDS=1-4278, snap_masked-NODE_10_length_307641_cov_16.6427_ID_3803-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_10_length_307641_cov_16.6427_ID_3803-processed-gene-0.64&CDS=1-4248, snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-5.109-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-5.109&CDS=1-4545
56	OG0000056	YHR206W, YOR140W	genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-9.0-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-9.0&CDS=1-1686, snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-1.67-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-1.67&CDS=1-2292, snap_masked-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.60&CDS=1-1701
57	OG0000057	YIL002C, YNL106C, YOR109W	augustus_masked-NODE_10_length_307641_cov_16.6427_ID_3803-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_10_length_307641_cov_16.6427_ID_3803-processed-gene-0.114&CDS=1-3813, snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-7.144-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-7.144&CDS=1-3450
58	OG0000058	YKL220C, YLL051C, YNR060W, YOR381W, YOR384W	
59	OG0000059	YLR155C, YLR157C, YLR158C, YLR160C	snap_masked-NODE_27_length_26933_cov_20.5171_ID_3789-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_27_length_26933_cov_20.5171_ID_3789-processed-gene-0.22&CDS=1-1014
60	OG0000060	YMR083W, YMR303C, YOL086C	maker-NODE_1_length_1734690_cov_13.5478_ID_3616-augustus-gene-1.159-mRNA-1_1&gene=maker-NODE_1_length_1734690_cov_13.5478_ID_3616-augustus-gene-1.159&CDS=1-2478, snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-9.142-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-9.142&CDS=1-1038
61	OG0000061	YNL274C, YPL113C	genemark-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-3.3-mRNA-1_1&gene=genemark-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-3.3&CDS=1-1047, snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-0.51&CDS=1-1089, snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.129-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.129&CDS=1-1017
62	OG0000062	Q0045, Q0065, Q0070	maker-NODE_25_length_36035_cov_215.828_ID_3939-snap-gene-0.21-mRNA-1_1&gene=maker-NODE_25_length_36035_cov_215.828_ID_3939-snap-gene-0.21&CDS=1-1116, maker-NODE_25_length_36035_cov_215.828_ID_3939-snap-gene-0.22-mRNA-1_1&gene=maker-NODE_25_length_36035_cov_215.828_ID_3939-snap-gene-0.22&CDS=1-276
63	OG0000063	YAL005C, YLL024C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-3.1-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-3.1&CDS=1-1944, snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-2.81-mRNA-1_1&gene=snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-2.81&CDS=1-1956
64	OG0000064	YAL023C, YGR199W	maker-NODE_4_length_857964_cov_14.0836_ID_1980-snap-gene-1.89-mRNA-1_1&gene=maker-NODE_4_length_857964_cov_14.0836_ID_1980-snap-gene-1.89&CDS=1-2511, snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-9.124-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-9.124&CDS=1-2298
65	OG0000065	YAL054C, YLR153C	genemark-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.278-mRNA-1_1&gene=genemark-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.278&CDS=1-2013, snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-3.2-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-3.2&CDS=1-3249
66	OG0000066	YAR035W, YER024W	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-2.135-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-2.135&CDS=1-2595, snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.148-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.148&CDS=1-2256
67	OG0000067	YBL003C, YDR225W	snap_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-1.122-mRNA-1_1&gene=snap_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-1.122&CDS=1-390, snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.7-mRNA-1_1&gene=snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.7&CDS=1-393
68	OG0000068	YBL052C, YOR244W	genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.110-mRNA-1_1&gene=genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.110&CDS=1-2226, snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-5.105-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-5.105&CDS=1-1563
69	OG0000069	YBL054W, YER088C	snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-0.35&CDS=1-756, snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.79-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.79&CDS=1-1704
70	OG0000070	YBL060W, YDR170C	genemark-NODE_15_length_260769_cov_14.0345_ID_2968-processed-gene-1.52-mRNA-1_1&gene=genemark-NODE_15_length_260769_cov_14.0345_ID_2968-processed-gene-1.52&CDS=1-6315, snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-5.116-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-5.116&CDS=1-2949
