	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035674_Kregervanrija_delftensis
21	OG0000021	YDR242W	augustus_masked-NODE_46_length_92263_cov_27.1172_ID_13870-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_46_length_92263_cov_27.1172_ID_13870-processed-gene-0.48&CDS=1-1692, genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-2.4-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-2.4&CDS=1-1668, genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-2.5-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-2.5&CDS=1-1668, genemark-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-1.115-mRNA-1_1&gene=genemark-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-1.115&CDS=1-1716, maker-NODE_10_length_281918_cov_25.6214_ID_12450-snap-gene-1.106-mRNA-1_1&gene=maker-NODE_10_length_281918_cov_25.6214_ID_12450-snap-gene-1.106&CDS=1-3171
22	OG0000022	YGR169C, YPL227C	genemark-NODE_44_length_100516_cov_25.8737_ID_21519-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_44_length_100516_cov_25.8737_ID_21519-processed-gene-0.39&CDS=1-1122, genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-1.43-mRNA-1_1&gene=genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-1.43&CDS=1-1092, maker-NODE_7_length_357703_cov_25.2778_ID_10322-snap-gene-0.91-mRNA-1_1&gene=maker-NODE_7_length_357703_cov_25.2778_ID_10322-snap-gene-0.91&CDS=1-3360, snap_masked-NODE_85_length_21082_cov_27.2731_ID_23287-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_85_length_21082_cov_27.2731_ID_23287-processed-gene-0.1&CDS=1-177
23	OG0000023	YHR179W, YPL171C	genemark-NODE_37_length_122081_cov_27.0011_ID_12910-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_37_length_122081_cov_27.0011_ID_12910-processed-gene-0.41&CDS=1-1182, genemark-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-0.78&CDS=1-1200, genemark-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-1.163-mRNA-1_1&gene=genemark-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-1.163&CDS=1-1161, maker-NODE_74_length_40569_cov_26.6979_ID_18878-snap-gene-0.32-mRNA-1_1&gene=maker-NODE_74_length_40569_cov_26.6979_ID_18878-snap-gene-0.32&CDS=1-2274
24	OG0000024	YJR061W, YKL201C	genemark-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-1.133-mRNA-1_1&gene=genemark-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-1.133&CDS=1-2376, genemark-NODE_68_length_43901_cov_26.8107_ID_17881-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_68_length_43901_cov_26.8107_ID_17881-processed-gene-0.45&CDS=1-2487, maker-NODE_80_length_31392_cov_30.7996_ID_20331-snap-gene-0.32-mRNA-1_1&gene=maker-NODE_80_length_31392_cov_30.7996_ID_20331-snap-gene-0.32&CDS=1-4551, snap_masked-NODE_26_length_150656_cov_24.7687_ID_11389-processed-gene-0.193-mRNA-1_1&gene=snap_masked-NODE_26_length_150656_cov_24.7687_ID_11389-processed-gene-0.193&CDS=1-2265
25	OG0000025	YKL221W, YNL125C	genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-0.68&CDS=1-1839, genemark-NODE_27_length_150341_cov_26.0932_ID_11459-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_27_length_150341_cov_26.0932_ID_11459-processed-gene-0.111&CDS=1-1527, genemark-NODE_81_length_28626_cov_35.3324_ID_20469-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_81_length_28626_cov_35.3324_ID_20469-processed-gene-0.3&CDS=1-339, genemark-NODE_81_length_28626_cov_35.3324_ID_20469-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_81_length_28626_cov_35.3324_ID_20469-processed-gene-0.4&CDS=1-660
26	OG0000026	YML111W, YMR275C, YNR069C	augustus_masked-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.127&CDS=1-1863, augustus_masked-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.128&CDS=1-2679, augustus_masked-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.129&CDS=1-2223
27	OG0000027	YMR303C, YOL086C	genemark-NODE_28_length_150083_cov_25.3932_ID_11605-processed-gene-0.208-mRNA-1_1&gene=genemark-NODE_28_length_150083_cov_25.3932_ID_11605-processed-gene-0.208&CDS=1-1068, genemark-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.57&CDS=1-1131, genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-0.49&CDS=1-1056, genemark-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-1.160-mRNA-1_1&gene=genemark-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-1.160&CDS=1-1125
28	OG0000028	Q0045, Q0065, Q0070	maker-NODE_235_length_949_cov_1.13164_ID_28940-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_235_length_949_cov_1.13164_ID_28940-snap-gene-0.3&CDS=1-300, maker-NODE_58_length_62127_cov_544.141_ID_15909-snap-gene-0.71-mRNA-1_1&gene=maker-NODE_58_length_62127_cov_544.141_ID_15909-snap-gene-0.71&CDS=1-1857, snap_masked-NODE_58_length_62127_cov_544.141_ID_15909-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_58_length_62127_cov_544.141_ID_15909-processed-gene-0.26&CDS=1-318
29	OG0000029	YBL017C, YIL173W, YJL222W, YNR065C	snap_masked-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-0.16&CDS=1-4581
30	OG0000030	YBL056W, YBR125C, YER089C	augustus_masked-NODE_26_length_150656_cov_24.7687_ID_11389-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_26_length_150656_cov_24.7687_ID_11389-processed-gene-0.82&CDS=1-1209, genemark-NODE_71_length_41446_cov_26.8386_ID_19767-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_71_length_41446_cov_26.8386_ID_19767-processed-gene-0.49&CDS=1-1401
31	OG0000031	YBL068W, YER099C, YOL061W	genemark-NODE_18_length_220966_cov_24.8878_ID_12157-processed-gene-1.90-mRNA-1_1&gene=genemark-NODE_18_length_220966_cov_24.8878_ID_12157-processed-gene-1.90&CDS=1-1176, genemark-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-0.73&CDS=1-981
32	OG0000032	YBL112C, YFL066C, YHR218W-A, YPR204W	genemark-NODE_444_length_455_cov_0.739521_ID_32466-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_444_length_455_cov_0.739521_ID_32466-processed-gene-0.0&CDS=1-372
33	OG0000033	YBR089C-A, YDL002C, YPR052C	genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-2.113-mRNA-1_1&gene=genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-2.113&CDS=1-1365, genemark-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-1.210-mRNA-1_1&gene=genemark-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-1.210&CDS=1-315
34	OG0000034	YBR207W, YER145C	genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-1.94-mRNA-1_1&gene=genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-1.94&CDS=1-1284, genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.115-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.115&CDS=1-1263, maker-NODE_53_length_69555_cov_26.5018_ID_16214-augustus-gene-0.71-mRNA-1_1&gene=maker-NODE_53_length_69555_cov_26.5018_ID_16214-augustus-gene-0.71&CDS=1-3066
35	OG0000035	YCL024W, YDR507C, YKL101W	genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.194-mRNA-1_1&gene=genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.194&CDS=1-3840, snap_masked-NODE_42_length_104565_cov_25.9856_ID_18546-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_42_length_104565_cov_25.9856_ID_18546-processed-gene-0.114&CDS=1-3666
36	OG0000036	YCR105W, YMR318C	genemark-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-1.113-mRNA-1_1&gene=genemark-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-1.113&CDS=1-1086, genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.239-mRNA-1_1&gene=genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.239&CDS=1-1071, genemark-NODE_78_length_32350_cov_34.6617_ID_20101-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_78_length_32350_cov_34.6617_ID_20101-processed-gene-0.5&CDS=1-1134
37	OG0000037	YDL127W, YDL179W, YNL289W	genemark-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-1.137-mRNA-1_1&gene=genemark-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-1.137&CDS=1-1029, genemark-NODE_59_length_59481_cov_27.1083_ID_16529-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_59_length_59481_cov_27.1083_ID_16529-processed-gene-0.15&CDS=1-1038
38	OG0000038	YDL244W, YFL058W, YJR156C, YNL332W	genemark-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-1.143-mRNA-1_1&gene=genemark-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-1.143&CDS=1-1026
39	OG0000039	YDR021W, YJL138C, YKR059W	genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-1.72-mRNA-1_1&gene=genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-1.72&CDS=1-1188, genemark-NODE_51_length_71523_cov_30.9996_ID_15384-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_51_length_71523_cov_30.9996_ID_15384-processed-gene-0.69&CDS=1-1209
40	OG0000040	YDR144C, YLR120C, YLR121C	augustus_masked-NODE_29_length_145728_cov_24.974_ID_11695-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_29_length_145728_cov_24.974_ID_11695-processed-gene-0.88&CDS=1-1860, genemark-NODE_29_length_145728_cov_24.974_ID_11695-processed-gene-0.193-mRNA-1_1&gene=genemark-NODE_29_length_145728_cov_24.974_ID_11695-processed-gene-0.193&CDS=1-2103
41	OG0000041	YDR155C, YLR216C	augustus_masked-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-3.112-mRNA-1_1&gene=augustus_masked-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-3.112&CDS=1-483, genemark-NODE_24_length_156215_cov_26.8018_ID_13414-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_24_length_156215_cov_26.8018_ID_13414-processed-gene-0.29&CDS=1-537, genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-3.65-mRNA-1_1&gene=genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-3.65&CDS=1-1086
42	OG0000042	YDR216W, YJR127C, YML081W	genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-3.48-mRNA-1_1&gene=genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-3.48&CDS=1-4155, genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-1.39-mRNA-1_1&gene=genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-1.39&CDS=1-3708
43	OG0000043	YDR533C, YMR322C, YOR391C, YPL280W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-2.25-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-2.25&CDS=1-684
44	OG0000044	YER045C, YIL036W, YNL167C	genemark-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-0.95&CDS=1-1374, genemark-NODE_27_length_150341_cov_26.0932_ID_11459-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_27_length_150341_cov_26.0932_ID_11459-processed-gene-0.89&CDS=1-1929
45	OG0000045	YER175C, YHR209W, YLR347C	genemark-NODE_4_length_388123_cov_26.2772_ID_24820-processed-gene-2.296-mRNA-1_1&gene=genemark-NODE_4_length_388123_cov_26.2772_ID_24820-processed-gene-2.296&CDS=1-945, maker-NODE_4_length_388123_cov_26.2772_ID_24820-snap-gene-2.236-mRNA-1_1&gene=maker-NODE_4_length_388123_cov_26.2772_ID_24820-snap-gene-2.236&CDS=1-4308
46	OG0000046	YGL257C, YNR059W	augustus_masked-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-1.148-mRNA-1_1&gene=augustus_masked-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-1.148&CDS=1-2928, augustus_masked-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-1.267-mRNA-1_1&gene=augustus_masked-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-1.267&CDS=1-2745, snap_masked-NODE_75_length_36941_cov_25.9895_ID_19599-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_75_length_36941_cov_25.9895_ID_19599-processed-gene-0.8&CDS=1-1920
47	OG0000047	YHR206W, YOR140W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.7-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.7&CDS=1-2013, genemark-NODE_29_length_145728_cov_24.974_ID_11695-processed-gene-0.178-mRNA-1_1&gene=genemark-NODE_29_length_145728_cov_24.974_ID_11695-processed-gene-0.178&CDS=1-2298, genemark-NODE_64_length_52260_cov_33.1748_ID_22260-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_64_length_52260_cov_33.1748_ID_22260-processed-gene-0.11&CDS=1-2568
48	OG0000048	YJL158C, YJL160C	genemark-NODE_28_length_150083_cov_25.3932_ID_11605-processed-gene-0.221-mRNA-1_1&gene=genemark-NODE_28_length_150083_cov_25.3932_ID_11605-processed-gene-0.221&CDS=1-1011, genemark-NODE_41_length_105267_cov_27.8204_ID_31568-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_41_length_105267_cov_27.8204_ID_31568-processed-gene-0.38&CDS=1-951, genemark-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-1.136-mRNA-1_1&gene=genemark-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-1.136&CDS=1-972
49	OG0000049	YLL012W, YLR020C	genemark-NODE_76_length_36272_cov_36.7926_ID_20721-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_76_length_36272_cov_36.7926_ID_20721-processed-gene-0.32&CDS=1-1152, genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-0.53&CDS=1-1353, genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-0.54&CDS=1-1233
50	OG0000050	YLR098C, YNL036W, YOR337W	augustus_masked-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-1.189-mRNA-1_1&gene=augustus_masked-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-1.189&CDS=1-2856, augustus_masked-NODE_96_length_11716_cov_53.5444_ID_22881-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_96_length_11716_cov_53.5444_ID_22881-processed-gene-0.1&CDS=1-1911
51	OG0000051	YMR073C, YNL111C	genemark-NODE_12_length_257424_cov_25.5774_ID_11970-processed-gene-1.246-mRNA-1_1&gene=genemark-NODE_12_length_257424_cov_25.5774_ID_11970-processed-gene-1.246&CDS=1-537, genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.178-mRNA-1_1&gene=genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.178&CDS=1-351, genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.179-mRNA-1_1&gene=genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.179&CDS=1-351
52	OG0000052	YNL095C, YOR092W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-4.120-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-4.120&CDS=1-1677, genemark-NODE_25_length_151658_cov_25.1767_ID_13276-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_25_length_151658_cov_25.1767_ID_13276-processed-gene-0.98&CDS=1-1656, genemark-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-0.109&CDS=1-1611
53	OG0000053	YAL018C, YOL048C	genemark-NODE_17_length_227260_cov_30.3112_ID_11747-processed-gene-1.122-mRNA-1_1&gene=genemark-NODE_17_length_227260_cov_30.3112_ID_11747-processed-gene-1.122&CDS=1-606, genemark-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-1.154-mRNA-1_1&gene=genemark-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-1.154&CDS=1-873
54	OG0000054	YAL046C, YGL220W	augustus_masked-NODE_40_length_105744_cov_29.28_ID_13649-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_40_length_105744_cov_29.28_ID_13649-processed-gene-0.131&CDS=1-267, genemark-NODE_33_length_135795_cov_26.9639_ID_17199-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_33_length_135795_cov_26.9639_ID_17199-processed-gene-0.102&CDS=1-336
55	OG0000055	YAL051W, YOR363C	augustus_masked-NODE_17_length_227260_cov_30.3112_ID_11747-processed-gene-1.158-mRNA-1_1&gene=augustus_masked-NODE_17_length_227260_cov_30.3112_ID_11747-processed-gene-1.158&CDS=1-1035, genemark-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-0.66&CDS=1-2943
56	OG0000056	YAL054C, YLR153C	genemark-NODE_35_length_126141_cov_26.8338_ID_12752-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_35_length_126141_cov_26.8338_ID_12752-processed-gene-0.5&CDS=1-2013, genemark-NODE_67_length_45273_cov_31.6962_ID_18248-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_67_length_45273_cov_31.6962_ID_18248-processed-gene-0.35&CDS=1-2019
57	OG0000057	YAR035W, YER024W	genemark-NODE_23_length_165307_cov_25.5434_ID_13060-processed-gene-0.138-mRNA-1_1&gene=genemark-NODE_23_length_165307_cov_25.5434_ID_13060-processed-gene-0.138&CDS=1-2298, genemark-NODE_39_length_119097_cov_26.0366_ID_12994-processed-gene-0.167-mRNA-1_1&gene=genemark-NODE_39_length_119097_cov_26.0366_ID_12994-processed-gene-0.167&CDS=1-2226
58	OG0000058	YBL002W, YDR224C	genemark-NODE_25_length_151658_cov_25.1767_ID_13276-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_25_length_151658_cov_25.1767_ID_13276-processed-gene-0.87&CDS=1-393, genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.133-mRNA-1_1&gene=genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.133&CDS=1-393
59	OG0000059	YBL003C, YDR225W	genemark-NODE_25_length_151658_cov_25.1767_ID_13276-processed-gene-0.126-mRNA-1_1&gene=genemark-NODE_25_length_151658_cov_25.1767_ID_13276-processed-gene-0.126&CDS=1-393, genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.136-mRNA-1_1&gene=genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.136&CDS=1-393
60	OG0000060	YBL052C, YOR244W	genemark-NODE_41_length_105267_cov_27.8204_ID_31568-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_41_length_105267_cov_27.8204_ID_31568-processed-gene-0.27&CDS=1-1431, genemark-NODE_71_length_41446_cov_26.8386_ID_19767-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_71_length_41446_cov_26.8386_ID_19767-processed-gene-0.59&CDS=1-2400
61	OG0000061	YBL103C, YOL067C	genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.50-mRNA-1_1&gene=genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.50&CDS=1-519, genemark-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-1.109&CDS=1-1503
62	OG0000062	YBR002C, YMR101C	genemark-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-0.90&CDS=1-912, genemark-NODE_50_length_74341_cov_27.5465_ID_15202-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_50_length_74341_cov_27.5465_ID_15202-processed-gene-0.65&CDS=1-732
63	OG0000063	YBR009C, YNL030W	genemark-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-0.135-mRNA-1_1&gene=genemark-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-0.135&CDS=1-309, genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.216-mRNA-1_1&gene=genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.216&CDS=1-309
64	OG0000064	YBR010W, YNL031C	genemark-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-0.113-mRNA-1_1&gene=genemark-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-0.113&CDS=1-408, genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.176-mRNA-1_1&gene=genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.176&CDS=1-408
65	OG0000065	YBR082C, YGR133W	genemark-NODE_38_length_119979_cov_27.5442_ID_13934-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_38_length_119979_cov_27.5442_ID_13934-processed-gene-0.61&CDS=1-546, genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-2.21-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-2.21&CDS=1-441
66	OG0000066	YBR118W, YPR080W	genemark-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-1.225-mRNA-1_1&gene=genemark-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-1.225&CDS=1-1353, genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.70-mRNA-1_1&gene=genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.70&CDS=1-1353
67	OG0000067	YBR139W, YMR297W	genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-4.52-mRNA-1_1&gene=genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-4.52&CDS=1-1617, genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.26-mRNA-1_1&gene=genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.26&CDS=1-1620
68	OG0000068	YBR151W, YML050W	genemark-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-0.79&CDS=1-777, genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-2.88-mRNA-1_1&gene=genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-2.88&CDS=1-909
69	OG0000069	YBR160W, YPR161C	genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.63-mRNA-1_1&gene=genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.63&CDS=1-954, genemark-NODE_51_length_71523_cov_30.9996_ID_15384-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_51_length_71523_cov_30.9996_ID_15384-processed-gene-0.99&CDS=1-1836
70	OG0000070	YBR204C, YNL128W	augustus_masked-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.137&CDS=1-972, genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-1.31-mRNA-1_1&gene=genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-1.31&CDS=1-1989
