	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034605_Spencermartinsiella_europaea
30	OG0000030	YMR006C, YMR008C	augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-0.17&CDS=1-1881, augustus_masked-NODE_35_length_134487_cov_28.4228_ID_69-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_35_length_134487_cov_28.4228_ID_69-processed-gene-0.48&CDS=1-1845, augustus_masked-NODE_4_length_497818_cov_28.3057_ID_7-processed-gene-3.52-mRNA-1_1&gene=augustus_masked-NODE_4_length_497818_cov_28.3057_ID_7-processed-gene-3.52&CDS=1-1863
31	OG0000031	YPL088W	augustus_masked-NODE_21_length_257472_cov_26.5738_ID_41-processed-gene-1.163-mRNA-1_1&gene=augustus_masked-NODE_21_length_257472_cov_26.5738_ID_41-processed-gene-1.163&CDS=1-1017, augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-11.253-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-11.253&CDS=1-999, augustus_masked-NODE_31_length_167482_cov_25.969_ID_61-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_31_length_167482_cov_25.969_ID_61-processed-gene-0.31&CDS=1-975, augustus_masked-NODE_31_length_167482_cov_25.969_ID_61-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_31_length_167482_cov_25.969_ID_61-processed-gene-0.44&CDS=1-1017
32	OG0000032	Q0045, Q0060, Q0065, Q0070	maker-NODE_55_length_39079_cov_2132.19_ID_109-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_55_length_39079_cov_2132.19_ID_109-snap-gene-0.3&CDS=1-204
33	OG0000033	YBL063W, YEL061C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-6.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-6.8&CDS=1-3090, augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-3.55-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-3.55&CDS=1-3066
34	OG0000034	YBL068W-A, YBL069W, YER101C	augustus_masked-NODE_10_length_350817_cov_26.8939_ID_19-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_10_length_350817_cov_26.8939_ID_19-processed-gene-1.28&CDS=1-1107
35	OG0000035	YBR008C	augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-2.10-mRNA-1_1&gene=augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-2.10&CDS=1-1668, augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-4.16-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-4.16&CDS=1-1680, augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-4.30-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-4.30&CDS=1-1743
36	OG0000036	YBR009C, YNL030W	augustus_masked-NODE_14_length_313792_cov_28.8988_ID_27-processed-gene-2.163-mRNA-1_1&gene=augustus_masked-NODE_14_length_313792_cov_28.8988_ID_27-processed-gene-2.163&CDS=1-309, augustus_masked-NODE_22_length_248937_cov_28.0058_ID_43-processed-gene-1.172-mRNA-1_1&gene=augustus_masked-NODE_22_length_248937_cov_28.0058_ID_43-processed-gene-1.172&CDS=1-309
37	OG0000037	YBR015C, YJL186W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-10.28-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-10.28&CDS=1-1548, augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-0.28&CDS=1-1764
38	OG0000038	YBR038W, YNL192W	augustus_masked-NODE_28_length_204468_cov_32.9351_ID_55-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_28_length_204468_cov_32.9351_ID_55-processed-gene-0.119&CDS=1-2901, augustus_masked-NODE_44_length_99337_cov_31.1569_ID_87-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_44_length_99337_cov_31.1569_ID_87-processed-gene-0.36&CDS=1-3732
39	OG0000039	YBR062C, YDR143C	augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-2.6-mRNA-1_1&gene=augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-2.6&CDS=1-1845, snap_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-17.27-mRNA-1_1&gene=snap_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-17.27&CDS=1-558
40	OG0000040	YBR150C, YOL089C	maker-NODE_13_length_316427_cov_31.537_ID_25-augustus-gene-2.56-mRNA-1_1&gene=maker-NODE_13_length_316427_cov_31.537_ID_25-augustus-gene-2.56&CDS=1-1953, snap_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-7.58-mRNA-1_1&gene=snap_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-7.58&CDS=1-1242
41	OG0000041	YBR161W, YPL057C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-0.11&CDS=1-999, augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-3.8-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-3.8&CDS=1-1020
42	OG0000042	YBR183W, YPL087W	maker-NODE_16_length_303609_cov_28.553_ID_31-augustus-gene-2.178-mRNA-1_1&gene=maker-NODE_16_length_303609_cov_28.553_ID_31-augustus-gene-2.178&CDS=1-846, maker-NODE_6_length_431703_cov_27.3617_ID_11-augustus-gene-1.5-mRNA-1_1&gene=maker-NODE_6_length_431703_cov_27.3617_ID_11-augustus-gene-1.5&CDS=1-858
43	OG0000043	YBR195C, YEL056W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-16.141-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-16.141&CDS=1-1233, augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-9.147-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-9.147&CDS=1-1203
44	OG0000044	YCL064C, YIL167W	augustus_masked-NODE_17_length_297273_cov_27.7333_ID_33-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_17_length_297273_cov_27.7333_ID_33-processed-gene-0.12&CDS=1-1107, augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-2.116-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-2.116&CDS=1-987
45	OG0000045	YCR045C, YIL153W	maker-NODE_17_length_297273_cov_27.7333_ID_33-augustus-gene-1.5-mRNA-1_1&gene=maker-NODE_17_length_297273_cov_27.7333_ID_33-augustus-gene-1.5&CDS=1-2007, maker-NODE_52_length_46058_cov_26.4706_ID_103-augustus-gene-0.22-mRNA-1_1&gene=maker-NODE_52_length_46058_cov_26.4706_ID_103-augustus-gene-0.22&CDS=1-1380
46	OG0000046	YCR095C, YNL099C	augustus_masked-NODE_12_length_347462_cov_28.1594_ID_23-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_12_length_347462_cov_28.1594_ID_23-processed-gene-0.19&CDS=1-672, augustus_masked-NODE_34_length_143944_cov_26.1735_ID_67-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-NODE_34_length_143944_cov_26.1735_ID_67-processed-gene-0.127&CDS=1-552
47	OG0000047	YDL056W, YLR182W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-13.109-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-13.109&CDS=1-2505, augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-4.46-mRNA-1_1&gene=augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-4.46&CDS=1-2364
48	OG0000048	YDL137W, YOR094W	genemark-NODE_35_length_134487_cov_28.4228_ID_69-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_35_length_134487_cov_28.4228_ID_69-processed-gene-0.57&CDS=1-543, maker-NODE_1_length_1866239_cov_27.8708_ID_1-augustus-gene-17.194-mRNA-1_1&gene=maker-NODE_1_length_1866239_cov_27.8708_ID_1-augustus-gene-17.194&CDS=1-546
49	OG0000049	YDL161W, YLR206W	maker-NODE_23_length_245976_cov_27.2225_ID_45-augustus-gene-1.201-mRNA-1_1&gene=maker-NODE_23_length_245976_cov_27.2225_ID_45-augustus-gene-1.201&CDS=1-1566, maker-NODE_3_length_533584_cov_27.3585_ID_5-augustus-gene-1.159-mRNA-1_1&gene=maker-NODE_3_length_533584_cov_27.3585_ID_5-augustus-gene-1.159&CDS=1-771
50	OG0000050	YDL246C, YJR159W, YLR070C	augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-3.11-mRNA-1_1&gene=augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-3.11&CDS=1-1068
51	OG0000051	YDR038C, YDR039C, YDR040C	augustus_masked-NODE_27_length_218879_cov_27.44_ID_53-processed-gene-1.166-mRNA-1_1&gene=augustus_masked-NODE_27_length_218879_cov_27.44_ID_53-processed-gene-1.166&CDS=1-3189
52	OG0000052	YDR144C, YLR120C, YLR121C	augustus_masked-NODE_10_length_350817_cov_26.8939_ID_19-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_10_length_350817_cov_26.8939_ID_19-processed-gene-0.102&CDS=1-1791
53	OG0000053	YDR242W	augustus_masked-NODE_35_length_134487_cov_28.4228_ID_69-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_35_length_134487_cov_28.4228_ID_69-processed-gene-0.41&CDS=1-1572, augustus_masked-NODE_48_length_83947_cov_29.2314_ID_95-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_48_length_83947_cov_29.2314_ID_95-processed-gene-0.33&CDS=1-1665, augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-1.34&CDS=1-1488
54	OG0000054	YDR256C	augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-1.29&CDS=1-1455, augustus_masked-NODE_15_length_308614_cov_31.3159_ID_29-processed-gene-2.32-mRNA-1_1&gene=augustus_masked-NODE_15_length_308614_cov_31.3159_ID_29-processed-gene-2.32&CDS=1-1458, maker-NODE_3_length_533584_cov_27.3585_ID_5-snap-gene-4.56-mRNA-1_1&gene=maker-NODE_3_length_533584_cov_27.3585_ID_5-snap-gene-4.56&CDS=1-2040
55	OG0000055	YER056C, YER060W, YER060W-A	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-10.20-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-10.20&CDS=1-1557
56	OG0000056	YFL060C, YMR095C, YNL334C	augustus_masked-NODE_24_length_234863_cov_28.0511_ID_47-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_24_length_234863_cov_28.0511_ID_47-processed-gene-0.42&CDS=1-744
57	OG0000057	YFR037C, YJL176C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-10.45-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-10.45&CDS=1-2637, augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-3.194-mRNA-1_1&gene=augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-3.194&CDS=1-1650
58	OG0000058	YGL076C, YPL198W	augustus_masked-NODE_12_length_347462_cov_28.1594_ID_23-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-NODE_12_length_347462_cov_28.1594_ID_23-processed-gene-1.37&CDS=1-750, augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-8.171-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-8.171&CDS=1-759
59	OG0000059	YGL077C, YNR056C	augustus_masked-NODE_32_length_166735_cov_34.256_ID_63-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_32_length_166735_cov_34.256_ID_63-processed-gene-0.52&CDS=1-1668, snap_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-4.60-mRNA-1_1&gene=snap_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-4.60&CDS=1-1566
60	OG0000060	YGL147C, YNL067W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-10.47-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-10.47&CDS=1-567, augustus_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-1.16&CDS=1-564
61	OG0000061	YGR087C, YLR044C, YLR134W	augustus_masked-NODE_14_length_313792_cov_28.8988_ID_27-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-NODE_14_length_313792_cov_28.8988_ID_27-processed-gene-2.129&CDS=1-1683
62	OG0000062	YGR192C, YJL052W, YJR009C	augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-3.118-mRNA-1_1&gene=augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-3.118&CDS=1-1011
63	OG0000063	YHL017W, YKL039W	augustus_masked-NODE_31_length_167482_cov_25.969_ID_61-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_31_length_167482_cov_25.969_ID_61-processed-gene-0.40&CDS=1-1722, augustus_masked-NODE_41_length_105529_cov_27.8891_ID_81-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_41_length_105529_cov_27.8891_ID_81-processed-gene-0.19&CDS=1-1377
64	OG0000064	YHR071W, YNL289W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-4.11-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-4.11&CDS=1-1017, augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-7.127-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-7.127&CDS=1-1275
65	OG0000065	YHR090C, YOR064C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-10.15-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-10.15&CDS=1-837, augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-0.35&CDS=1-543
66	OG0000066	YHR179W, YPL171C	augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-2.93-mRNA-1_1&gene=augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-2.93&CDS=1-1086, augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-1.35&CDS=1-1104
67	OG0000067	YIL009W, YMR246W, YOR317W	augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-1.10&CDS=1-2034
68	OG0000068	YIR033W, YKL020C	augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-0.32&CDS=1-3249, augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-2.37-mRNA-1_1&gene=augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-2.37&CDS=1-3156
69	OG0000069	YJL073W, YPR061C	augustus_masked-NODE_11_length_349578_cov_28.2102_ID_21-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-NODE_11_length_349578_cov_28.2102_ID_21-processed-gene-2.13&CDS=1-633, snap_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-11.70-mRNA-1_1&gene=snap_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-11.70&CDS=1-1257
70	OG0000070	YJL163C	augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-2.157-mRNA-1_1&gene=augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-2.157&CDS=1-1593, augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-3.7-mRNA-1_1&gene=augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-3.7&CDS=1-1704, snap_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-3.121-mRNA-1_1&gene=snap_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-3.121&CDS=1-1542
71	OG0000071	YJR005W, YKL135C	augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-0.0&CDS=1-2274, maker-NODE_1_length_1866239_cov_27.8708_ID_1-augustus-gene-13.86-mRNA-1_1&gene=maker-NODE_1_length_1866239_cov_27.8708_ID_1-augustus-gene-13.86&CDS=1-2187
72	OG0000072	YJR119C, YMR176W	augustus_masked-NODE_14_length_313792_cov_28.8988_ID_27-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_14_length_313792_cov_28.8988_ID_27-processed-gene-0.102&CDS=1-2397, maker-NODE_1_length_1866239_cov_27.8708_ID_1-augustus-gene-16.127-mRNA-1_1&gene=maker-NODE_1_length_1866239_cov_27.8708_ID_1-augustus-gene-16.127&CDS=1-4560
73	OG0000073	YKL043W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-4.101-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-4.101&CDS=1-1353, augustus_masked-NODE_31_length_167482_cov_25.969_ID_61-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_31_length_167482_cov_25.969_ID_61-processed-gene-0.28&CDS=1-1842, snap_masked-NODE_11_length_349578_cov_28.2102_ID_21-processed-gene-2.124-mRNA-1_1&gene=snap_masked-NODE_11_length_349578_cov_28.2102_ID_21-processed-gene-2.124&CDS=1-1302
74	OG0000074	YKL188C, YPL147W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-3.13-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-3.13&CDS=1-2070, augustus_masked-NODE_53_length_44449_cov_28.155_ID_105-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_53_length_44449_cov_28.155_ID_105-processed-gene-0.20&CDS=1-2409
75	OG0000075	YKR039W	augustus_masked-NODE_16_length_303609_cov_28.553_ID_31-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-NODE_16_length_303609_cov_28.553_ID_31-processed-gene-1.106&CDS=1-1776, augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-1.136-mRNA-1_1&gene=augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-1.136&CDS=1-1716, snap_masked-NODE_4_length_497818_cov_28.3057_ID_7-processed-gene-3.174-mRNA-1_1&gene=snap_masked-NODE_4_length_497818_cov_28.3057_ID_7-processed-gene-3.174&CDS=1-1743
76	OG0000076	YLL048C	augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-0.118&CDS=1-5127, augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-2.11-mRNA-1_1&gene=augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-2.11&CDS=1-5013, maker-NODE_44_length_99337_cov_31.1569_ID_87-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_44_length_99337_cov_31.1569_ID_87-augustus-gene-0.0&CDS=1-5037
77	OG0000077	YLL062C, YMR321C, YPL273W	augustus_masked-NODE_22_length_248937_cov_28.0058_ID_43-processed-gene-1.178-mRNA-1_1&gene=augustus_masked-NODE_22_length_248937_cov_28.0058_ID_43-processed-gene-1.178&CDS=1-978
78	OG0000078	YLR090W, YNL064C	augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-3.224-mRNA-1_1&gene=augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-3.224&CDS=1-1239, augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-0.137&CDS=1-1251
79	OG0000079	YLR144C, YNR067C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-10.27-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-10.27&CDS=1-2142, augustus_masked-NODE_42_length_104403_cov_26.5717_ID_83-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_42_length_104403_cov_26.5717_ID_83-processed-gene-0.15&CDS=1-2700
80	OG0000080	YLR237W, YOR071C, YOR192C	augustus_masked-NODE_15_length_308614_cov_31.3159_ID_29-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NODE_15_length_308614_cov_31.3159_ID_29-processed-gene-2.18&CDS=1-1638
81	OG0000081	YLR278C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-14.2-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-14.2&CDS=1-2151, augustus_masked-NODE_57_length_29285_cov_28.5233_ID_113-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_57_length_29285_cov_28.5233_ID_113-processed-gene-0.3&CDS=1-2583, augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-1.34&CDS=1-2190
82	OG0000082	YMR020W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-10.45-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-10.45&CDS=1-1317, augustus_masked-NODE_49_length_71103_cov_38.7334_ID_97-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_49_length_71103_cov_38.7334_ID_97-processed-gene-0.76&CDS=1-1374, snap_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-11.54-mRNA-1_1&gene=snap_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-11.54&CDS=1-1347
83	OG0000083	YMR119W, YNL008C	augustus_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-2.55-mRNA-1_1&gene=augustus_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-2.55&CDS=1-2136, augustus_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-2.56-mRNA-1_1&gene=augustus_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-2.56&CDS=1-1932
84	OG0000084	YMR155W	augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-2.17-mRNA-1_1&gene=augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-2.17&CDS=1-1467, snap_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-2.167-mRNA-1_1&gene=snap_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-2.167&CDS=1-1482, snap_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-0.53&CDS=1-1377
85	OG0000085	YMR169C, YMR170C	augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-1.68&CDS=1-1494, augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-1.6&CDS=1-1494
86	OG0000086	YNL294C	augustus_masked-NODE_12_length_347462_cov_28.1594_ID_23-processed-gene-2.40-mRNA-1_1&gene=augustus_masked-NODE_12_length_347462_cov_28.1594_ID_23-processed-gene-2.40&CDS=1-1566, augustus_masked-NODE_30_length_172163_cov_26.6541_ID_59-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_30_length_172163_cov_26.6541_ID_59-processed-gene-0.46&CDS=1-1308, snap_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-1.92-mRNA-1_1&gene=snap_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-1.92&CDS=1-1467
