	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034742_Lipomyces_suomiensis
448	OG0000448	YPL242C	maker-NODE_12_length_407314_cov_21.4108_ID_23-snap-gene-2.3-mRNA-1_1&gene=maker-NODE_12_length_407314_cov_21.4108_ID_23-snap-gene-2.3&CDS=1-4695, maker-NODE_20_length_323102_cov_21.8934_ID_39-snap-gene-2.86-mRNA-1_1&gene=maker-NODE_20_length_323102_cov_21.8934_ID_39-snap-gene-2.86&CDS=1-2073
449	OG0000449	YPR104C	genemark-NODE_11_length_473546_cov_21.5278_ID_21-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_11_length_473546_cov_21.5278_ID_21-processed-gene-0.79&CDS=1-2463, maker-NODE_1_length_933472_cov_21.5653_ID_1-snap-gene-3.96-mRNA-1_1&gene=maker-NODE_1_length_933472_cov_21.5653_ID_1-snap-gene-3.96&CDS=1-2289
450	OG0000450	YPR169W-A, YPR170W-B	snap_masked-NODE_22_length_243706_cov_21.8632_ID_43-processed-gene-0.116-mRNA-1_1&gene=snap_masked-NODE_22_length_243706_cov_21.8632_ID_43-processed-gene-0.116&CDS=1-252
451	OG0000451	YPR201W	maker-NODE_20_length_323102_cov_21.8934_ID_39-snap-gene-0.78-mRNA-1_1&gene=maker-NODE_20_length_323102_cov_21.8934_ID_39-snap-gene-0.78&CDS=1-1251, snap_masked-NODE_21_length_287349_cov_21.5713_ID_41-processed-gene-1.28-mRNA-1_1&gene=snap_masked-NODE_21_length_287349_cov_21.5713_ID_41-processed-gene-1.28&CDS=1-1293
452	OG0000452	YAL001C	maker-NODE_1_length_933472_cov_21.5653_ID_1-augustus-gene-2.34-mRNA-1_1&gene=maker-NODE_1_length_933472_cov_21.5653_ID_1-augustus-gene-2.34&CDS=1-4305
453	OG0000453	YAL002W	maker-NODE_7_length_563888_cov_21.4671_ID_13-snap-gene-1.140-mRNA-1_1&gene=maker-NODE_7_length_563888_cov_21.4671_ID_13-snap-gene-1.140&CDS=1-5028
454	OG0000454	YAL003W	maker-NODE_21_length_287349_cov_21.5713_ID_41-snap-gene-1.206-mRNA-1_1&gene=maker-NODE_21_length_287349_cov_21.5713_ID_41-snap-gene-1.206&CDS=1-681
455	OG0000455	YAL009W	maker-NODE_1_length_933472_cov_21.5653_ID_1-snap-gene-5.13-mRNA-1_1&gene=maker-NODE_1_length_933472_cov_21.5653_ID_1-snap-gene-5.13&CDS=1-576
456	OG0000456	YAL010C	maker-NODE_20_length_323102_cov_21.8934_ID_39-snap-gene-0.74-mRNA-1_1&gene=maker-NODE_20_length_323102_cov_21.8934_ID_39-snap-gene-0.74&CDS=1-1296
457	OG0000457	YAL011W	snap_masked-NODE_27_length_157832_cov_21.7802_ID_53-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_27_length_157832_cov_21.7802_ID_53-processed-gene-0.0&CDS=1-2109
458	OG0000458	YAL012W	snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-7.325-mRNA-1_1&gene=snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-7.325&CDS=1-1203
459	OG0000459	YAL013W	snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-7.328-mRNA-1_1&gene=snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-7.328&CDS=1-1605
460	OG0000460	YAL016W	maker-NODE_16_length_344319_cov_21.9001_ID_31-snap-gene-0.90-mRNA-1_1&gene=maker-NODE_16_length_344319_cov_21.9001_ID_31-snap-gene-0.90&CDS=1-1794
461	OG0000461	YAL019W	snap_masked-NODE_7_length_563888_cov_21.4671_ID_13-processed-gene-1.20-mRNA-1_1&gene=snap_masked-NODE_7_length_563888_cov_21.4671_ID_13-processed-gene-1.20&CDS=1-3207
462	OG0000462	YAL020C	snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-2.90-mRNA-1_1&gene=snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-2.90&CDS=1-1098
463	OG0000463	YAL021C	maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-5.130-mRNA-1_1&gene=maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-5.130&CDS=1-1737
464	OG0000464	YAL022C	augustus_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-0.15&CDS=1-1428
465	OG0000465	YAL023C	augustus_masked-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-2.109&CDS=1-2190
466	OG0000466	YAL024C	maker-NODE_24_length_208133_cov_21.6284_ID_47-augustus-gene-0.112-mRNA-1_1&gene=maker-NODE_24_length_208133_cov_21.6284_ID_47-augustus-gene-0.112&CDS=1-3654
467	OG0000467	YAL025C	maker-NODE_4_length_673627_cov_21.8364_ID_7-augustus-gene-2.176-mRNA-1_1&gene=maker-NODE_4_length_673627_cov_21.8364_ID_7-augustus-gene-2.176&CDS=1-945
468	OG0000468	YAL026C	maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-4.112-mRNA-1_1&gene=maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-4.112&CDS=1-4035
469	OG0000469	YAL032C	maker-NODE_11_length_473546_cov_21.5278_ID_21-snap-gene-1.213-mRNA-1_1&gene=maker-NODE_11_length_473546_cov_21.5278_ID_21-snap-gene-1.213&CDS=1-1341
470	OG0000470	YAL033W	augustus_masked-NODE_11_length_473546_cov_21.5278_ID_21-processed-gene-1.133-mRNA-1_1&gene=augustus_masked-NODE_11_length_473546_cov_21.5278_ID_21-processed-gene-1.133&CDS=1-555
471	OG0000471	YAL034W-A	augustus_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-2.158-mRNA-1_1&gene=augustus_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-2.158&CDS=1-741
472	OG0000472	YAL035W	snap_masked-NODE_11_length_473546_cov_21.5278_ID_21-processed-gene-3.168-mRNA-1_1&gene=snap_masked-NODE_11_length_473546_cov_21.5278_ID_21-processed-gene-3.168&CDS=1-3126
473	OG0000473	YAL036C	maker-NODE_5_length_616858_cov_21.8676_ID_9-augustus-gene-0.36-mRNA-1_1&gene=maker-NODE_5_length_616858_cov_21.8676_ID_9-augustus-gene-0.36&CDS=1-1089
474	OG0000474	YAL038W	maker-NODE_40_length_82193_cov_22.0704_ID_79-snap-gene-0.6-mRNA-1_1&gene=maker-NODE_40_length_82193_cov_22.0704_ID_79-snap-gene-0.6&CDS=1-1539
475	OG0000475	YAL039C	maker-NODE_2_length_891861_cov_21.8302_ID_3-augustus-gene-7.134-mRNA-1_1&gene=maker-NODE_2_length_891861_cov_21.8302_ID_3-augustus-gene-7.134&CDS=1-756
476	OG0000476	YAL041W	maker-NODE_15_length_346321_cov_21.575_ID_29-snap-gene-1.34-mRNA-1_1&gene=maker-NODE_15_length_346321_cov_21.575_ID_29-snap-gene-1.34&CDS=1-2682
477	OG0000477	YAL042W	maker-NODE_37_length_83734_cov_21.3977_ID_73-snap-gene-0.117-mRNA-1_1&gene=maker-NODE_37_length_83734_cov_21.3977_ID_73-snap-gene-0.117&CDS=1-1167
478	OG0000478	YAL043C	maker-NODE_18_length_332278_cov_21.6718_ID_35-snap-gene-1.163-mRNA-1_1&gene=maker-NODE_18_length_332278_cov_21.6718_ID_35-snap-gene-1.163&CDS=1-2271
479	OG0000479	YAL044C	maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-5.68-mRNA-1_1&gene=maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-5.68&CDS=1-612
480	OG0000480	YAL044W-A	maker-NODE_15_length_346321_cov_21.575_ID_29-snap-gene-0.109-mRNA-1_1&gene=maker-NODE_15_length_346321_cov_21.575_ID_29-snap-gene-0.109&CDS=1-396
481	OG0000481	YAL046C	maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-0.6-mRNA-1_1&gene=maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-0.6&CDS=1-324
482	OG0000482	YAL048C	maker-NODE_3_length_834750_cov_21.9249_ID_5-augustus-gene-3.57-mRNA-1_1&gene=maker-NODE_3_length_834750_cov_21.9249_ID_5-augustus-gene-3.57&CDS=1-1953
483	OG0000483	YAL053W	maker-NODE_4_length_673627_cov_21.8364_ID_7-snap-gene-0.99-mRNA-1_1&gene=maker-NODE_4_length_673627_cov_21.8364_ID_7-snap-gene-0.99&CDS=1-1884
484	OG0000484	YAL058W	maker-NODE_25_length_189752_cov_21.6608_ID_49-snap-gene-0.334-mRNA-1_1&gene=maker-NODE_25_length_189752_cov_21.6608_ID_49-snap-gene-0.334&CDS=1-1752
485	OG0000485	YAL062W	maker-NODE_24_length_208133_cov_21.6284_ID_47-snap-gene-0.123-mRNA-1_1&gene=maker-NODE_24_length_208133_cov_21.6284_ID_47-snap-gene-0.123&CDS=1-1356
486	OG0000486	YAL067C	maker-NODE_58_length_12563_cov_21.7683_ID_115-snap-gene-0.12-mRNA-1_1&gene=maker-NODE_58_length_12563_cov_21.7683_ID_115-snap-gene-0.12&CDS=1-1605
487	OG0000487	YAR007C	snap_masked-NODE_17_length_337742_cov_21.7864_ID_33-processed-gene-0.144-mRNA-1_1&gene=snap_masked-NODE_17_length_337742_cov_21.7864_ID_33-processed-gene-0.144&CDS=1-1896
488	OG0000488	YAR008W	snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-5.60-mRNA-1_1&gene=snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-5.60&CDS=1-783
489	OG0000489	YAR014C	augustus_masked-NODE_39_length_83132_cov_20.8101_ID_77-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_39_length_83132_cov_20.8101_ID_77-processed-gene-0.100&CDS=1-2886
490	OG0000490	YAR015W	maker-NODE_12_length_407314_cov_21.4108_ID_23-snap-gene-3.84-mRNA-1_1&gene=maker-NODE_12_length_407314_cov_21.4108_ID_23-snap-gene-3.84&CDS=1-906
491	OG0000491	YAR018C	snap_masked-NODE_11_length_473546_cov_21.5278_ID_21-processed-gene-3.193-mRNA-1_1&gene=snap_masked-NODE_11_length_473546_cov_21.5278_ID_21-processed-gene-3.193&CDS=1-1980
492	OG0000492	YAR035W	augustus_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-1.50-mRNA-1_1&gene=augustus_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-1.50&CDS=1-2376
493	OG0000493	YAR042W	snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-3.32-mRNA-1_1&gene=snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-3.32&CDS=1-3324
494	OG0000494	YBL001C	maker-NODE_1_length_933472_cov_21.5653_ID_1-augustus-gene-2.33-mRNA-1_1&gene=maker-NODE_1_length_933472_cov_21.5653_ID_1-augustus-gene-2.33&CDS=1-342
495	OG0000495	YBL003C	maker-NODE_27_length_157832_cov_21.7802_ID_53-snap-gene-0.247-mRNA-1_1&gene=maker-NODE_27_length_157832_cov_21.7802_ID_53-snap-gene-0.247&CDS=1-405
496	OG0000496	YBL004W	maker-NODE_27_length_157832_cov_21.7802_ID_53-snap-gene-0.216-mRNA-1_1&gene=maker-NODE_27_length_157832_cov_21.7802_ID_53-snap-gene-0.216&CDS=1-6600
497	OG0000497	YBL007C	maker-NODE_1_length_933472_cov_21.5653_ID_1-snap-gene-0.75-mRNA-1_1&gene=maker-NODE_1_length_933472_cov_21.5653_ID_1-snap-gene-0.75&CDS=1-3033
498	OG0000498	YBL013W	maker-NODE_13_length_366483_cov_21.8055_ID_25-snap-gene-2.169-mRNA-1_1&gene=maker-NODE_13_length_366483_cov_21.8055_ID_25-snap-gene-2.169&CDS=1-1248
499	OG0000499	YBL015W	maker-NODE_7_length_563888_cov_21.4671_ID_13-snap-gene-1.143-mRNA-1_1&gene=maker-NODE_7_length_563888_cov_21.4671_ID_13-snap-gene-1.143&CDS=1-1563
500	OG0000500	YBL016W	maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-0.13-mRNA-1_1&gene=maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-0.13&CDS=1-1062
501	OG0000501	YBL019W	maker-NODE_3_length_834750_cov_21.9249_ID_5-augustus-gene-5.123-mRNA-1_1&gene=maker-NODE_3_length_834750_cov_21.9249_ID_5-augustus-gene-5.123&CDS=1-1680
502	OG0000502	YBL020W	augustus_masked-NODE_19_length_326145_cov_21.5349_ID_37-processed-gene-2.0-mRNA-1_1&gene=augustus_masked-NODE_19_length_326145_cov_21.5349_ID_37-processed-gene-2.0&CDS=1-2190
503	OG0000503	YBL021C	snap_masked-NODE_10_length_498242_cov_21.6041_ID_19-processed-gene-1.105-mRNA-1_1&gene=snap_masked-NODE_10_length_498242_cov_21.6041_ID_19-processed-gene-1.105&CDS=1-582
504	OG0000504	YBL022C	genemark-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-3.156-mRNA-1_1&gene=genemark-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-3.156&CDS=1-3330
505	OG0000505	YBL023C	maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-5.125-mRNA-1_1&gene=maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-5.125&CDS=1-2586
506	OG0000506	YBL024W	snap_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-1.132-mRNA-1_1&gene=snap_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-1.132&CDS=1-2181
507	OG0000507	YBL026W	maker-NODE_28_length_145818_cov_21.8846_ID_55-augustus-gene-0.36-mRNA-1_1&gene=maker-NODE_28_length_145818_cov_21.8846_ID_55-augustus-gene-0.36&CDS=1-297
508	OG0000508	YBL028C	maker-NODE_19_length_326145_cov_21.5349_ID_37-snap-gene-1.91-mRNA-1_1&gene=maker-NODE_19_length_326145_cov_21.5349_ID_37-snap-gene-1.91&CDS=1-366
509	OG0000509	YBL029C-A	maker-NODE_3_length_834750_cov_21.9249_ID_5-augustus-gene-2.5-mRNA-1_1&gene=maker-NODE_3_length_834750_cov_21.9249_ID_5-augustus-gene-2.5&CDS=1-282
510	OG0000510	YBL029W	snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-7.16-mRNA-1_1&gene=snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-7.16&CDS=1-1341
511	OG0000511	YBL033C	maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-4.17-mRNA-1_1&gene=maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-4.17&CDS=1-1008
512	OG0000512	YBL034C	maker-NODE_4_length_673627_cov_21.8364_ID_7-snap-gene-1.56-mRNA-1_1&gene=maker-NODE_4_length_673627_cov_21.8364_ID_7-snap-gene-1.56&CDS=1-1911
513	OG0000513	YBL035C	maker-NODE_15_length_346321_cov_21.575_ID_29-snap-gene-1.40-mRNA-1_1&gene=maker-NODE_15_length_346321_cov_21.575_ID_29-snap-gene-1.40&CDS=1-1896
514	OG0000514	YBL036C	snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-4.55-mRNA-1_1&gene=snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-4.55&CDS=1-738
515	OG0000515	YBL038W	snap_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-3.61-mRNA-1_1&gene=snap_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-3.61&CDS=1-669
516	OG0000516	YBL039C	maker-NODE_11_length_473546_cov_21.5278_ID_21-snap-gene-1.224-mRNA-1_1&gene=maker-NODE_11_length_473546_cov_21.5278_ID_21-snap-gene-1.224&CDS=1-1689
517	OG0000517	YBL040C	snap_masked-NODE_13_length_366483_cov_21.8055_ID_25-processed-gene-1.69-mRNA-1_1&gene=snap_masked-NODE_13_length_366483_cov_21.8055_ID_25-processed-gene-1.69&CDS=1-573
518	OG0000518	YBL041W	snap_masked-NODE_23_length_242483_cov_21.5341_ID_45-processed-gene-1.79-mRNA-1_1&gene=snap_masked-NODE_23_length_242483_cov_21.5341_ID_45-processed-gene-1.79&CDS=1-726
519	OG0000519	YBL047C	maker-NODE_2_length_891861_cov_21.8302_ID_3-snap-gene-2.70-mRNA-1_1&gene=maker-NODE_2_length_891861_cov_21.8302_ID_3-snap-gene-2.70&CDS=1-4371
520	OG0000520	YBL049W	maker-NODE_1_length_933472_cov_21.5653_ID_1-snap-gene-0.62-mRNA-1_1&gene=maker-NODE_1_length_933472_cov_21.5653_ID_1-snap-gene-0.62&CDS=1-330
521	OG0000521	YBL050W	maker-NODE_3_length_834750_cov_21.9249_ID_5-augustus-gene-1.45-mRNA-1_1&gene=maker-NODE_3_length_834750_cov_21.9249_ID_5-augustus-gene-1.45&CDS=1-834
522	OG0000522	YBL052C	augustus_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-2.160-mRNA-1_1&gene=augustus_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-2.160&CDS=1-3654
523	OG0000523	YBL055C	maker-NODE_15_length_346321_cov_21.575_ID_29-snap-gene-1.25-mRNA-1_1&gene=maker-NODE_15_length_346321_cov_21.575_ID_29-snap-gene-1.25&CDS=1-936
524	OG0000524	YBL057C	snap_masked-NODE_3_length_834750_cov_21.9249_ID_5-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_3_length_834750_cov_21.9249_ID_5-processed-gene-0.111&CDS=1-606
525	OG0000525	YBL058W	maker-NODE_18_length_332278_cov_21.6718_ID_35-augustus-gene-0.119-mRNA-1_1&gene=maker-NODE_18_length_332278_cov_21.6718_ID_35-augustus-gene-0.119&CDS=1-690
526	OG0000526	YBL059C-A	snap_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-2.16-mRNA-1_1&gene=snap_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-2.16&CDS=1-351
527	OG0000527	YBL061C	snap_masked-NODE_3_length_834750_cov_21.9249_ID_5-processed-gene-2.178-mRNA-1_1&gene=snap_masked-NODE_3_length_834750_cov_21.9249_ID_5-processed-gene-2.178&CDS=1-1815
528	OG0000528	YBL063W	snap_masked-NODE_32_length_122121_cov_22.1876_ID_63-processed-gene-0.117-mRNA-1_1&gene=snap_masked-NODE_32_length_122121_cov_22.1876_ID_63-processed-gene-0.117&CDS=1-3255
529	OG0000529	YBL071W-A	snap_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-5.180-mRNA-1_1&gene=snap_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-5.180&CDS=1-249
530	OG0000530	YBL076C	maker-NODE_13_length_366483_cov_21.8055_ID_25-snap-gene-2.171-mRNA-1_1&gene=maker-NODE_13_length_366483_cov_21.8055_ID_25-snap-gene-2.171&CDS=1-3201
531	OG0000531	YBL078C	maker-NODE_28_length_145818_cov_21.8846_ID_55-snap-gene-0.251-mRNA-1_1&gene=maker-NODE_28_length_145818_cov_21.8846_ID_55-snap-gene-0.251&CDS=1-363
532	OG0000532	YBL080C	augustus_masked-NODE_37_length_83734_cov_21.3977_ID_73-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_37_length_83734_cov_21.3977_ID_73-processed-gene-0.79&CDS=1-1551
533	OG0000533	YBL082C	maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-4.14-mRNA-1_1&gene=maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-4.14&CDS=1-1407
534	OG0000534	YBL084C	maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-7.157-mRNA-1_1&gene=maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-7.157&CDS=1-2148
535	OG0000535	YBL088C	augustus_masked-NODE_11_length_473546_cov_21.5278_ID_21-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_11_length_473546_cov_21.5278_ID_21-processed-gene-0.17&CDS=1-8592
536	OG0000536	YBL091C	snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-5.66-mRNA-1_1&gene=snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-5.66&CDS=1-1272
537	OG0000537	YBL092W	maker-NODE_10_length_498242_cov_21.6041_ID_19-augustus-gene-3.93-mRNA-1_1&gene=maker-NODE_10_length_498242_cov_21.6041_ID_19-augustus-gene-3.93&CDS=1-435
538	OG0000538	YBL093C	maker-NODE_10_length_498242_cov_21.6041_ID_19-snap-gene-3.140-mRNA-1_1&gene=maker-NODE_10_length_498242_cov_21.6041_ID_19-snap-gene-3.140&CDS=1-570
539	OG0000539	YBL097W	maker-NODE_26_length_163505_cov_21.761_ID_51-snap-gene-0.25-mRNA-1_1&gene=maker-NODE_26_length_163505_cov_21.761_ID_51-snap-gene-0.25&CDS=1-2466
540	OG0000540	YBL098W	maker-NODE_32_length_122121_cov_22.1876_ID_63-snap-gene-0.84-mRNA-1_1&gene=maker-NODE_32_length_122121_cov_22.1876_ID_63-snap-gene-0.84&CDS=1-1374
541	OG0000541	YBL099W	maker-NODE_8_length_529058_cov_21.6031_ID_15-augustus-gene-1.98-mRNA-1_1&gene=maker-NODE_8_length_529058_cov_21.6031_ID_15-augustus-gene-1.98&CDS=1-1644
542	OG0000542	YBL102W	augustus_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-1.35&CDS=1-675
543	OG0000543	YBL105C	maker-NODE_1_length_933472_cov_21.5653_ID_1-snap-gene-0.66-mRNA-1_1&gene=maker-NODE_1_length_933472_cov_21.5653_ID_1-snap-gene-0.66&CDS=1-2046
544	OG0000544	YBL107C	genemark-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-0.61&CDS=1-579
545	OG0000545	YBR002C	maker-NODE_17_length_337742_cov_21.7864_ID_33-snap-gene-2.3-mRNA-1_1&gene=maker-NODE_17_length_337742_cov_21.7864_ID_33-snap-gene-2.3&CDS=1-861
546	OG0000546	YBR003W	snap_masked-NODE_10_length_498242_cov_21.6041_ID_19-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_10_length_498242_cov_21.6041_ID_19-processed-gene-0.42&CDS=1-1437
547	OG0000547	YBR004C	augustus_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-4.186-mRNA-1_1&gene=augustus_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-4.186&CDS=1-1335
548	OG0000548	YBR008C	snap_masked-NODE_18_length_332278_cov_21.6718_ID_35-processed-gene-1.51-mRNA-1_1&gene=snap_masked-NODE_18_length_332278_cov_21.6718_ID_35-processed-gene-1.51&CDS=1-1689
549	OG0000549	YBR011C	snap_masked-NODE_13_length_366483_cov_21.8055_ID_25-processed-gene-1.66-mRNA-1_1&gene=snap_masked-NODE_13_length_366483_cov_21.8055_ID_25-processed-gene-1.66&CDS=1-864
550	OG0000550	YBR017C	maker-NODE_8_length_529058_cov_21.6031_ID_15-augustus-gene-4.24-mRNA-1_1&gene=maker-NODE_8_length_529058_cov_21.6031_ID_15-augustus-gene-4.24&CDS=1-2772
551	OG0000551	YBR018C	maker-NODE_33_length_117923_cov_21.5319_ID_65-snap-gene-0.18-mRNA-1_1&gene=maker-NODE_33_length_117923_cov_21.5319_ID_65-snap-gene-0.18&CDS=1-1071
552	OG0000552	YBR019C	snap_masked-NODE_33_length_117923_cov_21.5319_ID_65-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_33_length_117923_cov_21.5319_ID_65-processed-gene-0.78&CDS=1-1074
553	OG0000553	YBR023C	augustus_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-1.18&CDS=1-3597
554	OG0000554	YBR025C	maker-NODE_9_length_509433_cov_21.618_ID_17-snap-gene-2.86-mRNA-1_1&gene=maker-NODE_9_length_509433_cov_21.618_ID_17-snap-gene-2.86&CDS=1-1182
555	OG0000555	YBR026C	maker-NODE_14_length_355574_cov_21.8046_ID_27-snap-gene-2.149-mRNA-1_1&gene=maker-NODE_14_length_355574_cov_21.8046_ID_27-snap-gene-2.149&CDS=1-1191
556	OG0000556	YBR030W	augustus_masked-NODE_40_length_82193_cov_22.0704_ID_79-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_40_length_82193_cov_22.0704_ID_79-processed-gene-0.45&CDS=1-1731
557	OG0000557	YBR034C	maker-NODE_10_length_498242_cov_21.6041_ID_19-snap-gene-2.109-mRNA-1_1&gene=maker-NODE_10_length_498242_cov_21.6041_ID_19-snap-gene-2.109&CDS=1-1038
558	OG0000558	YBR035C	snap_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-2.31-mRNA-1_1&gene=snap_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-2.31&CDS=1-663
559	OG0000559	YBR039W	snap_masked-NODE_16_length_344319_cov_21.9001_ID_31-processed-gene-2.79-mRNA-1_1&gene=snap_masked-NODE_16_length_344319_cov_21.9001_ID_31-processed-gene-2.79&CDS=1-780
560	OG0000560	YBR053C	snap_masked-NODE_10_length_498242_cov_21.6041_ID_19-processed-gene-1.99-mRNA-1_1&gene=snap_masked-NODE_10_length_498242_cov_21.6041_ID_19-processed-gene-1.99&CDS=1-1014
561	OG0000561	YBR055C	maker-NODE_44_length_57041_cov_21.5797_ID_87-snap-gene-0.64-mRNA-1_1&gene=maker-NODE_44_length_57041_cov_21.5797_ID_87-snap-gene-0.64&CDS=1-2742
562	OG0000562	YBR056W	snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-5.103-mRNA-1_1&gene=snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-5.103&CDS=1-1452
563	OG0000563	YBR058C	augustus_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-1.35&CDS=1-2331
564	OG0000564	YBR060C	snap_masked-NODE_18_length_332278_cov_21.6718_ID_35-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_18_length_332278_cov_21.6718_ID_35-processed-gene-0.40&CDS=1-1812
565	OG0000565	YBR061C	maker-NODE_11_length_473546_cov_21.5278_ID_21-augustus-gene-1.188-mRNA-1_1&gene=maker-NODE_11_length_473546_cov_21.5278_ID_21-augustus-gene-1.188&CDS=1-1578
566	OG0000566	YBR062C	maker-NODE_2_length_891861_cov_21.8302_ID_3-augustus-gene-7.133-mRNA-1_1&gene=maker-NODE_2_length_891861_cov_21.8302_ID_3-augustus-gene-7.133&CDS=1-453
567	OG0000567	YBR065C	augustus_masked-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-2.86-mRNA-1_1&gene=augustus_masked-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-2.86&CDS=1-1125
568	OG0000568	YBR070C	genemark-NODE_22_length_243706_cov_21.8632_ID_43-processed-gene-0.132-mRNA-1_1&gene=genemark-NODE_22_length_243706_cov_21.8632_ID_43-processed-gene-0.132&CDS=1-615
569	OG0000569	YBR073W	maker-NODE_33_length_117923_cov_21.5319_ID_65-snap-gene-0.21-mRNA-1_1&gene=maker-NODE_33_length_117923_cov_21.5319_ID_65-snap-gene-0.21&CDS=1-2880
