	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035650_Trigonopsis_variabilis
34	OG0000034	YDR107C, YER113C, YLR083C	maker-NODE_5_length_1057822_cov_57.0665_ID_1593-augustus-gene-7.8-mRNA-1_1&gene=maker-NODE_5_length_1057822_cov_57.0665_ID_1593-augustus-gene-7.8&CDS=1-1887, snap_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-1.19-mRNA-1_1&gene=snap_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-1.19&CDS=1-1836
35	OG0000035	YDR122W, YKL171W, YLR096W	augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-0.58&CDS=1-2457, snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-4.15-mRNA-1_1&gene=snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-4.15&CDS=1-1683
36	OG0000036	YDR533C, YMR322C, YOR391C, YPL280W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.83-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.83&CDS=1-678
37	OG0000037	YFL050C, YKL064W, YOL130W	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-1.77-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-1.77&CDS=1-2382, genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-17.46-mRNA-1_1&gene=genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-17.46&CDS=1-1764
38	OG0000038	YGL043W, YKL005C	augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.180-mRNA-1_1&gene=augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.180&CDS=1-900, maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-7.64-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-7.64&CDS=1-456, snap_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-5.141-mRNA-1_1&gene=snap_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-5.141&CDS=1-2181
39	OG0000039	YGL134W, YIL050W, YPL219W	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-4.100-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-4.100&CDS=1-696, maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-16.100-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-16.100&CDS=1-1149
40	OG0000040	YGL139W, YPL221W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-5.120-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-5.120&CDS=1-1800, genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-9.85-mRNA-1_1&gene=genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-9.85&CDS=1-1905, snap_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.82-mRNA-1_1&gene=snap_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.82&CDS=1-1902
41	OG0000041	YGL227W, YMR171C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-3.17-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-3.17&CDS=1-1269, maker-NODE_12_length_373926_cov_49.4772_ID_2910-augustus-gene-2.92-mRNA-1_1&gene=maker-NODE_12_length_373926_cov_49.4772_ID_2910-augustus-gene-2.92&CDS=1-699, snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-5.137-mRNA-1_1&gene=snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-5.137&CDS=1-1821
42	OG0000042	YGR070W, YLR371W, YLR425W	genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-12.72-mRNA-1_1&gene=genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-12.72&CDS=1-4230, maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-12.179-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-12.179&CDS=1-3657
43	OG0000043	YGR126W, YGR138C, YPR156C	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-9.246-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-9.246&CDS=1-1824, snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-3.182-mRNA-1_1&gene=snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-3.182&CDS=1-387
44	OG0000044	YHR049W, YMR222C, YOR280C	augustus_masked-NODE_14_length_137352_cov_57.6414_ID_4559-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_14_length_137352_cov_57.6414_ID_4559-processed-gene-0.17&CDS=1-672, augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-4.112-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-4.112&CDS=1-714
45	OG0000045	YHR176W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-13.175-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-13.175&CDS=1-1455, augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-5.113-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-5.113&CDS=1-1410, snap_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-3.47-mRNA-1_1&gene=snap_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-3.47&CDS=1-1530, snap_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-1.140-mRNA-1_1&gene=snap_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-1.140&CDS=1-1410
46	OG0000046	YIL130W, YMR280C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-snap-gene-4.88-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-snap-gene-4.88&CDS=1-2907, maker-NODE_1_length_1864488_cov_47.4331_ID_2849-snap-gene-4.92-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-snap-gene-4.92&CDS=1-2496, maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-0.47-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-0.47&CDS=1-2094
47	OG0000047	YJL158C, YJL160C, YKL163W, YKL164C	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-6.174-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-6.174&CDS=1-1152
48	OG0000048	YKR089C, YMR313C, YOR081C	augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-2.55-mRNA-1_1&gene=augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-2.55&CDS=1-2136, augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-4.80-mRNA-1_1&gene=augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-4.80&CDS=1-1593
49	OG0000049	YNR055C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-13.141-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-13.141&CDS=1-1761, augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-0.0&CDS=1-1734, augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-0.11&CDS=1-1734, maker-NODE_7_length_632808_cov_48.2593_ID_2746-augustus-gene-2.167-mRNA-1_1&gene=maker-NODE_7_length_632808_cov_48.2593_ID_2746-augustus-gene-2.167&CDS=1-1827
50	OG0000050	YBL037W, YPR029C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-10.44-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-10.44&CDS=1-2448, augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-3.99-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-3.99&CDS=1-2802
51	OG0000051	YBL095W, YER182W	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-4.73-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-4.73&CDS=1-630, maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-12.165-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-12.165&CDS=1-885
52	OG0000052	YBR062C, YDR143C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-15.186-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-15.186&CDS=1-516, snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-4.143-mRNA-1_1&gene=snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-4.143&CDS=1-1704
53	OG0000053	YBR072W, YDR171W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-2.65-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-2.65&CDS=1-828, snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-3.152-mRNA-1_1&gene=snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-3.152&CDS=1-747
54	OG0000054	YBR073W, YGL163C	augustus_masked-NODE_14_length_137352_cov_57.6414_ID_4559-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_14_length_137352_cov_57.6414_ID_4559-processed-gene-0.7&CDS=1-3216, augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-0.55&CDS=1-2466
55	OG0000055	YBR140C, YOL081W	maker-NODE_8_length_567177_cov_45.8152_ID_1382-augustus-gene-4.10-mRNA-1_1&gene=maker-NODE_8_length_567177_cov_45.8152_ID_1382-augustus-gene-4.10&CDS=1-4497, snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-4.27-mRNA-1_1&gene=snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-4.27&CDS=1-1911
56	OG0000056	YBR199W, YOR099W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-0.38&CDS=1-1371, augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-7.155-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-7.155&CDS=1-1233
57	OG0000057	YBR240C, YML099C	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-4.118-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-4.118&CDS=1-735, genemark-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-4.169-mRNA-1_1&gene=genemark-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-4.169&CDS=1-2100
58	OG0000058	YBR249C, YDR035W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.91-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.91&CDS=1-1101, augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-5.146-mRNA-1_1&gene=augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-5.146&CDS=1-1101
59	OG0000059	YBR263W, YLR058C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-10.101-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-10.101&CDS=1-1428, maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-1.56-mRNA-1_1&gene=maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-1.56&CDS=1-1419
60	OG0000060	YBR289W, YLR321C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-14.109-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-14.109&CDS=1-1056, augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-1.80&CDS=1-1365
61	OG0000061	YCR027C, YOR101W	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-8.95-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-8.95&CDS=1-648, snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-8.33-mRNA-1_1&gene=snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-8.33&CDS=1-591
62	OG0000062	YCR095C, YNL099C	augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.176-mRNA-1_1&gene=augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.176&CDS=1-582, snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-3.105-mRNA-1_1&gene=snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-3.105&CDS=1-684
63	OG0000063	YCR098C, YML123C	maker-NODE_11_length_507231_cov_47.8977_ID_2584-augustus-gene-4.53-mRNA-1_1&gene=maker-NODE_11_length_507231_cov_47.8977_ID_2584-augustus-gene-4.53&CDS=1-2085, maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-6.142-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-6.142&CDS=1-1539
64	OG0000064	YCR102C, YLR460C, YNL134C	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-3.82-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-3.82&CDS=1-1158
65	OG0000065	YDL056W, YLR182W	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-3.145-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-3.145&CDS=1-2274, snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.54-mRNA-1_1&gene=snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.54&CDS=1-2208
66	OG0000066	YDL122W, YPL072W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-8.104-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-8.104&CDS=1-1323, augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-7.134-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-7.134&CDS=1-1779
67	OG0000067	YDL126C, YLL034C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-16.43-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-16.43&CDS=1-2427, maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-12.160-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-12.160&CDS=1-2436
68	OG0000068	YDL132W, YGR003W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.75-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.75&CDS=1-2337, genemark-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-2.83-mRNA-1_1&gene=genemark-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-2.83&CDS=1-2313
69	OG0000069	YDL136W, YDL191W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-8.84-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-8.84&CDS=1-369, augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-2.77-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-2.77&CDS=1-369
70	OG0000070	YDL159W, YOR231W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-10.21-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-10.21&CDS=1-1146, maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-5.10-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-5.10&CDS=1-1101
71	OG0000071	YDR011W, YNR070W	maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-7.4-mRNA-1_1&gene=maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-7.4&CDS=1-4497, snap_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-4.21-mRNA-1_1&gene=snap_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-4.21&CDS=1-4341
72	OG0000072	YDR037W, YNL073W	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-2.95-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-2.95&CDS=1-1764, augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.255-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.255&CDS=1-1788
73	OG0000073	YDR038C, YDR039C, YDR040C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-8.129-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-8.129&CDS=1-3228
74	OG0000074	YDR160W, YNL268W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-12.16-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-12.16&CDS=1-1659, augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-6.135-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-6.135&CDS=1-2082
75	OG0000075	YDR368W, YOR120W	genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-2.87-mRNA-1_1&gene=genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-2.87&CDS=1-1029, maker-NODE_4_length_1082171_cov_45.4179_ID_1480-snap-gene-3.92-mRNA-1_1&gene=maker-NODE_4_length_1082171_cov_45.4179_ID_1480-snap-gene-3.92&CDS=1-1944
76	OG0000076	YDR457W, YER125W	maker-NODE_11_length_507231_cov_47.8977_ID_2584-augustus-gene-2.175-mRNA-1_1&gene=maker-NODE_11_length_507231_cov_47.8977_ID_2584-augustus-gene-2.175&CDS=1-2322, snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-3.159-mRNA-1_1&gene=snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-3.159&CDS=1-6489
77	OG0000077	YDR524C, YIL044C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-9.69-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-9.69&CDS=1-1470, augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-8.79-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-8.79&CDS=1-3207
78	OG0000078	YEL041W, YJR049C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-snap-gene-15.111-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-snap-gene-15.111&CDS=1-1377, maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-10.163-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-10.163&CDS=1-1635
79	OG0000079	YER056C, YER060W, YER060W-A	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-10.55-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-10.55&CDS=1-1512
80	OG0000080	YER065C, YPR006C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-7.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-7.35&CDS=1-1680, maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-4.90-mRNA-1_1&gene=maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-4.90&CDS=1-1626
81	OG0000081	YER133W, YGR123C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-17.140-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-17.140&CDS=1-2190, maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-2.3-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-2.3&CDS=1-978
82	OG0000082	YER172C, YGR271W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-7.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-7.34&CDS=1-5865, snap_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-4.31-mRNA-1_1&gene=snap_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-4.31&CDS=1-6381
83	OG0000083	YFL034C-B, YIL106W	genemark-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-1.116-mRNA-1_1&gene=genemark-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-1.116&CDS=1-678, maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-10.143-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-10.143&CDS=1-798
84	OG0000084	YFL037W, YLR212C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-4.17-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-4.17&CDS=1-1362, maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-6.5-mRNA-1_1&gene=maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-6.5&CDS=1-1338
85	OG0000085	YFL039C, YHR129C	genemark-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-5.208-mRNA-1_1&gene=genemark-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-5.208&CDS=1-1122, maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-4.113-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-4.113&CDS=1-1257
86	OG0000086	YFL060C, YMR095C, YNL334C	augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-5.144-mRNA-1_1&gene=augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-5.144&CDS=1-726
87	OG0000087	YFR034C, YJR060W	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-4.135-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-4.135&CDS=1-750, augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-1.43&CDS=1-1545
88	OG0000088	YFR038W, YOR304W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-7.178-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-7.178&CDS=1-2160, augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-10.23-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-10.23&CDS=1-3078
89	OG0000089	YGL125W, YPL023C	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-1.65&CDS=1-1764, maker-NODE_6_length_632832_cov_45.1034_ID_1682-augustus-gene-2.68-mRNA-1_1&gene=maker-NODE_6_length_632832_cov_45.1034_ID_1682-augustus-gene-2.68&CDS=1-1899
90	OG0000090	YGR055W, YHL036W	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-0.138&CDS=1-1629, snap_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.9-mRNA-1_1&gene=snap_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.9&CDS=1-1380
