"query_id"	"subject_id"	"perc_identity"	"num_ident_matches"	"alig_length"	"mismatches"	"gap_openings"	"n_gaps"	"pos_match"	"ppos"	"q_start"	"q_end"	"q_len"	"qcov"	"qcovhsp"	"s_start"	"s_end"	"s_len"	"evalue"	"bit_score"	"score_raw"
"3j6x/3j6x-F-bundle3.F"	"YMR116C"	100	318	318	0	0	0	318	100	1	318	318	100	100	2	319	320	0	652	1683
"3j6x/3j6x-F-bundle3.F"	"YBR198C"	31.76	74	233	142	7	17	110	47.21	11	240	318	97	72	520	738	799	2e-22	96.7	239
"3j6x/3j6x-F-bundle3.F"	"YBR198C"	25	48	192	135	3	9	88	45.83	57	245	318	97	59	518	703	799	3e-16	77.4	189
"3j6x/3j6x-F-bundle3.F"	"YBR198C"	27.67	70	253	154	10	29	114	45.06	11	254	318	97	77	562	794	799	4e-16	77	188
"3j6x/3j6x-F-bundle3.F"	"YBR198C"	24.66	55	223	152	6	16	101	45.29	98	317	318	97	69	517	726	799	5e-15	73.9	180
"3j6x/3j6x-F-bundle3.F"	"YBR198C"	22.98	54	235	149	6	32	95	40.43	102	317	318	97	68	462	683	799	3e-09	55.8	133
"3j6x/3j6x-F-bundle3.F"	"YIL046W"	33.33	61	183	104	5	18	92	50.27	12	194	318	80	58	298	462	641	6e-21	91.7	226
"3j6x/3j6x-F-bundle3.F"	"YIL046W"	22.05	43	195	123	8	29	85	43.59	86	264	318	80	56	269	450	641	4e-07	49.3	116
"3j6x/3j6x-F-bundle3.F"	"YIL046W"	41.43	29	70	38	2	3	39	55.71	77	145	318	80	22	523	590	641	6e-07	48.9	115
"3j6x/3j6x-F-bundle3.F"	"YLR222C"	26.94	59	219	144	4	16	103	47.03	14	222	318	80	66	432	644	818	6e-20	89	219
"3j6x/3j6x-F-bundle3.F"	"YLR222C"	25.46	69	271	165	10	37	116	42.8	13	265	318	80	80	385	636	818	5e-14	70.5	171
"3j6x/3j6x-F-bundle3.F"	"YLR222C"	23.28	61	262	167	7	34	108	41.22	19	259	318	80	76	350	598	818	5e-11	61.6	148
"3j6x/3j6x-F-bundle3.F"	"YLR222C"	28.06	39	139	90	4	10	63	45.32	52	183	318	80	42	91	226	818	9e-07	48.1	113
"3j6x/3j6x-F-bundle3.F"	"YPL151C"	22.33	69	309	225	5	15	124	40.13	8	313	318	96	96	131	427	452	1e-19	87	214
"3j6x/3j6x-F-bundle3.F"	"YCR072C"	24.71	86	348	201	13	61	148	42.53	11	312	318	97	95	181	513	516	3e-18	83.2	204
"3j6x/3j6x-F-bundle3.F"	"YCR072C"	22.69	81	357	204	13	72	142	39.78	12	316	318	97	96	139	475	516	6e-13	67	162
"3j6x/3j6x-F-bundle3.F"	"YCR072C"	25.21	61	242	163	7	18	108	44.63	7	245	318	97	75	269	495	516	3e-12	65.1	157
"3j6x/3j6x-F-bundle3.F"	"YCR072C"	32.52	40	123	77	3	6	62	50.41	12	134	318	97	39	398	514	516	1e-10	60.5	145
"3j6x/3j6x-F-bundle3.F"	"YDL145C"	24.74	72	291	167	9	52	119	40.89	12	265	318	87	80	49	324	1202	8e-18	82.4	202
"3j6x/3j6x-F-bundle3.F"	"YDL145C"	28.81	51	177	113	3	13	79	44.63	60	232	318	87	54	7	174	1202	2e-16	77.8	190
"3j6x/3j6x-F-bundle3.F"	"YDL145C"	23.45	68	290	168	8	54	116	40	11	259	318	87	78	90	366	1202	8e-13	67.4	163
"3j6x/3j6x-F-bundle3.F"	"YDL145C"	24.45	67	274	165	9	42	117	42.7	50	287	318	87	75	39	306	1202	4e-12	65.1	157
"3j6x/3j6x-F-bundle3.F"	"YLR129W"	28.19	64	227	136	8	27	102	44.93	13	223	318	97	66	470	685	944	3e-17	80.5	197
"3j6x/3j6x-F-bundle3.F"	"YLR129W"	27.66	39	141	92	4	10	64	45.39	85	224	318	97	44	100	231	944	2e-09	57	136
"3j6x/3j6x-F-bundle3.F"	"YLR129W"	22.67	73	322	206	12	43	134	41.61	12	313	318	97	95	387	685	944	2e-09	56.6	135
"3j6x/3j6x-F-bundle3.F"	"YLR129W"	25.25	25	99	73	1	1	47	47.47	174	271	318	97	31	100	198	944	2e-05	44.3	103
"3j6x/3j6x-F-bundle3.F"	"YLR129W"	27.54	38	138	83	6	17	58	42.03	59	193	318	97	42	116	239	944	2e-04	40.8	94
"3j6x/3j6x-F-bundle3.F"	"YLR129W"	25.2	31	123	81	4	11	54	43.9	14	135	318	97	38	119	231	944	4e-04	40	92
"3j6x/3j6x-F-bundle3.F"	"YLR129W"	22.83	29	127	88	4	10	54	42.52	193	318	318	97	40	389	506	944	6e-04	39.7	91
"3j6x/3j6x-F-bundle3.F"	"YCR057C"	22.51	61	271	187	6	23	123	45.39	61	314	318	96	80	342	606	924	1e-15	75.9	185
"3j6x/3j6x-F-bundle3.F"	"YCR057C"	25.42	61	240	164	7	15	114	47.5	13	249	318	96	75	342	569	924	9e-15	73.2	178
"3j6x/3j6x-F-bundle3.F"	"YCR057C"	22.4	69	308	174	13	65	117	37.99	58	317	318	96	82	87	377	924	2e-05	44.3	103
"3j6x/3j6x-F-bundle3.F"	"YCR057C"	24.41	31	127	85	4	11	58	45.67	194	314	318	96	38	54	175	924	9e-05	42	97
"3j6x/3j6x-F-bundle3.F"	"YNL006W"	23.83	71	298	195	11	32	132	44.3	31	316	318	97	90	4	281	304	3e-15	72.8	177
"3j6x/3j6x-F-bundle3.F"	"YNL006W"	22.02	48	218	124	6	46	85	38.99	56	228	318	97	54	67	283	304	4e-08	52	123
"3j6x/3j6x-F-bundle3.F"	"YNL006W"	30.77	32	104	67	3	5	53	50.96	12	115	318	97	33	203	301	304	7e-08	51.2	121
"3j6x/3j6x-F-bundle3.F"	"YNL006W"	21.43	51	238	121	9	66	92	38.66	10	195	318	97	58	69	292	304	2e-04	40.8	94
"3j6x/3j6x-F-bundle3.F"	"YGL137W"	28.97	62	214	133	6	19	90	42.06	54	262	318	80	66	87	286	890	6e-15	73.6	179
"3j6x/3j6x-F-bundle3.F"	"YGL137W"	25.89	58	224	118	6	48	91	40.62	8	216	318	80	66	132	322	890	3e-12	65.5	158
"3j6x/3j6x-F-bundle3.F"	"YGL137W"	26.26	52	198	135	5	11	78	39.39	55	246	318	80	60	46	238	890	5e-09	55.5	132
"3j6x/3j6x-F-bundle3.F"	"YCR084C"	26.51	44	166	108	5	14	79	47.59	67	224	318	96	50	446	605	714	5e-14	70.9	172
"3j6x/3j6x-F-bundle3.F"	"YCR084C"	24.18	37	153	113	2	3	76	49.67	168	318	318	96	47	458	609	714	1e-11	63.5	153
"3j6x/3j6x-F-bundle3.F"	"YCR084C"	22.78	54	237	149	8	34	98	41.35	31	245	318	96	68	457	681	714	2e-08	53.5	127
"3j6x/3j6x-F-bundle3.F"	"YCR084C"	26.28	36	137	85	4	16	59	43.07	14	136	318	96	39	574	708	714	9e-05	42	97
"3j6x/3j6x-F-bundle3.F"	"YCR084C"	25.41	31	122	81	3	10	57	46.72	198	317	318	96	38	446	559	714	1e-04	42	97
"3j6x/3j6x-F-bundle3.F"	"YDR364C"	24.81	66	266	180	10	20	118	44.36	57	312	318	81	81	155	410	456	6e-14	70.1	170
"3j6x/3j6x-F-bundle3.F"	"YFL009W"	24.73	68	275	153	10	54	116	42.18	12	244	318	81	73	459	721	780	7e-14	70.1	170
"3j6x/3j6x-F-bundle3.F"	"YFL009W"	24.81	65	262	157	12	40	117	44.66	9	265	318	81	81	374	600	780	6e-13	67.4	163
"3j6x/3j6x-F-bundle3.F"	"YBR175W"	27.23	52	191	125	6	14	89	46.6	57	233	318	81	56	89	279	316	1e-13	68.6	166
"3j6x/3j6x-F-bundle3.F"	"YBR175W"	20.09	43	214	136	5	35	88	41.12	108	315	318	81	65	35	219	316	6e-05	42	97
"3j6x/3j6x-F-bundle3.F"	"YPR178W"	26.95	45	167	113	3	9	70	41.92	61	223	318	95	51	304	465	466	2e-12	65.5	158
"3j6x/3j6x-F-bundle3.F"	"YPR178W"	22.8	57	250	178	7	15	110	44	12	254	318	95	76	214	455	466	3e-11	62	149
"3j6x/3j6x-F-bundle3.F"	"YPR178W"	24.69	40	162	100	6	22	71	43.83	163	314	318	95	48	229	378	466	1e-07	50.4	119
"3j6x/3j6x-F-bundle3.F"	"YKL213C"	26.42	56	212	130	11	26	98	46.23	17	222	318	66	65	55	246	716	1e-10	60.8	146
"3j6x/3j6x-F-bundle3.F"	"YKL213C"	26.87	36	134	88	5	10	70	52.24	12	144	318	66	42	133	257	716	5e-08	52.4	124
"3j6x/3j6x-F-bundle3.F"	"YOR212W"	22.12	69	312	161	8	82	119	38.14	18	315	318	94	94	136	379	424	4e-10	58.5	140
"3j6x/3j6x-F-bundle3.F"	"YNL317W"	20.62	53	257	154	7	50	103	40.08	12	225	318	91	67	131	380	466	2e-09	56.6	135
"3j6x/3j6x-F-bundle3.F"	"YNL317W"	20.07	57	284	206	6	21	111	39.08	27	301	318	91	86	49	320	466	2e-09	56.6	135
"3j6x/3j6x-F-bundle3.F"	"YOR269W"	22.93	61	266	155	11	50	111	41.73	10	231	318	70	70	192	451	495	2e-09	56.2	134
"3j6x/3j6x-F-bundle3.F"	"YKR036C"	22.92	58	253	144	10	51	107	42.29	10	224	318	74	68	356	595	644	1e-08	54.3	129
"3j6x/3j6x-F-bundle3.F"	"YKR036C"	24.3	52	214	109	7	53	85	39.72	76	244	318	74	53	332	537	644	4e-07	49.3	116
"3j6x/3j6x-F-bundle3.F"	"YJL112W"	21.9	46	210	116	8	48	91	43.33	10	182	318	82	54	435	633	715	4e-08	52.4	124
"3j6x/3j6x-F-bundle3.F"	"YJL112W"	20.28	43	212	118	5	51	82	38.68	76	244	318	82	53	411	614	715	3e-07	50.1	118
"3j6x/3j6x-F-bundle3.F"	"YJL112W"	25.52	37	145	82	6	26	68	46.9	11	136	318	82	40	497	634	715	4e-06	46.2	108
"3j6x/3j6x-F-bundle3.F"	"YJL112W"	28.77	21	73	49	2	3	45	61.64	50	122	318	82	23	592	661	715	2e-05	44.3	103
"3j6x/3j6x-F-bundle3.F"	"YJL112W"	27.93	31	111	67	4	13	51	45.95	167	270	318	82	33	412	516	715	2e-04	41.2	95
"3j6x/3j6x-F-bundle3.F"	"YMR146C"	25.64	40	156	106	4	10	67	42.95	62	216	318	49	49	8	154	348	2e-07	49.7	117
"3j6x/3j6x-F-bundle3.F"	"YKL021C"	24.25	65	268	140	10	63	110	41.04	10	230	318	69	69	140	391	469	3e-07	49.7	117
"3j6x/3j6x-F-bundle3.F"	"YKL021C"	23.31	31	133	90	4	12	62	46.62	102	224	318	69	39	102	232	469	1e-06	47.4	111
"3j6x/3j6x-F-bundle3.F"	"YPL183C"	27.01	37	137	97	2	3	66	48.18	57	190	318	42	42	172	308	1014	4e-07	49.7	117
"3j6x/3j6x-F-bundle3.F"	"YDR267C"	25	57	228	141	10	30	96	42.11	28	230	318	64	64	69	291	331	6e-07	48.1	113
"3j6x/3j6x-F-bundle3.F"	"YGR200C"	24.89	59	237	142	9	36	93	39.24	102	314	318	67	67	11	235	789	9e-07	48.1	113
"3j6x/3j6x-F-bundle3.F"	"YPR137W"	35.06	27	77	46	2	4	44	57.14	193	265	318	80	23	234	310	574	2e-06	47	110
"3j6x/3j6x-F-bundle3.F"	"YPR137W"	21.62	48	222	157	5	17	86	38.74	11	232	318	80	70	231	435	574	2e-05	43.9	102
"3j6x/3j6x-F-bundle3.F"	"YPR137W"	19.35	30	155	117	3	8	63	40.65	104	258	318	80	49	234	380	574	2e-04	41.2	95
"3j6x/3j6x-F-bundle3.F"	"YGL004C"	25.82	55	213	129	8	29	88	41.31	32	221	318	60	60	151	357	418	3e-06	46.2	108
"3j6x/3j6x-F-bundle3.F"	"YGL004C"	25	21	84	63	0	0	38	45.24	50	133	318	60	26	122	205	418	8e-05	42	97
"3j6x/3j6x-F-bundle3.F"	"YLR409C"	20.79	42	202	136	4	24	83	41.09	66	258	318	61	61	462	648	940	4e-06	46.2	108
"3j6x/3j6x-F-bundle3.F"	"YOR272W"	27.86	39	140	69	5	32	64	45.71	18	134	318	71	37	105	235	461	6e-06	45.4	106
"3j6x/3j6x-F-bundle3.F"	"YOR272W"	23.78	34	143	78	3	31	59	41.26	109	228	318	71	38	106	240	461	5e-05	42.7	99
"3j6x/3j6x-F-bundle3.F"	"YOR272W"	21.75	62	285	156	10	67	110	38.6	14	238	318	71	71	142	419	461	1e-04	41.2	95
"3j6x/3j6x-F-bundle3.F"	"YMR092C"	22.67	51	225	148	8	26	89	39.56	10	223	318	67	67	154	363	616	8e-06	45.4	106
"3j6x/3j6x-F-bundle3.F"	"YML102W"	26.32	45	171	76	8	50	73	42.69	168	314	318	46	46	30	174	469	8e-06	45.1	105
"3j6x/3j6x-F-bundle3.F"	"YBL008W"	17.74	44	248	146	8	58	98	39.52	100	300	318	91	63	11	247	841	2e-05	44.3	103
"3j6x/3j6x-F-bundle3.F"	"YBL008W"	23.53	32	136	88	3	16	60	44.12	11	133	318	91	39	74	206	841	1e-04	41.6	96
"3j6x/3j6x-F-bundle3.F"	"YER066W"	23.35	39	167	95	6	33	73	43.71	104	247	318	45	45	9	165	186	5e-05	41.6	96
"3j6x/3j6x-F-bundle3.F"	"YBR103W"	30.77	28	91	56	2	7	40	43.96	56	143	318	28	28	351	437	536	1e-04	41.6	96
"3j6x/3j6x-F-bundle3.F"	"YDR128W"	26.61	33	124	85	4	6	58	46.77	12	133	318	38	38	110	229	1149	3e-04	40.4	93
"3j6x/3j6x-F-bundle3.F"	"YCL039W"	22.76	33	145	71	5	41	57	39.31	85	225	318	44	44	636	743	746	5e-04	39.7	91
"3j6x/3j6x-F-bundle3.F"	"YER107C"	27.64	34	123	78	4	11	57	46.34	19	136	318	37	37	39	155	366	5e-04	39.3	90
"3j6x/3j6x-F-bundle3.F"	"YMR102C"	27.36	29	106	74	3	3	48	45.28	55	159	318	33	33	269	372	835	5e-04	39.7	91
"3j6x/3j6x-F-bundle3.F"	"YLR429W"	25.17	37	147	82	5	28	59	40.14	102	228	318	40	40	77	215	652	6e-04	39.3	90
"3j6x/3j6x-F-bundle3.F"	"YLR055C"	35.85	19	53	34	0	0	28	52.83	62	114	318	17	17	305	357	603	7e-04	38.9	89
"3j6y/3j6y-D-bundle1.D"	"YPL220W"	100	204	204	0	0	0	204	100	1	204	204	100	100	13	216	218	3e-148	413	1062
"3j6y/3j6y-D-bundle1.D"	"YGL135W"	100	204	204	0	0	0	204	100	1	204	204	100	100	13	216	218	3e-148	413	1062
"3j6y/3j6y-E-bundle1.E"	"YIL018W"	100	252	252	0	0	0	252	100	1	252	252	100	100	2	253	255	0	503	1295
"3j6y/3j6y-E-bundle1.E"	"YFR031C-A"	100	252	252	0	0	0	252	100	1	252	252	100	100	2	253	255	0	503	1295
"3j6y/3j6y-E-bundle1.E"	"YEL050C"	39.17	47	120	60	2	13	64	53.33	98	213	252	46	46	238	348	394	3e-18	81.3	199
"3j6y/3j6y-F-bundle1.F"	"YOR063W"	100	386	386	0	0	0	386	100	1	386	386	100	100	2	387	388	0	792	2045
"3j6y/3j6y-G-bundle1.G"	"YBR031W"	100	361	361	0	0	0	361	100	1	361	361	100	100	2	362	363	0	731	1887
"3j6y/3j6y-G-bundle1.G"	"YDR012W"	99.72	360	361	1	0	0	360	99.72	1	361	361	100	100	2	362	363	0	729	1882
"3j6y/3j6y-H-bundle1.H"	"YPL131W"	100	296	296	0	0	0	296	100	1	296	296	100	100	2	297	298	0	606	1563
"3j6y/3j6y-I-bundle1.I"	"YML073C"	88	154	175	2	1	19	155	88.57	1	156	156	100	100	2	176	177	2e-104	298	764
"3j6y/3j6y-I-bundle1.I"	"YLR448W"	83.43	146	175	10	1	19	153	87.43	1	156	156	100	100	2	176	177	2e-99	285	730
"3j6y/3j6y-J-bundle1.J"	"YGL076C"	100	222	222	0	0	0	222	100	1	222	222	100	100	23	244	245	4e-163	452	1164
"3j6y/3j6y-J-bundle1.J"	"YPL198W"	99.1	220	222	2	0	0	222	100	1	222	222	100	100	23	244	245	2e-162	451	1160
"3j6y/3j6y-J-bundle1.J"	"YNL002C"	41.46	68	164	86	3	10	95	57.93	61	215	222	70	70	141	303	323	3e-34	124	312
"3j6y/3j6y-K-bundle1.K"	"YHL033C"	100	233	233	0	0	0	233	100	1	233	233	100	100	24	256	257	4e-171	474	1219
"3j6y/3j6y-K-bundle1.K"	"YLL045C"	97.85	228	233	5	0	0	232	99.57	1	233	233	100	100	24	256	257	4e-169	469	1207
"3j6y/3j6y-K-bundle1.K"	"YDL208W"	35.71	20	56	36	0	0	31	55.36	109	164	233	24	24	56	111	157	2e-06	44.7	104
"3j6y/3j6y-K-bundle1.K"	"YEL026W"	32.14	18	56	38	0	0	31	55.36	109	164	233	24	24	33	88	127	8e-06	42.4	98
"3j6y/3j6y-L-bundle1.L"	"YGL147C"	100	191	191	0	0	0	191	100	1	191	191	100	100	1	191	192	9e-138	385	989
"3j6y/3j6y-L-bundle1.L"	"YNL067W"	97.91	187	191	4	0	0	189	98.95	1	191	191	100	100	1	191	192	2e-135	379	973
"3j6y/3j6y-L-bundle1.L"	"YHR147C"	28.77	42	146	89	7	15	75	51.37	22	163	191	74	74	53	187	215	7e-05	40.4	93
"3j6y/3j6y-M-bundle1.M"	"YLR075W"	95.91	211	220	0	1	9	211	95.91	1	211	211	100	100	2	221	222	4e-155	431	1108
"3j6y/3j6y-N-bundle1.N"	"YPR102C"	100	169	169	0	0	0	169	100	1	169	169	100	100	6	174	175	2e-124	349	896
"3j6y/3j6y-N-bundle1.N"	"YGR085C"	100	169	169	0	0	0	169	100	1	169	169	100	100	6	174	175	3e-124	349	896
"3j6y/3j6y-O-bundle1.O"	"YDL082W"	100	193	193	0	0	0	193	100	1	193	193	100	100	2	194	200	9e-138	385	990
"3j6y/3j6y-O-bundle1.O"	"YMR142C"	98.96	191	193	2	0	0	192	99.48	1	193	193	100	100	2	194	200	3e-136	382	980
"3j6y/3j6y-A-bundle2.A"	"YKL006W"	100	136	136	0	0	0	136	100	1	136	136	100	100	3	138	139	8e-93	266	681
"3j6y/3j6y-A-bundle2.A"	"YHL001W"	99.26	135	136	1	0	0	135	99.26	1	136	136	100	100	3	138	139	3e-92	265	677
"3j6y/3j6y-B-bundle2.B"	"YLR029C"	100	203	203	0	0	0	203	100	1	203	203	100	100	2	204	205	9e-148	411	1057
"3j6y/3j6y-B-bundle2.B"	"YMR121C"	99.01	201	203	2	0	0	203	100	1	203	203	100	100	2	204	205	2e-146	408	1049
"3j6y/3j6y-C-bundle2.C"	"YIL133C"	100	197	197	0	0	0	197	100	1	197	197	100	100	3	199	200	4e-141	394	1012
"3j6y/3j6y-C-bundle2.C"	"YNL069C"	90.31	177	196	19	0	0	187	95.41	2	197	197	99	99	3	198	199	6e-125	353	905
"3j6y/3j6y-C-bundle2.C"	"YOR150W"	30.09	34	113	59	4	20	49	43.36	14	110	197	49	49	28	136	164	5e-04	37.4	85
"3j6y/3j6y-D-bundle2.D"	"YKL180W"	100	183	183	0	0	0	183	100	1	183	183	100	100	2	184	185	7e-132	369	948
"3j6y/3j6y-D-bundle2.D"	"YJL177W"	98.91	181	183	2	0	0	183	100	1	183	183	100	100	2	184	185	4e-131	367	943
"3j6y/3j6y-E-bundle2.E"	"YOL120C"	100	185	185	0	0	0	185	100	1	185	185	100	100	2	186	187	2e-132	371	952
"3j6y/3j6y-E-bundle2.E"	"YNL301C"	100	185	185	0	0	0	185	100	1	185	185	100	100	2	186	187	2e-132	371	952
"3j6y/3j6y-F-bundle2.F"	"YBR084C-A"	100	188	188	0	0	0	188	100	1	188	188	100	100	2	189	190	2e-131	369	946
"3j6y/3j6y-F-bundle2.F"	"YBL027W"	100	188	188	0	0	0	188	100	1	188	188	100	100	2	189	190	2e-131	369	946
"3j6y/3j6y-G-bundle2.G"	"YOR312C"	100	172	172	0	0	0	172	100	1	172	172	100	100	1	172	173	8e-127	356	913
"3j6y/3j6y-G-bundle2.G"	"YMR242C"	100	172	172	0	0	0	172	100	1	172	172	100	100	1	172	173	8e-127	356	913
"3j6y/3j6y-H-bundle2.H"	"YBR191W"	100	159	159	0	0	0	159	100	1	159	159	100	100	2	160	161	3e-116	328	840
"3j6y/3j6y-H-bundle2.H"	"YPL079W"	98.74	157	159	2	0	0	159	100	1	159	159	100	100	2	160	161	8e-116	327	837
"3j6y/3j6y-I-bundle2.I"	"YLR061W"	100	100	100	0	0	0	100	100	1	100	100	100	100	9	108	122	5e-69	204	518
"3j6y/3j6y-I-bundle2.I"	"YFL034C-A"	84	84	100	16	0	0	94	94	1	100	100	100	100	9	108	123	9e-49	152	384
"3j6y/3j6y-J-bundle2.J"	"YER117W"	100	136	136	0	0	0	136	100	1	136	136	100	100	2	137	138	2e-95	273	698
"3j6y/3j6y-J-bundle2.J"	"YBL087C"	100	136	136	0	0	0	136	100	1	136	136	100	100	2	137	138	2e-95	273	698
"3j6y/3j6y-K-bundle2.K"	"YGL031C"	100	61	61	0	0	0	61	100	1	61	61	100	100	1	61	156	1e-40	131	329
"3j6y/3j6y-K-bundle2.K"	"YGR148C"	98.36	60	61	1	0	0	61	100	1	61	61	100	100	1	61	156	2e-40	130	327
"3j6y/3j6y-K-bundle2.K"	"YLR009W"	49.12	28	57	29	0	0	36	63.16	1	57	61	93	93	1	57	200	2e-14	62.8	151
"3j6y/3j6y-L-bundle2.L"	"YOL127W"	100	121	121	0	0	0	121	100	1	121	121	100	100	22	142	143	6e-84	243	621
"3j6y/3j6y-M-bundle2.M"	"YLR344W"	100	126	126	0	0	0	126	100	1	126	126	100	100	2	127	128	7e-86	248	633
"3j6y/3j6y-M-bundle2.M"	"YGR034W"	99.21	125	126	1	0	0	126	100	1	126	126	100	100	2	127	128	2e-85	247	630
"3j6y/3j6y-N-bundle2.N"	"YHR010W"	100	135	135	0	0	0	135	100	1	135	135	100	100	2	136	137	5e-94	269	688
"3j6y/3j6y-N-bundle2.N"	"YDR471W"	99.26	134	135	1	0	0	134	99.26	1	135	135	100	100	2	136	137	4e-93	267	683
"3j6y/3j6y-O-bundle2.O"	"YGL103W"	100	148	148	0	0	0	148	100	1	148	148	100	100	2	149	150	4e-106	301	771
"3j6y/3j6y-P-bundle2.P"	"YFR032C-A"	100	58	58	0	0	0	58	100	1	58	58	100	100	2	59	60	4e-35	114	284
"3j6y/3j6y-Q-bundle2.Q"	"YGL030W"	100	97	97	0	0	0	97	100	1	97	97	100	100	9	105	106	4e-64	191	484
"3j6y/3j6y-R-bundle2.R"	"YDL075W"	100	109	109	0	0	0	109	100	1	109	109	100	100	4	112	114	1e-75	221	563
"3j6y/3j6y-R-bundle2.R"	"YLR406C"	99.08	108	109	1	0	0	109	100	1	109	109	100	100	4	112	114	6e-75	219	558
"3j6y/3j6y-S-bundle2.S"	"YBL092W"	100	127	127	0	0	0	127	100	1	127	127	100	100	2	128	131	9e-90	258	659
"3j6y/3j6y-T-bundle2.T"	"YPL143W"	100	106	106	0	0	0	106	100	1	106	106	100	100	2	107	108	3e-74	217	553
"3j6y/3j6y-T-bundle2.T"	"YOR234C"	99.06	105	106	1	0	0	106	100	1	106	106	100	100	2	107	108	1e-73	215	548
"3j6y/3j6y-U-bundle2.U"	"YER056C-A"	100	112	112	0	0	0	112	100	1	112	112	100	100	2	113	122	3e-78	228	580
"3j6y/3j6y-U-bundle2.U"	"YIL052C"	99.11	111	112	1	0	0	112	100	1	112	112	100	100	2	113	122	5e-78	227	579
"3j6y/3j6y-V-bundle2.V"	"YDL191W"	100	119	119	0	0	0	119	100	1	119	119	100	100	2	120	121	1e-78	229	584
"3j6y/3j6y-V-bundle2.V"	"YDL136W"	100	119	119	0	0	0	119	100	1	119	119	100	100	2	120	121	1e-78	229	584
"3j6y/3j6y-W-bundle2.W"	"YMR194W"	100	99	99	0	0	0	99	100	1	99	99	100	100	2	100	101	1e-65	194	494
"3j6y/3j6y-W-bundle2.W"	"YPL249C-A"	98.98	97	98	1	0	0	97	98.98	2	99	99	99	99	3	100	101	2e-64	191	486
"3j6y/3j6y-X-bundle2.X"	"YLR185W"	100	87	87	0	0	0	87	100	1	87	87	100	100	2	88	89	4e-58	174	442
"3j6y/3j6y-X-bundle2.X"	"YDR500C"	93.1	81	87	6	0	0	83	95.4	1	87	87	100	100	2	88	89	6e-54	164	414
"3j6y/3j6y-Y-bundle2.Y"	"YLR325C"	100	77	77	0	0	0	77	100	1	77	77	100	100	2	78	79	1e-49	152	384
"3j6y/3j6y-Z-bundle2.Z"	"YJL189W"	100	50	50	0	0	0	50	100	1	50	50	100	100	2	51	52	6e-29	97.8	242
"3j6y/3j6y-a-bundle2.a"	"YKR094C"	100	52	52	0	0	0	52	100	1	52	52	100	100	77	128	129	2e-32	108	270
"3j6y/3j6y-a-bundle2.a"	"YIL148W"	100	52	52	0	0	0	52	100	1	52	52	100	100	77	128	129	2e-32	108	270
"3j6y/3j6y-b-bundle2.b"	"YDL184C"	100	25	25	0	0	0	25	100	1	25	25	100	100	1	25	26	1e-07	41.2	95
"3j6y/3j6y-b-bundle2.b"	"YDL133C-A"	100	25	25	0	0	0	25	100	1	25	25	100	100	1	25	26	1e-07	41.2	95
"3j6y/3j6y-c-bundle2.c"	"YNL162W"	100	103	103	0	0	0	103	100	1	103	103	100	100	2	104	107	2e-68	202	513
"3j6y/3j6y-c-bundle2.c"	"YHR141C"	100	103	103	0	0	0	103	100	1	103	103	100	100	2	104	107	2e-68	202	513
"3j6y/3j6y-d-bundle2.d"	"YPR043W"	100	91	91	0	0	0	91	100	1	91	91	100	100	2	92	93	6e-60	179	455
"3j6y/3j6y-d-bundle2.d"	"YJR094W-A"	100	91	91	0	0	0	91	100	1	91	91	100	100	2	92	93	6e-60	179	455
"3j6y/3j6y-f-bundle2.f"	"YGR214W"	100	206	206	0	0	0	206	100	1	206	206	100	100	2	207	253	8e-153	426	1096
"3j6y/3j6y-f-bundle2.f"	"YLR048W"	98.54	203	206	3	0	0	205	99.51	1	206	206	100	100	2	207	253	3e-150	420	1079
"3j6y/3j6y-f-bundle2.f"	"YHL004W"	22.92	44	192	118	4	30	82	42.71	16	178	206	79	79	188	378	395	8e-11	58.5	140
"3j6y/3j6y-g-bundle2.g"	"YLR441C"	100	214	214	0	0	0	214	100	1	214	214	100	100	20	233	256	2e-158	441	1133
"3j6y/3j6y-g-bundle2.g"	"YML063W"	98.13	210	214	4	0	0	213	99.53	1	214	214	100	100	20	233	256	8e-156	434	1116
"3j6y/3j6y-h-bundle2.h"	"YGL123W"	100	217	217	0	0	0	217	100	1	217	217	100	100	34	250	255	1e-156	436	1122
"3j6y/3j6y-h-bundle2.h"	"YBR251W"	27.82	37	133	84	3	12	62	46.62	50	181	217	61	61	151	272	308	2e-04	39.3	90
"3j6y/3j6y-i-bundle2.i"	"YNL178W"	100	223	223	0	0	0	223	100	1	223	223	100	100	3	225	241	3e-162	451	1159
"3j6y/3j6y-j-bundle2.j"	"YJR145C"	100	260	260	0	0	0	260	100	1	260	260	100	100	2	261	262	0	526	1356
"3j6y/3j6y-j-bundle2.j"	"YHR203C"	100	260	260	0	0	0	260	100	1	260	260	100	100	2	261	262	0	526	1356
"3j6y/3j6y-k-bundle2.k"	"YJR123W"	100	206	206	0	0	0	206	100	1	206	206	100	100	20	225	226	1e-150	420	1079
"3j6y/3j6y-k-bundle2.k"	"YJR113C"	30.15	41	136	87	4	8	65	47.79	71	206	206	66	66	114	241	248	3e-06	44.7	104
"3j6y/3j6y-l-bundle2.l"	"YPL090C"	100	226	226	0	0	0	226	100	1	226	226	100	100	1	226	237	3e-164	456	1172
"3j6y/3j6y-l-bundle2.l"	"YBR181C"	100	226	226	0	0	0	226	100	1	226	226	100	100	1	226	237	3e-164	456	1172
