Candida_orthopsilosis@Seq_1174	OG3569
Candida_orthopsilosis@Seq_3404	OG1260
Candida_orthopsilosis@Seq_4101	OG3393
Candida_orthopsilosis@Seq_3539	OG2487
Candida_orthopsilosis@Seq_4391	OG5423
Candida_orthopsilosis@Seq_2773	OG3616
Candida_orthopsilosis@Seq_1492	OG1275
Candida_orthopsilosis@Seq_4078	OG1013
Candida_orthopsilosis@Seq_1499	OG1013
Candida_orthopsilosis@Seq_4572	OG1000
Candida_orthopsilosis@Seq_3459	OG1003
Candida_orthopsilosis@Seq_3869	OG2059
Candida_orthopsilosis@Seq_4238	OG1403
Candida_orthopsilosis@Seq_1593	OG1090
Candida_orthopsilosis@Seq_1015	OG1908
Candida_orthopsilosis@Seq_3572	OG1040
Candida_orthopsilosis@Seq_4518	OG2704
Candida_orthopsilosis@Seq_3291	OG1275
Candida_orthopsilosis@Seq_2401	OG2422
Candida_orthopsilosis@Seq_2719	OG1095
Candida_orthopsilosis@Seq_1277	OG5227
Candida_orthopsilosis@Seq_3261	OG1083
Candida_orthopsilosis@Seq_2747	OG2693
Candida_orthopsilosis@Seq_4746	OG1000
Candida_orthopsilosis@Seq_1383	OG2664
Candida_orthopsilosis@Seq_572	OG1083
Candida_orthopsilosis@Seq_2027	OG1166
Candida_orthopsilosis@Seq_1923	OG13714
Candida_orthopsilosis@Seq_4958	OG4006
Candida_parapsilosis@Seq_5112	OG1907
Candida_parapsilosis@Seq_1501	OG1023
Candida_parapsilosis@Seq_2533	OG1195
Candida_parapsilosis@Seq_4931	OG3569
Candida_parapsilosis@Seq_525	OG1260
Candida_parapsilosis@Seq_4992	OG3393
Candida_parapsilosis@Seq_1462	OG2487
Candida_parapsilosis@Seq_1113	OG1090
Candida_parapsilosis@Seq_2493	OG3616
Candida_parapsilosis@Seq_1282	OG1275
Candida_parapsilosis@Seq_285	OG1013
Candida_parapsilosis@Seq_554	OG1920
Candida_parapsilosis@Seq_746	OG2059
Candida_parapsilosis@Seq_3278	OG1040
Candida_parapsilosis@Seq_3223	OG5423
Candida_parapsilosis@Seq_4436	OG2704
Candida_parapsilosis@Seq_2203	OG1013
Candida_parapsilosis@Seq_913	OG1275
Candida_parapsilosis@Seq_2744	OG2422
Candida_parapsilosis@Seq_1729	OG1095
Candida_parapsilosis@Seq_3330	OG5227
Candida_parapsilosis@Seq_4049	OG1083
Candida_parapsilosis@Seq_3478	OG2693
Candida_parapsilosis@Seq_2860	OG1013
Candida_parapsilosis@Seq_3749	OG2757
Candida_parapsilosis@Seq_4660	OG1997
Candida_parapsilosis@Seq_200	OG2664
Candida_parapsilosis@Seq_1364	OG1083
Candida_parapsilosis@Seq_1021	OG1166
Candida_parapsilosis@Seq_3295	OG4006
Candida_sojae@Seq_2601	OG1023
Candida_sojae@Seq_3725	OG1195
Candida_sojae@Seq_2575	OG2059
Candida_sojae@Seq_4318	OG1260
Candida_sojae@Seq_3273	OG3393
Candida_sojae@Seq_1062	OG1023
Candida_sojae@Seq_1661	OG5471
Candida_sojae@Seq_4855	OG3616
Candida_sojae@Seq_3542	OG1275
Candida_sojae@Seq_3674	OG1907
Candida_sojae@Seq_1334	OG1013
Candida_sojae@Seq_16	OG1026
Candida_sojae@Seq_1694	OG1143
Candida_sojae@Seq_4476	OG4331
Candida_sojae@Seq_833	OG1040
Candida_sojae@Seq_4177	OG1260
Candida_sojae@Seq_3178	OG2704
Candida_sojae@Seq_2576	OG6140
Candida_sojae@Seq_445	OG2422
Candida_sojae@Seq_2120	OG1095
Candida_sojae@Seq_4315	OG3979
Candida_sojae@Seq_2626	OG1090
Candida_sojae@Seq_3483	OG4786
Candida_sojae@Seq_3773	OG2693
Candida_sojae@Seq_4929	OG2894
Candida_sojae@Seq_4811	OG1920
Candida_sojae@Seq_2756	OG1168
Candida_sojae@Seq_26	OG1083
Candida_sojae@Seq_3840	OG1555
Candida_sojae@Seq_4750	OG1555
Candida_sorboxylosa@Seq_1092	OG3393
Candida_sorboxylosa@Seq_1243	OG1195
Candida_sorboxylosa@Seq_1835	OG1023
Candida_sorboxylosa@Seq_2855	OG1132
Candida_sorboxylosa@Seq_404	OG3616
Candida_sorboxylosa@Seq_2546	OG1275
Candida_sorboxylosa@Seq_3929	OG4786
Candida_sorboxylosa@Seq_1407	OG3910
Candida_sorboxylosa@Seq_2070	OG1013
Candida_sorboxylosa@Seq_1939	OG1920
Candida_sorboxylosa@Seq_2931	OG2059
Candida_sorboxylosa@Seq_3061	OG25525
Candida_sorboxylosa@Seq_4136	OG3355
Candida_sorboxylosa@Seq_4368	OG1040
Candida_sorboxylosa@Seq_3267	OG2704
Candida_sorboxylosa@Seq_1846	OG2436
Candida_sorboxylosa@Seq_3493	OG1095
Candida_sorboxylosa@Seq_374	OG1003
Candida_sorboxylosa@Seq_3272	OG2693
Candida_sorboxylosa@Seq_1851	OG2757
Candida_sorboxylosa@Seq_4173	OG1095
Candida_sorboxylosa@Seq_2563	OG2112
Candida_sorboxylosa@Seq_1536	OG1083
Candida_sorboxylosa@Seq_3818	OG1083
Candida_sorboxylosa@Seq_3697	OG1555
Candida_sorboxylosa@Seq_2496	OG4006
Candida_succiphila@Seq_4974	OG1023
Candida_succiphila@Seq_900	OG9272
Candida_succiphila@Seq_1951	OG1023
Candida_succiphila@Seq_5014	OG1195
Candida_succiphila@Seq_4669	OG2059
Candida_succiphila@Seq_8	OG3393
Candida_succiphila@Seq_4243	OG1023
Candida_succiphila@Seq_4156	OG1132
Candida_succiphila@Seq_2053	OG3616
Candida_succiphila@Seq_3961	OG1275
Candida_succiphila@Seq_4680	OG1907
Candida_succiphila@Seq_3433	OG1013
Candida_succiphila@Seq_5219	OG1920
Candida_succiphila@Seq_3535	OG1143
Candida_succiphila@Seq_2863	OG5423
Candida_succiphila@Seq_5109	OG1040
Candida_succiphila@Seq_3151	OG2704
Candida_succiphila@Seq_2346	OG2422
Candida_succiphila@Seq_10	OG1095
Candida_succiphila@Seq_946	OG1090
Candida_succiphila@Seq_4009	OG4763
Candida_succiphila@Seq_1126	OG2693
Candida_succiphila@Seq_2896	OG2757
Candida_succiphila@Seq_4992	OG1095
Candida_succiphila@Seq_3280	OG2112
Candida_succiphila@Seq_1606	OG1083
Candida_succiphila@Seq_3907	OG1555
Candida_succiphila@Seq_45	OG1555
Candida_succiphila@Seq_3423	OG4006
Candida_tanzawaensis@Seq_3698	OG3355
Candida_tanzawaensis@Seq_2869	OG4331
Candida_tanzawaensis@Seq_254	OG1023
Candida_tanzawaensis@Seq_1926	OG1195
Candida_tanzawaensis@Seq_1748	OG2059
Candida_tanzawaensis@Seq_1067	OG1260
Candida_tanzawaensis@Seq_969	OG3393
Candida_tanzawaensis@Seq_2072	OG1023
Candida_tanzawaensis@Seq_1252	OG3271
Candida_tanzawaensis@Seq_1272	OG3393
Candida_tanzawaensis@Seq_3390	OG3616
Candida_tanzawaensis@Seq_1126	OG1275
Candida_tanzawaensis@Seq_429	OG1907
Candida_tanzawaensis@Seq_5204	OG1726
Candida_tanzawaensis@Seq_359	OG1013
Candida_tanzawaensis@Seq_3600	OG1920
Candida_tanzawaensis@Seq_769	OG1026
Candida_tanzawaensis@Seq_3259	OG5676
Candida_tanzawaensis@Seq_3814	OG4331
Candida_tanzawaensis@Seq_1713	OG1040
Candida_tanzawaensis@Seq_4800	OG1260
Candida_tanzawaensis@Seq_4265	OG2704
Candida_tanzawaensis@Seq_797	OG2422
Candida_tanzawaensis@Seq_2224	OG1074
Candida_tanzawaensis@Seq_3502	OG1090
Candida_tanzawaensis@Seq_1215	OG1083
Candida_tanzawaensis@Seq_571	OG2693
Candida_tanzawaensis@Seq_3535	OG6140
Candida_tanzawaensis@Seq_1492	OG2757
Candida_tanzawaensis@Seq_2301	OG4304
Candida_tanzawaensis@Seq_1364	OG1013
Candida_tanzawaensis@Seq_5109	OG4570
Candida_tanzawaensis@Seq_472	OG2112
Candida_tanzawaensis@Seq_1535	OG1168
Candida_tanzawaensis@Seq_816	OG1555
Candida_tanzawaensis@Seq_3394	OG4006
Candida_tenuis@Seq_1814	OG1907
Candida_tenuis@Seq_258	OG4331
Candida_tenuis@Seq_3478	OG1023
Candida_tenuis@Seq_2518	OG1195
Candida_tenuis@Seq_3984	OG2059
Candida_tenuis@Seq_3317	OG1260
Candida_tenuis@Seq_2194	OG3393
Candida_tenuis@Seq_1773	OG1023
Candida_tenuis@Seq_4322	OG2876
Candida_tenuis@Seq_1829	OG5423
Candida_tenuis@Seq_660	OG3393
Candida_tenuis@Seq_4665	OG1961
Candida_tenuis@Seq_180	OG3616
Candida_tenuis@Seq_1416	OG1275
Candida_tenuis@Seq_3882	OG4245
Candida_tenuis@Seq_820	OG1013
Candida_tenuis@Seq_3822	OG1920
Candida_tenuis@Seq_1540	OG1026
Candida_tenuis@Seq_4178	OG5280
Candida_tenuis@Seq_140	OG1069
Candida_tenuis@Seq_2768	OG1090
Candida_tenuis@Seq_4362	OG1040
Candida_tenuis@Seq_3526	OG2704
Candida_tenuis@Seq_4798	OG2422
Candida_tenuis@Seq_4833	OG1095
Candida_tenuis@Seq_3619	OG1135
Candida_tenuis@Seq_1967	OG1083
Candida_tenuis@Seq_2290	OG2693
Candida_tenuis@Seq_4420	OG3263
Candida_tenuis@Seq_3308	OG2757
Candida_tenuis@Seq_1593	OG1997
Candida_tenuis@Seq_4811	OG6140
Candida_tenuis@Seq_4755	OG5017
Candida_tenuis@Seq_1253	OG1555
Candida_tenuis@Seq_2459	OG4006
Candida_tropicalis@Seq_2663	OG5423
Candida_tropicalis@Seq_2660	OG1023
Candida_tropicalis@Seq_4639	OG1195
Candida_tropicalis@Seq_1188	OG3569
Candida_tropicalis@Seq_4396	OG1260
Candida_tropicalis@Seq_5653	OG1260
Candida_tropicalis@Seq_4248	OG3393
Candida_tropicalis@Seq_205	OG1023
Candida_tropicalis@Seq_4930	OG5471
Candida_tropicalis@Seq_129	OG1275
Candida_tropicalis@Seq_3410	OG1023
Candida_tropicalis@Seq_2621	OG1013
Candida_tropicalis@Seq_506	OG1920
Candida_tropicalis@Seq_363	OG5978
Candida_tropicalis@Seq_4593	OG2059
Candida_tropicalis@Seq_3931	OG1143
Candida_tropicalis@Seq_2787	OG1013
Candida_tropicalis@Seq_1929	OG1040
Candida_tropicalis@Seq_5771	OG2704
Candida_tropicalis@Seq_2969	OG2422
Candida_tropicalis@Seq_2948	OG1074
Candida_tropicalis@Seq_882	OG1090
Candida_tropicalis@Seq_2977	OG1083
Candida_tropicalis@Seq_2885	OG2693
Candida_tropicalis@Seq_3327	OG2757
Candida_tropicalis@Seq_3729	OG1095
Candida_tropicalis@Seq_4643	OG2894
Candida_tropicalis@Seq_4777	OG4570
Candida_tropicalis@Seq_949	OG2112
Candida_tropicalis@Seq_5445	OG1168
Candida_tropicalis@Seq_221	OG1083
Candida_tropicalis@Seq_5129	OG1555
Candida_tropicalis@Seq_2217	OG1555
Candida_versatilis@Seq_3333	OG15611
Candida_versatilis@Seq_3504	OG1090
Candida_versatilis@Seq_197	OG1195
Candida_versatilis@Seq_4030	OG3393
Candida_versatilis@Seq_4304	OG3355
Candida_versatilis@Seq_425	OG4232
Candida_versatilis@Seq_3037	OG4477
Candida_versatilis@Seq_1300	OG1275
Candida_versatilis@Seq_1018	OG15611
Candida_versatilis@Seq_788	OG1074
Candida_versatilis@Seq_3220	OG1920
Candida_versatilis@Seq_496	OG27392
Candida_versatilis@Seq_566	OG2704
Candida_versatilis@Seq_2345	OG6854
Candida_versatilis@Seq_2683	OG2422
Candida_versatilis@Seq_5199	OG2059
Candida_versatilis@Seq_515	OG1095
Candida_versatilis@Seq_1369	OG6869
Candida_versatilis@Seq_2394	OG1980
Candida_versatilis@Seq_5198	OG1024
Candida_versatilis@Seq_5459	OG2693
Candida_versatilis@Seq_4247	OG2757
Candida_versatilis@Seq_1090	OG4570
Candida_versatilis@Seq_1803	OG7484
Candida_versatilis@Seq_4512	OG1083
Candida_versatilis@Seq_4401	OG4281
Clavispora_lusitaniae@Seq_5018	OG1907
Clavispora_lusitaniae@Seq_1356	OG1023
Clavispora_lusitaniae@Seq_699	OG1195
Clavispora_lusitaniae@Seq_1850	OG2059
Clavispora_lusitaniae@Seq_2478	OG1260
Clavispora_lusitaniae@Seq_76	OG3393
Clavispora_lusitaniae@Seq_3183	OG1023
Clavispora_lusitaniae@Seq_552	OG3379
Clavispora_lusitaniae@Seq_4256	OG3355
Clavispora_lusitaniae@Seq_3484	OG1275
Clavispora_lusitaniae@Seq_1987	OG3153
Clavispora_lusitaniae@Seq_2057	OG1013
Clavispora_lusitaniae@Seq_598	OG1920
Clavispora_lusitaniae@Seq_1978	OG1340
Clavispora_lusitaniae@Seq_1762	OG1026
Clavispora_lusitaniae@Seq_441	OG1143
Clavispora_lusitaniae@Seq_4310	OG1090
Clavispora_lusitaniae@Seq_2419	OG4331
Clavispora_lusitaniae@Seq_3276	OG1040
Clavispora_lusitaniae@Seq_474	OG5423
Clavispora_lusitaniae@Seq_5134	OG2704
Clavispora_lusitaniae@Seq_3238	OG2422
Clavispora_lusitaniae@Seq_3314	OG1095
Clavispora_lusitaniae@Seq_3018	OG4232
Clavispora_lusitaniae@Seq_2714	OG2693
Clavispora_lusitaniae@Seq_116	OG3263
Clavispora_lusitaniae@Seq_5034	OG1733
Clavispora_lusitaniae@Seq_2546	OG1997
Clavispora_lusitaniae@Seq_3056	OG4570
Clavispora_lusitaniae@Seq_1499	OG2112
Clavispora_lusitaniae@Seq_2168	OG1013
Clavispora_lusitaniae@Seq_5021	OG1168
Clavispora_lusitaniae@Seq_2902	OG3649
Clavispora_lusitaniae@Seq_96	OG6140
Clavispora_lusitaniae@Seq_436	OG1555
Clavispora_lusitaniae@Seq_2376	OG3943
Clavispora_lusitaniae@Seq_571	OG4006
Cyberlindnera_fabianii_JCM3601@Seq_5058	OG3355
Cyberlindnera_fabianii_JCM3601@Seq_4840	OG1908
Cyberlindnera_fabianii_JCM3601@Seq_3624	OG1023
Cyberlindnera_fabianii_JCM3601@Seq_797	OG1195
Cyberlindnera_fabianii_JCM3601@Seq_3212	OG3569
Cyberlindnera_fabianii_JCM3601@Seq_3473	OG1195
Cyberlindnera_fabianii_JCM3601@Seq_4953	OG6329
Cyberlindnera_fabianii_JCM3601@Seq_5277	OG1023
Cyberlindnera_fabianii_JCM3601@Seq_1042	OG4477
Cyberlindnera_fabianii_JCM3601@Seq_1085	OG3616
Cyberlindnera_fabianii_JCM3601@Seq_3237	OG1275
Cyberlindnera_fabianii_JCM3601@Seq_2099	OG1023
Cyberlindnera_fabianii_JCM3601@Seq_2984	OG1907
Cyberlindnera_fabianii_JCM3601@Seq_29	OG1013
Cyberlindnera_fabianii_JCM3601@Seq_4278	OG1074
Cyberlindnera_fabianii_JCM3601@Seq_5624	OG2059
Cyberlindnera_fabianii_JCM3601@Seq_5555	OG1143
Cyberlindnera_fabianii_JCM3601@Seq_3961	OG1920
Cyberlindnera_fabianii_JCM3601@Seq_1872	OG1908
Cyberlindnera_fabianii_JCM3601@Seq_3243	OG1040
Cyberlindnera_fabianii_JCM3601@Seq_3103	OG2704
Cyberlindnera_fabianii_JCM3601@Seq_4423	OG6854
Cyberlindnera_fabianii_JCM3601@Seq_2754	OG2422
Cyberlindnera_fabianii_JCM3601@Seq_4619	OG1095
Cyberlindnera_fabianii_JCM3601@Seq_2692	OG1931
Cyberlindnera_fabianii_JCM3601@Seq_2951	OG5747
Cyberlindnera_fabianii_JCM3601@Seq_4838	OG1821
Cyberlindnera_fabianii_JCM3601@Seq_1909	OG2693
Cyberlindnera_fabianii_JCM3601@Seq_2156	OG2757
Cyberlindnera_fabianii_JCM3601@Seq_1105	OG4570
Cyberlindnera_fabianii_JCM3601@Seq_4064	OG2112
Cyberlindnera_fabianii_JCM3601@Seq_4007	OG4786
Cyberlindnera_fabianii_JCM3601@Seq_3340	OG1555
Cyberlindnera_jadinii@Seq_876	OG5455
Cyberlindnera_jadinii@Seq_4409	OG1023
Cyberlindnera_jadinii@Seq_4476	OG1195
Cyberlindnera_jadinii@Seq_1857	OG3355
Cyberlindnera_jadinii@Seq_5716	OG1023
Cyberlindnera_jadinii@Seq_5672	OG3188
Cyberlindnera_jadinii@Seq_5065	OG4477
Cyberlindnera_jadinii@Seq_5224	OG3616
Cyberlindnera_jadinii@Seq_3277	OG1275
Cyberlindnera_jadinii@Seq_4812	OG1907
Cyberlindnera_jadinii@Seq_313	OG5747
Cyberlindnera_jadinii@Seq_1454	OG1013
Cyberlindnera_jadinii@Seq_4396	OG2059
Cyberlindnera_jadinii@Seq_1234	OG1143
Cyberlindnera_jadinii@Seq_1929	OG1069
Cyberlindnera_jadinii@Seq_1798	OG1040
Cyberlindnera_jadinii@Seq_5568	OG2704
Cyberlindnera_jadinii@Seq_611	OG5177
Cyberlindnera_jadinii@Seq_904	OG2422
Cyberlindnera_jadinii@Seq_2903	OG1095
Cyberlindnera_jadinii@Seq_5277	OG1340
Cyberlindnera_jadinii@Seq_4182	OG3819
Cyberlindnera_jadinii@Seq_2203	OG2693
Cyberlindnera_jadinii@Seq_4059	OG2307
Cyberlindnera_jadinii@Seq_452	OG2757
Cyberlindnera_jadinii@Seq_371	OG1340
Cyberlindnera_jadinii@Seq_4342	OG4570
Cyberlindnera_jadinii@Seq_3893	OG1920
Cyberlindnera_jadinii@Seq_5089	OG2112
Cyberlindnera_jadinii@Seq_1453	OG1555
Debaryomyces_hansenii@Seq_3472	OG5471
Debaryomyces_hansenii@Seq_1011	OG1023
Debaryomyces_hansenii@Seq_2659	OG1260
Debaryomyces_hansenii@Seq_1945	OG3569
Debaryomyces_hansenii@Seq_4182	OG1195
Debaryomyces_hansenii@Seq_3942	OG3393
Debaryomyces_hansenii@Seq_5582	OG1023
Debaryomyces_hansenii@Seq_1327	OG3393
Debaryomyces_hansenii@Seq_2729	OG3616
Debaryomyces_hansenii@Seq_1689	OG1275
Debaryomyces_hansenii@Seq_1872	OG1907
Debaryomyces_hansenii@Seq_4093	OG1013
Debaryomyces_hansenii@Seq_1799	OG1920
Debaryomyces_hansenii@Seq_1309	OG5978
Debaryomyces_hansenii@Seq_2554	OG1026
Debaryomyces_hansenii@Seq_195	OG2059
Debaryomyces_hansenii@Seq_4790	OG5280
Debaryomyces_hansenii@Seq_1777	OG1040
Debaryomyces_hansenii@Seq_4102	OG2704
Debaryomyces_hansenii@Seq_282	OG6140
Debaryomyces_hansenii@Seq_3021	OG2422
Debaryomyces_hansenii@Seq_3594	OG1095
Debaryomyces_hansenii@Seq_3126	OG1090
Debaryomyces_hansenii@Seq_88	OG5227
Debaryomyces_hansenii@Seq_401	OG1090
Debaryomyces_hansenii@Seq_2391	OG2693
Debaryomyces_hansenii@Seq_638	OG2664
Debaryomyces_hansenii@Seq_3759	OG1013
Debaryomyces_hansenii@Seq_2971	OG2757
Debaryomyces_hansenii@Seq_4251	OG5423
Debaryomyces_hansenii@Seq_1182	OG1340
Debaryomyces_hansenii@Seq_5646	OG1260
Debaryomyces_hansenii@Seq_4188	OG4033
Debaryomyces_hansenii@Seq_2946	OG1083
Debaryomyces_hansenii@Seq_5635	OG1555
Debaryomyces_hansenii@Seq_23	OG1275
Debaryomyces_hansenii@Seq_1056	OG4006
Dekkera_bruxellensis@Seq_2205	OG3355
Dekkera_bruxellensis@Seq_96	OG1023
Dekkera_bruxellensis@Seq_1524	OG1195
Dekkera_bruxellensis@Seq_222	OG3569
Dekkera_bruxellensis@Seq_521	OG1260
Dekkera_bruxellensis@Seq_4418	OG3393
Dekkera_bruxellensis@Seq_2046	OG4258
Dekkera_bruxellensis@Seq_3697	OG1090
Dekkera_bruxellensis@Seq_4649	OG3393
Dekkera_bruxellensis@Seq_2170	OG1132
Dekkera_bruxellensis@Seq_4842	OG3616
Dekkera_bruxellensis@Seq_2218	OG1275
Dekkera_bruxellensis@Seq_5166	OG1907
Dekkera_bruxellensis@Seq_2354	OG1013
Dekkera_bruxellensis@Seq_2386	OG1195
Dekkera_bruxellensis@Seq_809	OG1340
Dekkera_bruxellensis@Seq_3499	OG2059
Dekkera_bruxellensis@Seq_2852	OG2529
Dekkera_bruxellensis@Seq_2237	OG5280
Dekkera_bruxellensis@Seq_1111	OG1013
Dekkera_bruxellensis@Seq_160	OG1040
Dekkera_bruxellensis@Seq_705	OG2704
Dekkera_bruxellensis@Seq_2605	OG6854
Dekkera_bruxellensis@Seq_1287	OG2422
Dekkera_bruxellensis@Seq_2123	OG1074
Dekkera_bruxellensis@Seq_5197	OG1997
Dekkera_bruxellensis@Seq_3079	OG1723
Dekkera_bruxellensis@Seq_1896	OG2693
Dekkera_bruxellensis@Seq_2092	OG1090
Dekkera_bruxellensis@Seq_2050	OG1817
Dekkera_bruxellensis@Seq_2720	OG2757
Dekkera_bruxellensis@Seq_3581	OG4570
Dekkera_bruxellensis@Seq_467	OG2112
Dekkera_bruxellensis@Seq_4297	OG1083
Dekkera_bruxellensis@Seq_1900	OG1555
Eremothecium_coryli@Seq_1201	OG1023
Eremothecium_coryli@Seq_1962	OG1195
Eremothecium_coryli@Seq_4325	OG2059
Eremothecium_coryli@Seq_1265	OG2134
Eremothecium_coryli@Seq_438	OG1003
Eremothecium_coryli@Seq_1486	OG1013
Eremothecium_coryli@Seq_434	OG4477
Eremothecium_coryli@Seq_4318	OG3616
Eremothecium_coryli@Seq_288	OG1275
Eremothecium_coryli@Seq_3979	OG1907
Eremothecium_coryli@Seq_2352	OG1588
Eremothecium_coryli@Seq_1147	OG1090
Eremothecium_coryli@Seq_80	OG4122
Eremothecium_coryli@Seq_470	OG5747
Eremothecium_coryli@Seq_65	OG2704
Eremothecium_coryli@Seq_3353	OG2436
Eremothecium_coryli@Seq_767	OG1095
Eremothecium_coryli@Seq_2563	OG2693
Eremothecium_coryli@Seq_2522	OG1510
Eremothecium_coryli@Seq_2582	OG2664
Eremothecium_coryli@Seq_4258	OG1920
Eremothecium_coryli@Seq_222	OG3468
Eremothecium_cymbalariae@Seq_3161	OG5747
Eremothecium_cymbalariae@Seq_2727	OG2081
Eremothecium_cymbalariae@Seq_2123	OG1023
Eremothecium_cymbalariae@Seq_3414	OG1195
Eremothecium_cymbalariae@Seq_80	OG2059
Eremothecium_cymbalariae@Seq_367	OG1090
Eremothecium_cymbalariae@Seq_509	OG3393
Eremothecium_cymbalariae@Seq_3242	OG1013
Eremothecium_cymbalariae@Seq_3934	OG4477
Eremothecium_cymbalariae@Seq_4241	OG3616
Eremothecium_cymbalariae@Seq_2806	OG1275
Eremothecium_cymbalariae@Seq_568	OG1907
Eremothecium_cymbalariae@Seq_1831	OG1335
Eremothecium_cymbalariae@Seq_258	OG1069
Eremothecium_cymbalariae@Seq_1128	OG1438
Eremothecium_cymbalariae@Seq_1466	OG2422
Eremothecium_cymbalariae@Seq_3363	OG1095
Eremothecium_cymbalariae@Seq_3026	OG2693
Eremothecium_cymbalariae@Seq_4015	OG2664
Eremothecium_cymbalariae@Seq_3186	OG1920
Eremothecium_cymbalariae@Seq_1070	OG1966
Eremothecium_cymbalariae@Seq_3587	OG1430
Eremothecium_gossypii@Seq_989	OG1090
Eremothecium_gossypii@Seq_3032	OG1023
Eremothecium_gossypii@Seq_1128	OG1195
Eremothecium_gossypii@Seq_582	OG2059
Eremothecium_gossypii@Seq_2123	OG2134
Eremothecium_gossypii@Seq_2618	OG2916
Eremothecium_gossypii@Seq_2010	OG1013
Eremothecium_gossypii@Seq_518	OG3616
Eremothecium_gossypii@Seq_37	OG4477
Eremothecium_gossypii@Seq_2774	OG1275
Eremothecium_gossypii@Seq_2680	OG1907
Eremothecium_gossypii@Seq_126	OG1920
Eremothecium_gossypii@Seq_3432	OG1997
Eremothecium_gossypii@Seq_1140	OG2704
Eremothecium_gossypii@Seq_153	OG2422
Eremothecium_gossypii@Seq_3886	OG1095
Eremothecium_gossypii@Seq_931	OG1292
Eremothecium_gossypii@Seq_345	OG2693
Eremothecium_gossypii@Seq_179	OG2664
Eremothecium_gossypii@Seq_2659	OG2112
Eremothecium_gossypii@Seq_3642	OG1645
Eremothecium_gossypii@Seq_1859	OG1430
Eremothecium_gossypii@Seq_778	OG4006
Eremothecium_sinecaudum@Seq_3701	OG1090
Eremothecium_sinecaudum@Seq_1718	OG1013
Eremothecium_sinecaudum@Seq_1129	OG1195
Eremothecium_sinecaudum@Seq_1815	OG3393
Eremothecium_sinecaudum@Seq_24	OG4477
Eremothecium_sinecaudum@Seq_2091	OG3616
Eremothecium_sinecaudum@Seq_134	OG1275
Eremothecium_sinecaudum@Seq_4220	OG1907
Eremothecium_sinecaudum@Seq_1973	OG2059
Eremothecium_sinecaudum@Seq_898	OG5747
Eremothecium_sinecaudum@Seq_3429	OG2704
Eremothecium_sinecaudum@Seq_78	OG2422
Eremothecium_sinecaudum@Seq_11	OG1095
Eremothecium_sinecaudum@Seq_3939	OG1090
Eremothecium_sinecaudum@Seq_2515	OG2693
Eremothecium_sinecaudum@Seq_1123	OG2664
Eremothecium_sinecaudum@Seq_1136	OG2745
Geotrichum_candidum@Seq_56	OG1090
Geotrichum_candidum@Seq_6719	OG1013
Geotrichum_candidum@Seq_1900	OG1195
Geotrichum_candidum@Seq_1887	OG3569
Geotrichum_candidum@Seq_6923	OG3355
Geotrichum_candidum@Seq_2924	OG1013
Geotrichum_candidum@Seq_1313	OG4477
Geotrichum_candidum@Seq_3086	OG4477
Geotrichum_candidum@Seq_2508	OG1132
Geotrichum_candidum@Seq_2797	OG3616
Geotrichum_candidum@Seq_6819	OG1275
Geotrichum_candidum@Seq_3403	OG5471
Geotrichum_candidum@Seq_3096	OG1907
Geotrichum_candidum@Seq_4896	OG2059
Geotrichum_candidum@Seq_3946	OG1073
Geotrichum_candidum@Seq_4013	OG2704
Geotrichum_candidum@Seq_461	OG2422
Geotrichum_candidum@Seq_1402	OG1095
Geotrichum_candidum@Seq_245	OG6869
Geotrichum_candidum@Seq_2203	OG1000
Geotrichum_candidum@Seq_605	OG1292
Geotrichum_candidum@Seq_6089	OG1083
Geotrichum_candidum@Seq_6675	OG5471
Geotrichum_candidum@Seq_4870	OG2693
Geotrichum_candidum@Seq_3603	OG8225
Geotrichum_candidum@Seq_2393	OG2757
Geotrichum_candidum@Seq_4277	OG1074
Geotrichum_candidum@Seq_6620	OG2894
Geotrichum_candidum@Seq_1909	OG4570
Geotrichum_candidum@Seq_2154	OG2112
Geotrichum_candidum@Seq_550	OG3569
Geotrichum_candidum@Seq_4508	OG1555
Hanseniaspora_uvarum@Seq_78	OG3355
Hanseniaspora_uvarum@Seq_1229	OG1023
Hanseniaspora_uvarum@Seq_1090	OG1195
Hanseniaspora_uvarum@Seq_456	OG2059
Hanseniaspora_uvarum@Seq_2412	OG1013
Hanseniaspora_uvarum@Seq_2104	OG4477
Hanseniaspora_uvarum@Seq_1231	OG3616
Hanseniaspora_uvarum@Seq_1776	OG1275
Hanseniaspora_uvarum@Seq_305	OG1709
Hanseniaspora_uvarum@Seq_1885	OG5453
Hanseniaspora_uvarum@Seq_2686	OG1013
Hanseniaspora_uvarum@Seq_2361	OG1143
Hanseniaspora_uvarum@Seq_1710	OG1013
Hanseniaspora_uvarum@Seq_3205	OG1013
Hanseniaspora_uvarum@Seq_826	OG2704
Hanseniaspora_uvarum@Seq_3893	OG1013
Hanseniaspora_uvarum@Seq_3479	OG2343
Hanseniaspora_uvarum@Seq_2630	OG1095
Hanseniaspora_uvarum@Seq_942	OG2693
Hanseniaspora_uvarum@Seq_4104	OG2664
Hanseniaspora_uvarum@Seq_3240	OG1997
Hanseniaspora_uvarum@Seq_463	OG4570
Hanseniaspora_uvarum@Seq_3362	OG2112
Hanseniaspora_valbyensis@Seq_3858	OG3355
Hanseniaspora_valbyensis@Seq_3987	OG1908
